2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0,49.209653,0
2,0,0,3,0,34.006675,0
2,0,0,3,0,25.106965,0
2,0,0,3,0,58.206079,0
2,0,0,3,0,9.893291,0
2,0,0,3,0,33.11428,0
2,0,0,3,0,35.257322,0
2,0,0,3,0,40.297111,0
2,0,0,3,0,21.658659,0
2,0,0,3,0,34.442063,0
2,0,0,3,0,106.974537,0
2,0,0,3,0,16.12127,0
2,0,0,3,0,6.211727,0
2,0,0,3,0,37.825795,0
2,0,0,3,0,6.721011,0
2,0,0,3,0,23.763503,0
2,0,0,3,0,32.182059,0
2,0,0,3,0,28.431035,0
2,0,0,3,0,29.655946,0
2,0,0,3,0,21.564734,0
2,0,0,3,0,55.619684,0
2,0,0,3,0,21.245865,0
2,0,0,3,0,49.615255,0
2,0,0,3,0,25.964519,0
2,0,0,3,0,15.141744,0
2,0,0,3,0,39.782771,0
2,0,0,3,0,23.267202,0
2,0,0,3,0,32.755385,0
2,0,0,3,0,38.664369,0
2,0,0,3,0,30.800511,0
2,0,0,3,0,36.456662,0
2,0,0,3,0,33.061085,0
2,0,0,3,0,41.724068,0
2,0,0,3,0,42.559991,0
2,0,0,3,0,36.769437,0
2,0,0,3,0,31.571515,0
2,0,0,3,0,20.002982,0
2,0,0,3,0,24.092809,0
2,0,0,3,0,36.83336,0
2,0,0,3,0,30.147327,0
2,0,0,3,0,33.410756,0
2,0,0,3,0,36.105149,0
2,0,0,3,0,27.887633,0
2,0,0,3,0,42.81106,0
2,0,0,3,0,30.887733,0
2,0,0,3,0,27.64235,0
2,0,0,3,0,18.299407,0
2,0,0,3,0,22.81428,0
2,0,0,3,0,36.112918,0
2,0,0,3,0,25.274362,0
2,0,0,3,0,23.390264,0
2,0,0,3,0,36.433389,0
2,0,0,3,0,35.597394,0
2,0,0,3,0,127.172409,0
2,0,0,3,0,18.62204,0
2,0,0,3,0,29.688407,0
2,0,0,3,0,27.030293,0
2,0,0,3,0,36.074926,0
2,0,0,3,0,31.049528,0
2,0,0,3,0,40.352684,0
2,0,0,3,0,22.113213,0
2,0,0,3,0,41.474272,0
2,0,0,3,0,18.68665,0
2,0,0,3,0,37.654512,0
2,0,0,3,0,44.694347,0
2,0,0,3,0,50.574656,0
2,0,0,3,0,26.589708,0
2,0,0,3,0,123.137974,0
2,0,0,3,0,30.95793,0
2,0,0,3,0,54.576482,0
2,0,0,3,0,47.210091,0
2,0,0,3,0,24.59326,0
2,0,0,3,0,42.926155,0
2,0,0,3,0,36.093637,0
2,0,0,3,0,34.335218,0
2,0,0,3,0,37.01325,0
2,0,0,3,0,33.808341,0
2,0,0,3,0,41.276018,0
2,0,0,3,0,35.799907,0
2,0,0,3,0,22.946272,0
2,0,0,3,0,21.111529,0
2,0,0,3,0,49.840539,0
2,0,0,3,0,40.047328,0
2,0,0,3,0,40.200939,0
2,0,0,3,0,46.185017,0
2,0,0,3,0,17.173776,0
2,0,0,3,0,102.169631,0
2,0,0,3,0,25.776803,0
2,0,0,3,0,21.547974,0
2,0,0,3,0,30.728091,0
2,0,0,3,0,36.335226,0
2,0,0,3,0,35.818864,0
2,0,0,3,0,38.054527,0
2,0,0,3,0,27.151308,0
2,0,0,3,0,115.321539,0
2,0,0,3,0,40.606135,0
2,0,0,3,0,109.596651,0
2,0,0,3,0,45.466805,0
2,0,0,3,0,27.408645,0
2,0,0,3,0,23.664365,0
2,0,0,3,0,31.685725,0
2,0,0,3,0,31.046446,0
2,0,0,3,0,43.133229,0
2,0,0,3,0,34.074046,0
2,0,0,3,0,36.965565,0
2,0,0,3,0,28.653721,0
2,0,0,3,0,36.061621,0
2,0,0,3,0,113.738203,0
2,0,0,3,0,110.459544,0
2,0,0,3,0,52.896797,0
2,0,0,3,0,45.969632,0
2,0,0,3,0,40.423403,0
2,0,0,3,0,32.205927,0
2,0,0,3,0,48.363295,0
2,0,0,3,0,10.33173,0
2,0,0,3,0,42.207857,0
2,0,0,3,0,43.528306,0
2,0,0,3,0,20.831006,0
2,0,0,3,0,43.297085,0
2,0,0,3,0,24.932997,0
2,0,0,3,0,29.943262,0
2,0,0,3,0,111.273464,0
2,0,0,3,0,115.893786,0
2,0,0,3,0,122.245743,0
2,0,0,3,0,30.444911,0
2,0,0,3,0,28.400393,0
2,0,0,3,0,48.47892,0
2,0,0,3,0,38.391035,0
2,0,0,3,0,38.530634,0
2,0,0,3,0,33.950482,0
2,0,0,3,0,36.916502,0
2,0,0,3,0,49.999603,0
2,0,0,3,0,109.615473,0
2,0,0,3,0,29.31921,0
2,0,0,3,0,51.496241,0
2,0,0,3,0,32.858434,0
2,0,0,3,0,27.988833,0
2,0,0,3,0,53.621839,0
2,0,0,3,0,29.943437,0
2,0,0,3,0,37.282005,0
2,0,0,3,0,33.149925,0
2,0,0,3,0,9.550127,0
2,0,0,3,0,51.520651,0
2,0,0,3,0,31.285102,0
2,0,0,3,0,40.238629,0
2,0,0,3,0,37.058027,0
2,0,0,3,0,25.550431,0
2,0,0,3,0,42.819949,0
2,0,0,3,0,49.936441,0
2,0,0,3,0,123.00526,0
2,0,0,3,0,27.554622,0
2,0,0,3,0,49.702657,0
2,0,0,3,0,38.120358,0
2,0,0,3,0,28.348056,0
2,0,0,3,0,16.674337,0
2,0,0,3,0,34.566358,0
2,0,0,3,0,32.917035,0
2,0,0,3,0,32.866061,0
2,0,0,3,0,29.628927,0
2,0,0,3,0,52.38753,0
2,0,0,3,0,18.461037,0
2,0,0,3,0,11.180393,0
2,0,0,3,0,24.316194,0
2,0,0,3,0,27.890043,0
2,0,0,3,0,42.831659,0
2,0,0,3,0,36.344624,0
2,0,0,3,0,49.968699,0
2,0,0,3,0,55.901992,0
2,0,0,3,0,29.703926,0
2,0,0,3,0,23.887364,0
2,0,0,3,0,14.12718,0
2,0,0,3,0,16.539684,0
2,0,0,3,0,52.20665,0
2,0,0,3,0,21.568533,0
2,0,0,3,0,23.031481,0
2,0,0,3,0,45.224593,0
2,0,0,3,0,28.776922,0
2,0,0,3,0,59.20689,0
2,0,0,3,0,23.999807,0
2,0,0,3,0,117.241998,0
2,0,0,3,0,35.782588,0
2,0,0,3,0,25.037674,0
2,0,0,3,0,33.660168,0
2,0,0,3,0,30.843352,0
2,0,0,3,0,30.205708,0
2,0,0,3,0,35.327443,0
2,0,0,3,0,38.419727,0
2,0,0,3,0,52.278863,0
2,0,0,3,0,23.831168,0
2,0,0,3,0,35.55043,0
2,0,0,3,0,12.053451,0
2,0,0,3,0,37.389032,0
2,0,0,3,0,24.649947,0
2,0,0,3,0,25.950929,0
2,0,0,3,0,20.640443,0
2,0,0,3,0,20.018782,0
2,0,0,3,0,21.654046,0
2,0,0,3,0,40.552154,0
2,0,0,3,0,51.575697,0
2,0,0,3,0,44.001768,0
2,0,0,3,0,27.636333,0
2,0,0,3,0,20.377069,0
2,0,0,3,0,31.179278,0
2,0,0,3,0,32.898006,0
2,0,0,3,0,31.292599,0
2,0,0,3,0,57.73567,0
2,0,0,3,0,34.053609,0
2,0,0,3,0,0,0
2,0,0,3,0,23.866803,0
2,0,0,3,0,47.35001,0
2,0,0,3,0,16.403155,0
2,0,0,3,0,31.281571,0
2,0,0,3,0,22.174194,0
2,0,0,3,0,34.442937,0
2,0,0,3,0,34.22796,0
2,0,0,3,0,122.464531,0
2,0,0,3,0,40.845518,0
2,0,0,3,0,29.186848,0
2,0,0,3,0,34.055933,0
2,0,0,3,0,11.887611,0
2,0,0,3,0,26.943614,0
2,0,0,3,0,119.789324,0
2,0,0,3,0,25.881294,0
2,0,0,3,0,42.564003,0
2,0,0,3,0,24.398951,0
2,0,0,3,0,26.802543,0
2,0,0,3,0,34.942941,0
2,0,0,3,0,33.254055,0
2,0,0,3,0,49.082334,0
2,0,0,3,0,43.352877,0
2,0,0,3,0,20.716759,0
2,0,0,3,0,46.079432,0
2,0,0,3,0,15.596285,0
2,0,0,3,0,25.430461,0
2,0,0,3,0,22.900459,0
2,0,0,3,0,25.654008,0
2,0,0,3,0,38.452133,0
2,0,0,3,0,25.004926,0
2,0,0,3,0,44.289085,0
2,0,0,3,0,26.85727,0
