bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,52.235,0,610.8,-610.8,1,100,1,213,-108.53
6,996,0,964.8,-964.8,1,100,1,1792,200
8,95.5,2.74,251.73,-246.25,1,100,1,191,0
18,283.1675,0,242,-242,1,100,1,483,83.335
25,111.5,33.715,179.43,-112,1,100,1,223,0
32,123.5,0,256.8,-256.8,1,100,1,247,0
33,131,0,2686.8,-2686.8,1,100,1,262,0
39,160.5,0,161,-161,1,100,1,321,0
49,218,0.26,218.52,-218,1,100,1,436,0
51,-96.335,0,37.2,-37.2,1,100,1,0,-192.67
80,216.7,0,210,-210,1,100,1,419,14.4
107,260.5,0,392.4,-392.4,1,100,1,421,100
123,105,0,105,-105,1,100,1,210,0
124,586.3325,0,503,-503,1,100,1,1006,166.665
141,-48.8,0,99637.2,-99637.2,1,100,1,0,-97.6
142,114,0,259.2,-259.2,1,100,1,228,0
147,44.335,7.56,70.12,-55,1,100,1,110,-21.33
150,117,0,882,-882,1,100,1,234,0
151,-46.565,0,264,-264,1,100,1,54,-147.13
166,201.5,0,202,-202,1,100,1,403,0
179,-84.965,0,171.6,-171.6,1,100,1,69,-238.93
190,183.5,0,184,-184,1,100,1,367,0
192,48,21.805,91.61,-48,1,100,1,96,0
194,168,0,143,-143,1,100,1,286,50
197,57.5,32.175,123.89,-59.54,1,100,1,115,0
201,72.5,0,73,-73,1,100,1,145,0
209,183.5,0,184,-184,1,100,1,367,0
214,-116.8,69.555,192,-52.89,1,100,1,0,-233.6
219,584.1675,259.715,937.43,-418,1,100,1,835,333.335
220,393.5,41.96,402.92,-319,1,100,1,637,150
221,342.3325,0,309,-309,1,100,1,618,66.665
222,-98.2,0,170.4,-170.4,1,100,1,0,-196.4
239,90.3,0,95,-95,1,100,1,190,-9.4
246,294.6675,75.04,378.08,-228,1,100,1,456,133.335
248,-114.665,0,232.8,-232.8,1,100,1,0,-229.33
255,261.1675,0.33,220.66,-220,1,100,1,439,83.335
262,-76.935,13.19,38.1,-11.72,1,100,1,0,-153.87
263,94.565,0,118,-118,1,100,1,235,-45.87
278,-42.735,0,202.8,-202.8,1,100,1,0,-85.47
282,563.1675,263.82,924.64,-397,1,100,1,793,333.335
289,34,0,34,-34,1,100,1,68,0
294,213,0,173,-173,1,100,1,346,80
299,551.8325,151.125,721.25,-419,1,100,1,837,266.665
309,246,0,246,-246,1,100,1,492,0
310,675,0,99999,-99999,1,100,1,1250,100
313,93,0,93,-93,1,100,1,186,0
320,540.5,-226.98,390,-843.96,1,100,1,779,302
324,57.5,7.46,95.32,-80.4,1,100,1,115,0
325,142.235,0,157,-157,1,100,1,313,-28.53
328,-51.935,30.255,188.91,-128.4,1,100,1,0,-103.87
