bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
35250,1126.4,0,378.6,-378.6,1,100,1,1152,1100.8
35250,1127.5,0,455.3,-455.3,1,100,1,1152,1103
35250,1045,0,470.3,-470.3,1,100,1,1190,900
35251,569.1,127.2,550.5,-296.1,1,100,1,888.2,250
35251,569.1,127.2,550.5,-296.1,1,100,1,888.2,250
35252,502.75,101,437.2,-235.2,1,100,1,705.5,300
35252,502.75,101,437.2,-235.2,1,100,1,705.5,300
35252,502.75,101,437.2,-235.2,1,100,1,705.5,300
35252,502.75,101,437.2,-235.2,1,100,1,705.5,300
35254,301.85,57.8,250.2,-134.6,1,100,1,403.7,200
35254,137.05,24.35,105.4,-56.7,1,100,1,170.1,104
35254,137.05,24.35,105.4,-56.7,1,100,1,170.1,104
35254,128.55,24.35,105.4,-56.7,1,100,1,170.1,87
35254,124.55,24.35,105.4,-56.7,1,100,1,170.1,79
35254,626.9,113,488.9,-262.9,1,100,1,788.8,465
35254,201,38.95,168.6,-90.7,1,100,1,272,130
35255,826,136.35,590,-317.3,1,100,1,952,700
35255,171,38.95,168.6,-90.7,1,100,1,272,70
35255,171,38.95,168.6,-90.7,1,100,1,272,70
35255,171,38.95,168.6,-90.7,1,100,1,272,70
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,189.6,38.55,166.8,-89.7,1,100,1,269.2,110
35256,204.6,42.85,185.4,-99.7,1,100,1,299.2,110
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35256,73,11.45,49.6,-26.7,1,100,1,80,66
35257,216.7,37,160.1,-86.1,1,100,1,258.4,175
35257,216.7,37,160.1,-86.1,1,100,1,258.4,175
35257,200.5,43.8,189.6,-102,1,100,1,306,95
35264,146.8615,26.5,114.7,-61.7,1,100,1,185,108.723
35264,146.7855,26.5,114.7,-61.7,1,100,1,185,108.571
35264,141.525,26.5,114.7,-61.7,1,100,1,185,98.05
35264,141.525,26.5,114.7,-61.7,1,100,1,185,98.05
35264,197.4,21.3,136.6,-94,1,100,1,282,112.8
35264,197.4,21.3,136.6,-94,1,100,1,282,112.8
35265,136.55,13.85,88.7,-61,1,100,1,183.1,90
35265,136.55,13.85,88.7,-61,1,100,1,183.1,90
35265,136.55,13.85,88.7,-61,1,100,1,183.1,90
35265,212.55,29.45,188.9,-130,1,100,1,390.1,35
35266,134.5,13.5,86.7,-59.7,1,100,1,179,90
35266,134.5,13.5,86.7,-59.7,1,100,1,179,90
35266,134.5,13.5,86.7,-59.7,1,100,1,179,90
35266,225.05,29.45,188.9,-130,1,100,1,390.1,60
35272,45.25,6.8,43.8,-30.2,1,100,1,90.5,0
