2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0.001771,17.71,-1.413
2,0,0,3,0.001198,16.04,-1.794
2,0,0,3,0,77.44,-113.7
2,0,0,3,0.001897,19.33,0
2,0,0,3,0.001891,18.07,0
2,0,0,3,0.001893,18.07,0
2,0,0,3,0.001904,18.07,0
2,0,0,3,0.001891,18.07,0
2,0,0,3,0.001698,16.02,0
2,0,0,3,0.004984,13.79,0
2,0,0,3,0,18.58,-140.3
2,0,0,3,0,19.86,-235.8
2,0,0,3,0,25.2,-25.83
2,0,0,3,0.07974,29.58,-5.292
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,16.43,0
2,0,0,3,0,18.39,-65.21
2,0,0,3,0,23.63,-74.49
2,0,0,3,0,19.27,-52.91
2,0,0,3,0,12.41,-22.38
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,16.26,-5.08
2,0,0,3,0,16.26,-5.08
2,0,0,3,0,16.27,-5.45
2,0,0,3,0,16.27,-5.45
2,0,0,3,0,16.27,-5.45
2,0,0,3,0,18.16,-20.84
2,0,0,3,0,83.16,-84.53
2,0,0,3,0,8.033,-167
2,0,0,3,0,18.77,-5.544
2,0,0,3,0,18.45,-5.544
2,0,0,3,0,20.12,-5.544
2,0,0,3,0,21.35,-5.544
2,0,0,3,0,20.21,-5.544
2,0,0,3,0,19.56,-5.544
2,0,0,3,0,22.48,-268.3
2,0,0,3,0,22.48,-268.3
2,0,0,3,0,25.92,-39.06
2,0,0,3,0,81.46,-82.01
2,0,0,3,0,73.55,-85.71
2,0,0,3,0,71.64,-85.71
2,0,0,3,0,22.52,-39.06
2,0,0,3,0,20.11,-40.05
2,0,0,3,0,20.8,-40.05
2,0,0,3,0,20.57,-40.05
2,0,0,3,0,20.74,-40.05
2,0,0,3,0.0264,14.01,-4.127
2,0,0,3,0,20.17,-39.06
2,0,0,3,0,28.56,-75.87
2,0,0,3,0,29.08,-75.87
2,0,0,3,0,29.48,-65.3
2,0,0,3,0,29.48,-65.3
2,0,0,3,0,36.58,-6.8
2,0,0,3,0,36.58,-6.8
2,0,0,3,0,36.58,-6.8
2,0,0,3,0,43.93,-23.14
2,0,0,3,0,11.58,-10.16
2,0,0,3,0,11.58,-10.16
2,0,0,3,0,11.58,-10.16
2,0,0,3,0,12.46,0
2,0,0,3,0,12.46,0
2,0,0,3,0,12.46,0
2,0,0,3,0,13.49,-5.483
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,0.05,-2.245
2,0,0,3,0,15.36,-3.984
2,0,0,3,0,15.42,-5.656
2,0,0,3,0,11.62,-3.499
2,0,0,3,0,11.62,-3.499
2,0,0,3,0,11.62,-3.499
2,0,0,3,0,11.62,-3.499
2,0,0,3,0,0.05,0
2,0,0,3,0,0.05,0
2,0,0,3,0,0.05,0
2,0,0,3,0,13.23,0
2,0,0,3,0,13.23,0
2,0,0,3,0,0.05,-1.66
2,0,0,3,0,0.05,-1.66
2,0,0,3,0,0.05,-1.66
2,0,0,3,0,13.65,-2.974
2,0,0,3,0,13.66,-3.102
