bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,-4.265,10.87,42.19,-20.45,1,100,1,100,-108.53
6,800,156.48,524.53,-211.57,1,100,1,1200,400
8,262.34,2.74,251.73,-246.25,1,100,1,524.68,0
18,333.335,59.745,212.97,-93.48,1,100,1,500,166.67
25,200,56.61,179.43,-66.21,1,100,1,400,0
32,8.1,0.675,5.91,-4.56,1,100,1,16.2,0
33,2.69,0.595,2.27,-1.08,1,100,1,5.38,0
39,20,5.31,17.76,-7.14,1,100,1,40,0
49,240,71.275,218.52,-75.97,1,100,1,480,0
51,-46.335,0.645,5.48,-4.19,1,100,1,100,-192.67
80,64.4,48.08,139.94,-43.78,1,100,1,100,28.8
107,400,70.03,253.85,-113.79,1,100,1,600,200
123,20,6.39,18.84,-6.06,1,100,1,40,0
124,666.665,133.865,440.32,-172.59,1,100,1,1000,333.33
141,1.2,6.13,18.59,-6.33,1,100,1,100,-97.6
142,90,22.875,78.15,-32.4,1,100,1,180,0
147,39.335,20.31,70.12,-29.5,1,100,1,100,-21.33
150,80,27.275,77.09,-22.54,1,100,1,160,0
151,-23.565,-10.105,37.97,-58.18,1,100,1,100,-147.13
166,150,35.57,127.67,-56.53,1,100,1,300,0
179,-69.465,0.46,52.64,-51.72,1,100,1,100,-238.93
190,60,16.805,54.24,-20.63,1,100,1,120,0
192,100,30.315,91.61,-30.98,1,100,1,200,0
194,200,38.33,130.19,-53.53,1,100,1,300,100
197,150,32.175,123.89,-59.54,1,100,1,300,0
201,2.685,0.6,2.27,-1.07,1,100,1,5.37,0
209,20,6.265,18.7,-6.17,1,100,1,40,0
214,-66.8,69.555,192,-52.89,1,100,1,100,-233.6
219,1333.335,324.635,937.43,-288.16,1,100,1,2000,666.67
220,600,127.985,402.92,-146.95,1,100,1,900,300
221,266.665,59.31,183.92,-65.3,1,100,1,400,133.33
222,-48.2,3.445,12.51,-5.62,1,100,1,100,-196.4
239,45.3,13.64,38.52,-11.24,1,100,1,100,-9.4
246,533.335,132.745,378.08,-112.59,1,100,1,800,266.67
248,-64.665,12.56,37.47,-12.35,1,100,1,100,-229.33
255,333.335,67.385,220.66,-85.89,1,100,1,500,166.67
262,-26.935,13.19,38.1,-11.72,1,100,1,100,-153.87
263,27.065,-0.95,5.05,-6.95,1,100,1,100,-45.87
278,7.265,12.805,37.7,-12.09,1,100,1,100,-85.47
282,1333.335,312.145,924.64,-300.35,1,100,1,2000,666.67
289,30,7.605,26.02,-10.81,1,100,1,60,0
294,320,11.89,45.1,-21.32,1,100,1,480,160
299,1066.665,231.27,721.25,-258.71,1,100,1,1600,533.33
309,50,11.95,42.62,-18.72,1,100,1,100,0
310,450,0,99999,-99999,1,100,1,700,200
313,5.04,-1.17,4.83,-7.17,1,100,1,10.08,0
320,1208,-261.96,320.04,-843.96,1,100,1,1812,604
324,100,34.015,95.32,-27.29,1,100,1,200,0
325,35.735,0.46,1.93,-1.01,1,100,1,100,-28.53
328,-1.935,66.385,188.91,-56.14,1,100,1,100,-103.87
338,60,18.19,55.54,-19.16,1,100,1,120,0
347,26.71,-4.67,33.33,-42.67,1,100,1,53.42,0
348,120,36.835,110.57,-36.9,1,100,1,240,0
352,1333.335,314.335,926.35,-297.68,1,100,1,2000,666.67
361,266.665,63.945,186.39,-58.5,1,100,1,400,133.33
366,130.665,-29.15,61.97,-120.27,1,100,1,196,65.33
372,13.4,99.325,282.95,-84.3,1,100,1,100,-73.2
382,40,13.48,38.4,-11.44,1,100,1,80,0
389,60,19.445,56.73,-17.84,1,100,1,120,0
394,1866.665,367.045,1224.26,-490.17,1,100,1,2800,933.33
406,30.615,2.435,22.22,-17.35,1,100,1,61.23,0
409,8.665,-2.675,24.32,-29.67,1,100,1,100,-82.67
411,20,5.195,17.66,-7.27,1,100,1,40,0
413,140,37.14,124.12,-49.84,1,100,1,280,0
423,37.2,1.31,5.22,-2.6,1,100,1,100,-25.6
424,466.665,89.45,304.38,-125.48,1,100,1,700,233.33
433,333.335,63.98,217.18,-89.22,1,100,1,500,166.67
434,48.135,-0.25,2.75,-3.25,1,100,1,100,-3.73
438,50,14.46,45.1,-16.18,1,100,1,100,0
439,200,52.975,175.16,-69.21,1,100,1,400,0
440,60,18.36,55.73,-19.01,1,100,1,120,0
442,23.1,0.51,1.95,-0.93,1,100,1,100,-53.8
447,20,4.4,16.84,-8.04,1,100,1,40,0
452,12.135,12.96,37.86,-11.94,1,100,1,100,-75.73
