bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2275,62.6615,19.005,48.61,-10.6,1,95.5,1,95.5,29.823
2276,67.5395,19.005,48.61,-10.6,1,95.5,1,95.5,39.579
2277,53.6425,19.005,48.61,-10.6,1,95.5,1,95.5,11.785
2278,53.4115,19.005,48.61,-10.6,1,95.5,1,95.5,11.323
2279,59.0275,19.005,48.61,-10.6,1,95.5,1,95.5,22.555
2280,57.3245,19.005,48.61,-10.6,1,95.5,1,95.5,19.149
2285,129.7165,6.9345,42.813,-28.944,1,201,1,201,58.433
2289,5.141,1.3075,3.542,-0.927,1,7.6,1,7.6,2.682
2289,3.1035,0.8085,2.19,-0.573,1,4.7,1,4.7,1.507
2290,1.2615,0.2985,0.808,-0.211,1,1.73,1,1.733,0.79
2290,1.035,0.2985,0.808,-0.211,1,1.73,1,1.733,0.337
2291,1.158,0.2985,0.808,-0.211,1,1.73,1,1.733,0.583
2291,1.291,0.2985,0.808,-0.211,1,1.73,1,1.733,0.849
2292,1.0245,0.2985,0.808,-0.211,1,1.73,1,1.733,0.316
2293,1.139,0.2985,0.808,-0.211,1,1.73,1,1.733,0.545
2294,1.0135,0.2755,0.746,-0.195,1,1.6,1,1.6,0.427
2294,1.0145,0.2755,0.746,-0.195,1,1.6,1,1.6,0.429
2295,0.9775,0.258,0.699,-0.183,1,1.5,1,1.5,0.455
2295,0.7805,0.2405,0.652,-0.171,1,1.4,1,1.4,0.161
2296,0.369,0.086,0.233,-0.061,1,0.5,1,0.5,0.238
2302,202.601,58.506,149.646,-32.634,1,294,1,294,111.202
2303,190.8575,58.506,149.646,-32.634,1,294,1,294,87.715
2304,183.5835,58.506,149.646,-32.634,1,294,1,294,73.167
2310,0,0,290.038,-75.933,1,622.4,0,622.4,274.004
2315,81.4205,22.387,57.262,-12.488,1,112.5,1,112.5,50.341
2316,74.5115,22.387,57.262,-12.488,1,112.5,1,112.5,36.523
2317,79.9875,22.387,57.262,-12.488,1,112.5,1,112.5,47.475
