2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0.01633,21.37,-2.678
2,0,0,3,0.01202,21.1,-2.186
2,0,0,3,0.01656,22.01,-2.77
2,0,0,3,0.01213,19.75,-2.049
2,0,0,3,0.01459,24.09,-2.724
2,0,0,3,0.01908,19.76,-2.386
2,0,0,3,0,17,-1.619
2,0,0,3,0.00103,9.129,0
2,0,0,3,0.001759,8.167,0
2,0,0,3,0,17.39,0
2,0,0,3,0,14.99,0
2,0,0,3,0,14.55,0
2,0,0,3,0,14.17,0
2,0,0,3,0,16.79,0
2,0,0,3,0,17.21,0
2,0,0,3,0.02636,20.61,-2.442
2,0,0,3,0.01985,17.37,-2.014
2,0,0,3,0.01402,21.62,-2.032
2,0,0,3,0.0159,19.4,-2.187
2,0,0,3,0.01907,19.25,-2.47
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0.01882,19.24,-1.694
2,0,0,3,0.01391,16.01,-1.18
2,0,0,3,0.01059,18.9,-1.149
2,0,0,3,0.01617,21.53,-1.659
2,0,0,3,0.01383,17.44,-1.276
2,0,0,3,0.01392,15.92,-1.169
2,0,0,3,0.0017,8.322,0
2,0,0,3,0.001699,8.325,0
2,0,0,3,0,17.95,0
2,0,0,3,0,15.7,-13.46
2,0,0,3,0,17.59,-15.85
2,0,0,3,0,16.8,0
2,0,0,3,0,18.72,0
2,0,0,3,0,15.6,-12.39
2,0,0,3,0.0145,14.87,0
2,0,0,3,0.01184,18.04,-1.02
2,0,0,3,0.01449,16.99,0
2,0,0,3,0.02017,17.96,-1.156
2,0,0,3,0.01708,16.48,0
2,0,0,3,0.01358,14.24,0
2,0,0,3,0.02042,25.4,-7.217
2,0,0,3,0.02065,22.28,-5.772
2,0,0,3,0.01162,29.89,-5.213
2,0,0,3,0.02698,23.34,-6.146
2,0,0,3,0.02078,17.19,-4.678
2,0,0,3,0.01906,26.83,-6.793
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0.01864,19.46,-1.724
2,0,0,3,0.02025,21.28,-2.006
2,0,0,3,0,15.85,0
2,0,0,3,0,14.68,0
2,0,0,3,0.01264,21.19,-2.482
2,0,0,3,0.02304,18.72,-2.847
2,0,0,3,0.01249,20.53,-2.495
2,0,0,3,0.01929,17.33,-2.237
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,24.77,0
2,0,0,3,0,23.89,0
2,0,0,3,0.02341,27.19,-1.626
2,0,0,3,0.01904,27.54,-1.546
2,0,0,3,0.02612,28.97,-1.581
2,0,0,3,0,27.49,-54.62
2,0,0,3,0,28.49,-40.2
2,0,0,3,0,30,0
2,0,0,3,0,30,0
2,0,0,3,0,30,0
