bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,0,0,0,0,1,1,0,138,1,1.1,0.9
2,1,0,0,0,0,1,1,0,69,1,1.1,0.9
3,1,63.032599,30.499177,0,0,1,1,0,138,1,1.1,0.9
4,1,39.872692,2.686688,0,0,1,1,0,69,1,1.1,0.9
5,1,59.86117,29.465619,0,0,1,1,0,69,1,1.1,0.9
6,1,52.61757,4.2656153,0,0,1,1,0,69,1,1.1,0.9
7,1,56.669624,12.18891,0,0,1,1,0,138,1,1.1,0.9
8,1,39.112858,10.233215,0,125.081972555,1,1,0,69,1,1.1,0.9
9,1,0,0,0,0,1,1,0,138,1,1.1,0.9
10,1,0,0,0,0,1,1,0,69,1,1.1,0.9
11,1,88.082752,28.939717,0,0,1,1,0,138,1,1.1,0.9
12,1,0,0,0,0,1,1,0,138,1,1.1,0.9
13,1,82.616913,17.693369,0,0,1,1,0,69,1,1.1,0.9
14,1,0,0,0,0,1,1,0,138,1,1.1,0.9
15,1,124.08794,60.300901,0,0,1,1,0,138,1,1.1,0.9
16,1,58.164337,11.289482,0,0,1,1,0,69,1,1.1,0.9
17,1,45.635228,27.013902,0,0,1,1,0,69,1,1.1,0.9
18,1,0,0,0,0,1,1,0,69,1,1.1,0.9
19,1,16.253058,1.8417025,0,0,1,1,0,69,1,1.1,0.9
20,1,0,0,0,0,1,1,0,138,1,1.1,0.9
21,1,108.94234,13.34786,0,0,1,1,0,69,1,1.1,0.9
22,1,0,0,0,0,1,1,0,138,1,1.1,0.9
23,1,47.797985,7.0533189,0,0,1,1,0,69,1,1.1,0.9
24,1,13.259455,2.933591,0,0,1,1,0,69,1,1.1,0.9
25,1,16.010345,1.912179,0,0,1,1,0,69,1,1.1,0.9
26,1,0,0,0,0,1,1,0,138,1,1.1,0.9
27,1,60.234406,15.982269,0,0,1,1,0,69,1,1.1,0.9
28,1,0,0,0,0,1,1,0,138,1,1.1,0.9
29,1,79.633262,31.091927,0,0,1,1,0,69,1,1.1,0.9
30,1,59.447927,1.3231653,0,0,1,1,0,138,1,1.1,0.9
31,1,0,0,0,0,1,1,0,138,1,1.1,0.9
32,1,0,0,0,0,1,1,0,69,1,1.1,0.9
33,1,51.149767,11.818091,0,0,1,1,0,138,1,1.1,0.9
34,1,54.772259,14.831048,0,0,1,1,0,138,1,1.1,0.9
35,1,61.33575,11.422704,0,0,1,1,0,69,1,1.1,0.9
36,1,46.058696,5.184763,0,0,1,1,0,69,1,1.1,0.9
37,1,71.28723,8.0567184,0,0,1,1,0,69,1,1.1,0.9
38,1,20.498477,5.1283346,0,0,1,1,0,69,1,1.1,0.9
39,1,0,0,0,0,1,1,0,138,1,1.1,0.9
40,1,56.791513,31.333153,0,0,1,1,0,69,1,1.1,0.9
41,1,33.346278,11.155067,0,0,1,1,0,69,1,1.1,0.9
42,1,0,0,0,0,1,1,0,138,1,1.1,0.9
43,1,0,0,0,0,1,1,0,69,1,1.1,0.9
44,1,67.732614,38.37608,0,0,1,1,0,138,1,1.1,0.9
45,1,20.457976,3.826255,0,0,1,1,0,69,1,1.1,0.9
46,1,21.41017,4.0268279,0,0,1,1,0,69,1,1.1,0.9
47,1,0,0,0,0,1,1,0,345,1,1.1,0.9
48,1,0,0,0,0,1,1,0,138,1,1.1,0.9
49,1,0,0,0,0,1,1,0,69,1,1.1,0.9
50,1,42.770987,18.207567,0,0,1,1,0,345,1,1.1,0.9
51,1,26.867091,13.887133,0,0,1,1,0,69,1,1.1,0.9
52,1,0,0,0,0,1,1,0,345,1,1.1,0.9
53,1,0,0,0,0,1,1,0,138,1,1.1,0.9
54,1,65.431926,21.104749,0,0,1,1,0,345,1,1.1,0.9
55,1,0,0,0,0,1,1,0,138,1,1.1,0.9
56,1,0,0,0,0,1,1,0,69,1,1.1,0.9
57,1,39.42829,2.9001465,0,0,1,1,0,138,1,1.1,0.9
58,1,29.12641,11.744102,0,0,1,1,0,69,1,1.1,0.9
59,1,21.808205,7.3975388,0,0,1,1,0,69,1,1.1,0.9
60,1,16.084567,0.5157274,0,0,1,1,0,69,1,1.1,0.9
61,1,8.1954502,2.4931054,0,0,1,1,0,69,1,1.1,0.9
62,1,7.7017986,4.9119172,0,0,1,1,0,69,1,1.1,0.9
63,1,0,0,0,0,1,1,0,138,1,1.1,0.9
64,1,0,0,0,0,1,1,0,69,1,1.1,0.9
