bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,299,0,274,-274,0.975,100,1,548,50
11,174.5,0,172,-172,0.975,100,1,344,5
19,55.75,0,47,-47,0.975,100,1,94,17.5
20,139.5,0,138,-138,0.975,100,1,276,3
21,46.7,0,47,-47,0.975,100,1,93,0.4
21,30.2,0,30,-30,0.975,100,1,60,0.4
21,78.2,0,78,-78,0.975,100,1,156,0.4
21,56.7,0,57,-57,0.975,100,1,113,0.4
24,132.95,0,131,-131,0.975,100,1,261,4.9
25,46.75,0,41,-41,0.975,100,1,82,11.5
26,46.75,0,43,-43,0.975,100,1,86,7.5
26,23.75,0,20,-20,0.975,100,1,40,7.5
26,15.75,1.2,14.4,-12,0.975,100,1,24,7.5
27,80.35,0,76,-76,0.975,100,1,152,8.7
29,60.85,0,57,-57,0.975,100,1,113,8.7
30,109.85,0,108,-108,0.975,100,1,216,3.7
31,99.4,0,95,-95,0.975,100,1,189,9.8
31,56.275,0,52,-52,0.975,100,1,103,9.55
31,75.775,0,71,-71,0.975,100,1,142,9.55
31,39.775,0,35,-35,0.975,100,1,70,9.55
31,79.175,0,75,-75,0.975,100,1,149,9.35
50,155.25,0,154,-154,0.975,100,1,308,2.5
53,58.75,0,48,-48,0.975,100,1,95,22.5
53,30,0,28.8,-28.8,0.975,100,1,55,5
55,158.525,0,267.6,-267.6,0.975,100,1,315,2.05
57,5.75,0,43.2,-43.2,0.975,100,1,9,2.5
57,13.75,0,43.2,-43.2,0.975,100,1,25,2.5
57,13.75,0,43.2,-43.2,0.975,100,1,25,2.5
62,11.5825,0,11,-11,0.975,100,1,22,1.165
62,13.0825,0,13,-13,0.975,100,1,25,1.165
62,45.5825,0,45,-45,0.975,100,1,90,1.165
63,78.25,0,78,-78,0.975,100,1,156,0.5
63,52.25,0,52,-52,0.975,100,1,104,0.5
63,34.75,0,35,-35,0.975,100,1,69,0.5
65,30,0,30,-30,0.975,100,1,59,1
65,40.75,0,41,-41,0.975,100,1,81,0.5
65,24,0,24,-24,0.975,100,1,47,1
65,20,0,20,-20,0.975,100,1,39,1
65,13,0,13,-13,0.975,100,1,25,1
65,36,0,36,-36,0.975,100,1,71,1
65,38,0,38,-38,0.975,100,1,75,1
65,17,0,16,-16,0.975,100,1,31,3
65,22.5,0,21,-21,0.975,100,1,42,3
65,10.25,0,10,-10,0.975,100,1,20,0.5
66,102.75,0,98,-98,0.975,100,1,196,9.5
68,21.525,0,22,-22,0.975,100,1,43,0.05
68,11.525,0,16.8,-16.8,0.975,100,1,23,0.05
68,44.525,0,45,-45,0.975,100,1,89,0.05
70,95.5,0,92,-92,0.975,100,1,184,7
71,39.25,0,36,-36,0.975,100,1,71,7.5
73,12.7125,0,12,-12,0.975,100,1,24,1.425
73,22.2125,0,22,-22,0.975,100,1,43,1.425
76,111.75,10.1,111.2,-91,0.975,100,1,181,42.5
76,100.25,0,89,-89,0.975,100,1,178,22.5
79,64.25,0,63,-63,0.975,100,1,126,2.5
87,17.5425,0,17,-17,0.975,100,1,33,2.085
87,37.0425,0,36,-36,0.975,100,1,72,2.085
87,12.0425,0,11,-11,0.975,100,1,22,2.085
87,20.5425,0,20,-20,0.975,100,1,39,2.085
87,40.0425,0,39,-39,0.975,100,1,78,2.085
87,20.0425,0,19,-19,0.975,100,1,38,2.085
88,29.5,0,30,-30,0.975,100,1,59,0
91,77.25,0,74,-74,0.975,100,1,147,7.5
92,75,0,75,-75,0.975,100,1,149,1
92,52.5,0,52,-52,0.975,100,1,104,1
95,47.5,0,47,-47,0.975,100,1,94,1
95,44,0,44,-44,0.975,100,1,87,1
97,83,0,82,-82,0.975,100,1,163,3
101,51.75,0,51,-51,0.975,100,1,101,2.5
102,29.25,0,27,-27,0.975,100,1,54,4.5
102,27.25,0,25,-25,0.975,100,1,50,4.5
102,86,0,84,-84,0.975,100,1,168,4
104,31,0,30,-30,0.975,100,1,59,3
112,100.25,0,97,-97,0.975,100,1,193,7.5
113,28.5,0,29,-29,0.975,100,1,57,0
114,36.5,0,36,-36,0.975,100,1,72,1
123,43.75,0,40,-40,0.975,100,1,80,7.5
126,95.2325,0,95,-95,0.975,100,1,189,1.465
126,143.2325,0,143,-143,0.975,100,1,285,1.465
126,137.2325,0,137,-137,0.975,100,1,273,1.465
128,31.5,0,30,-30,0.975,100,1,59,4
128,28.5,0,27,-27,0.975,100,1,53,4
128,24,0,22,-22,0.975,100,1,44,4
129,73.25,0,72,-72,0.975,100,1,144,2.5
75435,1265.25,0,1249,-1249,0.975,100,1,2498,32.5
75435,864.5,0,852,-852,0.975,100,1,1704,25
75436,224,27.95,247.9,-192,0.975,100,1,383,65
75436,262.17,0,248,-248,0.975,100,1,495,29.34
75437,768,0,728,-728,0.975,100,1,1456,80
75437,272.5,0,233,-233,0.975,100,1,465,80
75439,167.75,0,217.2,-217.2,0.975,100,1,263,72.5
75439,121.75,0,217.2,-217.2,0.975,100,1,171,72.5
75439,297.25,0,261,-261,0.975,100,1,522,72.5
75441,210.85,0,187,-187,0.975,100,1,374,47.7
75441,131.525,0,109,-109,0.975,100,1,218,45.05
75441,120.025,3.7,105.4,-98,0.975,100,1,195,45.05
75443,215.5,0,191,-191,0.975,100,1,381,50
75443,125.75,0,147.6,-147.6,0.975,100,1,229,22.5
75443,217.25,7.45,200.9,-186,0.975,100,1,372,62.5
75444,211,0,199,-199,0.975,100,1,397,25
75445,222.5,0,213,-213,0.975,100,1,425,20
75448,355.25,0,324,-324,0.975,100,1,648,62.5
75448,241,0,231,-231,0.975,100,1,462,20
75450,58.75,0,54,-54,0.975,100,1,108,9.5
75450,150.25,0,146,-146,0.975,100,1,291,9.5
75450,94.25,0,90,-90,0.975,100,1,179,9.5
75450,70.75,0,66,-66,0.975,100,1,132,9.5
75452,58.75,0,70.8,-70.8,0.975,100,1,110,7.5
75452,72,0,70.8,-70.8,0.975,100,1,136,8
75453,58,0,54,-54,0.975,100,1,108,8
75453,66.5,0,63,-63,0.975,100,1,125,8
75453,82.5,0,79,-79,0.975,100,1,157,8
75453,41.5,0,38,-38,0.975,100,1,75,8
75454,96,0,96,-96,0.975,100,1,191,1
75454,124,0,124,-124,0.975,100,1,247,1
75454,104.5,0,104,-104,0.975,100,1,208,1
75454,53,0,53,-53,0.975,100,1,105,1
75454,54,0,54,-54,0.975,100,1,107,1
75455,58.5,0,53,-53,0.975,100,1,106,11
75455,58.5,0,53,-53,0.975,100,1,106,11
75456,94.75,0,89,-89,0.975,100,1,177,12.5
75456,111.75,0,111,-111,0.975,100,1,221,2.5
75457,41,0,39,-39,0.975,100,1,77,5
75457,52,0,50,-50,0.975,100,1,99,5
75457,26,0,24,-24,0.975,100,1,47,5
75457,86,0,84,-84,0.975,100,1,167,5
75458,46.15,0,46,-46,0.975,100,1,92,0.3
75458,88.15,0,88,-88,0.975,100,1,176,0.3
75458,120.65,0,121,-121,0.975,100,1,241,0.3
75458,102.65,0,103,-103,0.975,100,1,205,0.3
75459,174.5,0,172,-172,0.975,100,1,343,6
75460,523.025,0,519,-519,0.975,100,1,1038,8.05
75462,366,0,324,-324,0.975,100,1,647,85
75462,418,0,368,-368,0.975,100,1,736,100
75464,75.25,0,62,-62,0.975,100,1,123,27.5
75464,155.3175,0,146,-146,0.975,100,1,291,19.635
75464,102.8175,0,93,-93,0.975,100,1,186,19.635
75464,62.3175,0,53,-53,0.975,100,1,105,19.635
75464,93,0,83,-83,0.975,100,1,166,20
75464,68,0,58,-58,0.975,100,1,116,20
75464,64,0,54,-54,0.975,100,1,108,20
75464,155.5,0,146,-146,0.975,100,1,291,20
75464,81.5,0,77,-77,0.975,100,1,153,10
75464,77.3175,0,68,-68,0.975,100,1,135,19.635
