bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,0,0,0,0,1,0.94444,0,45,1,1,0.88889
2,1,0,0,0,0,1,1,0,63,1,1.06349,0.93651
3,1,12.5,-0.7,0,0,1,1.01588,0,63,1,1.07937,0.95238
4,1,44.7,-0.9,0,0,1,1.01111,0,90,1,1.08889,0.93333
5,1,12,0.1,0,0,1,1.00794,0,63,1,1.06349,0.95238
6,1,13,4.3,0,0,1,1,0,63,1,1.07937,0.92063
7,1,1.2,0.8,0,0,1,1,0,63,1,1.07937,0.92063
8,1,25.8,4.9,0,0,1,0.98889,0,225,1,1.08889,0.88889
9,1,12.9,0,0,0,1,1,0,63,1,1.06349,0.93651
10,1,0,0,0,0,1,1,0,90,1,1.07778,0.92222
11,1,28.8,1.1,0,0,1,1,0,90,1,1.07778,0.92222
12,1,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
13,1,0,0,0,0,1,1.07895,0,380,1,1.10263,1.05526
14,1,51.5,1.9,0,0,1,1.02778,0,90,1,1.07778,0.97778
15,1,0,0,0,0,1,1,0,63,1,1.07937,0.92063
16,1,13.8,4.1,0,0,1,1,0,63,1,1.07937,0.92063
17,1,13.1,0.2,0,0,1,1.02222,0,90,1,1.06667,0.97778
18,1,0,0,0,0,1,0.94444,0,45,1,1,0.88889
19,1,1,0,0,0,1,1,0,63,1,1.06349,0.93651
20,1,0.9,-21.5,0,0,1,0.94444,0,45,1,1,0.88889
21,1,8.3,-3.3,0,0,1,1.02222,0,90,1,1.06667,0.97778
22,1,18,1.1,0,0,1,1.01588,0,63,1,1.07937,0.95238
23,1,19.2,3.4,0,0,1,1,0,63,1,1.06349,0.93651
24,1,16.1,-1.6,0,0,1,1.03333,0,90,1,1.11111,0.95556
25,1,59.9,-3.2,0,0,1,1.02222,0,90,1,1.1,0.94444
26,1,35.1,8.1,0,0,1,1.02222,0,90,1,1.06667,0.97778
27,1,0,0,0,0,1,1.04444,0,225,1,1.08444,1.00444
28,1,0.7,0.2,0,0,1,1.01588,0,63,1,1.07937,0.95238
29,1,60.1,2.7,0,0,1,1.01587,0,63,1,1.06349,0.96825
30,1,33.5,-0.9,0,0,1,1.01111,0,90,1,1.08889,0.93333
31,1,0,0,0,0,1,1,0,63,1,1.06349,0.93651
32,1,0,0,0,0,1,1.00334,0,150,1,1.10667,0.9
33,1,0,0,0,0,1,1.01111,0,225,1,1.08889,0.93333
34,1,0,0,0,0,1,1.01111,0,225,1,1.08889,0.93333
35,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
36,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
37,1,3.2,4.3,0,0,1,1,0,63,1,1.07937,0.92063
38,1,6,-2,0,0,1,1.01587,0,63,1,1.09524,0.93651
39,1,41,-3.3,0,0,1,1.02778,0,90,1,1.07778,0.97778
40,1,32.6,0.5,0,0,1,1.02778,0,90,1,1.07778,0.97778
41,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
42,1,0,0,0,0,1,1.04249,0,63,1,1.13259,0.95238
43,1,3.6,2,0,0,1,1.02778,0,90,1,1.07778,0.97778
44,1,13,-0.7,0,0,1,1.00794,0,63,1,1.06349,0.95238
45,1,3.9,1.7,0,0,1,1.02222,0,90,1,1.06667,0.97778
46,1,0,0,0,0,1,1,0,63,1,1.06349,0.93651
47,2,0,0,0,0,1,1,0,63,1,1.06349,0.93651
48,1,36.5,3.4,0,0,1,1,0,90,1,1.07778,0.92222
49,1,8.8,-1.7,0,0,1,1,0,63,1,1.06349,0.93651
50,1,0,0,0,0,1,1.00331,0,63,1,1.07012,0.93651
51,1,0,0,0,0,1,1.01111,0,225,1,1.08889,0.93333
52,1,5,2.4,0,0,1,1.02222,0,90,1,1.06667,0.97778
53,1,2.5,-0.5,0,0,1,1,0,63,1,1.04762,0.95238
54,1,-0.4,-0,0,0,1,1.02222,0,90,1,1.06667,0.97778
55,1,37.6,6.7,0,0,1,1.04666,0,225,1,1.08889,1.00444
56,1,52.1,13.5,0,0,1,1.04666,0,225,1,1.08889,1.00444
57,2,0,0,0,0,1,1,0,63,1,1.07937,0.92063
58,1,130.6,30.1,0,0,1,1.04666,0,225,1,1.08889,1.00444
59,1,5.1,1.3,0,0,1,1.01588,0,63,1,1.07937,0.95238
60,1,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
61,1,39.5,9.7,0,0,1,1.01588,0,63,1,1.07937,0.95238
62,1,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
