bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,3,0,0,0,0,0,1,0,20,6,1.1,0.9
2,1,79.34,45,0,6.61,0,1,0,150,9,1.1,0.9
3,1,413.05,98.5,0,16.61,0,1,0,220,6,1.1,0.9
4,1,146.27,19.1,0,0.08,0,1,0,154,1,1.1,0.9
5,1,164.83,48.8,0,4.69,0,1,0,220,5,1.1,0.9
6,1,187.11,23.4,0,2.1,0,1,0,220,5,1.1,0.9
7,1,50.16,14,0,13.34,0,1,0,220,6,1.1,0.9
8,1,374.85,53.1,0.70508,36.832433,0,1,0,380,6,1.1,0.9
9,1,-0,-0,0,75.076713,0,1,0,380,5,1.1,0.9
10,1,33.87,10.3,0,0.65,0,1,0,110,21,1.1,0.9
11,1,0,-0,0,3.41,0,1,0,154,1,1.1,0.9
12,2,0,0,0,0,0,1,0,20,3,1.1,0.9
13,1,15.61,2,0,1.91,0,1,0,154,1,1.1,0.9
14,1,146.27,24.7,0,12.44,0,1,0,220,5,1.1,0.9
15,1,0,0,0,0,0,1,0,150,9,1.1,0.9
16,1,-6.11,2,0,0.47,0,1,0,150,9,1.1,0.9
17,1,-22.74,-8.32,0,6.5,0,1,0,220,6,1.1,0.9
18,2,0,0,0,0,0,1,0,20,14,1.1,0.9
19,1,65.13,26.7,0,12.84,0,1,0,220,4,1.1,0.9
20,1,33.4,4.3,0,5.15,0,1,0,154,1,1.1,0.9
21,1,0,-0,0.234457,-0.195381,0,1,0,380,6,1.1,0.9
22,1,73.87,12.1,0,2.18,0,1,0,220,3,1.1,0.9
23,1,0,0,0.295874,20.603438,0,1,0,380,3,1.1,0.9
24,1,27.65,7.5,0,2.39,0,1,0,110,12,1.1,0.9
25,1,1.53,0.2,0,4.93,0,1,0,154,1,1.1,0.9
26,1,175.96,39.3,0,30.71,0,1,0,220,5,1.1,0.9
27,1,0,-0,0,0.85,0,1,0,220,5,1.1,0.9
28,1,21.42,7.1,0,1.15,0,1,0,110,19,1.1,0.9
29,2,0,0,0,0,0,1,0,20,18,1.1,0.9
30,1,34.87,8.8,0,0.73,0,1,0,110,22,1.1,0.9
31,1,0,-0,0.235277,0.313936,0,1,0,220,3,1.1,0.9
32,1,182.62,54.8,0,110.54,0,1,0,380,5,1.1,0.9
33,2,0,0,0,0,0,1,0,20,4,1.1,0.9
34,1,-0,0,0,14.82,0,1,0,380,13,1.1,0.9
35,1,0,0,0,0,0,1,0,150,9,1.1,0.9
36,1,166.9,49.4,0,27.65,0,1,0,380,5,1.1,0.9
37,1,-0,0,0,0.56,0,1,0,150,9,1.1,0.9
38,1,76.06,43.2,0,6.3,0,1,0,150,9,1.1,0.9
39,2,0,0,0,0,0,1,0,20,9,1.1,0.9
40,1,0,-0,0,37.54,0,1,0,220,4,1.1,0.9
41,1,0,-0,0,0.25,0,1,0,220,4,1.1,0.9
42,2,0,0,0,0,0,1,0,11,1,1.1,0.9
43,1,14.75,4.9,0,1.8,0,1,0,110,19,1.1,0.9
44,1,11.47,3.5,0,0.31,0,1,0,110,12,1.1,0.9
45,2,0,0,0,0,0,1,0,20,4,1.1,0.9
46,1,-0,0,0.12,15.34,0,1,0,220,19,1.1,0.9
47,1,10.05,2.6,0,2,0,1,0,110,18,1.1,0.9
48,1,46.67,12.8,0,13.3,0,1,0,220,8,1.1,0.9
49,1,-0,0,0.019959,0.320041,0,1,0,150,10,1.1,0.9
50,1,17.49,4.54,0,0.1,0,1,0,110,23,1.1,0.9
51,2,0,0,0,0,0,1,0,14.4,1,1.1,0.9
52,1,30.46,4,0,4.23,0,1,0,154,1,1.1,0.9
53,1,22.73,7.9,0,26.89,0,1,0,380,4,1.1,0.9
54,2,0,0,0,0,0,1,0,20,14,1.1,0.9
55,1,0,0,0,7.27,0,1,0,220,5,1.1,0.9
56,1,11.04,3.7,0,0.81,0,1,0,110,19,1.1,0.9
57,1,10.93,2.7,0,1.14,0,1,0,110,18,1.1,0.9
58,1,6.31,-0,0,0.67,0,1,0,110,18,1.1,0.9
59,1,3.17,0.9,0,0.6,0,1,0,110,15,1.1,0.9
