bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,5.8,-5.8,0,0,1,0.98889,0,225,1,1.08889,0.88889
2,1,0,0,0,0,1,1.07552,0,380,1,1.10263,1.04841
3,1,142.5,-13.4,0,0,1,1.04444,0,225,1,1.08444,1.00444
4,1,0,0,0,0,1,1.00334,0,150,1,1.10667,0.9
5,1,32.8,-5.3,0,0,1,1.01111,0,225,1,1.08889,0.93333
6,1,40.2,4,0,0,1,1.01111,0,225,1,1.08889,0.93333
7,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
8,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
9,1,0,0,0,0,1,1.04739,0,225,1,1.09035,1.00444
10,1,148.8,14.9,0,0,1,1.01111,0,225,1,1.08889,0.93333
11,1,25.6,5,0,0,1,1.04666,0,225,1,1.08889,1.00444
12,1,39.1,8.7,0,0,1,1.04666,0,225,1,1.08889,1.00444
13,1,70.5,17.2,0,0,1,1.04666,0,225,1,1.08889,1.00444
14,1,36,-4.2,0,0,1,1.01626,0,225,1,1.08252,0.95
15,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
16,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
17,1,23.7,-12.4,0,0,1,0.98889,0,225,1,1.08889,0.88889
18,1,5.9,-4.8,0,0,1,1.0415,0,225,1,1.09633,0.98667
19,1,34,3.7,0,0,1,1.04666,0,225,1,1.08889,1.00444
20,1,6.9,0.8,0,0,1,1.04666,0,225,1,1.08889,1.00444
21,1,9.2,-29.1,0,0,1,1.04666,0,225,1,1.08889,1.00444
22,1,67.7,-3.6,0,0,1,1.03778,0,225,1,1.08889,0.98667
23,1,25.4,-2.7,0,0,1,0.98889,0,225,1,1.08889,0.88889
25,1,64,4.6,0,0,1,1.04666,0,225,1,1.08444,1.00889
27,1,71.6,46.7,0,0,1,1.01111,0,225,1,1.08889,0.93333
28,1,105.4,6.9,0,0,1,1.04666,0,225,1,1.08889,1.00444
29,1,0,0,0,0,1,1.07684,0,380,1,1.10526,1.04842
30,1,0,0,0,0,1,1.07684,0,380,1,1.10526,1.04842
31,1,21.7,0.9,0,0,1,1.04666,0,225,1,1.08444,1.00889
33,1,68.9,2.6,0,0,1,1.04666,0,225,1,1.08444,1.00889
34,1,50.6,12.7,0,0,1,1.04666,0,225,1,1.08889,1.00444
35,1,17,2.1,0,0,1,1.02333,0,150,1,1.08,0.96667
36,1,38.2,6.3,0,0,1,1.04606,0,225,1,1.09212,1
37,1,0,0,0,0,1,1.07655,0,380,1,1.10526,1.04785
38,1,89,9.6,0,0,1,1.03778,0,225,1,1.08889,0.98667
2050,1,0,0,0,-64,1,1.15,0,20,1,1.5,0.8
39,1,70.9,-2.3,0,0,1,1.02889,0,225,1,1.08889,0.96889
40,1,136.2,-10.7,0,0,1,1.05263,0,380,1,1.10526,1
41,1,64.6,17.3,0,0,1,1.01111,0,225,1,1.08889,0.93333
42,1,13.4,3.3,0,0,1,0.98889,0,225,1,1.08889,0.88889
43,1,33.3,4.7,0,0,1,0.98889,0,225,1,1.08889,0.88889
44,1,211.6,-1.3,0,0,1,1.0447,0,225,1,1.08496,1.00444
45,1,92.1,-9.1,0,0,1,1.04666,0,225,1,1.08889,1.00444
46,2,0,0,0,0,1,1.00422,0,150,1,1.10843,0.9
47,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
48,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
49,1,63.7,84.5,0,-80,1,1.04666,0,225,1,1.08889,1.00444
50,1,10.4,6.6,0,0,1,1.04666,0,225,1,1.08889,1.00444
51,1,0,0,0,0,1,1.04445,0,225,1,1.08889,1
52,1,68.7,16.5,0,0,1,0.98889,0,225,1,1.08889,0.88889
53,1,101.2,15.9,0,0,1,1.02889,0,225,1,1.08889,0.96889
54,1,0,0,0,0,1,1.05263,0,380,1,1.10526,1
55,1,28.9,10.6,0,0,1,1.04666,0,225,1,1.08444,1.00889
56,1,28.2,2.1,0,0,1,1.04666,0,225,1,1.08444,1.00889
