bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
35250,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35251,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35252,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35253,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35254,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35255,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35256,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35257,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35258,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35259,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35260,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35261,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35262,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35263,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35264,2,0,0,0,0,1,1,0,230,2,1.1,0.9
35265,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35266,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35267,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35268,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35269,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35270,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35271,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35272,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35273,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35274,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35275,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35276,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35277,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35278,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35279,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35280,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35281,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35282,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35284,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35285,2,100.04,37.66,0,0,1,1,0,69,2,1.1,0.9
35286,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35287,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35288,2,0,0,0,0,1,1,0,69,2,1.1,0.9
35289,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35290,2,101.1,38.06,0,0,1,1,0,69,2,1.1,0.9
35291,1,0,0,0,0,1,1,0,69,2,1.1,0.9
35292,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35293,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35294,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35295,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35296,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35297,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35298,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35300,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35301,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35302,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35303,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35304,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35305,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35306,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35307,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35308,2,0,0,0,0,1,1,0,345,2,1.1,0.9
35309,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35310,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35311,2,0,0,0,0,1,1,0,765,2,1.1,0.9
35312,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35313,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35314,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35315,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35316,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35317,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35318,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35319,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35320,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35321,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35322,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35323,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35324,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35325,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35326,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35327,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35328,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35329,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35330,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35331,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35332,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35333,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35334,2,0,0,0,0,1,1,0,230,2,1.1,0.9
35335,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35336,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35337,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35338,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35339,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35340,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35341,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35342,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35343,3,0,0,0,0,1,1,0,500,2,1.1,0.9
35344,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35345,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35346,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35347,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35348,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35349,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35350,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35351,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35352,2,0,0,0,0,1,1,0,230,2,1.1,0.9
35353,2,0,0,0,0,1,1,0,500,2,1.1,0.9
35354,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35355,2,0,0,0,0,1,1,0,345,2,1.1,0.9
35356,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35357,2,0,0,0,0,1,1,0,230,2,1.1,0.9
35358,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35359,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35360,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35361,1,0,0,0,0,1,1,0,500,2,1.1,0.9
35362,1,0,0,0,0,1,1,0,345,2,1.1,0.9
35363,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35364,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35365,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35366,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35367,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35368,2,0,0,0,0,1,1,0,69,2,1.1,0.9
35369,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35370,2,74.19,27.93,0,0,1,1,0,69,2,1.1,0.9
35371,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35372,1,154.78,58.27,0,0,1,1,0,69,2,1.1,0.9
35373,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35374,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35375,1,26.64,10.03,0,0,1,1,0,69,2,1.1,0.9
35376,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35377,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35378,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35379,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35380,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35381,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35382,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35383,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35384,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35385,1,0,0,0,0,1,1,0,500,2,1.1,0.9
35386,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35387,2,0,0,0,0,1,1,0,230,2,1.1,0.9
35388,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35389,1,0,0,0,0,1,1,0,345,2,1.1,0.9
35390,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35391,1,0,0,0,0,1,1,0,138,2,1.1,0.9
35392,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35393,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35394,2,0,0,0,0,1,1,0,765,2,1.1,0.9
35395,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35396,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35397,2,8.26,3.11,0,0,1,1,0,69,2,1.1,0.9
35398,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35399,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35400,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35401,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35402,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35403,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35404,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35405,1,0,0,0,0,1,1,0,230,1,1.1,0.9
35406,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35407,1,0,0,0,0,1,1,0,345,1,1.1,0.9
35408,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35409,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35410,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35411,1,0,0,0,0,1,1,0,765,1,1.1,0.9
35412,2,0,0,0,0,1,1,0,138,2,1.1,0.9
35413,2,15.59,5.87,0,0,1,1,0,69,2,1.1,0.9
35414,1,0,0,0,0,1,1,0,500,1,1.1,0.9
35415,2,52.65,19.82,0,0,1,1,0,69,2,1.1,0.9
35416,2,0,0,0,0,1,1,0,138,2,1.1,0.9
