bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
46843,545.25,0,848.4,-848.4,1,100,1,763,327.5
46843,632.25,0,848.4,-848.4,1,100,1,987,277.5
46844,815,0,765,-765,1,100,1,1530,100
46844,764.5,0,715,-715,1,100,1,1429,100
46846,1123,0,1048,-1048,1,100,1,2096,150
46849,201.5,0,231.6,-231.6,1,100,1,332,71
46849,238,0,231.6,-231.6,1,100,1,405,71
46849,180.75,0,231.6,-231.6,1,100,1,320,41.5
46850,250.5,0,235,-235,1,100,1,470,31
46850,179,0,154,-154,1,100,1,308,50
46850,162,0,137,-137,1,100,1,274,50
46851,423.75,0,415,-415,1,100,1,830,17.5
46851,472.5,0,453,-453,1,100,1,905,40
46851,460.5,0,441,-441,1,100,1,881,40
46852,243,0,218,-218,1,100,1,436,50
46852,102.5,0,123.6,-123.6,1,100,1,199,6
46853,167.5,0,145,-145,1,100,1,290,45
46853,282,0,247,-247,1,100,1,494,70
46853,244.5,0,222,-222,1,100,1,444,45
46853,210,0,188,-188,1,100,1,375,45
46853,132,0,110,-110,1,100,1,219,45
46853,156.5,0,134,-134,1,100,1,268,45
46853,143.5,0,121,-121,1,100,1,242,45
46853,118,6.55,109.1,-96,1,100,1,191,45
46853,153.5,0,131,-131,1,100,1,262,45
46853,207,0,172,-172,1,100,1,344,70
46859,170.9375,0,169,-169,1,100,1,337,4.875
46859,69.4375,0,114,-114,1,100,1,134,4.875
46859,81.9375,0,114,-114,1,100,1,159,4.875
46859,93.9375,0,114,-114,1,100,1,183,4.875
46860,108.7625,-2.7,99,-104.4,1,100,1,198,19.525
46862,60,0,55,-55,1,100,1,110,10
46862,80,0,75,-75,1,100,1,150,10
46863,71.25,0,65,-65,1,100,1,129,13.5
46863,170.25,0,164,-164,1,100,1,327,13.5
46863,146.25,0,140,-140,1,100,1,279,13.5
46863,88.75,0,82,-82,1,100,1,164,13.5
46863,71.25,0,65,-65,1,100,1,129,13.5
46863,88.75,0,82,-82,1,100,1,164,13.5
46863,93,0,85,-85,1,100,1,170,16
46863,91,0,83,-83,1,100,1,166,16
46863,63.5,0,55,-55,1,100,1,110,17
46866,43.5,0,41,-41,1,100,1,82,5
46866,54,0,52,-52,1,100,1,103,5
