2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.00159,11.23,0
2,0,0,3,0.00159,10.55,0
2,0,0,3,0,10.72,-378.7
2,0,0,3,0,23.62,-832.8
2,0,0,3,0,22.99,-832.8
2,0,0,3,0.02634,14.53,-3.539
2,0,0,3,0.02636,14.14,-2.876
2,0,0,3,0,24.94,-177.7
2,0,0,3,0,24.16,-177.7
2,0,0,3,0.02639,14.35,-2.41
2,0,0,3,0,26.76,-152.7
2,0,0,3,0,23.43,-152.7
2,0,0,3,0,19.39,-543.6
2,0,0,3,0,22.03,-49.03
2,0,0,3,0,19.15,-489.7
2,0,0,3,0,24.56,-880.5
2,0,0,3,0,19.51,-489.7
2,0,0,3,0,20.33,-489.7
2,0,0,3,0,18.63,-489.7
2,0,0,3,0,19.58,-489.7
2,0,0,3,0,18.85,-489.7
2,0,0,3,0,20.02,-489.7
2,0,0,3,0,18.88,-489.7
2,0,0,3,0,23.74,-880.5
2,0,0,3,0,20.33,-1.303
2,0,0,3,0,21.01,-1.303
2,0,0,3,0,20.5,-1.303
2,0,0,3,0,19.59,-1.303
2,0,0,3,0,30.17,-110.7
2,0,0,3,0,17.49,-75.03
2,0,0,3,0,15.75,-75.03
2,0,0,3,0,22.47,-69.07
2,0,0,3,0,22.87,-69.07
2,0,0,3,0,21.01,-69.07
2,0,0,3,0,21.77,-69.07
2,0,0,3,0,22.27,-69.07
2,0,0,3,0,21.94,-69.07
2,0,0,3,0,25.51,-36.05
2,0,0,3,0,23.43,-36.05
2,0,0,3,0,24.73,-27.11
2,0,0,3,0,14,-31.68
2,0,0,3,0,14.3,-31.68
2,0,0,3,0,16.5,-43.84
2,0,0,3,0,15.35,-43.84
2,0,0,3,0,13.83,-1.584
2,0,0,3,0,12.93,-1.584
2,0,0,3,0,12.54,-1.584
2,0,0,3,0,12.94,-24.52
2,0,0,3,0,14.63,-24.52
2,0,0,3,0,0.004124,0
2,0,0,3,0,0.004124,0
2,0,0,3,0,0.004124,0
2,0,0,3,0,12.99,-9.454
2,0,0,3,0,13.72,-9.454
2,0,0,3,0,12.02,-9.454
2,0,0,3,0,13.48,-9.454
2,0,0,3,0,12.26,-9.454
2,0,0,3,0.001625,9.692,0
2,0,0,3,0.009283,20.98,0
2,0,0,3,0.009284,24.12,0
2,0,0,3,0.009284,22,0
2,0,0,3,0.009284,22.83,0
2,0,0,3,0.009284,20.94,0
2,0,0,3,0,24.38,-27.78
2,0,0,3,0.02635,13.37,-2.392
2,0,0,3,0,22.45,-52.8
2,0,0,3,0,20.31,-571.2
2,0,0,3,0,20.08,-571.2
2,0,0,3,0.02635,13.71,-2.668
2,0,0,3,0,20.38,-517.3
2,0,0,3,0,19.91,-517.3
2,0,0,3,0,19.21,-517.3
2,0,0,3,0,23.51,-74.11
2,0,0,3,0,24.73,-74.11
2,0,0,3,0,22.86,-74.11
2,0,0,3,0.009375,17.01,-1.262
2,0,0,3,0,20.39,-62.73
2,0,0,3,0,23.29,-62.73
2,0,0,3,0,14.51,-27.06
2,0,0,3,0,15.18,-34.89
2,0,0,3,0,21.69,-36.07
2,0,0,3,0,21.81,-36.07
2,0,0,3,0,20.83,-36.07
2,0,0,3,0,20.09,-36.07
2,0,0,3,0,21.37,-107
2,0,0,3,0,22.65,-18.23
2,0,0,3,0,21.3,-26.6
2,0,0,3,0,16.37,-1.799
2,0,0,3,0,16.92,-1.799
2,0,0,3,0,16.93,-1.799
2,0,0,3,0,33.27,-69.83
