bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
9,0,0,93.531,-93.531,1,252.98,0,301.471,135
10,0,0,155.693,-155.693,1,267.71,0,501.832,171.516
10,0,0,162.14,-162.14,1,256.16,0,522.609,178.876
11,0,0,20.075,-20.075,1,55,0,64.706,35.833
12,0,0,20.075,-20.075,1,55,0,64.706,35.833
24,45.3265,0,27.194,-27.194,1,100,1,87.653,3
26,0,0,5.475,-5.475,1,15,0,17.647,3
46,8.559,0,4.38,-4.38,1,12,1,14.118,3
68,218.2355,0,93.531,-93.531,1,267.05,1,301.471,135
75,0,0,74.825,-74.825,1,253.76,0,241.176,135
76,186.4705,0,84.68,-84.68,1,232,1,272.941,100
77,0,0,91.25,-91.25,1,268.92,0,294.118,90
77,152.827,0,90.313,-90.313,1,100,1,291.099,14.555
78,107.381,0,63.457,-63.457,1,100,1,204.535,10.227
92,0,0,81.03,-81.03,1,222,0,261.176,90
95,0,0,104.755,-104.755,1,2.04,0,337.647,16.882
98,0,0,24.044,-24.044,1,65.75,0,77.5,10
98,158.059,0,97.455,-97.455,1,6,1,314.118,2
99,154.6175,0,95.63,-95.63,1,6.47,1,308.235,1
112,0,0,101.47,-101.47,1,0.26,0,327.059,16.353
112,0,0,105.12,-105.12,1,1.36,0,338.824,1
120,14.2645,0,7.3,-7.3,1,20,1,23.529,5
125,0,0,23.725,-23.725,1,65,0,76.471,40
127,0,0,11.315,-11.315,1,31,0,36.471,3
128,0,0,11.315,-11.315,1,31,0,36.471,3
135,168.7355,0,104.39,-104.39,1,2.03,1,336.471,1
138,0,0,94.9,-94.9,1,0.24,0,305.882,15.294
150,165.5295,0,97.82,-97.82,1,108.13,1,315.294,15.765
165,0,0,65.335,-65.335,1,216.55,0,210.588,10.529
165,0,0,65.335,-65.335,1,179,0,210.588,10.529
165,0,0,65.335,-65.335,1,179,0,210.588,10.529
166,107.094,0,65.335,-65.335,1,179,1,210.588,3.6
168,45.353,0,20.075,-20.075,1,58.99,1,64.706,26
171,0,0,103.66,-103.66,1,0.36,0,334.118,16.706
177,0,0,6.57,-6.57,1,18,0,21.176,3
178,14.441,0,8.03,-8.03,1,22,1,25.882,3
183,159.604,0,95.63,-95.63,1,0.24,1,308.235,10.973
185,162.088,0,99.645,-99.645,1,100,1,321.176,3
188,176.3825,0,109.135,-109.135,1,2,1,351.765,1
194,0,0,103.66,-103.66,1,1,0,334.118,16.706
195,152.088,0,93.44,-93.44,1,1.08,1,301.176,3
201,179.7355,0,106.215,-106.215,1,0.12,1,342.353,17.118
207,0,0,107.31,-107.31,1,9,0,345.882,17.294
209,0,0,95.265,-95.265,1,0.24,0,307.059,15.353
217,105.627,0,62.42,-62.42,1,100,1,201.194,10.06
223,0,0,98.101,-98.101,1,282.49,0,316.2,120
224,218.0885,0,98.094,-98.094,1,281.34,1,316.177,120
225,218.2355,0,93.531,-93.531,1,252.98,1,301.471,135
246,218.0885,0,98.094,-98.094,1,273.78,1,316.177,120
248,37.2745,0,22.027,-22.027,1,100,1,70.999,3.55
252,126.912,0,57.031,-57.031,1,160.45,1,183.824,70
252,0,0,45.625,-45.625,1,143.77,0,147.059,70
274,0,0,108.405,-108.405,1,42.43,0,349.412,17.471
282,21.5,0,500,-500,1,100,1,40,3
289,0,0,65.335,-65.335,1,216.55,0,210.588,10.529
289,110.5585,0,65.335,-65.335,1,179,1,210.588,10.529
289,0,0,65.335,-65.335,1,179,0,210.588,10.529
290,0,0,65.335,-65.335,1,179,0,210.588,10.529
292,45.353,0,20.075,-20.075,1,58.99,1,64.706,26
295,0,0,108.04,-108.04,1,0.36,0,348.235,17.412
297,21.5,0,547.5,-547.5,1,100,1,40,3
301,0,0,6.57,-6.57,1,18,0,21.176,3
302,0,0,8.03,-8.03,1,22,0,25.882,3
307,0,0,107.31,-107.31,1,0.24,0,345.882,17.294
311,21.5,0,547.5,-547.5,1,100,1,40,3
312,0,0,94.17,-94.17,1,2,0,303.529,1
318,179.2475,0,109.135,-109.135,1,1,1,351.765,6.73
319,0,0,96.36,-96.36,1,1.08,0,310.588,15.529
325,0,0,97.455,-97.455,1,0.12,0,314.118,15.706
331,156.8825,0,92.71,-92.71,1,9,1,298.824,14.941
333,0,0,97.455,-97.455,1,0.24,0,314.118,15.706
343,0,0,147.451,-147.451,1,100,0,475.266,23.763
344,249.5145,0,147.451,-147.451,1,100,1,475.266,23.763
345,249.541,0,147.467,-147.467,1,100,1,475.316,23.766
347,0,0,134.137,-134.137,1,100,0,432.353,21.618
349,164.6585,0,98.55,-98.55,1,100,1,317.647,11.67
350,0,0,98.55,-98.55,1,100,0,317.647,15.882
351,0,0,98.55,-98.55,1,100,0,317.647,15.882
352,166.7645,0,98.55,-98.55,1,100,1,317.647,15.882
353,187.6105,0,110.869,-110.869,1,100,1,357.353,17.868
354,0,0,110.869,-110.869,1,100,0,357.353,17.868
355,0,0,98.961,-98.961,1,100,0,318.971,15.949
356,167.46,0,98.961,-98.961,1,100,1,318.971,15.949
357,167.46,0,98.961,-98.961,1,100,1,318.971,15.949
358,214.2,0,126.582,-126.582,1,100,1,408,20.4
360,0,0,145.242,-145.242,1,100,0,468.145,23.407
361,0,0,145.242,-145.242,1,100,0,468.145,23.407
362,0,0,145.242,-145.242,1,100,0,468.145,23.407
364,224.669,0,132.769,-132.769,1,100,1,427.941,21.397
365,0,0,132.769,-132.769,1,100,0,427.941,21.397
366,135.496,0,80.072,-80.072,1,100,1,258.088,12.904
367,0,0,80.072,-80.072,1,100,0,258.088,12.904
379,482.7415,0,285.277,-285.277,1,100,1,919.508,45.975
385,290.5635,0,171.709,-171.709,1,100,1,553.454,27.673
392,0,0,148.427,-148.427,1,100,0,478.409,23.92
393,0,0,148.282,-148.282,1,100,0,477.944,23.897
394,0,0,148.411,-148.411,1,100,0,478.359,23.918
395,0,0,148.387,-148.387,1,100,0,478.281,23.914
397,0,0,134.137,-134.137,1,100,0,432.353,21.618
399,0,0,134.137,-134.137,1,100,0,432.353,21.618
400,0,0,134.137,-134.137,1,100,0,432.353,21.618
402,0,0,98.55,-98.55,1,100,0,317.647,15.882
403,0,0,98.55,-98.55,1,100,0,317.647,15.882
404,166.7645,0,98.55,-98.55,1,100,1,317.647,15.882
405,0,0,98.55,-98.55,1,100,0,317.647,15.882
406,0,0,110.869,-110.869,1,100,0,357.353,17.868
407,187.6105,0,110.869,-110.869,1,100,1,357.353,17.868
408,0,0,98.961,-98.961,1,100,0,318.971,15.949
409,0,0,98.961,-98.961,1,100,0,318.971,15.949
