bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
4,0,0,57,-57,1.01111,100,0,113,0
4,0,0,25,-25,1.01111,100,0,50,0
5,0,0,5,-5,1.00794,100,0,10,0
11,208.5,0,209,-209,1,100,1,417,0
11,0,0,66,-66,1,100,0,131,0
17,0,0,8,-8,1.02222,100,0,16,0
19,0,0,22,-22,1,100,0,44,0
22,0,0,20,-20,1.01588,100,0,39,0
24,0,0,33,-33,1.03333,100,0,66,0
24,0,0,5,-5,1.03333,100,0,10,0
25,235.5,0,236,-236,1.02222,100,1,471,0
25,0,0,10,-10,1.02222,100,0,19,0
40,0,0,193,-193,1.02778,100,0,386,0
47,67,0,67,-67,1,100,1,134,0
47,65.5,0,66,-66,1,100,1,131,0
48,0,0,107,-107,1,100,0,213,0
48,0,0,20,-20,1,100,0,39,0
57,72,0,72,-72,1,100,1,144,0
64,0,0,23,-23,0.98889,100,0,45,0
64,0,0,29,-29,0.98889,100,0,57,0
69,0,0,29,-29,1.00794,100,0,58,0
70,0,0,2,-2,1.01588,100,0,4,0
85,25.5,0,26,-26,1.00109,100,1,51,0
86,0,0,21,-21,1.02222,100,0,41,0
102,135.5,0,356.4,-356.4,1.01588,100,1,271,0
122,149,0,149,-149,1.01588,100,1,298,0
124,0,0,14,-14,1.02222,100,0,28,0
125,79,0,79,-79,1.01588,100,1,158,0
125,0,0,57,-57,1.01588,100,0,114,0
132,28.5,0,38.4,-38.4,1,100,1,57,0
132,0,1,53,-53,1,100,0,105,0
132,0,1.67,45,-45,1,100,0,89,0
132,0,1.67,91,-91,1,100,0,182,0
137,0,0.25,167,-167,1.01587,100,0,334,0
137,48,0,48,-48,1.01587,100,1,96,0
155,0,1.76,34,-34,1,100,0,68,0
158,74,0,74,-74,0.94444,100,1,148,0
158,107,0,107,-107,0.94444,100,1,214,0
176,0,2.01,10,-5,1,100,0,9,0
187,0,2.28,8,-8,1,100,0,13,0
187,0,2,146,-146,1,100,0,291,0
190,0,-0.23,84,-84,0.94444,100,0,167,0
192,43.5,0,44,-44,1,100,1,87,0
194,110.5,0,111,-111,1,100,1,221,0
194,69.5,0,70,-70,1,100,1,139,0
217,0,0,84,-84,1.02222,100,0,168,0
224,0,1.99,16,-16,1,100,0,32,0
227,0,0,23,-23,1.00794,100,0,45,0
236,0,0,2,-2,1,100,0,4,0
236,0,0,17,-17,1,100,0,33,0
238,0,0,2,-2,1.02222,100,0,3,0
238,0,0,32,-32,1.02222,100,0,63,0
246,0,0,2,0,1,100,0,0,0
246,0,-0.18,26,-26,1,100,0,52,0
246,0,-0.18,14,-14,1,100,0,27,0
246,0,-0.18,13,-13,1,100,0,25,0
256,25.5,0,26,-26,1,100,1,51,0
256,40,0,40,-40,1,100,1,80,0
258,54.5,0,55,-55,1.00073,100,1,109,0
261,0,2,21,-21,1,100,0,41,0
269,0,0,182,-182,1,100,0,363,0
282,0,-0.19,20,-20,1,100,0,40,0
295,0,0,51,-51,0.98889,100,0,101,0
296,41,0,41,-41,1.01588,100,1,82,0
305,43.5,0,44,-44,1.00369,100,1,87,0
312,124.5,0,125,-125,1,100,1,249,0
312,83.5,0,84,-84,1,100,1,167,0
317,0,0,0,0,1,100,0,0,-7
317,0,0,0,0,1,100,0,0,-7
319,0,0.1,93,-93,1,100,0,186,0
325,0,-0.04,24,-24,1,100,0,48,0
332,0,0.68,236,-236,1.01587,100,0,471,0
333,0,4.58,13,-9,1.02333,100,0,8,0
336,42,0,76.8,-76.8,1,100,1,84,0
338,0,1.58,10,-10,1,100,0,9,0
338,0,0.1,18,-18,1,100,0,35,0
345,0,0,18,-18,1.02778,100,0,36,0
345,2.5,0,38.4,-38.4,1.02778,100,1,5,0
348,0,0,12,-12,1.02222,100,0,24,0
357,0,0,4,-4,1.01588,100,0,8,0
357,0,0,57,-57,1.01588,100,0,113,0
364,451,0,451,-451,1.04666,100,1,902,0
391,0,0,17,-17,1,100,0,33,0
409,0,0.73,11,-11,1.01587,100,0,22,0
411,0,0,32,-32,1.02222,100,0,63,0
411,0,0,10,-10,1.02222,100,0,20,0
431,54,0,54,-54,1,100,1,108,0
440,0,1.45,70,-70,1,100,0,140,0
447,26.5,0,27,-27,1.01587,100,1,53,0
462,0,0,11,-11,1.00794,100,0,22,0
462,0,0,15,-15,1.00794,100,0,30,0
464,53.25,0,53,-53,0.9844,100,1,106,0.5
464,49.25,0,49,-49,0.9844,100,1,98,0.5
466,0,0,43,-43,1.00794,100,0,86,0.5
470,0,-0.57,154,-154,1,100,0,307,0
470,0,-3.08,6,-6,1,100,0,11,0
479,0,-0.09,19,-19,1,100,0,38,0
479,0,-0.09,22,-22,1,100,0,44,0
479,0,-0.09,22,-22,1,100,0,44,0
491,0,-0.75,11,-17,1.03333,100,0,22,0
508,0,1.72,35,-35,1,100,0,69,0
519,0,0,20,-20,1.01587,100,0,39,0
520,0,0,74,-74,1.02222,100,0,147,0
530,78.5,0,79,-79,1,100,1,157,0
530,31.5,0,32,-32,1,100,1,63,0
530,52,0,52,-52,1,100,1,104,0
537,0,0,37,-37,1.02222,100,0,74,0
537,167,0,167,-167,1.02222,100,1,334,0
546,27.5,0,28,-28,1,100,1,55,0
548,0,2,20,-20,1,100,0,40,0
570,0,0,41,-41,1.01588,100,0,82,0
570,0,0,2,-2,1.01588,100,0,3,0
570,0,0,40,-40,1.01588,100,0,80,0
583,132,0,132,-132,1,100,1,264,0
585,0,0,187,-187,1.01588,100,0,374,0
586,0,4.61,31,-31,1,100,0,61,0
589,0,0.1,16,-16,1,100,0,32,0
593,0,1.34,10,-10,1,100,0,9,0
600,0,0.37,18,-18,1.01587,100,0,36,0
610,88.5,0,89,-89,0.975,100,1,177,0
610,0,-0.16,64,-64,0.975,100,0,127,0
612,0,0,219,-219,1.02222,100,0,438,0
612,0,0,68,-68,1.02222,100,0,135,0
612,0,0,11,-11,1.02222,100,0,21,0
613,0,0,98,-98,1,100,0,195,0
613,0,0,30,-30,1,100,0,60,0
624,38.35,0,51.6,-51.6,1.01111,100,1,85,-8.3
633,0,-4.7,5.64,-4.7,1,100,0,4,0
636,0,0.5,35,-35,1.01587,100,0,70,0
636,134,0,134,-134,1.01587,100,1,268,0
641,106,0,106,-106,1.07997,100,1,212,0
652,0,1.32,38,-38,1,100,0,76,0
670,86.5,0,87,-87,1.02222,100,1,173,0
670,81.5,0,82,-82,1.02222,100,1,163,0
671,0,0,88,-88,1.02778,100,0,175,0
671,39,0,39,-39,1.02778,100,1,78,0
679,0,0,16,-16,1.02222,100,0,31,0
680,0,0,34,-34,1.02237,100,0,67,0
684,18,0,18,-18,0.94444,100,1,36,0
684,13.5,0,14,-14,0.94444,100,1,27,0
684,0,1.87,74,-74,0.94444,100,0,147,0
684,9.5,0,10,-10,0.94444,100,1,19,0
695,0,0,18,-18,1.02222,100,0,35,0
695,0,0,55,-55,1.02222,100,0,109,0
695,0,0,3,-3,1.02222,100,0,6,0
699,22,0,22,-22,0.975,100,1,44,0
699,16.5,0,17,-17,0.975,100,1,33,0
698,42,0,42,-42,0.975,100,1,84,0
698,17.5,0,18,-18,0.975,100,1,35,0
697,17,0,17,-17,0.975,100,1,34,0
697,28.5,0,29,-29,0.975,100,1,57,0
705,0,2,37,-37,0.94444,100,0,74,0
705,0,2.5,36,-36,0.94444,100,0,72,0
705,21,0,32.4,-32.4,0.94444,100,1,42,0
705,0,0.84,85,-85,0.94444,100,0,170,0
732,0,0,5,-5,1.02222,100,0,9,0
733,29,0,29,-29,1,100,1,58,0
734,0,0,19,-19,1.01588,100,0,37,0
734,0,0,21,-21,1.01588,100,0,42,0
736,0,0,89,-89,1,100,0,177,0
736,190,0,190,-190,1,100,1,380,0
737,0,0.1,8,-8,1,100,0,15,0
744,0,3.85,4.22,-4.62,1,100,0,4,0
744,0,4.02,10,-10,1,100,0,19,0
745,40,0,40,-40,1,100,1,80,0
746,16.25,0,28.8,-28.8,1.02222,100,1,32,0.5
751,0,-0.18,84,-84,1,100,0,168,-5
758,0,-2.68,17,-17,0.98889,100,0,33,0
760,0,0,53,-53,1.00071,100,0,106,0
761,0,0,33,-33,1,100,0,66,0
760,219,0,219,-219,1.00071,100,1,438,0
761,111,0,111,-111,1,100,1,222,0
762,0,0.06,3,-3,0.825,100,0,5,0
762,0,1.73,66,-66,0.825,100,0,131,0
762,0,0.16,1,-1,0.825,100,0,1,0
762,0,0.11,33,-33,0.825,100,0,66,0
766,0,0,10,-10,1.01588,100,0,20,0
766,0,0,80,-80,1.01588,100,0,159,0
786,0,-0.79,26,-26,0.975,100,0,5,0
786,0,-0.79,27,-27,0.975,100,0,53,0
787,0,-0.71,26,-26,0.975,100,0,42,0
801,23,0,23,-23,0.975,100,1,46,0
801,28.5,0,29,-29,0.975,100,1,57,0
802,24.5,0,25,-25,0.975,100,1,49,0
802,25,0,25,-25,0.975,100,1,50,0
803,42.5,0,43,-43,0.975,100,1,85,0
803,53.5,0,54,-54,0.975,100,1,107,0
807,29.5,0,34.8,-34.8,1,100,1,59,0
815,75.25,0,75,-75,1.01587,100,1,150,0.5
815,0,0,165,-165,1.01587,100,0,330,0.5
816,112.25,0,112,-112,1.01587,100,1,224,0.5
816,42.25,0,42,-42,1.01587,100,1,84,0.5
816,63.75,0,64,-64,1.01587,100,1,127,0.5
816,71.25,0,71,-71,1.01587,100,1,142,0.5
826,0,1.48,14,-14,1,100,0,27,0
826,0,3,46,-46,1,100,0,91,0
829,0,0,15,-15,1.02222,100,0,29,0
830,166.5,0,167,-167,1,100,1,333,0
831,0,-0.33,18,-18,0.94444,100,0,36,0
833,0,-0.46,36,-36,1,100,0,72,0
833,0,0,23,-23,1,100,0,46,0
836,22.5,0,52.8,-52.8,1,100,1,45,0
838,0,2.31,186,-186,1,100,0,371,0
838,0,2.31,191,-191,1,100,0,381,0
857,0,0,99,-99,1,100,0,198,0
857,0,1,14,-14,1,100,0,27,0
864,82.5,0,83,-83,1,100,1,165,0
865,58.5,0,59,-59,1,100,1,117,0
885,0,1.79,37,-37,1,100,0,73,0
885,0,1.79,9,-9,1,100,0,17,0
889,0,0.53,99,-99,0.975,100,0,198,0
889,0,0.53,5,-5,0.975,100,0,4,0
889,0,0.53,34,-34,0.975,100,0,68,0
889,0,0.53,29,-29,0.975,100,0,58,0
907,0,0,56,-56,1.02778,100,0,112,0
940,136.5,0,137,-137,1,100,1,273,0
944,0,0.1,16,-16,1,100,0,32,0
965,114,0,114,-114,0.975,100,1,228,0
967,0,0,2,-2,1.02222,100,0,4,0
973,37,0,37,-37,1,100,1,74,0
973,76.5,0,77,-77,1,100,1,153,0
983,0,2.15,27,-27,1.02778,100,0,54,0
983,0,2.15,7,-3,1.02778,100,0,5,0
983,0,2.15,22,-12,1.02778,100,0,24,0
985,0,0,95,-95,0.98413,100,0,190,0
987,0,1,28,-28,1.02222,100,0,56,0
1009,41.5,0,146.4,-146.4,1,100,1,83,0
1009,0,1,40,-40,1,100,0,79,0
1013,61,0,61,-61,1.00455,100,1,122,0
1025,0,0,29,-29,1.02222,100,0,58,0
1048,0,-0.53,12,-10,1,100,0,11,0
1050,74,0,74,-74,1.01587,100,1,148,0
1050,0,0,10,-10,1.01587,100,0,20,0
1057,151.25,0,150,-150,1.02222,100,1,299,3.5
1058,0,0,52,-52,1.02222,100,0,104,0
1065,0,0,24,-24,0.9736,100,0,48,0
1066,26.5,0,27,-27,1,100,1,53,0
1070,0,0,4,-4,1.01588,100,0,8,0
1108,24,0,21,-21,0.975,100,1,41,7
1108,0,0,106,-106,0.975,100,0,211,2.5
1108,0,0,17,-17,0.975,100,0,33,2.5
1108,53.75,0,53,-53,0.975,100,1,105,2.5
1110,30.5,0,31.2,-31.2,1.00238,100,1,61,0
1110,69.5,0,70,-70,1.00238,100,1,139,0
1125,0,0.1,17,-17,1,100,0,33,0
1128,0,0,172,-172,1.02222,100,0,344,0
1135,0,0,59,-59,1,100,0,117,0
1147,0,0,68,-68,1.02222,100,0,135,0
1147,0,0,484,-484,1.02222,100,0,967,0
1210,23,0,74.4,-74.4,1.0474,100,1,46,0
1211,141.5,0,142,-142,1.04445,100,1,283,0
1221,0,0,101,-101,1.02778,100,0,202,0
1246,0,-0.42,78,-78,0.825,100,0,156,0
1246,0,-0.42,89,-89,0.825,100,0,178,0
1256,0,0,150,-150,1.00794,100,0,299,0
1258,130.5,0,131,-131,1.01588,100,1,261,0
1259,108.5,0,109,-109,1.01588,100,1,217,0
1263,0,0,48,-48,1.01587,100,0,96,0
1277,0,0,51,-51,1.03333,100,0,101,0
1277,0,0,12,-12,1.03333,100,0,24,0
1286,0,0.35,10,-10,1,100,0,20,0
1286,0,2.1,2.6,-2.8,1,100,0,2,0
