bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
3,1,166.28,48.8,0,4.69,0,1,0,220,5,1.1,0.9
4,1,188.76,23.4,0,2.1,0,1,0,220,5,1.1,0.9
10,1,147.56,24.7,0,12.44,0,1,0,220,5,1.1,0.9
15,1,65.71,26.7,0,12.84,0,1,0,220,4,1.1,0.9
21,1,177.51,39.3,0,30.71,0,1,0,220,5,1.1,0.9
22,1,0,-0,0,0.85,0,1,0,220,5,1.1,0.9
26,1,184.23,54.8,0,110.54,0,1,0,380,5,1.1,0.9
29,1,168.37,49.4,0,27.65,0,1,0,380,5,1.1,0.9
32,2,0,0,0,0,0,1,0,220,4,1.1,0.9
33,2,0,0,0,0,0,1,0,220,4,1.1,0.9
38,1,47.08,12.8,0,13.3,0,1,0,220,8,1.1,0.9
39,2,0,0,0,0,0,1,0,150,10,1.1,0.9
42,1,22.93,7.9,0,26.89,0,1,0,380,4,1.1,0.9
44,1,-0,0,0,7.27,0,1,0,220,5,1.1,0.9
51,2,0,0,0,0,0,1,0,220,4,1.1,0.9
52,1,140.51,31.8,0,20.51,0,1,0,150,8,1.1,0.9
53,1,53.57,16.1,0,7.14,0,1,0,220,5,1.1,0.9
58,1,0,0,0,2.31,0,1,0,380,5,1.1,0.9
59,1,131.26,20.7,0,3.31,0,1,0,220,5,1.1,0.9
69,1,69.23,20.5,0,1.15,0,1,0,150,8,1.1,0.9
71,1,139.08,42.4,0,55.24,0,1,0,150,8,1.1,0.9
72,1,6.91,-4.6,0,5.75,0,1,0,220,4,1.1,0.9
75,1,42.66,6.1,0,1.17,0,1,0,220,4,1.1,0.9
76,1,24.37,10.7,0,14.21,0,1,0,220,8,1.1,0.9
77,1,-0,-0,0,0.73,0,1,0,220,4,1.1,0.9
89,1,0,0,0.199111,4.530599,0,1,0,380,2,1.1,0.9
90,1,400.01,115.39,0,3.95,0,1,0,220,5,1.1,0.9
91,1,-0,0,0,0.02,0,1,0,150,8,1.1,0.9
96,1,-8.4,28.66,0,3.49,0,1,0,220,5,1.1,0.9
113,1,-0,-0,0,6.532711,0,1,0,380,5,1.1,0.9
115,1,0,-0,0,4.21,0,1,0,220,5,1.1,0.9
118,1,704.53,-35.33,0,13.102834,0,1,0,380,5,1.1,0.9
124,2,0,0,0,0,0,1,0,220,5,1.1,0.9
128,1,26.13,12.7,0,0.52,0,1,0,220,5,1.1,0.9
130,1,-0,0,0.135375,47.750675,0,1,0,380,10,1.1,0.9
132,1,0,-0,0,21.39,0,1,0,380,1,1.1,0.9
133,1,42,12.5,0,6.28,0,1,0,150,8,1.1,0.9
138,1,-75.38,7.8,0,29.9,0,1,0,380,10,1.1,0.9
139,1,-764.34,66.91,0,33.47,0,1,0,380,8,1.1,0.9
140,1,0,0,0,4.14,0,1,0,220,8,1.1,0.9
143,1,0,0,0,0,0,1,0,150,8,1.1,0.9
145,1,42.22,5.6,0,7.64,0,1,0,220,5,1.1,0.9
148,1,35.61,12,0,6.1,0,1,0,220,5,1.1,0.9
150,2,0,0,0,0,0,1,0,220,5,1.1,0.9
163,1,162.71,32.73,0,8.34,0,1,0,220,5,1.1,0.9
164,1,0,-0,0,5.17,0,1,0,150,8,1.1,0.9
171,1,111,13.2,0,5.24,0,1,0,220,5,1.1,0.9
172,1,123,10.96,0,4.22,0,1,0,220,4,1.1,0.9
174,1,370.5,-17,0,9.91,0,1,0,220,5,1.1,0.9
177,1,104.5,36.2,0,16.46,0,1,0,220,10,1.1,0.9
179,2,0,0,0,0,0,1,0,380,4,1.1,0.9
184,1,-0,-0,0,2.42,0,1,0,220,5,1.1,0.9
188,1,40.57,13.9,0,3.3,0,1,0,220,5,1.1,0.9
194,2,0,0,0,0,0,1,0,150,8,1.1,0.9
195,1,80.54,21.55,0,8.52,0,1,0,220,5,1.1,0.9
196,1,0,-0,0,12.48,0,1,0,220,5,1.1,0.9
