bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2275,125.45575,0,118,-118,1,95.5,1,236,14.9115
2276,172.89475,0,163,-163,1,95.5,1,326,19.7895
2277,34.94625,8.305,48.61,-32,1,95.5,1,64,5.8925
2278,37.83075,6.805,48.61,-35,1,95.5,1,70,5.6615
2279,52.63875,0.805,48.61,-47,1,95.5,1,94,11.2775
2280,125.78725,0,121,-121,1,95.5,1,242,9.5745
2285,110.10825,0,96,-96,1,201,1,191,29.2165
2289,10.1705,0,10,-10,1,7.6,1,19,1.341
2289,29.37675,0,29,-29,1,4.7,1,58,0.7535
2290,13.6975,0,14,-14,1,1.73,1,27,0.395
2290,25.08425,0,25,-25,1,1.73,1,50,0.1685
2291,7.14575,0,7,-7,1,1.73,1,14,0.2915
2291,10.21225,0,10,-10,1,1.73,1,20,0.4245
2292,2.079,0,2,-2,1,1.73,1,4,0.158
2293,3.13625,0,3,-3,1,1.73,1,6,0.2725
2294,9.10675,0,9,-9,1,1.6,1,18,0.2135
2294,10.60725,0,11,-11,1,1.6,1,21,0.2145
2295,6.61375,0,7,-7,1,1.5,1,13,0.2275
2295,6.54025,0,7,-7,1,1.4,1,13,0.0805
2296,0.5595,0,1.2,-1.2,1,0.5,1,1,0.119
2302,157.8005,6.423,149.646,-136.8,1,294,1,260,55.601
2303,167.42875,1.823,149.646,-146,1,294,1,291,43.8575
2304,99.79175,11.823,149.646,-126,1,294,1,163,36.5835
2310,0,0,290.038,-75.933,1,622.4,0,67,274.004
2315,130.08525,0,118,-118,1,112.5,1,235,25.1705
2316,99.63075,0,91,-91,1,112.5,1,181,18.2615
2317,168.36875,0,157,-157,1,112.5,1,313,23.7375
2318,122.2735,0,119,-119,1,112.5,1,237,7.547
2323,116.79375,0,111,-111,1,161,1,221,12.5875
2327,46.9105,0,37,-37,1,101.2,1,74,19.821
2332,52.06275,-4.9415,93.317,-103.2,1,183.33,1,77,27.1255
2333,80.30725,0,123.6,-123.6,1,183.33,1,118,42.6145
2334,128.46075,0,121.2,-121.2,1,183.33,1,222,34.9215
2340,0,0,748,-748,1,722,0,1496,93.8895
2341,0,0,336.452,-122,1,722,0,243,147.718
2346,74.91975,0,72,-72,1,89.4,1,143,6.8395
2347,76.23225,0,71,-71,1,89.4,1,142,10.4645
2348,70.08875,0,66,-66,1,89.4,1,131,9.1775
2349,105.2195,0,96,-96,1,89.4,1,192,18.439
2350,111.3935,0,105,-105,1,89.4,1,210,12.787
2351,108.32125,0,98,-98,1,89.4,1,196,20.6425
2352,2.0285,0,2,-2,1,0.43,1,4,0.057
2353,2.0435,0,2,-2,1,0.43,1,4,0.087
2353,0.55275,0,1.2,-1.2,1,0.43,1,1,0.1055
2358,23.0885,0,23,-23,1,15.77,1,45,1.177
2358,28.96925,0,27,-27,1,15.77,1,54,3.9385
2359,55.83825,0,55,-55,1,15.77,1,109,2.6765
2360,27.18375,0,26,-26,1,15.77,1,52,2.3675
2364,69.36825,13.428,90.856,-64,1,178.5,1,128,10.7365
2365,121.8845,0,110,-110,1,178.5,1,219,24.769
2366,155.72275,0,142,-142,1,178.5,1,283,28.4455
2371,177.2925,0,168,-168,1,243.4,1,335,19.585
2372,143.6815,0,124,-124,1,243.4,1,248,39.363
2373,193.219,0,165,-165,1,243.4,1,330,56.438
2376,66.16475,0,66,-66,1,3.45,1,132,0.3295
2376,74.3715,0,74,-74,1,3.45,1,148,0.743
2376,40.8935,0,55.2,-55.2,1,5,1,81,0.787
2376,82.79675,0,81,-81,1,48,1,161,4.5935
2379,209.34725,0,206,-206,1,39.6,1,412,6.6945
2384,221.40275,0,214,-214,1,130,1,428,14.8055
2385,75.44375,0,67,-67,1,130,1,133,17.8875
2390,66.49075,11.1765,79.353,-57,1,155.9,1,113,19.9815
2391,77.97225,6.6765,79.353,-66,1,155.9,1,131,24.9445
2392,90.2575,0,85,-85,1,155.9,1,170,10.515
2397,0,0,335.986,-147,1,721,0,293,38.571
2401,59.2105,0,59,-59,1,3.2,1,118,0.421
2401,30.84925,0,31,-31,1,3.2,1,61,0.6985
2401,48.3095,0,48,-48,1,3.2,1,96,0.619
2401,82.8815,0,81,-81,1,33,1,162,3.763
2401,55.98625,0,54,-54,1,33,1,108,3.9725
2404,81.308,0,78,-78,1,76.25,1,155,7.616
2404,47.52125,0,42,-42,1,76.25,1,84,11.0425
2409,43.915,0,43,-43,1,28,1,86,1.83
2409,43.557,0,43,-43,1,28,1,85,2.114
2410,89.13,0,87,-87,1,28,1,174,4.26
2411,37.4025,0,35,-35,1,28,1,70,4.805
2411,36.42325,0,36,-36,1,28,1,71,1.8465
2412,46.01725,0,45,-45,1,28,1,90,2.0345
2416,25.1955,0,22,-22,1,28.3,1,44,6.391
2416,11.53075,2.2025,14.405,-10,1,28.3,1,19,4.0615
2417,33.506,0,30,-30,1,28.3,1,60,7.012
2417,11.3355,1.7025,14.405,-11,1,28.3,1,21,1.671
2418,21.4115,0,19,-19,1,28.3,1,38,4.823
2418,39.3075,0,38,-38,1,28.3,1,75,3.615
2423,82.6845,0,81,-81,1,61,1,161,4.369
2424,73.0415,0,72,-72,1,24,1,144,2.083
2428,146.0485,4.2855,126.571,-118,1,248.67,1,236,56.097
2429,147.243,0.7855,126.571,-125,1,248.67,1,250,44.486
2430,128.855,9.2855,126.571,-108,1,248.67,1,216,41.71
2433,91.08125,0,88,-88,1,89.4,1,176,6.1625
2433,87.316,0,84,-84,1,89.4,1,167,7.632
2433,42.98,4.2525,45.505,-37,1,89.4,1,74,11.96
2433,100.08,0,91,-91,1,89.4,1,182,18.16
2433,45.6825,1.2525,45.505,-43,1,89.4,1,86,5.365
2441,99.3315,0,86,-86,1,168.33,1,172,26.663
2442,64.16625,9.841,85.682,-66,1,168.33,1,104,24.3325
2443,90.85225,6.841,85.682,-72,1,168.33,1,144,37.7045
2449,200.19175,1.044,169.088,-167,1,317.35,1,333,67.3835
2450,207.42975,0,179,-179,1,317.35,1,358,56.8595
2455,224.802,0,212,-212,1,131.8,1,423,26.604
2456,206.8055,0,192,-192,1,131.8,1,384,29.611
2459,7.8535,0,49.2,-49.2,1,22,1,12,3.707
2459,13.126,0,49.2,-49.2,1,22,1,24,2.252
2459,27.48875,0,49.2,-49.2,1,22,1,50,4.9775
2464,51.358,2.106,49.212,-45,1,96.68,1,89,13.716
2465,200.05175,0,193,-193,1,96.68,1,386,14.1035
2466,115.19925,0,108,-108,1,96.68,1,215,15.3985
2467,91.586,0,84,-84,1,96.68,1,168,15.172
2468,62.73425,0,72,-72,1,96.68,1,109,16.4685
2469,81.268,0,71,-71,1,96.68,1,141,21.536
2473,127.5015,0,128.4,-128.4,1,76.15,1,249,6.003
2473,146.07275,0,141,-141,1,76.15,1,281,11.1455
2473,142.506,0,134,-134,1,76.15,1,267,18.012
2473,160.5855,0,158,-158,1,76.15,1,316,5.171
2477,116.1765,0,114,-114,1,38,1,227,5.353
2481,103.99675,0,89,-89,1,170.2,1,178,29.9935
2486,161.25375,0,141.6,-141.6,1,225.2,1,272,50.5075
2487,229.94125,0,213,-213,1,225.2,1,426,33.8825
2488,184.041,0,164,-164,1,225.2,1,328,40.082
2493,156.3495,0,143,-143,1,150,1,286,26.699
2499,65.21275,0,74.4,-74.4,1,180,1,103,27.4255
2500,16.5665,0,57.6,-57.6,1,9,1,32,1.133
2506,134.14625,0,115,-115,1,161.4,1,229,39.2925
2507,143.60125,0,131,-131,1,161.4,1,261,26.2025
2508,155.95625,0,143,-143,1,161.4,1,286,25.9125
2509,200.68475,0,186,-186,1,161.4,1,371,30.3695
2510,162.06,0,144,-144,1,161.4,1,287,37.12
2515,204.11025,0,179,-179,1,206.23,1,358,50.2205
2516,213.71875,0,191,-191,1,206.23,1,382,45.4375
2517,185.598,0,162,-162,1,206.23,1,323,48.196
2521,31.60475,0,29,-29,1,67.6,1,58,5.2095
2526,104.07425,0,92,-92,1,155,1,183,25.1485
2527,141.55425,0,137,-137,1,155,1,273,10.1085
2531,14.8475,0,14,-14,1,30,1,28,1.695
2531,21.13725,0,21,-21,1,1.4,1,42,0.2745
2536,40.184,0,34,-34,1,59,1,68,12.368
2537,35.67025,0,33,-33,1,59,1,65,6.3405
2538,62.43575,0,58,-58,1,59,1,116,8.8715
2539,52.62775,0,46,-46,1,59,1,92,13.2555
2544,154.76875,0,138,-138,1,174.6,1,276,33.5375
2545,60.56475,15.682,81.364,-50,1,174.6,1,100,21.1295
2548,39.0965,0,38,-38,1,27.9,1,75,3.193
2549,16.37525,0,16,-16,1,27.9,1,31,1.7505
2549,23.2935,0,20,-20,1,27.9,1,40,6.587
2549,51.37475,0,49,-49,1,27.9,1,98,4.7495
2549,50.88025,0,48,-48,1,27.9,1,96,5.7605
2549,23.12775,0,21,-21,1,27.9,1,41,5.2555
2554,156.18175,0,145,-145,1,131.9,1,289,23.3635
2555,67.33825,8.0685,67.137,-51,1,131.9,1,102,32.6765
2556,37.9495,18.0685,67.137,-31,1,131.9,1,62,13.899
2557,39.19,18.0685,67.137,-31,1,131.9,1,62,16.38
2563,834.18725,0,780,-780,1,1215,1,1397,271.3745
2564,569.2135,0,817.2,-817.2,1,1215,1,1040,98.427
2567,136.15575,0,130,-130,1,72,1,260,12.3115
2567,430.624,0,423,-423,1,72,1,845,16.248
2567,107.6485,0,106,-106,1,72,1,211,4.297
2567,131.2265,0,126,-126,1,72,1,252,10.453
2567,154.7465,0,147,-147,1,72,1,294,15.493
2567,132.63575,0,128,-128,1,72,1,255,10.2715
2573,269.12325,0,238,-238,1,278,1,476,62.2465
2578,143.98425,0,135,-135,1,150,1,270,17.9685
2583,275.145,0,235,-235,1,325.2,1,469,81.29
2584,145.10825,18.2635,165.527,-129,1,325.2,1,257,33.2165
2588,106.184,0,92,-92,1,232.5,1,184,28.368
2591,143.79975,0,138,-138,1,80.5,1,275,12.5995
2594,99.9855,0,93,-93,1,79.6,1,185,14.971
2598,43.6745,0,42,-42,1,20.25,1,84,3.349
2598,12.54075,0,12,-12,1,20.25,1,23,2.0815
2604,179.8315,0,161,-161,1,200,1,322,37.663
2611,231.95675,0,204,-204,1,391.8,1,408,55.9135
2612,213.73625,16.213,199.426,-167,1,391.8,1,333,94.4725
2613,213.80875,5.213,199.426,-189,1,391.8,1,377,50.6175
2617,4.094,0,18,-18,1,22,1,7,1.188
2617,15.12175,0,18,-18,1,22,1,27,3.2435
2623,0,0,307.56,-167,1,660,0,333,113.848
2624,0,0,307.56,-120,1,660,0,239,56.7965
2625,0,0,307.56,-80.52,1,660,0,23,177.006
2630,147.79675,0,117,-117,1,288.6,1,234,61.5935
2635,219.68575,0,197,-197,1,241,1,393,46.3715
2638,31.80625,0,30,-30,1,58.8,1,60,3.6125
2644,93.25975,0,88,-88,1,165.63,1,175,11.5195
2645,343.69125,0,329,-329,1,165.63,1,658,29.3825
2646,117.684,0,107,-107,1,165.63,1,213,22.368
2647,142.75125,0,138,-138,1,165.63,1,276,9.5025
2651,100.6045,0,91,-91,1,158.23,1,182,19.209
2652,255.18525,0,239,-239,1,158.23,1,477,33.3705
