2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0,17.44,-32.94
2,0,0,3,0,12.88,0
2,0,0,3,0,20.33,-35.95
2,0,0,3,0,19.24,-31.91
2,0,0,3,0,16.98,-29.71
2,0,0,3,0,17.61,-30.63
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01313,17.51,-2.17
2,0,0,3,0.01808,19.24,-2.636
2,0,0,3,0.01907,21,-2.543
2,0,0,3,0.04318,53.98,-16.29
2,0,0,3,0,17.65,0
2,0,0,3,0,16.87,-47.58
2,0,0,3,0,18.42,0
2,0,0,3,0.01651,16.25,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01749,17.64,-1.585
2,0,0,3,0.01004,17.36,-1.15
2,0,0,3,0.01557,16.68,-1.611
2,0,0,3,0.06886,47.08,-23.04
2,0,0,3,0.04013,51.07,-16.85
2,0,0,3,0,17.52,-29.3
2,0,0,3,0,15.58,-25.27
2,0,0,3,0,19.29,-28.65
2,0,0,3,0,19.9,0
2,0,0,3,0,15.59,-28.5
2,0,0,3,0,17.33,0
2,0,0,3,0,16.4,0
2,0,0,3,0,12.85,0
2,0,0,3,0,17.68,0
2,0,0,3,0,15.83,0
2,0,0,3,0,17.2,0
2,0,0,3,0,14.58,0
2,0,0,3,0,12.4,0
2,0,0,3,0.02166,16.35,-1.294
2,0,0,3,0.01387,16.15,-1.187
2,0,0,3,0.01595,17.83,-1.461
2,0,0,3,0.02265,17.91,-2.061
2,0,0,3,0.02035,20.05,-2.561
2,0,0,3,0.01401,20.44,-2.129
2,0,0,3,0,17.03,0
2,0,0,3,0,15.9,0
2,0,0,3,0,16.34,0
2,0,0,3,0,14.27,-4.747
2,0,0,3,0,0,0
2,0,0,3,0.01283,15.4,0
2,0,0,3,0.01599,18.46,0
2,0,0,3,0.01319,15.44,0
2,0,0,3,0.02074,20.67,-1.665
2,0,0,3,0.02141,18.13,-1.166
2,0,0,3,0.06953,30.5,-16.06
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,16.64,-1.592
2,0,0,3,0,12.83,-1.557
2,0,0,3,0,14.35,-1.863
2,0,0,3,0,15.06,-2.747
2,0,0,3,0,15.08,-1.709
2,0,0,3,0,17.09,-1.949
2,0,0,3,0,15.73,0
2,0,0,3,0,15.42,-2.594
2,0,0,3,0,14.74,0
2,0,0,3,0,14.77,-1.915
2,0,0,3,0,15.75,-2.81
2,0,0,3,0,17.8,-2.441
2,0,0,3,0,17.17,-12.92
2,0,0,3,0,14.37,-1.3
2,0,0,3,0.01143,18.14,-1.747
2,0,0,3,0.01922,19.88,-2.606
2,0,0,3,0.01631,19.47,-2.139
2,0,0,3,0,16.26,-22.01
2,0,0,3,0,17.18,-28.28
2,0,0,3,0,18.92,-32.33
2,0,0,3,0,17.98,0
2,0,0,3,0,16.33,-28.05
2,0,0,3,0.01139,13.82,0
2,0,0,3,0.01613,19.25,-1.327
2,0,0,3,0.01169,16.62,-1.205
2,0,0,3,0.01369,18.98,-2.581
2,0,0,3,0.01321,17.97,-2.287
2,0,0,3,0,16.28,0
2,0,0,3,0,20.42,0
2,0,0,3,0,16.78,-1.067
2,0,0,3,0,14.8,-1.147
2,0,0,3,0,13.72,0
2,0,0,3,0,16.4,-38.8
2,0,0,3,0,19.28,-38.97
2,0,0,3,0,18.52,-42.21
2,0,0,3,0,18.98,-44.48
2,0,0,3,0,20.25,-46.15
2,0,0,3,0,19.13,0
2,0,0,3,0,16.77,-21.35
2,0,0,3,0,20.01,-24.79
2,0,0,3,0,18.29,0
2,0,0,3,0,15.42,-17.62
2,0,0,3,0,17.11,-5.602
2,0,0,3,0,0,0
2,0,0,3,0.01352,20.89,-1.865
2,0,0,3,0.01939,17.93,-2.177
2,0,0,3,0.01749,19.82,-2.142
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.009681,16.49,-1.003
2,0,0,3,0.01686,21.56,-1.412
2,0,0,3,0.01928,20.31,-1.604
2,0,0,3,0.0137,18.47,-1.238
2,0,0,3,0.01195,20.25,-1.199
2,0,0,3,0.01434,20.57,-1.9
2,0,0,3,0.01575,22.8,-1.969
2,0,0,3,0.01105,17.91,-1.429
2,0,0,3,0,0,0
2,0,0,3,0.01475,17.59,-1.185
2,0,0,3,0.02007,19.62,-1.071
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,16.65,0
2,0,0,3,0,18.3,-11.26
2,0,0,3,0,15.96,-9.874
2,0,0,3,0,17.49,0
2,0,0,3,0.03064,32.13,-3.031
2,0,0,3,0.04609,32.28,-3.604
2,0,0,3,0,12.99,-1.996
2,0,0,3,0,16.37,-2.346
2,0,0,3,0,17.01,0
2,0,0,3,0,14.44,-2.548
2,0,0,3,0,18.13,0
2,0,0,3,0,16.82,0
2,0,0,3,0.01406,16.76,-1.007
2,0,0,3,0,17.23,0
2,0,0,3,0.01503,17.06,0
2,0,0,3,0.01735,17.85,-1.04
2,0,0,3,0.001101,9.512,0
2,0,0,3,0.001697,8.369,0
2,0,0,3,0,17.04,-17.28
2,0,0,3,0,14.97,0
2,0,0,3,0,16.94,-16.24
2,0,0,3,0,16.96,-19.71
2,0,0,3,0,18.78,0
2,0,0,3,0,16.37,-20.76
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.009473,18.91,-2.008
2,0,0,3,0.01922,19.04,-2.59
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,17.58,-1.317
2,0,0,3,0,18.38,-1.549
2,0,0,3,0,0,0
2,0,0,3,0.01606,17.54,-3.054
2,0,0,3,0.01351,24.01,-3.379
2,0,0,3,0.01913,18.86,-3.463
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.05754,50.07,-20.31
2,0,0,3,0.07299,38.15,-18.5
2,0,0,3,0.06688,45.38,-20.76
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01425,17,-1.013
2,0,0,3,0.01065,15.64,0
2,0,0,3,0.0185,16.19,-1.079
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01334,21.02,-1.54
2,0,0,3,0.01379,17.62,-1.454
2,0,0,3,0.02051,17.04,-1.241
2,0,0,3,0.02006,18.4,-1.395
2,0,0,3,0.01162,20.59,-1.368
2,0,0,3,0.01726,18.57,-1.793
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,16.31,-3.822
2,0,0,3,0,18.55,0
2,0,0,3,0,16.53,-7.278
2,0,0,3,0,15.34,-6.233
2,0,0,3,0,16.85,-4.654
2,0,0,3,0,18.05,0
2,0,0,3,0.0146,17.62,-1.897
2,0,0,3,0.02339,18.14,-2.259
2,0,0,3,0.0215,17.42,-1.876
2,0,0,3,0.02096,19.9,-1.917
2,0,0,3,0.02029,16.7,-1.278
2,0,0,3,0.01616,18.2,-1.74
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01416,17.39,0
2,0,0,3,0,17.95,-56.01
2,0,0,3,0,15.98,0
2,0,0,3,0,17.81,0
2,0,0,3,0,15.03,0
2,0,0,3,0.001765,8.268,0
2,0,0,3,0.001525,8.792,0
2,0,0,3,0,17.27,-7.775
2,0,0,3,0,17.98,0
2,0,0,3,0,15.9,0
2,0,0,3,0,15.18,-7.611
2,0,0,3,0,14.17,0
2,0,0,3,0,15.05,0
2,0,0,3,0.08094,38.92,-18.88
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,19.92,-33.51
2,0,0,3,0,17.89,-12.91
2,0,0,3,0,18.21,-12.44
2,0,0,3,0,17.69,0
2,0,0,3,0,19.27,0
2,0,0,3,0,20.44,-44.99
2,0,0,3,0,19,-56.99
2,0,0,3,0,20.04,0
2,0,0,3,0,16.53,-42.6
2,0,0,3,0,18.67,-48.78
2,0,0,3,0.02067,18.31,0
2,0,0,3,0,14.37,0
2,0,0,3,0,0,0
2,0,0,3,0.01479,16.11,-1.564
2,0,0,3,0.01355,21.21,-1.79
2,0,0,3,0.01323,14.49,-1.468
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.07086,30.72,-13.1
2,0,0,3,0.06549,37.44,-15.68
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01436,17.39,-1.168
2,0,0,3,0.01411,17.39,0
2,0,0,3,0.0209,21.14,-2.581
2,0,0,3,0.01269,20.35,-1.789
2,0,0,3,0.02107,17.35,-2.137
2,0,0,3,0.01473,17.67,-1.861
2,0,0,3,0.01414,16.15,-1.705
2,0,0,3,0.02272,19.01,-1.734
2,0,0,3,0.01703,21.14,-2.259
2,0,0,3,0.01818,19.71,-2.177
2,0,0,3,0,16.32,-19.59
2,0,0,3,0,16.77,-24.17
2,0,0,3,0,17.3,0
2,0,0,3,0,17.29,0
2,0,0,3,0,15.8,0
2,0,0,3,0,16.58,-30.15
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.04372,61.61,-16.41
2,0,0,3,0,16.24,0
2,0,0,3,0.02186,17.31,-2.187
2,0,0,3,0.01667,18.91,-2.208
2,0,0,3,0.01962,19.33,-2.283
2,0,0,3,0,16.35,-3.429
2,0,0,3,0,0,0
2,0,0,3,0.01427,16.29,-1.663
2,0,0,3,0.01299,17.35,-1.777
2,0,0,3,0.01762,18.21,-2.084
2,0,0,3,0.02255,19.83,-1.778
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,18.36,-5.222
2,0,0,3,0,17.39,-11.22
2,0,0,3,0,16.53,0
2,0,0,3,0,16.64,-11.98
2,0,0,3,0,16.31,0
2,0,0,3,0,12.9,0
2,0,0,3,0,15.39,0
2,0,0,3,0,13.42,0
2,0,0,3,0,17.94,0
2,0,0,3,0,15.69,0
2,0,0,3,0,15.09,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0.01627,23.77,-4.137
