bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
2,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
3,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
4,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
5,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
6,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
7,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
8,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
9,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
10,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
11,1,0,0,0,0,1,1,0,400,1,1.05,0.95
12,1,0,0,0,0,1,1,0,400,1,1.05,0.95
13,1,0,0,0,0,1,1,0,400,1,1.05,0.95
14,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
15,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
16,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
17,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
18,1,0,0,0,0,1,1,0,400,1,1.05,0.95
19,1,0,0,0,0,1,1,0,400,1,1.05,0.95
20,1,0,0,0,0,1,1,0,400,1,1.05,0.95
21,1,0,0,0,0,1,1,0,400,1,1.05,0.95
22,2,10,20,0,0,1,1.03,0,220,1,1.11,0.95
23,2,10,20,0,0,1,1.03,0,220,1,1.11,0.95
24,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
25,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
26,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
27,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
28,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
29,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
30,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
31,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
32,1,0,0,0,0,1,1,0,400,1,1.05,0.95
33,1,0,0,0,0,1,1,0,400,1,1.05,0.95
34,1,0,0,0,0,1,1,0,400,1,1.05,0.95
35,2,32.16,52.07,0,0,1,1.03,0,220,1,1.11,0.95
36,2,46.36,92.07,0,0,1,1.03,0,220,1,1.11,0.95
37,3,60,120,0,0,1,1,0,400,1,1.05,0.95
38,2,60,120,0,0,1,1,0,400,1,1.05,0.95
39,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
40,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
41,1,0,0,0,0,1,1,0,400,1,1.05,0.95
42,1,0,0,0,0,1,1,0,400,1,1.05,0.95
43,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
44,1,0,0,0,0,1,1,0,400,1,1.05,0.95
45,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
46,1,0,0,0,0,1,1.03,0,220,1,1.11,0.95
47,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
48,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
49,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
50,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
51,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
52,1,3.97,1,0,0,1,1.03,0,220,2,1.11,0.95
53,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
54,1,0,0,0,0,1,1,0,400,2,1.05,0.95
55,2,13,30,0,0,1,1.03,0,220,2,1.11,0.95
56,2,39.35,90.07,0,0,1,1.03,0,220,2,1.11,0.95
57,2,26,60,0,0,1,1.03,0,220,2,1.11,0.95
58,2,26,50,0,0,1,1,0,400,2,1.05,0.95
59,2,26,50,0,0,1,1,0,400,2,1.05,0.95
60,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
61,1,0,0,0,0,1,1,0,400,2,1.05,0.95
62,1,0,0,0,0,1,1,0,400,2,1.05,0.95
63,1,0,0,0,0,1,1,0,400,2,1.05,0.95
64,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
65,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
66,1,0,0,0,0,1,1,0,400,2,1.05,0.95
67,1,0,0,0,0,1,1,0,400,2,1.05,0.95
68,2,13,30,0,0,1,1.03,0,220,2,1.11,0.95
69,2,26,60,0,0,1,1.03,0,220,2,1.11,0.95
70,2,0,2.25,0,0,1,1,0,400,2,1.05,0.95
71,2,26,60,0,0,1,1,0,400,2,1.05,0.95
72,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
73,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
74,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
75,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
76,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
77,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
78,1,0,0,0,0,1,1,0,400,2,1.05,0.95
79,1,0,0,0,0,1,1,0,400,2,1.05,0.95
80,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
81,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
82,1,0,0,0,0,1,1.03,0,220,2,1.11,0.95
83,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
84,1,6.41,2.01,0,0,1,1.03,0,220,3,1.11,0.95
85,1,13.89,5.02,0,0,1,1.03,0,220,3,1.11,0.95
86,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
87,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
88,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
89,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
90,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
91,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
92,2,28,70,0,0,1,1.03,0,220,3,1.11,0.95
93,2,28,68,0,0,1,1.03,0,220,3,1.11,0.95
94,1,2.78,1.91,0,0,1,1.03,0,220,3,1.11,0.95
95,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
96,2,32,142,0,0,1,1,0,400,3,1.05,0.95
97,1,0,0,0,0,1,1,0,400,3,1.05,0.95
98,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
99,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
100,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
101,1,38.8,-2.7,0,0,1,1.03,0,220,3,1.11,0.95
102,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
103,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
104,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
105,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
106,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
107,1,0,0,0,0,1,1,0,400,3,1.05,0.95
108,1,0,0,0,0,1,1,0,400,3,1.05,0.95
109,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
110,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
111,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
112,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
113,2,38.41,12.71,0,0,1,1.03,0,220,3,1.11,0.95
114,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
115,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
116,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
117,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
118,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
119,2,10,44,0,0,1,1.03,0,220,3,1.11,0.95
120,2,10,44,0,0,1,1.03,0,220,3,1.11,0.95
121,2,7,18,0,0,1,1.03,0,220,3,1.11,0.95
122,2,8,21,0,0,1,1.03,0,220,3,1.11,0.95
123,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
124,1,59.4,11.61,0,0,1,1.03,0,220,3,1.11,0.95
125,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
126,1,0,0,0,0,1,1.03,0,220,3,1.11,0.95
