bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
35250,552.75,0,384,-384,1,100,1,768,337.5
35250,622.25,0,455.3,-455.3,1,100,1,907,337.5
35250,574.25,0,470.3,-470.3,1,100,1,811,337.5
35251,403,104.75,550.5,-341,1,100,1,681,125
35252,392,60.1,437.2,-317,1,100,1,634,150
35252,404.5,53.6,437.2,-330,1,100,1,659,150
35252,419.5,46.1,437.2,-345,1,100,1,689,150
35252,731,0,656,-656,1,100,1,1312,150
35254,358,0,308,-308,1,100,1,616,100
35254,212.5,0,187,-187,1,100,1,373,52
35254,332,0,306,-306,1,100,1,612,52
35254,362.25,0,341,-341,1,100,1,681,43.5
35254,253.25,0,234,-234,1,100,1,467,39.5
35255,639.25,59.5,590,-471,1,100,1,941,337.5
35255,144,20.8,168.6,-127,1,100,1,253,35
35255,168.5,8.8,168.6,-151,1,100,1,302,35
35256,166,13.9,166.8,-139,1,100,1,277,55
35256,135.5,38.7,185.4,-108,1,100,1,216,55
35256,186,0,170,-170,1,100,1,339,33
35257,392.25,0,349,-349,1,100,1,697,87.5
35257,178.75,17.3,189.6,-155,1,100,1,310,47.5
35264,134.18075,3.85,114.7,-107,1,100,1,214,54.3615
35264,174.64275,0,148,-148,1,100,1,295,54.2855
35264,239.0125,0,215,-215,1,100,1,429,49.025
35264,124.0125,7.35,114.7,-100,1,100,1,199,49.025
35264,203.7,0,176,-176,1,100,1,351,56.4
35264,335.2,0,307,-307,1,100,1,614,56.4
35265,268.5,0,246,-246,1,100,1,492,45
35265,175,0,153,-153,1,100,1,305,45
35265,95.5,7.85,88.7,-73,1,100,1,146,45
35265,79.25,29.45,188.9,-130,1,100,1,141,17.5
35272,77,0,77,-77,1,100,1,154,0
35272,80.5,0,81,-81,1,100,1,161,0
35275,118.5,0,119,-119,1,100,1,237,0
35275,57,0,57,-57,1,100,1,114,0
35275,63,0,63,-63,1,100,1,126,0
35277,49.5,0,50,-50,1,100,1,99,0
35277,78.5,0,79,-79,1,100,1,157,0
35279,35.25,0,31,-31,1,100,1,61,9.5
35279,29.75,0,26,-26,1,100,1,51,8.5
35280,77.5,0,78,-78,1,100,1,155,0
35281,105.5,0,93,-93,1,100,1,186,25
35281,116,0,104,-104,1,100,1,207,25
35285,146,0,146,-146,1,100,1,292,0
35287,67.16675,0,66,-66,1,100,1,132,2.3335
35288,22.5,0,23,-23,1,100,1,45,0
35288,17,0,17,-17,1,100,1,34,0
35294,27.5,0,28,-28,1,100,1,55,0
35294,24,0,24,-24,1,100,1,48,0
35294,83.5,0,84,-84,1,100,1,167,0
35297,25.5,0,26,-26,1,100,1,51,0
35297,36.5,0,37,-37,1,100,1,73,0
35297,22.5,0,23,-23,1,100,1,45,0
35298,35,0,35,-35,1,100,1,70,0
35298,41,0,41,-41,1,100,1,82,0
35298,45.5,0,46,-46,1,100,1,91,0
35298,54.5,0,55,-55,1,100,1,109,0
35300,33,0,33,-33,1,100,1,66,0
35300,52.5,0,53,-53,1,100,1,105,0
35300,56,0,56,-56,1,100,1,112,0
35300,73,0,73,-73,1,100,1,146,0
35301,48.5,0,49,-49,1,100,1,97,0
35301,77,0,77,-77,1,100,1,154,0
35302,34.75,0,32,-32,1,100,1,63,6.5
35308,721,0,611,-611,1,100,1,1222,220
35311,345.25,0,306,-306,1,100,1,612,78.5
35311,358.25,0,320,-320,1,100,1,640,76.5
35311,785,0,748,-748,1,100,1,1495,75
35323,119.5,2.05,101.1,-97,1,100,1,194,45
35323,277,0,240,-240,1,100,1,479,75
35330,16.5,0,17,-17,1,100,1,33,0
35330,22,0,22,-22,1,100,1,44,0
35330,19,0,19,-19,1,100,1,38,0
35330,19.5,0,20,-20,1,100,1,39,0
35330,18,0,18,-18,1,100,1,36,0
35331,217.75,0,209,-209,1,100,1,417,18.5
35334,34.25,3.5527136788e-15,37.2,-37.2,1,100,1,61,7.5
35334,40.75,3.5527136788e-15,37.2,-37.2,1,100,1,74,7.5
35335,81.5,0,82,-82,1,100,1,163,0
35335,94,0,94,-94,1,100,1,188,0
35335,36.5,0,37,-37,1,100,1,73,0
35335,33.5,0,34,-34,1,100,1,67,0
35335,89.5,0,90,-90,1,100,1,179,0
35336,41,0,41,-41,1,100,1,82,0
35336,27,0,27,-27,1,100,1,54,0
35336,49.5,0,50,-50,1,100,1,99,0
35336,38.5,0,39,-39,1,100,1,77,0
35336,83.5,0,84,-84,1,100,1,167,0
35337,45.75,0,40,-40,1,100,1,80,11.5
35343,712.5,29.7,697.4,-638,1,100,1,1275,150
35345,178,0,151,-151,1,100,1,301,55
35345,186.5,0,159,-159,1,100,1,318,55
35345,192,0,165,-165,1,100,1,329,55
35345,257,0,230,-230,1,100,1,459,55
35345,299.75,40.4,339.8,-259,1,100,1,517,82.5
35347,285,25.4,248.8,-198,1,100,1,395,175
35348,31.225,5.5,155,-144,1,100,1,62,0.45
35348,12.725,5.5,155,-144,1,100,1,25,0.45
35348,35.225,-77.5,56,-211,1,100,1,70,0.45
35349,102.75,17.45,123.9,-89,1,100,1,178,27.5
35349,96.25,20.45,123.9,-83,1,100,1,165,27.5
35350,237.25,0,209,-209,1,100,1,417,57.5
35350,120.25,0,92,-92,1,100,1,183,57.5
35350,174.75,0,146,-146,1,100,1,292,57.5
35351,393.275,0,361,-361,1,100,1,722,64.55
35351,188.275,0,156,-156,1,100,1,312,64.55
