bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
511,199.3925,57.0965,146.041,-31.848,1,286.92,1,286.917,111.868
512,211.815,57.0965,146.041,-31.848,1,286.92,1,286.917,136.713
513,202.3985,57.0965,146.041,-31.848,1,286.92,1,286.917,117.88
514,203.4165,57.0965,146.041,-31.848,1,286.92,1,286.917,119.916
515,215.024,57.0965,146.041,-31.848,1,286.92,1,286.917,143.131
516,176.202,57.0965,146.041,-31.848,1,286.92,1,286.917,65.487
518,17.532,5.273,13.488,-2.942,1,26.5,1,26.5,8.564
522,605.927,117.06,301.245,-67.125,1,818.6,1,818.6,393.254
523,455.499,117.06,301.245,-67.125,1,818.6,1,818.6,92.398
525,0,0,3.02,-0.659,1,5.93,0,5.933,1.3
525,0,0,3.02,-0.659,1,5.93,0,5.933,1.833
525,0,0,3.02,-0.659,1,5.93,0,5.933,2.076
525,0,0,3.02,-0.659,1,5.93,0,5.933,1.712
525,0,0,3.02,-0.659,1,5.93,0,5.933,1.58
525,0,0,3.02,-0.659,1,5.93,0,5.933,1.676
529,0,0,124.603,-27.173,1,244.8,0,244.8,40.619
530,147.451,48.715,124.603,-27.173,1,244.8,1,244.8,50.102
531,174.0605,48.715,124.603,-27.173,1,244.8,1,244.8,103.321
532,168.6685,48.715,124.603,-27.173,1,244.8,1,244.8,92.537
533,163.709,48.715,124.603,-27.173,1,244.8,1,244.8,82.618
536,276.28,69.144,187.332,-49.044,1,402,1,402,150.56
537,286.569,69.144,187.332,-49.044,1,402,1,402,171.138
539,2.051,0.631,1.709,-0.447,1,3.67,1,3.667,0.435
539,2.4735,0.631,1.709,-0.447,1,3.67,1,3.667,1.28
539,2.742,0.631,1.709,-0.447,1,3.67,1,3.667,1.817
539,2.283,0.631,1.709,-0.447,1,3.67,1,3.667,0.899
539,0,0,1.709,-0.447,1,3.67,0,3.667,1.289
539,0,0,1.709,-0.447,1,3.67,0,3.667,1.159
542,0,0,88.43,-19.284,1,173.73,0,173.733,56.291
543,111.8905,34.573,88.43,-19.284,1,173.73,1,173.733,50.048
544,127.1945,34.573,88.43,-19.284,1,173.73,1,173.733,80.656
545,0,0,88.43,-19.284,1,173.73,0,173.733,73.088
546,116.4245,34.573,88.43,-19.284,1,173.73,1,173.733,59.116
547,111.503,34.573,88.43,-19.284,1,173.73,1,173.733,49.273
551,624.0895,154.44,397.44,-88.56,1,1080,1,1080,168.179
552,626.361,154.44,397.44,-88.56,1,1080,1,1080,172.722
