bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,410,0,385,-385,1,100,1,770,50
11,65.5,0,63,-63,1,100,1,126,5
19,110.25,0,102,-102,1,100,1,203,17.5
20,128.5,0,127,-127,1,100,1,254,3
21,49.2,0,49,-49,1,100,1,98,0.4
21,17.7,0,18,-18,1,100,1,35,0.4
21,26.7,0,27,-27,1,100,1,53,0.4
21,43.2,0,43,-43,1,100,1,86,0.4
24,293.95,0,292,-292,1,100,1,583,4.9
25,38.75,0,33,-33,1,100,1,66,11.5
26,89.25,0,86,-86,1,100,1,171,7.5
26,37.75,0,34,-34,1,100,1,68,7.5
26,31.75,0,28,-28,1,100,1,56,7.5
29,68.35,0,64,-64,1,100,1,128,8.7
30,32.35,0,31,-31,1,100,1,61,3.7
31,89.675,0,85,-85,1,100,1,170,9.35
53,46.25,0.45,35.9,-35,1,100,1,70,22.5
53,34,0,32,-32,1,100,1,63,5
55,153.025,0,152,-152,1,100,1,304,2.05
57,15.75,0,15,-15,1,100,1,29,2.5
57,8.75,0,14.4,-14.4,1,100,1,15,2.5
57,9.75,0,14.4,-14.4,1,100,1,17,2.5
62,50.5825,0,50,-50,1,100,1,100,1.165
62,44.0825,0,44,-44,1,100,1,87,1.165
62,59.5825,0,59,-59,1,100,1,118,1.165
63,83.75,0,84,-84,1,100,1,167,0.5
63,80.75,0,81,-81,1,100,1,161,0.5
63,42.25,0,42,-42,1,100,1,84,0.5
65,9.5,0,9,-9,1,100,1,18,1
65,18.25,0,18,-18,1,100,1,36,0.5
65,9.5,0,9,-9,1,100,1,18,1
65,29.5,0,29,-29,1,100,1,58,1
65,24,0,24,-24,1,100,1,47,1
65,32,0,32,-32,1,100,1,63,1
65,10.5,0,10,-10,1,100,1,20,1
65,15.5,0,14,-14,1,100,1,28,3
65,12.5,0,11,-11,1,100,1,22,3
65,29.25,0,29,-29,1,100,1,58,0.5
66,77.75,0,73,-73,1,100,1,146,9.5
68,20.525,0,21,-21,1,100,1,41,0.05
68,10.525,0,11,-11,1,100,1,21,0.05
68,44.025,0,44,-44,1,100,1,88,0.05
70,103,0,100,-100,1,100,1,199,7
73,17.2125,0,17,-17,1,100,1,33,1.425
73,42.7125,0,42,-42,1,100,1,84,1.425
76,203.25,0,182,-182,1,100,1,364,42.5
76,128.75,0,118,-118,1,100,1,235,22.5
79,30.25,9.2,52.6,-34.2,1,100,1,58,2.5
91,87.25,0,84,-84,1,100,1,167,7.5
97,53.5,0,52,-52,1,100,1,104,3
101,47.25,0,46,-46,1,100,1,92,2.5
102,23.75,0,22,-22,1,100,1,43,4.5
102,85.75,0,84,-84,1,100,1,167,4.5
102,55,0,53,-53,1,100,1,106,4
112,91.25,0,88,-88,1,100,1,175,7.5
113,46.5,0,47,-47,1,100,1,93,0
114,56.5,0,56,-56,1,100,1,112,1
123,31.75,0.4,28.8,-28,1,100,1,56,7.5
126,72.2325,0,72,-72,1,100,1,143,1.465
126,61.7325,0,61,-61,1,100,1,122,1.465
126,83.7325,0,83,-83,1,100,1,166,1.465
128,11.5,0,10,-10,1,100,1,19,4
128,24.5,0,23,-23,1,100,1,45,4
128,13,0,11,-11,1,100,1,22,4
129,20.75,0,20,-20,1,100,1,39,2.5
75436,373,0,341,-341,1,100,1,681,65
75436,225.67,0,211,-211,1,100,1,422,29.34
75437,277,0,237,-237,1,100,1,474,80
75437,314.5,0,275,-275,1,100,1,549,80
75439,612.25,0,576,-576,1,100,1,1152,72.5
75439,413.75,0,378,-378,1,100,1,755,72.5
75439,506.75,0,471,-471,1,100,1,941,72.5
75441,138.85,0,115,-115,1,100,1,230,47.7
75441,272.525,0,250,-250,1,100,1,500,45.05
75441,193.525,0,171,-171,1,100,1,342,45.05
75443,318.5,0,294,-294,1,100,1,587,50
75443,278.25,0,267,-267,1,100,1,534,22.5
75443,362.75,0,332,-332,1,100,1,663,62.5
75444,302,0,290,-290,1,100,1,579,25
75445,113.5,0,104,-104,1,100,1,207,20
75448,375.75,0,345,-345,1,100,1,689,62.5
75448,318,0,308,-308,1,100,1,616,20
75450,66.75,0,62,-62,1,100,1,124,9.5
75450,142.25,0,138,-138,1,100,1,275,9.5
75450,112.75,0,108,-108,1,100,1,216,9.5
75450,68.25,0,64,-64,1,100,1,127,9.5
75452,175.75,0,172,-172,1,100,1,344,7.5
75452,84,0,80,-80,1,100,1,160,8
75453,60.5,0,57,-57,1,100,1,113,8
75453,108,0,104,-104,1,100,1,208,8
75453,80,0,76,-76,1,100,1,152,8
75453,30.5,2.3,31.6,-27,1,100,1,53,8
75454,70,0,70,-70,1,100,1,139,1
75454,60.5,0,60,-60,1,100,1,120,1
75454,61.5,0,61,-61,1,100,1,122,1
75454,140.5,0,140,-140,1,100,1,280,1
75454,109.5,0,109,-109,1,100,1,218,1
75455,65.5,0,60,-60,1,100,1,120,11
75455,63,0,58,-58,1,100,1,115,11
75456,155.75,0,150,-150,1,100,1,299,12.5
75456,159.75,0,159,-159,1,100,1,317,2.5
75457,73.5,0,71,-71,1,100,1,142,5
75457,67,0,65,-65,1,100,1,129,5
75457,54.5,0,52,-52,1,100,1,104,5
75457,45.5,0,43,-43,1,100,1,86,5
75458,170.15,0,170,-170,1,100,1,340,0.3
75458,111.15,0,111,-111,1,100,1,222,0.3
75458,174.65,0,175,-175,1,100,1,349,0.3
75458,65.15,0,65,-65,1,100,1,130,0.3
75459,111,0,108,-108,1,100,1,216,6
75460,146.025,0,142,-142,1,100,1,284,8.05
75462,1112,0,1070,-1070,1,100,1,2139,85
75462,470,0,420,-420,1,100,1,840,100
75464,71.25,0,58,-58,1,100,1,115,27.5
75464,54.5,0,45,-45,1,100,1,89,20
75464,163.5,0,154,-154,1,100,1,307,20
75464,76.5,0,67,-67,1,100,1,133,20
75464,53.5,0,44,-44,1,100,1,87,20
75464,54,0.95,50.9,-49,1,100,1,98,10
75464,115.8175,0,106,-106,1,100,1,212,19.635
75464,121.3175,0,112,-112,1,100,1,223,19.635
75464,67.8175,0,58,-58,1,100,1,116,19.635
75466,205.5,0,186,-186,1,100,1,301,110
75466,314,0,259,-259,1,100,1,518,110
75468,393.75,0,355,-355,1,100,1,710,77.5
75469,414,0,377,-377,1,100,1,753,75
75469,249.5,0,212,-212,1,100,1,424,75
75471,285,0,254.4,-254.4,1,100,1,495,75
75471,467.5,0,430,-430,1,100,1,860,75
75474,502,0,480,-480,1,100,1,959,45
75474,190.5,8.35,172.7,-156,1,100,1,311,70
75474,279.5,0,245,-245,1,100,1,489,70
75474,247,0,212,-212,1,100,1,424,70
75474,296,0,261,-261,1,100,1,522,70
75474,146.25,33.6,195.2,-128,1,100,1,255,37.5
75474,415.25,0,397,-397,1,100,1,793,37.5
75476,252.5,0,218,-218,1,100,1,435,70
75476,248.5,0,214,-214,1,100,1,427,70
75476,180.75,2.2,195.2,-190.8,1,100,1,324,37.5
75478,24,0,21,-21,1,100,1,41,7
75478,19,0.45,16.9,-16,1,100,1,31,7
75478,15.25,1.65,17.3,-14,1,100,1,28,2.5
75478,39.5,12.065,54.13,-30,1,100,1,60,19
75478,41.5,11.065,54.13,-32,1,100,1,64,19
75478,88,0,79,-79,1,100,1,157,19
75478,266,0,244,-244,1,100,1,487,45
75480,449,0,437,-437,1,100,1,873,25
75480,241.5,0,217,-217,1,100,1,433,50
75480,180.5,0,170.4,-170.4,1,100,1,311,50
75480,525,0,438,-438,1,100,1,875,175
75482,186,0,186,-186,1,100,1,372,0
75482,855,0,855,-855,1,100,1,1710,0
75482,267,0,267,-267,1,100,1,534,0
75482,187,0,187,-187,1,100,1,374,0
75483,277.75,0,249,-249,1,100,1,498,57.5
75483,207.25,0,191,-191,1,100,1,382,32.5
75484,244.5,0,218,-218,1,100,1,435,54
75485,414.5,0,400,-400,1,100,1,799,30
75488,207,0,493.2,-493.2,1,100,1,398,16
75488,312.5,0,493.2,-493.2,1,100,1,581,44
75490,67.75,0,168,-168,1,100,1,93,42.5
75490,64.75,0,168,-168,1,100,1,87,42.5
75490,34.5,0,168,-168,1,100,1,54,15
75492,77.5,0,63,-63,1,100,1,125,30
75492,148.5,0,133,-133,1,100,1,265,32
75492,91,0,75,-75,1,100,1,150,32
75493,49.5,0,99.6,-99.6,1,100,1,85,14
75493,84,0,99.6,-99.6,1,100,1,154,14
75493,57,0,99.6,-99.6,1,100,1,110,4
75493,74.25,0,99.6,-99.6,1,100,1,130,18.5
75494,18,0,16,-16,1,100,1,32,4
75494,18,0,16,-16,1,100,1,32,4
75494,28,0,26,-26,1,100,1,52,4
75494,17,0,15,-15,1,100,1,30,4
75494,38.5,0,37,-37,1,100,1,73,4
75494,23.5,0,22,-22,1,100,1,43,4
75496,130.5,0,123,-123,1,100,1,246,15
75496,78.25,0,72,-72,1,100,1,144,12.5
75496,69.75,0,64,-64,1,100,1,127,12.5
75497,190.75,0,189,-189,1,100,1,378,3.5
75498,29.5,1.45,27.9,-25,1,100,1,49,10
75498,34.5,0,30,-30,1,100,1,59,10
75498,89,0,84,-84,1,100,1,168,10
75499,45.75,0,40,-40,1,100,1,79,12.5
75499,44.75,0,39,-39,1,100,1,77,12.5
75499,46.75,0,41,-41,1,100,1,81,12.5
75499,12.5,0,17.6,-17.6,1,100,1,22,3
75500,83.5,0,82,-82,1,100,1,163,4
75501,123.75,0,122,-122,1,100,1,243,4.5
75501,86,0,85,-85,1,100,1,169,3
75502,32.875,0,31,-31,1,100,1,62,3.75
75502,27.875,0,26,-26,1,100,1,52,3.75
75503,149,0,147,-147,1,100,1,294,4
75503,89,0,87,-87,1,100,1,174,4
75504,152,0,135,-135,1,100,1,269,35
75504,36.25,0,36,-36,1,100,1,71,1.5
75504,69.75,0,64,-64,1,100,1,128,11.5
75505,134.5,0,128,-128,1,100,1,255,14
75505,91,0,87,-87,1,100,1,174,8
75507,23.25,0,20.4,-20.4,1,100,1,39,7.5
75508,74,0,72,-72,1,100,1,143,5
75508,250,0,223,-223,1,100,1,445,55
75511,417.75,0,392,-392,1,100,1,783,52.5
75511,243.25,0,217,-217,1,100,1,434,52.5
75511,459.75,0,441,-441,1,100,1,882,37.5
75513,135.25,0,119,-119,1,100,1,238,32.5
75513,139.25,0,123,-123,1,100,1,246,32.5
75513,127.5,1.3,120.6,-118,1,100,1,235,20
75514,17.29,0,17,-17,1,100,1,34,0.58
75514,8.79,0,9,-9,1,100,1,17,0.58
75514,6.79,0,7,-7,1,100,1,13,0.58
75514,5.29,0,5,-5,1,100,1,10,0.58
75514,6.29,0,6,-6,1,100,1,12,0.58
75514,5.79,0,6,-6,1,100,1,11,0.58
75514,10.79,0,11,-11,1,100,1,21,0.58
75514,20.29,0,20,-20,1,100,1,40,0.58
75514,17.79,0,18,-18,1,100,1,35,0.58
75514,14.29,0,14,-14,1,100,1,28,0.58
75514,7.29,0,7,-7,1,100,1,14,0.58
75514,13.29,0,13,-13,1,100,1,26,0.58
75514,16.29,0,16,-16,1,100,1,32,0.58
75514,6.79,0,7,-7,1,100,1,13,0.58
75514,5.79,0,6,-6,1,100,1,11,0.58
75514,6.29,0,6,-6,1,100,1,12,0.58
75514,13.29,0,13,-13,1,100,1,26,0.58
75514,21.79,0,22,-22,1,100,1,43,0.58
75514,16.29,0,16,-16,1,100,1,32,0.58
75514,14.79,0,15,-15,1,100,1,29,0.58
75514,12.29,0,12,-12,1,100,1,24,0.58
75514,11.29,0,11,-11,1,100,1,22,0.58
75514,9.79,0,10,-10,1,100,1,19,0.58
75514,8.29,0,8,-8,1,100,1,16,0.58
75514,12.79,0,13,-13,1,100,1,25,0.58
75514,11.29,0,11,-11,1,100,1,22,0.58
75514,13.79,0,14,-14,1,100,1,27,0.58
75514,5.79,0,6,-6,1,100,1,11,0.58
75514,10.79,0,11,-11,1,100,1,21,0.58
75514,21.29,0,21,-21,1,100,1,42,0.58
75514,6.79,0,7,-7,1,100,1,13,0.58
75515,38.115,0,37,-37,1,100,1,73,3.23
75515,21.615,0,20,-20,1,100,1,40,3.23
75515,21.115,0,20,-20,1,100,1,39,3.23
75515,22.115,0,21,-21,1,100,1,41,3.23
75515,40.615,0,39,-39,1,100,1,77,4.23
75515,36.835,0,34,-34,1,100,1,68,5.67
75517,21.125,0,21,-21,1,100,1,42,0.25
75517,39.085,0,39,-39,1,100,1,78,0.17
75517,35.085,0,35,-35,1,100,1,70,0.17
75517,22.085,0,22,-22,1,100,1,44,0.17
75518,45.5,0,46,-46,1,100,1,91,0
75520,40.5,1.4,33.8,-31,1,100,1,62,19
75520,66.5,0,57,-57,1,100,1,114,19
75520,39,1.9,33.8,-30,1,100,1,59,19
75523,137.5,0,249.9,-249.9,1,100,1,245,30
75523,130,0,123,-123,1,100,1,245,15
75523,148.5,0,146,-146,1,100,1,292,5
75523,221,0,219,-219,1,100,1,437,5
75524,59.25,0,58,-58,1,100,1,116,2.5
75524,80.25,0,79,-79,1,100,1,158,2.5
75525,107.5,0,103,-103,1,100,1,206,9
75527,136,0,131,-131,1,100,1,262,10
75528,22.5,0.6,19.2,-18,1,100,1,36,9
75529,44.25,0,41,-41,1,100,1,81,7.5
75529,38.25,0,35,-35,1,100,1,69,7.5
75530,8.2175,0,8,-8,1,100,1,16,0.435
75530,34.2175,0,34,-34,1,100,1,68,0.435
75530,30.7175,0,31,-31,1,100,1,61,0.435
75530,9.2175,0,9,-9,1,100,1,18,0.435
75530,14.2175,0,14,-14,1,100,1,28,0.435
75530,11.7175,0,12,-12,1,100,1,23,0.435
75530,32.2175,0,32,-32,1,100,1,64,0.435
75530,25.7175,0,26,-26,1,100,1,51,0.435
75530,14.7175,0,15,-15,1,100,1,29,0.435
75530,13.2175,0,13,-13,1,100,1,26,0.435
75530,34.2175,0,34,-34,1,100,1,68,0.435
75530,14.2175,0,14,-14,1,100,1,28,0.435
75530,22.7175,0,23,-23,1,100,1,45,0.435
75531,38.55,0,39,-39,1,100,1,77,0.1
75531,53.55,0,54,-54,1,100,1,107,0.1
75532,58.5,0,57,-57,1,100,1,114,3
75533,21.875,0,22,-22,1,100,1,43,0.75
75533,10.875,0,11,-11,1,100,1,21,0.75
75533,21.375,0,21,-21,1,100,1,42,0.75
