2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0.3016,13.02,1978
2,0,0,3,0,2.538,213.5
2,0,0,3,0.01292,15.5,202.5
2,0,0,3,0,26.43,758.4
2,0,0,3,0.06078,43.02,1670
2,0,0,3,0,23.65,672
2,0,0,3,0.01081,15.41,213.7
2,0,0,3,0,0.6708,144.4
2,0,0,3,0,77.38,522.8
2,0,0,3,0,2.142,126.4
2,0,0,3,0.04435,39.84,3035
2,0,0,3,0,21.09,695.5
2,0,0,3,0,17.43,985.6
2,0,0,3,0.09406,59.56,1157
2,0,0,3,0.06486,49.21,1771
2,0,0,3,0.00778,18.42,358.9
2,0,0,3,0.01329,16.94,642.6
2,0,0,3,1.128,0,274.4
2,0,0,3,0.2192,0,1553
2,0,0,3,0,44.01,171.2
2,0,0,3,0.6552,24.43,96.25
2,0,0,3,0.1304,1.185,1232
2,0,0,3,0.009039,19.88,234.2
2,0,0,3,0,4.068,686.1
2,0,0,3,0.009773,20.66,261.7
2,0,0,3,0,13.09,4280
2,0,0,3,0.1005,52.86,3001
2,0,0,3,0.1003,52.9,2957
2,0,0,3,0,70,247
2,0,0,3,0.0454,44.38,336.4
2,0,0,3,0.05251,44.89,1787
2,0,0,3,0.3784,0,2845
2,0,0,3,0.06242,43.51,1696
2,0,0,3,0,67.83,196.9
2,0,0,3,0,62.45,191.5
2,0,0,3,2.449,76.41,-630.7
2,0,0,3,4.717,82.49,-908
2,0,0,3,0.007858,18.53,214.6
2,0,0,3,0,19.47,519.8
2,0,0,3,0.2025,68.71,1384
2,0,0,3,0.1431,63.43,1774
2,0,0,3,0.0454,44.38,318.3
2,0,0,3,0.1066,52.17,3319
2,0,0,3,0.8274,14.92,1335
2,0,0,3,0,66.01,356.8
2,0,0,3,0,0.6711,48.22
2,0,0,3,0.06486,36.76,652
2,0,0,3,0,5.512,1480
2,0,0,3,0,1.538,16190
2,0,0,3,0,2.841,15420
2,0,0,3,0,3.003,18870
2,0,0,3,0,1.273,11880
2,0,0,3,0,4.166,18630
2,0,0,3,0.000451,0.3207,3547
2,0,0,3,0,0.9391,4614
2,0,0,3,0,0.9235,4067
2,0,0,3,0,1.071,17750
2,0,0,3,0,4.116,19350
2,0,0,3,0,3.637,17110
2,0,0,3,0.04256,27.13,2989
2,0,0,3,0,60.53,3696
2,0,0,3,0,0.4793,99.61
2,0,0,3,0,1.205,15480
2,0,0,3,0,5.534,141.3
2,0,0,3,0.01255,16.6,187.2
2,0,0,3,0,1.686,212
2,0,0,3,0,1.82,6060
2,0,0,3,0,3.544,205.7
2,0,0,3,0,49.98,-45.11
2,0,0,3,0.008309,19.07,156.4
2,0,0,3,0.2128,48.21,3398
2,0,0,3,0.217,47,3495
2,0,0,3,0,9.811,151.8
2,0,0,3,0.0454,44.38,300.4
2,0,0,3,0,81.4,-1502
2,0,0,3,0.275,15.67,5832
2,0,0,3,0.47,8.416,390
2,0,0,3,0.003248,0,13790
2,0,0,3,0.2824,13.5,5978
2,0,0,3,0.2244,44.85,-383.5
2,0,0,3,0.009176,20.04,176.9
2,0,0,3,0.00826,19.01,204.6
2,0,0,3,0,10.06,244.8
2,0,0,3,0.06668,49.84,1716
2,0,0,3,0.01059,21.52,199.4
2,0,0,3,0.06804,51.51,1294
2,0,0,3,1.579,0,-11380
2,0,0,3,0,2.164,10100
2,0,0,3,0,89.5,336.7
2,0,0,3,0,19.07,8130
2,0,0,3,0.03119,20.17,7383
2,0,0,3,0,35.66,7315
2,0,0,3,0.01809,25.59,190.9
2,0,0,3,0,17.01,1268
2,0,0,3,0.2625,25.7,2854
2,0,0,3,0,1.13,156.2
2,0,0,3,0.7838,12.28,118.5
2,0,0,3,0.01012,21.02,299.1
2,0,0,3,0,23.9,257.6
2,0,0,3,0,94.83,-22.46
2,0,0,3,0,51.01,106.4
2,0,0,3,0,77.62,1098
2,0,0,3,0,1.76,141.4
2,0,0,3,0.08278,0.1115,211.4
2,0,0,3,0.008602,17.63,189.2
2,0,0,3,0,21.77,220.5
2,0,0,3,0,1.676,146.7
2,0,0,3,0.0107,15.33,195.9
2,0,0,3,0.008081,18.8,143
2,0,0,3,0.04668,45.11,227.7
2,0,0,3,0.008081,18.8,193
2,0,0,3,0.008703,19.51,209.6
2,0,0,3,0,2.138,139
2,0,0,3,0.05524,48.18,652.5
2,0,0,3,0.02711,33.37,1561
2,0,0,3,0.01192,16.16,266.9
2,0,0,3,0,51.48,17.44
2,0,0,3,0.01081,15.39,277.5
2,0,0,3,0,7.31,247
2,0,0,3,0.008946,17.98,164.5
2,0,0,3,0,29.28,479.9
2,0,0,3,0,64.5,322.7
2,0,0,3,0,43.28,471.9
2,0,0,3,0,53.61,390.8
2,0,0,3,0.9649,0,628.1
2,0,0,3,0.06768,18.69,974.5
2,0,0,3,0,18.7,1479
2,0,0,3,0,15.78,691.4
2,0,0,3,0.1137,65.7,871
2,0,0,3,0,0.2401,3335
2,0,0,3,0.06569,49.5,1760
2,0,0,3,0,3.714,633.6
2,0,0,3,0,8.259,333.1
2,0,0,3,0,24.7,1933
2,0,0,3,0,398.8,-54750
2,0,0,3,0,4.773,296.4
2,0,0,3,0,4.942,1034
2,0,0,3,0.06532,49.14,2431
2,0,0,3,0.09032,37.85,2199
2,0,0,3,0.05437,46.25,1454
2,0,0,3,0.04343,42.71,801.8
2,0,0,3,0.09176,54.42,2277
2,0,0,3,0.0519,45.5,1326
2,0,0,3,0,20.11,3008
2,0,0,3,0.09601,57.54,1716
2,0,0,3,0.09265,56.91,1655
2,0,0,3,2.068,16.72,111.4
2,0,0,3,0,41.81,2031
2,0,0,3,0,74.05,4697
2,0,0,3,0,85.46,3168
2,0,0,3,0.04212,22.28,7101
2,0,0,3,0,0.4214,169
2,0,0,3,0.02226,27.33,6553
2,0,0,3,0.03834,33.54,6494
2,0,0,3,0.02235,27.38,6584
2,0,0,3,0,0.4625,4641
2,0,0,3,0,74.01,386.3
2,0,0,3,0.03239,32.02,6079
2,0,0,3,0.007627,18.26,176.1
2,0,0,3,0,87.54,-61.49
2,0,0,3,0,8.465,98
2,0,0,3,0,12.8,233.8
2,0,0,3,0.01217,16.34,175.8
2,0,0,3,0,23.63,522.8
2,0,0,3,0,5.747,187.9
2,0,0,3,0.01055,15.22,178.1
2,0,0,3,0.03709,39.68,881.4
2,0,0,3,0.01119,15.37,1305
2,0,0,3,0,20.55,4294
2,0,0,3,0.9687,0,-20420
2,0,0,3,0.02357,27.61,7140
2,0,0,3,0.02357,27.61,7152
2,0,0,3,0.02357,27.61,7110
2,0,0,3,0.0193,29.08,183.9
2,0,0,3,0.002384,0.7386,443
2,0,0,3,0,18.91,1247
2,0,0,3,0,21.13,1235
2,0,0,3,0,21.2,209.6
2,0,0,3,0,1.149,139.7
2,0,0,3,0,67.43,73.82
2,0,0,3,0,59.45,120
2,0,0,3,0,2.748,209.6
2,0,0,3,0,1.64,166.1
2,0,0,3,0.0082,18.94,204.7
2,0,0,3,0,52.38,101.9
2,0,0,3,0.009474,20.36,183.8
2,0,0,3,0,1.218,168.8
2,0,0,3,0,10.91,732.8
2,0,0,3,0.008573,19.37,179.9
2,0,0,3,0,1.943,143.5
2,0,0,3,0.001765,0.3686,137.1
2,0,0,3,0,0.4349,111.1
2,0,0,3,0,16.31,691
2,0,0,3,0.01385,17.37,390.3
2,0,0,3,0.1028,52.35,645.2
2,0,0,3,0.05251,44.89,1793
2,0,0,3,0.1328,46.24,1523
2,0,0,3,0.0666,49.75,1802
2,0,0,3,0.1065,52.18,3283
2,0,0,3,0.7082,63.26,-1342
2,0,0,3,0,12.44,754.9
2,0,0,3,0.008451,19.24,94.79
2,0,0,3,0.01008,20.95,410.9
2,0,0,3,1.574,0,340.8
2,0,0,3,0,12.52,447.4
2,0,0,3,0.1268,37.17,3597
2,0,0,3,0,53.07,1814
2,0,0,3,0.09482,53.07,1232
2,0,0,3,0.08745,38.18,1970
2,0,0,3,0.02322,27.4,8754
2,0,0,3,0.8291,14.6,1392
2,0,0,3,0,5.599,421.1
2,0,0,3,0,1.004,112.6
2,0,0,3,0.00804,18.71,439.7
