bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
35250,927.7,0,653,-653,1,100,1,1305,550.4
35250,1036.75,0,761,-761,1,100,1,1522,551.5
35250,831,0,606,-606,1,100,1,1212,450
35251,595.5,8.75,550.5,-533,1,100,1,1066,125
35251,417.5,97.75,550.5,-355,1,100,1,710,125
35252,519.5,0,445,-445,1,100,1,889,150
35252,519,0,444,-444,1,100,1,888,150
35252,599.5,0,525,-525,1,100,1,1049,150
35252,551.5,0,477,-477,1,100,1,953,150
35254,160,57.8,250.2,-134.6,1,100,1,220,100
35254,240.5,0,215,-215,1,100,1,429,52
35254,217.5,0,192,-192,1,100,1,383,52
35254,109.25,-8.5,105.4,-122.4,1,100,1,175,43.5
35254,71.75,-8.5,105.4,-122.4,1,100,1,104,39.5
35254,528.25,38.45,488.9,-412,1,100,1,824,232.5
35254,243.5,0,211,-211,1,100,1,422,65
35255,919,0,744,-744,1,100,1,1488,350
35255,355.5,0,338,-338,1,100,1,676,35
35255,192,0,175,-175,1,100,1,349,35
35255,197,0,180,-180,1,100,1,359,35
35256,191.5,0,175,-175,1,100,1,350,33
35256,203.5,0,176,-176,1,100,1,352,55
35256,330.5,0,303,-303,1,100,1,606,55
35256,283,0,267,-267,1,100,1,533,33
35256,193.5,0,177,-177,1,100,1,354,33
35256,188.5,0,172,-172,1,100,1,344,33
35256,175.5,0,159,-159,1,100,1,318,33
35256,284.5,0,268,-268,1,100,1,536,33
35256,210.5,0,194,-194,1,100,1,388,33
35256,192.5,0,176,-176,1,100,1,352,33
35256,169,0,153,-153,1,100,1,305,33
35257,343.25,0,300,-300,1,100,1,599,87.5
35257,423.75,0,380,-380,1,100,1,760,87.5
35257,318.75,0,295,-295,1,100,1,590,47.5
35264,239.18075,0,212,-212,1,100,1,424,54.3615
35264,224.64275,0,198,-198,1,100,1,395,54.2855
35264,153.0125,0,129,-129,1,100,1,257,49.025
35264,101.5125,18.85,114.7,-77,1,100,1,154,49.025
35264,223.7,0,196,-196,1,100,1,391,56.4
35264,194.2,0,166,-166,1,100,1,332,56.4
35265,231.5,0,209,-209,1,100,1,418,45
35265,128,0,106,-106,1,100,1,211,45
35265,213,0,191,-191,1,100,1,381,45
35265,94.75,29.45,188.9,-130,1,100,1,172,17.5
35266,160,0,138,-138,1,100,1,275,45
35266,129,0,107,-107,1,100,1,213,45
35266,145.5,0,123,-123,1,100,1,246,45
35266,339,0,324,-324,1,100,1,648,30
35272,186.5,0,187,-187,1,100,1,373,0
35272,89.5,0,90,-90,1,100,1,179,0
35275,34.5,5.05,45.1,-35,1,100,1,69,0
35275,38.5,3.05,45.1,-39,1,100,1,77,0
35275,103.5,0,104,-104,1,100,1,207,0
35277,41.5,0,42,-42,1,100,1,83,0
35277,44,0,44,-44,1,100,1,88,0
35279,71.25,0,67,-67,1,100,1,133,9.5
35279,57.25,0,53,-53,1,100,1,106,8.5
35280,271,0,271,-271,1,100,1,542,0
