bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
39878,29.1,22.65,145.3,-100,1,100,1,58.2,0
39880,53.8,15.1,96.9,-66.7,1,100,1,107.6,0
39896,12.7,0,44.1,-44.1,1,100,1,25.4,0
39908,34.875,5.95,38.2,-26.3,1,100,1,63.75,6
39908,34.875,5.95,38.2,-26.3,1,100,1,63.75,6
39987,95.3,10.45,67.1,-46.2,1,100,1,115.6,75
40003,32.875,0,25.6,-25.6,1,100,1,63.75,2
40005,43.04,10.05,44.6,-24.5,1,100,1,60.35,25.73
40005,63.665,14.85,66,-36.3,1,100,1,89.25,38.08
40008,40.175,5.35,34.4,-23.7,1,100,1,60.35,20
40015,34.945,4.85,31.2,-21.5,1,100,1,53.89,16
40015,34.775,4.85,31.2,-21.5,1,100,1,53.55,16
40015,34.775,4.85,31.2,-21.5,1,100,1,53.55,16
40015,24.95,11.25,40.5,-18,1,100,1,45.9,4
40015,24.5675,11.25,40.5,-18,1,100,1,45.135,4
40056,20.45,0,45.6,-45.6,1,100,1,40.9,0
40059,21.105,13.05,59.6,-33.5,1,100,1,42.21,0
40070,33.6625,13.65,49.1,-21.8,1,100,1,54.825,12.5
40070,27.5675,11.25,40.5,-18,1,100,1,45.135,10
40077,28.75,7.15,31,-16.7,1,100,1,42.5,15
40081,20.475,10.25,36.8,-16.3,1,100,1,39.95,1
40143,73.905,21.4,92.7,-49.9,1,100,1,117.81,30
40143,40.99,11.7,50.6,-27.2,1,100,1,66.98,15
40143,26.325,10.4,37.5,-16.7,1,100,1,41.65,11
40143,32.4125,14.4,51.8,-23,1,100,1,54.825,10
40143,65.835,13.05,56.4,-30.3,1,100,1,76.67,55
40145,22.595,3.15,20.2,-13.9,1,100,1,35.19,10
75435,437.5,61.3,393.2,-270.6,1,100,1,600,275
75437,405.5,52.5,337,-232,1,100,1,561,250
75439,310.2875,0,223.3,-223.3,1,100,1,560.575,60
75440,113.025,31.3,135.4,-72.8,1,100,1,181.05,45
75442,32.25,15.05,96.7,-66.6,1,100,1,64.5,0
75444,139.6875,27.25,118,-63.5,1,100,1,159.375,120
75444,139.475,27.25,118,-63.5,1,100,1,158.95,120
75444,109.1,28,121.2,-65.2,1,100,1,163.2,55
75446,61.105,13.2,84.7,-58.3,1,100,1,122.21,0
75448,121.195,24.85,107.5,-57.8,1,100,1,147.39,95
75448,121.025,24.85,107.5,-57.8,1,100,1,147.05,95
75448,129.8025,36.7,158.7,-85.3,1,100,1,196.605,63
75450,44,0,67.5,-67.5,1,100,1,88,0
75451,63.75,0,66.1,-66.1,1,100,1,127.5,0
75454,0.17,0,66.1,-66.1,1,100,1,0.34,0
75457,3.52,0,66.1,-66.1,1,100,1,7.04,0
75458,44,0,66.1,-66.1,1,100,1,88,0
75459,90.3,21.05,91.1,-49,1,100,1,115.6,65
75459,183.72,26.35,169.1,-116.4,1,100,1,277.44,90
75459,312.425,44.1,282.9,-194.7,1,100,1,374.85,250
75461,72.375,19.5,84.3,-45.3,1,100,1,114.75,30
75465,28.125,0,49.6,-49.6,1,100,1,56.25,0
75466,44.5,0,44.1,-44.1,1,100,1,89,0
75467,37,0,43.7,-43.7,1,100,1,74,0
75468,38.61,7.45,47.9,-33,1,100,1,77.22,0
75470,48.5,0,43.2,-43.2,1,100,1,97,0
75477,129.25,16,102.7,-70.7,1,100,1,178.5,80
75482,53.9875,15.05,65.1,-35,1,100,1,87.975,20
75482,31.875,10.75,46.5,-25,1,100,1,63.75,0
75484,33.175,5.4,34.5,-23.7,1,100,1,60.35,6
75484,39.7625,6.7,43.1,-29.7,1,100,1,73.525,6
75484,51.5,7.85,50.3,-34.6,1,100,1,97,6
75486,40.7125,8.65,37.5,-20.2,1,100,1,51.425,30
75486,40.7125,8.65,37.5,-20.2,1,100,1,51.425,30
75486,40.5,8.65,37.5,-20.2,1,100,1,51,30
75488,11.725,0,54.2,-54.2,1,100,1,23.45,0
75490,24.075,5.75,24.8,-13.3,1,100,1,33.15,15
75490,30.25,7.15,31,-16.7,1,100,1,42.5,18
75493,32.475,7.05,30.4,-16.3,1,100,1,39.95,25
75493,57.5,11.7,50.6,-27.2,1,100,1,75,40
75493,505,69.65,446.8,-307.5,1,100,1,645,365
75493,475,54.8,351.5,-241.9,1,100,1,600,350
75497,19.575,3.15,20.1,-13.8,1,100,1,33.15,6
75497,20,3.15,20.1,-13.8,1,100,1,34,6
75497,43.545,7.35,47,-32.3,1,100,1,81.09,6
75500,22.4975,5.35,23.2,-12.5,1,100,1,31.875,13.12
75500,157.25,20.7,132.9,-91.5,1,100,1,217.6,96.9
75502,22.4975,5.1,22.7,-12.5,1,100,1,31.875,13.12
75502,21.9375,5.35,23.2,-12.5,1,100,1,31.875,12
75503,45.175,5.35,34.5,-23.8,1,100,1,60.35,30
75503,23.4375,5.35,23.2,-12.5,1,100,1,31.875,15
75507,11.65,13.95,89.6,-61.7,1,100,1,23.3,0
75511,10.56,0,58.2,-58.2,1,100,1,21.12,0
75513,96.195,25.15,108.8,-58.5,1,100,1,147.39,45
75513,41.875,10.75,46.5,-25,1,100,1,63.75,20
75514,22.9375,5.35,23.2,-12.5,1,100,1,31.875,14
75517,80.6825,21.3,92.2,-49.6,1,100,1,116.365,45
75517,25.85,7.15,31,-16.7,1,100,1,42.5,9.2
75519,17.655,0,70.8,-70.8,1,100,1,35.31,0
75523,821.8,92.45,593.2,-408.3,1,100,1,986,657.6
75524,822.05,92.45,593.2,-408.3,1,100,1,986,658.1
75529,563.5,88.35,566.7,-390,1,100,1,992,135
75529,563,88.35,566.7,-390,1,100,1,992,134
75533,633.05,85.95,551.3,-379.4,1,100,1,968,298.1
75537,475,0,349.3,-349.3,1,100,1,800,150
75537,475,0,349.3,-349.3,1,100,1,800,150
75538,466,0,349.3,-349.3,1,100,1,800,132
75538,466,0,349.3,-349.3,1,100,1,800,132
75541,467.5,67.4,432.4,-297.6,1,100,1,610,325
75541,467.5,67.4,432.4,-297.6,1,100,1,610,325
75543,340.2875,49.85,319.7,-220,1,100,1,560.575,120
75543,333.275,49.85,319.7,-220,1,100,1,546.55,120
75546,420,49.8,319.4,-219.8,1,100,1,600,240
75546,389.6625,49.8,319.4,-219.8,1,100,1,539.325,240
75549,402.5,47.9,307.3,-211.5,1,100,1,555,250
75549,387.395,47.9,307.3,-211.5,1,100,1,524.79,250
75549,387.055,89.5,387.4,-208.4,1,100,1,524.11,250
75551,412.0125,46.6,299,-205.8,1,100,1,524.025,300
75553,212.7825,36.8,236.3,-162.7,1,100,1,330.565,95
75555,287.23,63.15,273.3,-147,1,100,1,329.46,245
75558,258.95,55.7,241,-129.6,1,100,1,317.9,200
75558,407.875,46.55,298.6,-205.5,1,100,1,505.75,310
75559,21.15,5.45,23.6,-12.7,1,100,1,32.3,10
75559,21.15,5.45,23.6,-12.7,1,100,1,32.3,10
75559,21.15,5.45,23.6,-12.7,1,100,1,32.3,10
75559,20.9375,5.45,23.6,-12.7,1,100,1,31.875,10
75559,227.97,51.1,226.9,-124.7,1,100,1,306.34,149.6
75560,196.675,51.65,223.4,-120.1,1,100,1,298.35,95
75562,199.98,46.75,202.3,-108.8,1,100,1,269.96,130
75562,213.41,50.9,220.2,-118.4,1,100,1,296.82,130
75565,43.5,22.65,145.3,-100,1,100,1,87,0
75567,141.525,29.2,138.2,-79.8,1,100,1,189.72,93.33
75567,220.5825,48.9,217.2,-119.4,1,100,1,297.925,143.24
75568,151.8625,16.85,108.1,-74.4,1,100,1,185.725,118
75568,54.15,9.4,45.8,-27,1,100,1,66.3,42
75568,76.8125,16.25,70.4,-37.9,1,100,1,95.625,58
75569,72.8625,16.4,105.3,-72.5,1,100,1,145.725,0
75570,146.8575,27.4,118.5,-63.7,1,100,1,159.715,134
75570,161.6025,30.05,130.1,-70,1,100,1,176.205,147
75572,43,15.1,96.9,-66.7,1,100,1,86,0
75574,134.5325,28.5,123.3,-66.3,1,100,1,169.065,100
75576,45.54,14.95,95.9,-66,1,100,1,91.08,0
75576,64.35,14.95,95.9,-66,1,100,1,128.7,0
75578,130.92,27.5,119,-64,1,100,1,161.84,100
75581,113.7225,34.45,130.1,-61.2,1,100,1,155.805,71.64
75581,116.035,35.15,132.8,-62.5,1,100,1,158.95,73.12
75581,166.7125,42.85,185.4,-99.7,1,100,1,238.425,95
75581,342.0675,85.7,370.9,-199.5,1,100,1,504.135,180
75582,100,26.25,113.6,-61.1,1,100,1,153,47
75582,100,26.25,113.6,-61.1,1,100,1,153,47
75582,101.4025,26.25,113.6,-61.1,1,100,1,155.805,47
75582,100,26.25,113.6,-61.1,1,100,1,153,47
75582,101.4025,26.25,113.6,-61.1,1,100,1,155.805,47
75582,101.4025,26.25,113.6,-61.1,1,100,1,155.805,47
75584,120.8625,25.8,111.6,-60,1,100,1,151.725,90
75584,121.5,25.8,111.6,-60,1,100,1,153,90
