2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0.01056,76.02,-2.033
2,0,0,3,0.06306,37.1,-1.529
2,0,0,3,0,0.004167,0
2,0,0,3,0,22.1,-13.77
2,0,0,3,0,18.04,-1.22
2,0,0,3,0,18.53,-1.254
2,0,0,3,0,18.85,-1.276
2,0,0,3,0,15.9,-1.076
2,0,0,3,0,17.9,-17.72
2,0,0,3,0,0.008333,0
2,0,0,3,0,51.01,-3.819
2,0,0,3,0,53.17,-3.98
2,0,0,3,0,56.33,-4.217
2,0,0,3,0,0.002174,0
2,0,0,3,0,16.94,-10.38
2,0,0,3,0,65.64,-6.356
2,0,0,3,0,22.31,-151.4
2,0,0,3,0,17.16,-18.44
2,0,0,3,0,42.17,-40.34
2,0,0,3,0,61.49,-1.002
2,0,0,3,0,70.29,-1.145
2,0,0,3,0,75.82,-1.235
2,0,0,3,0,16.55,-2.872
2,0,0,3,0,18.75,-3.254
2,0,0,3,0,16.96,-2.943
2,0,0,3,0,27.28,-1.449
2,0,0,3,0,26.28,-1.396
2,0,0,3,0,28.09,-1.493
2,0,0,3,0,0.002,0
2,0,0,3,0,32.16,-1.756
2,0,0,3,0,0.002,0
2,0,0,3,0,0.002,0
2,0,0,3,0,0.002,0
2,0,0,3,0,0.002,0
2,0,0,3,0,0.002,0
2,0,0,3,0,17.97,-3.449
2,0,0,3,0,15.4,-2.956
2,0,0,3,0,26.47,-1.445
2,0,0,3,0,18.02,-17.91
2,0,0,3,0,15.76,0
2,0,0,3,0,19.88,-1.055
2,0,0,3,0,19.5,-1.035
2,0,0,3,0,15.23,-10.11
2,0,0,3,0,32.03,-2.15
2,0,0,3,0,27.92,-1.874
2,0,0,3,0.03722,12,-5.305
2,0,0,3,0,20.69,-52.96
2,0,0,3,0.04988,34.56,-1.461
2,0,0,3,0,41.8,-40.87
2,0,0,3,0,42.73,-17.01
2,0,0,3,0,38.13,-14.56
2,0,0,3,0,44.82,-18.83
2,0,0,3,0,39.08,-16.42
2,0,0,3,0,42.37,-21.82
2,0,0,3,0,38.19,-22
2,0,0,3,0,0.000413,0
2,0,0,3,0,44.4,-7.374
2,0,0,3,0,43.47,-81.33
2,0,0,3,0,17.45,-3.746
2,0,0,3,0,18.58,-3.989
2,0,0,3,0,16.08,-3.452
