bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,60,0.02461,0.07336,0.00802,128,128,128,0,0,1,-30,30
1,93,0.03244,0.09513,0.01073,128,128,128,0,0,1,-30,30
2,74,0.00068,0.00368,0.00043,125,125,125,0,0,1,-30,30
2,549,0.0001,0.01,0,119.81,143.78,143.8,0,0,1,-30,30
4,43,0.0037,0.01909,0.00247,190,190,190,0,0,1,-30,30
4,93,0.00349,0.01802,0.00231,190,190,190,0,0,1,-30,30
7,60,0.01649,0.04916,0.00537,128,128,128,0,0,1,-30,30
7,73,0.00374,0.01116,0.00122,128,128,128,0,0,1,-30,30
10,27,0.0125,0.02353,0.00262,74,74,74,0,0,1,-30,30
11,92,0.00236,0.00669,0.00079,62,62,62,0,0,1,-30,30
16,93,0.00506,0.01482,0.00168,333.45,384.75,384.8,0,0,1,-30,30
17,81,0.00892,0.05374,0.01281,249,249,249,0,0,1,-30,30
17,93,0.0001,0.001,0,260,312,312,0,0,1,-30,30
18,66,2e-05,0.001,0,333,350,350,0,0,1,-30,30
19,31,0.00071,0.00582,0.01221,510,510,510,0,0,1,-30,30
19,35,7e-05,0.001,0.00171,564,612,612,0,0,1,-30,30
19,69,0.0001,0.001,0,260,312,312,0,0,1,-30,30
21,57,0.04598,0.09139,0.00983,86,86,86,0,0,1,-30,30
21,91,0.02947,0.10073,0.01266,86,86,86,0,0,1,-30,30
22,67,0.01108,0.04402,0.00618,236.27,283.52,283.52,0,0,1,-30,30
22,73,0.00993,0.03804,0.00535,225.46,270.55,270.6,0,0,1,-30,30
23,44,0.00266,0.01058,0.0015,276.93,332.32,332.32,0,0,1,-30,30
23,137,0.0001,0.01,0,152.75,183.3,183.3,1,0,1,-30,30
23,254,0.0001,0.01,0,300,400,400,1,0,1,-30,30
24,94,0.00489,0.02021,0.00261,141,153,153,0,0,1,-30,30
27,72,0.01151,0.02166,0.00241,74,74,74,0,0,1,-30,30
30,73,0.01736,0.07168,0.00928,165,165,165,0,0,1,-30,30
30,94,0.01303,0.05385,0.00695,141,153,153,0,0,1,-30,30
31,38,0.00032,0.00211,0.00427,406,432,432,0,0,1,-30,30
31,66,0.00151,0.01243,0.02626,497,497,497,0,0,1,-30,30
31,66,0.00151,0.01236,0.02612,510,510,510,0,0,1,-30,30
32,50,0.0092,0.02296,0.00287,260,312,312,0,0,1,-30,30
32,72,0.02022,0.04363,0.00517,74,74,74,0,0,1,-30,30
33,36,0.0001,0.001,0,260,312,312,0,0,1,-30,30
36,38,0.00062,0.00521,0.01419,633,633,633,0,0,1,-30,30
36,45,0.0001,0.001,0,260,312,312,0,0,1,-30,30
36,483,0.0001,0.01,0,257.59,297.22,297.22,0,0,1,-30,30
37,55,0.00249,0.02091,0.043,510,510,510,0,0,1,-30,30
37,79,0.00037,0.00306,0.00647,510,510,510,0,0,1,-30,30
40,47,0.00855,0.03356,0.00426,160,160,160,0,0,1,-30,30
40,93,0.01448,0.0565,0.00724,160,160,160,0,0,1,-30,30
41,46,0.00572,0.03592,0.12701,617,617,617,0,0,1,-30,30
41,87,0.0001,0.001,0,260,312,312,0,0,1,-30,30
44,67,0.01683,0.06688,0.0094,264.9,317.88,317.9,0,0,1,-30,30
46,90,0.00242,0.01482,0.05476,658,658,658,0,0,1,-30,30
50,74,0.00113,0.00465,0.00061,74,74,74,0,0,1,-30,30
52,87,0.0001,0.001,0,260,312,312,0,0,1,-30,30
53,62,0.00689,0.01291,0.00144,74,74,74,0,0,1,-30,30
53,82,0.00037,0.001,0,74,74,74,0,0,1,-30,30
57,85,0.0002,0.001,0,86,86,86,0,0,1,-30,30
58,76,0.02397,0.04498,0.00499,74,74,74,0,0,1,-30,30
58,91,0.0293,0.08307,0.00997,128,128,128,0,0,1,-30,30
58,92,0.03256,0.0924,0.01108,59,59,59,0,0,1,-30,30
58,499,0.0001,0.01,0,139.18,167.01,167.01,0,0,1,-30,30
62,76,0.00523,0.00981,0.00108,74,74,74,0,0,1,-30,30
63,90,0.00075,0.00528,0.02325,331,331,331,0,0,1,-30,30
68,83,0.01058,0.02193,0.00216,86,86,86,0,0,1,-30,30
68,84,0.0059,0.01222,0.00121,86,86,86,0,0,1,-30,30
69,86,0.00519,0.04108,0.09283,510,510,510,0,0,1,-30,30
71,93,0.03778,0.11512,0.0141,128,128,128,0,0,1,-30,30
79,87,0.00493,0.0412,0.0844,510,510,510,0,0,1,-30,30
81,494,0.0001,0.01,0,235.85,272.14,272.14,0,0,1,-30,30
83,91,0.0039,0.01106,0.00133,86,86,86,0,0,1,-30,30
95,96,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
95,99,0.00171,0.00961,0.01424,250,250,250,0,0,1,-30,30
96,748,0.0001,0.01,0,121.81,146.17,146.2,0,0,1,-30,30
97,98,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
97,100,0.00194,0.01415,0.0223,341,341,341,0,0,1,-30,30
97,697,0.0001,0.01,0,83.7,98.6,98.6,0,0,1,-30,30
98,749,0.0001,0.01,0,122.55,141.4,141.4,0,0,1,-30,30
99,100,2e-05,0.00021,0,876,876,876,0,0,1,-30,30
99,102,0.00537,0.04039,0.06005,319,319,319,0,0,1,-30,30
100,698,0.0001,0.01,0,187.88,216.79,216.8,0,0,1,-30,30
101,102,0.00066,0.00496,0.00758,319,319,319,0,0,1,-30,30
101,696,0.0001,0.01,0,125.8,150.96,151,0,0,1,-30,30
102,747,0.0001,0.01,0,258.73,298.54,298.54,0,0,1,-30,30
103,152,0.01248,0.04595,0.00524,75,75,75,0,0,1,-30,30
104,105,8e-05,0.00083,0,634.11,731.66,731.7,0,0,1,-30,30
104,170,0.00364,0.01149,0.00123,644.69,743.87,743.9,0,0,1,-30,30
