bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
50140,144.5,0,145,-145,1,100,1,289,0
50141,107,0,100,-100,1,100,1,199,15
50145,37.5,6.8165,57.333,-43.7,1,100,1,75,0
50147,115.5,0,116,-116,1,100,1,231,0
50147,113.5,0,114,-114,1,100,1,227,0
50151,97,0,95,-95,1,100,1,189,5
50152,73.01,0,70,-70,1,100,1,140,6.02
50152,107.01,0,104,-104,1,100,1,208,6.02
50153,173.25,0,168,-168,1,100,1,335,11.5
50155,420.625,0,411,-411,1,100,1,822,19.25
50156,222.05,0,221,-221,1,100,1,442,2.1
50156,100.55,0,100,-100,1,100,1,199,2.1
50156,99.55,0,99,-99,1,100,1,197,2.1
50157,67.5,0,62,-62,1,100,1,124,11
50157,66,0,61,-61,1,100,1,121,11
50157,93,0,88,-88,1,100,1,175,11
50159,96.915,0,92,-92,1,100,1,184,9.83
50160,81.75,0,79,-79,1,100,1,157,6.5
50160,90.75,0,88,-88,1,100,1,175,6.5
50160,144.75,0,142,-142,1,100,1,283,6.5
50160,116.75,0,114,-114,1,100,1,227,6.5
50160,251.5,0,224,-224,1,100,1,448,55
50160,142.5,0,115,-115,1,100,1,230,55
50160,134.5,0,107,-107,1,100,1,214,55
50163,62.5,0,63,-63,1,100,1,125,0
50164,31,0,31,-31,1,100,1,62,0
50165,741.75,0,708,-708,1,100,1,1416,67.5
50166,112,0,112,-112,1,100,1,224,0
50166,100.5,0,101,-101,1,100,1,201,0
50168,50.25,0,47,-47,1,100,1,94,6.5
50169,101.25,0,99,-99,1,100,1,198,4.5
50171,66.5,0,61,-61,1,100,1,122,11
50172,26.25,23.9105,76.621,-28.8,1,100,1,50,2.5
50186,225.5,0,226,-226,1,100,1,451,0
50187,206,0,206,-206,1,100,1,412,0
50189,220,215,650,-220,1,100,1,440,0
50192,98.5,0,99,-99,1,100,1,197,0
50192,176.5,0,177,-177,1,100,1,353,0
50192,153.5,0,154,-154,1,100,1,307,0
50192,85,0,85,-85,1,100,1,170,0
50192,127,0,127,-127,1,100,1,254,0
50193,140,0,158.4,-158.4,1,100,1,280,0
50194,67,0,67,-67,1,100,1,134,0
50197,35,2.84,40.68,-35,1,100,1,70,0
50200,17.5,2.432,22.864,-18,1,100,1,35,0
50207,483,0,400,-400,1,100,1,799,167
50207,457,0,374,-374,1,100,1,747,167
50208,466.5,0,387,-387,1,100,1,773,160
50209,601.5,0,483,-483,1,100,1,966,237
50212,130.5,0,131,-131,1,100,1,261,0
