bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
913,1763.1675,0,1796.4,-1796.4,1,100,1,3243,283.335
2107,1395.5,0,3522,-3522,1,100,1,2541,250
2267,167.6675,0,1140,-1140,1,100,1,252,83.335
3659,800.6675,47.02,943.64,-849.6,1,100,1,1268,333.335
4586,-363.8,0,217.2,-217.2,1,100,1,0,-727.6
5097,33.27,0,1262.4,-1262.4,1,100,1,63,3.54
6233,634.5,5.34,545.68,-535,1,100,1,1069,200
6798,349.3325,0,804,-804,1,100,1,532,166.665
7279,83.035,0,579.6,-579.6,1,100,1,1075,-908.93
7960,486.5,0,437,-437,1,100,1,873,100
8605,197,0,392.4,-392.4,1,100,1,294,100
9239,214.5,54.6,274.2,-165,1,100,1,329,100
