bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
1268,150,0,139,-139,1.01773,100,1,278,22
1268,157,0,146,-146,1.01773,100,1,292,22
1356,128.1,0,156,-156,1.01408,100,1,254,2.2
89,52.25,0,69.6,-69.6,1,100,1,102,2.5
1837,56.3,0,86.4,-86.4,1,100,1,110,2.6
1837,35.3,0,86.4,-86.4,1,100,1,68,2.6
125,54.17,0,53,-53,1.01238,100,1,106,2.34
908,38.5,0,282,-282,1.00439,100,1,75,2
817,27.6,0,661.2,-661.2,1.00423,100,1,54,1.2
817,38.2,0,661.2,-661.2,1.00423,100,1,75,1.4
817,87.6,0,661.2,-661.2,1.00423,100,1,174,1.2
1335,37,0,78,-78,1,100,1,71,3
396,0,0,12,-12,1,100,0,24,1.1
396,0,0,9,-9,1,100,0,17,1.1
975,66.75,0,106.8,-106.8,1,100,1,130,3.5
858,219.27,0,248.4,-248.4,1.01931,100,1,433,5.54
921,75.1,0,73,-73,1,100,1,146,4.2
921,42.6,0,41,-41,1,100,1,81,4.2
1255,155.35,0,151,-151,1.01587,100,1,302,8.7
169,185.415,0,185,-185,1,100,1,370,0.83
448,488,0,488,-488,1.01761,100,1,976,0
241,0,0,27,-27,1,100,0,54,1.3
241,0,0,32,-32,1,100,0,64,1.3
241,0,0,386,-386,1,100,0,771,1.3
241,0,0,50,-50,1,100,0,99,1.3
270,169.5,0,167,-167,1.00923,100,1,334,5
885,117.4,0,117,-117,1.01893,100,1,234,0.8
885,106.9,0,107,-107,1.01893,100,1,213,0.8
876,144.2,0,142,-142,1.01811,100,1,283,5.4
180,260.95,0,249,-249,1.00338,100,1,498,23.9
46,126,0,2742,-2742,1.00422,100,1,249,3
803,89.69,0,89,-89,1.01288,100,1,178,1.38
356,160.57,0,196.8,-196.8,1.01705,100,1,317,4.14
100,505.5,0,499,-499,1.01647,100,1,998,13
707,0,0,8,-8,1,100,0,10,2.1
973,-4,0,7.2,-7.2,1.01855,100,1,0,-8
973,35.15,0,33,-33,1.01855,100,1,65,5.3
1118,388.75,0,386,-386,1.01384,100,1,772,5.5
897,29.35,0,28,-28,1,100,1,56,2.7
897,26.35,0,25,-25,1,100,1,50,2.7
58,47.8,0,2054.4,-2054.4,1.00431,100,1,95,0.6
82,232.765,0,232,-232,1.01562,100,1,463,2.53
474,280.1,0,278,-278,1.01533,100,1,555,5.2
1221,50.9,0,86.4,-86.4,1,100,1,96,5.8
355,0,0,40,-40,1,100,0,57,6.2
471,307.4,0,304,-304,1.0171,100,1,607,7.8
1321,54.05,0,3500.4,-3500.4,1.00423,100,1,107,1.1
1321,0.01,-0,0.1,-0.1,1.00423,100,0,0,0
1829,259.675,0,259,-259,1.01429,100,1,517,2.35
1005,64.45,0,63,-63,1.00521,100,1,125,3.9
14,243.88,0,243,-243,1.01626,100,1,485,2.76
14,162.7,0,162,-162,1.01626,100,1,323,2.4
1628,566.5,0,517,-517,1,100,1,1033,100
1629,726,0,691,-691,1,100,1,1382,70
1842,19.65,0,19,-19,1,100,1,37,2.3
1843,39.15,0,38,-38,1,100,1,76,2.3
1844,36.85,0,36,-36,1.00776,100,1,71,2.7
1630,153.3,0,149,-149,0.98876,100,1,298,8.6
1631,33.95,0,32,-32,0.98996,100,1,63,4.9
