bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,43.67,19.5,0,0,1,0.98889,0,225,1,1.08889,0.88889
2,1,0,0,0,0,1,1.07552,0,380,1,1.10263,1.04841
3,1,294.17,16.4,0,0,1,1.04444,0,225,1,1.08444,1.00444
4,1,0,0,0,0,1,1.00334,0,150,1,1.10667,0.9
5,1,62.14,13.5,0,0,1,1.01111,0,225,1,1.08889,0.93333
6,1,43.91,11.6,0,0,1,1.01111,0,225,1,1.08889,0.93333
7,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
8,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
9,1,0,0,0,0,1,1.04739,0,225,1,1.09035,1.00444
10,1,232.02,48.9,0,0,1,1.01111,0,225,1,1.08889,0.93333
11,1,69.22,14.6,0,0,1,1.04666,0,225,1,1.08889,1.00444
12,1,33.35,24.4,0,0,1,1.04666,0,225,1,1.08889,1.00444
13,1,212.95,52.5,0,0,1,1.04666,0,225,1,1.08889,1.00444
14,1,90.94,7.3,0,0,1,1.01626,0,225,1,1.08252,0.95
15,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
16,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
17,1,79.42,0.9,0,0,1,0.98889,0,225,1,1.08889,0.88889
18,1,14.76,7.1,0,0,1,1.0415,0,225,1,1.09633,0.98667
19,1,81.46,23,0,0,1,1.04666,0,225,1,1.08889,1.00444
20,1,35.03,7.2,0,0,1,1.04666,0,225,1,1.08889,1.00444
21,1,93.34,31.2,0,0,1,1.04666,0,225,1,1.08889,1.00444
22,1,126.69,22.8,0,0,1,1.03778,0,225,1,1.08889,0.98667
23,1,49.31,2.7,0,0,1,0.98889,0,225,1,1.08889,0.88889
25,1,67.42,8.1,0,0,1,1.04666,0,225,1,1.08444,1.00889
26,1,35.15,6.4,0,0,1,1.04666,0,225,1,1.08444,1.00889
27,1,122.49,38,0,0,1,1.01111,0,225,1,1.08889,0.93333
28,1,206.47,40,0,0,1,1.04666,0,225,1,1.08889,1.00444
29,1,0,0,0,0,1,1.07684,0,380,1,1.10526,1.04842
30,1,0,0,0,0,1,1.07684,0,380,1,1.10526,1.04842
31,1,43.43,31.7,0,0,1,1.04666,0,225,1,1.08444,1.00889
33,1,159.8,20.1,0,0,1,1.04666,0,225,1,1.08444,1.00889
34,1,107.25,29.6,0,0,1,1.04666,0,225,1,1.08889,1.00444
2013,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
35,1,10.3,-0.4,0,0,1,1.02333,0,150,1,1.08,0.96667
36,1,26.75,6.7,0,80,1,1.04606,0,225,1,1.09212,1
37,1,0,0,0,0,1,1.07655,0,380,1,1.10526,1.04785
38,1,173,18.9,0,0,1,1.03778,0,225,1,1.08889,0.98667
39,1,141.33,31.5,0,0,1,1.02889,0,225,1,1.08889,0.96889
40,1,233.7,53.6,0,0,1,1.05263,0,380,1,1.10526,1
41,1,77.62,12.6,0,0,1,1.01111,0,225,1,1.08889,0.93333
42,1,53.51,15.6,0,0,1,0.98889,0,225,1,1.08889,0.88889
43,1,56.27,11.7,0,0,1,0.98889,0,225,1,1.08889,0.88889
44,1,457.45,62.5,0,0,1,1.0447,0,225,1,1.08496,1.00444
45,1,161.5,-38.5,0,0,1,1.04666,0,225,1,1.08889,1.00444
46,2,0,0,0,0,1,1.00422,0,150,1,1.10843,0.9
47,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
48,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
49,1,148.16,43.4,0,0,1,1.04666,0,225,1,1.08889,1.00444
50,1,12,3.7,0,0,1,1.04666,0,225,1,1.08889,1.00444
51,1,0,0,0,0,1,1.04445,0,225,1,1.08889,1
52,1,89.5,28,0,0,1,0.98889,0,225,1,1.08889,0.88889
53,1,192.19,38.2,0,0,1,1.02889,0,225,1,1.08889,0.96889
54,1,0,0,0,0,1,1.05263,0,380,1,1.10526,1
55,1,37.19,11,0,0,1,1.04666,0,225,1,1.08444,1.00889
56,1,14.7,-1,0,0,1,1.04666,0,225,1,1.08444,1.00889
1827,1,241.38,11.7,0,0,1,1.04666,0,225,1,1.08889,1.00444
57,1,68.38,3,0,0,1,1.01139,0,225,1,1.08945,0.93333
58,2,0,0,0,0,1,1.00431,0,150,1,1.10862,0.9
59,1,66.46,19.7,0,0,1,1.04666,0,225,1,1.08444,1.00889
