bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2357,331.8155,-18.6815,415.68,-453.043,1,1082.5,1,585,78.631
2358,416.70325,-18.6815,415.68,-453.043,1,1082.5,1,771,62.4065
2359,552.84325,-6.5215,440,-453.043,1,1082.5,1,879,226.6865
2360,158.64,-18.6815,415.68,-453.043,1,1082.5,1,260,57.28
2361,447.8475,-18.6815,415.68,-453.043,1,1082.5,1,639,256.695
2362,358.55,-18.6815,415.68,-453.043,1,1082.5,1,498,219.1
2367,191.4555,0,362.4,-362.4,1,5.7,1,382,0.911
2367,198.16425,0,362.4,-362.4,1,5.7,1,395,1.3285
2368,62.87,0,63,-63,1,5.7,1,125,0.74
2368,22.2355,0,54,-54,1,5.7,1,44,0.471
2376,277.7335,60.0665,340.133,-220,1,729.9,1,439,116.467
2377,210.032,74.5665,340.133,-191,1,729.9,1,382,38.064
2383,56.18,0,55,-55,1,14.8,1,109,3.36
2391,150.4555,0,125,-125,1,232.67,1,250,50.911
2392,140.8595,0,122,-122,1,232.67,1,244,37.719
2393,242.498,0,226,-226,1,232.67,1,452,32.996
2400,298.6695,0,267,-267,1,262.2,1,534,63.339
2405,86.431,0,85,-85,1,16.8,1,169,3.862
2411,162.0995,0,156,-156,1,204,1,311,13.199
2419,97.7355,0,87,-87,1,135,1,174,21.471
2420,224.60475,0,212,-212,1,135,1,424,25.2095
2421,100.01625,0,87,-87,1,135,1,174,26.0325
2422,54.50975,0,74.4,-74.4,1,135,1,98,11.0195
2423,112.682,0,100,-100,1,135,1,199,26.364
2424,147.14275,0,140,-140,1,135,1,279,15.2855
2432,71.214,0,69.6,-69.6,1,136.3,1,132,10.428
2433,60.2535,0,68.4,-68.4,1,136.3,1,111,9.507
2441,121.479,0,115,-115,1,216.6,1,230,12.958
2442,81.67125,8.587,83.174,-66,1,216.6,1,132,31.3425
2443,132.4805,0,106,-106,1,216.6,1,211,53.961
2444,129.57225,0,118,-118,1,216.6,1,235,24.1445
2445,132.7285,0,106,-106,1,216.6,1,212,53.457
2446,131.06675,0,107,-107,1,216.6,1,213,49.1335
2454,47.09125,0,42,-42,1,100.5,1,84,10.1825
2455,56.6545,0,53,-53,1,100.5,1,105,8.309
2456,71.3005,0,67,-67,1,100.5,1,134,8.601
2457,58.47125,0,48,-48,1,100.5,1,95,21.9425
2458,74.115,0,71,-71,1,100.5,1,142,6.23
2459,104.9985,0,98,-98,1,100.5,1,196,13.997
2464,61.9385,0,62,-62,1,6,1,123,0.877
2471,78.40325,0,66,-66,1,129,1,132,24.8065
2472,91.17525,0,80,-80,1,129,1,160,22.3505
2473,135.3955,0,121,-121,1,129,1,242,28.791
2474,210.6045,0,205,-205,1,129,1,410,11.209
2475,73.8495,0,65,-65,1,129,1,129,18.699
2476,240.80125,0,232,-232,1,129,1,464,17.6025
2483,186.41125,0,182,-182,1,52.4,1,364,8.8225
2484,46.0715,0,44,-44,1,52.4,1,88,4.143
2490,73.5505,0,71,-71,1,27.5,1,141,6.101
2497,52.43375,0,44,-44,1,78.3,1,88,16.8675
2498,119.05525,0,114,-114,1,78.3,1,228,10.1105
2504,23.64125,0,23,-23,1,12,1,45,2.2825
2504,8.6725,0,9,-9,1,1.5,1,17,0.345
2511,64.4085,0,63,-63,1,35,1,125,3.817
2511,43.69025,0,41,-41,1,35,1,82,5.3805
2517,57.3985,0,55,-55,1,36,1,110,4.797
2517,37.17625,0,33,-33,1,36,1,66,8.3525
2523,158.204,0,147,-147,1,105.3,1,293,23.408
2531,113.17225,0,95,-95,1,150,1,189,37.3445
2532,205.86125,0,192,-192,1,150,1,384,27.7225
2540,130.04675,0,120,-120,1,104.9,1,239,21.0935
2541,124.92175,0,118,-118,1,104.9,1,235,14.8435
2542,62.79375,0,57,-57,1,104.9,1,113,12.5875
2543,59.47775,0,52,-52,1,104.9,1,104,14.9555
2544,90.6245,0,87,-87,1,104.9,1,173,8.249
2545,127.76275,0,116,-116,1,104.9,1,231,24.5255
2550,87.21225,0,260.4,-260.4,1,41.7,1,166,8.4245
2551,64.0565,0,60,-60,1,41.7,1,120,8.113
2551,107.69575,0,106,-106,1,41.7,1,212,3.3915
2551,123.78825,0,121,-121,1,41.7,1,241,6.5765
2558,19.70275,0,20,-20,1,8,1,39,0.4055
2558,17.4495,0,17,-17,1,8,1,33,1.899
2559,10.287,0,10,-10,1,8,1,20,0.574
2559,37.1725,0,37,-37,1,8,1,73,1.345
2565,66.945,0,64,-64,1,26.8,1,128,5.89
2572,139.24625,0,135,-135,1,45.6,1,269,9.4925
2572,40.056,0,37,-37,1,45.6,1,73,7.112
2573,41.03325,0,36,-36,1,45.6,1,72,10.0665
2573,134.7535,0,130,-130,1,45.6,1,260,9.507
2578,23.01,0,23,-23,1,0.23,1,46,0.02
2578,61.57825,0,61,-61,1,21.6,1,121,2.1565
2578,17.512,0,18,-18,1,0.23,1,35,0.024
2578,20.528,0,21,-21,1,0.23,1,41,0.056
2578,53.01925,0,53,-53,1,0.23,1,106,0.0385
2578,31.02075,0,31,-31,1,0.23,1,62,0.0415
2578,62.0265,0,62,-62,1,0.23,1,124,0.053
2578,39.54825,0,40,-40,1,0.4,1,79,0.0965
2578,21.57025,0,22,-22,1,1.6,1,43,0.1405
2578,27.47575,0,26,-26,1,21.6,1,51,3.9515
2584,40.75125,0,39,-39,1,15,1,78,3.5025
2584,20.698,0,20,-20,1,15,1,39,2.396
2591,71.436,0,71,-71,1,12.8,1,141,1.872
2592,80.83725,0,81,-81,1,12.8,1,161,0.6745
2592,43.9715,0,43,-43,1,12.8,1,85,2.943
2593,40.5955,0,40,-40,1,12.8,1,79,2.191
2593,50.00475,0,49,-49,1,12.8,1,97,3.0095
2598,29.095,0,29,-29,1,2.62,1,58,0.19
2598,32.61475,0,33,-33,1,2.62,1,65,0.2295
2598,18.112,0,18,-18,1,2.62,1,36,0.224
2598,40.19075,0,40,-40,1,2.62,1,80,0.3815
2598,36.621,0,37,-37,1,2.62,1,73,0.242
2602,97.76375,0,93,-93,1,50,1,185,10.5275
2608,26.9875,0,27,-27,1,4.1,1,53,0.975
2608,37.224,0,37,-37,1,4.1,1,74,0.448
2609,24.12175,0,24,-24,1,4.1,1,48,0.2435
2609,29.2855,0,29,-29,1,4.1,1,58,0.571
2610,14.87925,0,15,-15,1,4.1,1,29,0.7585
2611,12.395,0,12,-12,1,4.1,1,24,0.79
2616,23.0625,0,23,-23,1,0.8,1,46,0.125
2616,26.09725,0,26,-26,1,0.8,1,52,0.1945
2616,35.56875,0,36,-36,1,0.8,1,71,0.1375
2616,28.55025,0,29,-29,1,0.8,1,57,0.1005
2616,17.071,0,17,-17,1,1.7,1,34,0.142
2616,50.768,0,51,-51,1,2.5,1,101,0.536
2616,15.632,0,15,-15,1,12.9,1,30,1.264
2620,68.743,0,166.8,-166.8,1,90,1,120,17.486
2628,46.39275,0,45,-45,1,29.6,1,89,3.7855
2629,103.38475,0,101,-101,1,29.6,1,201,5.7695
2637,150.02475,0,181.2,-181.2,1,216.67,1,259,41.0495
2638,214.4655,0,203,-203,1,216.67,1,406,22.931
2639,145.71125,0,188.4,-188.4,1,216.67,1,249,42.4225
2646,269.95725,0,246,-246,1,266.8,1,492,47.9145
2653,57.15,0,49,-49,1,97.8,1,98,16.3
2658,24.14325,0,24,-24,1,2.2,1,48,0.2865
2658,32.69625,0,33,-33,1,2.3,1,65,0.3925
2664,160.2635,0,158,-158,1,87.8,1,316,4.527
2670,180.54775,0,161,-161,1,248,1,321,40.0955
2675,31.90775,0,32,-32,1,3.52,1,63,0.8155
2675,40.36075,0,40,-40,1,3.52,1,80,0.7215
2675,70.3045,0,70,-70,1,3.52,1,140,0.609
2675,39.931,0,40,-40,1,3.52,1,79,0.862
2675,23.19,0,23,-23,1,3.52,1,46,0.38
2682,224.5775,0,213,-213,1,409.37,1,426,23.155
2683,154.7095,14.0985,157.197,-129,1,409.37,1,258,51.419
2684,166.603,12.5985,157.197,-132,1,409.37,1,263,70.206
2685,325.397,0,292,-292,1,409.37,1,583,67.794
2686,239.5875,0,194,-194,1,409.37,1,388,91.175
2687,170.7115,9.0985,157.197,-139,1,409.37,1,278,63.423
2692,34.6695,0,34,-34,1,6,1,68,1.339
2692,104.1195,0,104,-104,1,6,1,207,1.239
2698,91.7305,0,74,-74,1,151.2,1,147,36.461
2706,147.38525,0,136,-136,1,159.5,1,271,23.7705
2707,111.09625,0,98,-98,1,159.5,1,195,27.1925
2712,34.229,0,34,-34,1,7.2,1,68,0.458
2719,73.29,0,69.6,-69.6,1,94,1,130,16.58
2720,81.24275,0,77,-77,1,94,1,154,8.4855
2721,176.2345,0,168,-168,1,94,1,336,16.469
2722,85.21175,0,77,-77,1,94,1,153,17.4235
2730,210.7915,0,197,-197,1,142.15,1,394,27.583
2731,146.19325,0,129,-129,1,142.15,1,258,34.3865
2736,98.04875,0,97,-97,1,10,1,194,2.0975
2740,55.5335,0,56,-56,1,0.5,1,111,0.067
2740,47.03975,0,47,-47,1,1,1,94,0.0795
2740,33.82825,0,34,-34,1,4,1,67,0.6565
2740,64.92125,0,65,-65,1,4,1,129,0.8425
2740,23.81925,0,24,-24,1,4,1,47,0.6385
2746,64.26925,0,63,-63,1,19.35,1,125,3.5385
2746,126.0655,0,124,-124,1,19.35,1,248,4.131
2752,15.852,0,16,-16,1,6.1,1,31,0.704
2757,407.025,0,405,-405,1,27.95,1,809,5.05
2758,61.3715,0,59,-59,1,27.95,1,118,4.743
2758,49.6745,0,47,-47,1,27.95,1,93,6.349
2758,34.818,0,34,-34,1,27.95,1,68,1.636
2766,148.013,0,138,-138,1,173.3,1,275,21.026
2767,78.74825,0,72,-72,1,173.3,1,143,14.4965
2768,84.2695,0,75,-75,1,173.3,1,149,19.539
2769,224.6455,0,212,-212,1,173.3,1,423,26.291
2770,74.7655,3.2735,66.547,-60,1,173.3,1,119,30.531
2771,124.72425,0,107,-107,1,173.3,1,213,36.4485
2772,13.56425,0,14,-14,1,0.8,1,27,0.1285
2772,12.039,0,12,-12,1,0.8,1,24,0.078
2773,45.52825,0,46,-46,1,0.6,1,91,0.0565
2773,49.54175,0,50,-50,1,0.6,1,99,0.0835
2778,81.07375,0,444,-444,1,80,1,158,4.1475
2778,86.83975,0,444,-444,1,80,1,154,19.6795
2778,98.8295,0,444,-444,1,80,1,183,14.659
2786,70.3505,0,67,-67,1,39.4,1,133,7.701
2786,70.379,0,67,-67,1,39.4,1,133,7.758
2787,34.83925,0,32,-32,1,39.4,1,63,6.6785
2793,46.48275,0,45,-45,1,25,1,89,3.9655
