bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,0,0,0,0,1,0.94444,0,45,1,1,0.88889
2,1,0,0,0,0,1,1,0,63,1,1.06349,0.93651
3,1,17.27,3.8,0,0,1,1.01588,0,63,1,1.07937,0.95238
4,1,57.88,2.8,0,0,1,1.01111,0,90,1,1.08889,0.93333
5,1,15.05,0.9,0,0,1,1.00794,0,63,1,1.06349,0.95238
6,1,15.17,5.3,0,0,1,1,0,63,1,1.07937,0.92063
7,1,2.68,0.2,0,0,1,1,0,63,1,1.07937,0.92063
8,1,15.8,-0.3,0,0,1,0.98889,0,225,1,1.08889,0.88889
9,1,14.9,0,0,0,1,1,0,63,1,1.06349,0.93651
10,1,0,0,0,0,1,1,0,90,1,1.07778,0.92222
11,1,38.74,4.9,0,0,1,1,0,90,1,1.07778,0.92222
12,1,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
13,1,0,0,0,0,1,1.07767,0,380,1,1.10263,1.05271
14,1,73.75,13.3,0,30.4,1,1.02778,0,90,1,1.07778,0.97778
15,1,0,0,0,0,1,1,0,63,1,1.07937,0.92063
16,1,16.22,1.9,0,0,1,1,0,63,1,1.07937,0.92063
17,1,12.72,0.1,0,0,1,1.02222,0,90,1,1.06667,0.97778
18,1,0,0,0,0,1,0.94444,0,45,1,1,0.88889
19,1,1,0,0,0,1,1,0,63,1,1.06349,0.93651
20,1,5.6,-18,0,0,1,0.94444,0,45,1,1,0.88889
21,1,7.6,-1.6,0,0,1,1.02222,0,90,1,1.06667,0.97778
22,1,21.59,1,0,0,1,1.01588,0,63,1,1.07937,0.95238
23,1,26.14,2.2,0,0,1,1,0,63,1,1.06349,0.93651
24,1,17,-1.5,0,0,1,1.03333,0,90,1,1.11111,0.95556
25,1,54.7,-1.1,0,0,1,1.02222,0,90,1,1.1,0.94444
26,1,17.62,10.6,0,0,1,1.02222,0,90,1,1.06667,0.97778
27,1,0,0,0,0,1,1.04444,0,225,1,1.08444,1.00444
28,1,0.9,-0.2,0,0,1,1.01588,0,63,1,1.07937,0.95238
29,1,89.27,9.4,0,0,1,1.01587,0,63,1,1.06349,0.96825
30,1,46.56,3.5,0,0,1,1.01111,0,90,1,1.08889,0.93333
31,1,0,0,0,0,1,1,0,63,1,1.06349,0.93651
32,1,0,0,0,0,1,1.00334,0,150,1,1.10667,0.9
33,1,0,0,0,0,1,1.01111,0,225,1,1.08889,0.93333
34,1,0,0,0,0,1,1.01111,0,225,1,1.08889,0.93333
35,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
36,1,0,0,0,0,1,1.07237,0,380,1,1.10526,1.03947
37,1,-2.7,3,0,0,1,1,0,63,1,1.07937,0.92063
38,1,5,-1,0,0,1,1.01587,0,63,1,1.09524,0.93651
39,1,43.6,-2.9,0,0,1,1.02778,0,90,1,1.07778,0.97778
40,1,44.46,4.1,0,0,1,1.02778,0,90,1,1.07778,0.97778
41,1,0,0,0,0,1,1.04666,0,225,1,1.08889,1.00444
42,1,0,0,0,0,1,1.04169,0,63,1,1.13099,0.95238
43,1,3.73,2.7,0,0,1,1.02778,0,90,1,1.07778,0.97778
44,1,15.52,0.1,0,0,1,1.00794,0,63,1,1.06349,0.95238
45,1,4.43,1.6,0,0,1,1.02222,0,90,1,1.06667,0.97778
46,1,0,0,0,0,1,1,0,63,1,1.06349,0.93651
47,2,0,0,0,0,1,1,0,63,1,1.06349,0.93651
48,1,47.14,5.6,0,0,1,1,0,90,1,1.07778,0.92222
49,1,9.8,-1.9,0,0,1,1,0,63,1,1.06349,0.93651
50,1,0,0,0,0,1,1.00289,0,63,1,1.06927,0.93651
51,1,0,0,0,0,1,1.01111,0,225,1,1.08889,0.93333
52,1,7.58,2.9,0,0,1,1.02222,0,90,1,1.06667,0.97778
53,1,0,-1.3,0,0,1,1,0,63,1,1.04762,0.95238
54,1,0.3,-0.3,0,0,1,1.02222,0,90,1,1.06667,0.97778
55,1,59.39,12.3,0,0,1,1.04666,0,225,1,1.08889,1.00444
56,1,88.1,20.5,0,0,1,1.04666,0,225,1,1.08889,1.00444
57,2,0,0,0,0,1,1,0,63,1,1.07937,0.92063
58,1,179.7,36.4,0,0,1,1.04666,0,225,1,1.08889,1.00444
59,1,5.83,1,0,0,1,1.01588,0,63,1,1.07937,0.95238
60,1,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
61,1,54.03,11.9,0,0,1,1.01588,0,63,1,1.07937,0.95238
62,1,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
