bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
4,0,0,55,-55,1.01111,100,0,110,0
4,0,0,142,-142,1.01111,100,0,284,0
5,90.5,0,91,-91,1.00794,100,1,181,0
11,0,0,4,-4,1,100,0,8,0
11,0,0,74,-74,1,100,0,147,0
17,79.5,0,80,-80,1.02222,100,1,159,0
19,0,0,11,-11,1,100,0,22,0
22,0,0,9,-9,1.01588,100,0,17,0
24,0,0,34,-34,1.03333,100,0,68,0
24,91.5,0,92,-92,1.03333,100,1,183,0
25,162,0,162,-162,1.02222,100,1,324,0
25,0,0,21,-21,1.02222,100,0,41,0
40,0,0,12,-12,1.02778,100,0,24,0
47,145.5,0,146,-146,1,100,1,291,0
47,0,-1.81,72,-72,1,100,0,144,0
48,35.5,0,36,-36,1,100,1,71,0
48,84,0,84,-84,1,100,1,168,0
57,96,0,96,-96,1,100,1,192,0
64,0,0,17,-17,0.98889,100,0,33,0
64,230.5,0,231,-231,0.98889,100,1,461,0
69,50,0,50,-50,1.00794,100,1,100,0
70,39,0,39,-39,1.01588,100,1,78,0
85,0,0,10,-10,1,100,0,19,0
86,114,0,114,-114,1.02222,100,1,228,0
102,180.5,0,309.6,-309.6,1.01588,100,1,361,0
122,114,0,114,-114,1.01588,100,1,228,0
124,124,0,124,-124,1.02222,100,1,248,0
125,77.5,0,78,-78,1.01588,100,1,155,0
125,19,0,21.6,-21.6,1.01588,100,1,38,0
132,61.5,0,80.4,-80.4,1,100,1,123,0
132,0,1,35,-35,1,100,0,70,0
132,0,1.99,25,-25,1,100,0,49,0
132,0,1.99,167,-167,1,100,0,334,0
137,0,-0.57,9,-9,1.01587,100,0,17,0
137,60.5,0,61,-61,1.01587,100,1,121,0
155,0,-1.75,68,-68,1,100,0,136,0
158,61.5,0,62,-62,0.94444,100,1,123,0
158,0,-2.57,17,-17,0.94444,100,0,34,0
177,0,-1.56,13,-13,1,100,0,26,0
190,0,-1.41,65,-65,1,100,0,130,0
190,0,-1.41,79,-79,1,100,0,157,0
192,0,-2.63,14,-14,0.94444,100,0,5,0
194,0,0,39,-39,1,100,0,77,0
196,60.5,0,61,-61,1,100,1,121,0
196,101.5,0,102,-102,1,100,1,203,0
219,188.5,0,189,-189,1.02222,100,1,377,0
226,0,0,13,-13,1,100,0,25,0
229,115.5,0,116,-116,1.00794,100,1,231,0
238,137.5,0,138,-138,1,100,1,275,0
238,101,0,101,-101,1,100,1,202,0
240,0,0,0,0,1.02222,100,0,0,0
240,44,0,44,-44,1.02222,100,1,88,0
248,0,0,15,-15,1,100,0,29,0
248,0,-2.77,17,-17,1,100,0,34,0
248,0,-2.77,22,-22,1,100,0,44,0
248,0,-2.77,21,-21,1,100,0,42,0
258,0,-1.94,10,-10,1,100,0,14,0
258,0,0.23,106,-106,1,100,0,211,0
260,44.5,0,45,-45,1,100,1,89,0
263,43.5,0,44,-44,1,100,1,87,0
271,0,0,39,-39,1,100,0,77,0
284,0,-2.78,10,-10,1,100,0,19,0
297,0,0,171,-171,0.98889,100,0,341,0
298,0,0,40,-40,1.01588,100,0,80,0
307,100.5,0,101,-101,1,100,1,201,0
314,80.5,0,91.2,-91.2,1,100,1,161,0
314,75.5,0,91.2,-91.2,1,100,1,151,0
319,0,0,0,0,1,100,0,0,-7
319,0,0,0,0,1,100,0,0,-7
321,85,0,85,-85,1,100,1,170,0
327,0,-0.57,122,-122,1,100,0,243,0
334,0,0.13,13,-9,1.01587,100,0,5,0
335,93,0,168,-168,1.02333,100,1,186,0
338,26,0,70.8,-70.8,1,100,1,52,0
340,0,-1.82,28,-28,1,100,0,56,0
340,0,-0.1,11,-11,1,100,0,22,0
347,0,0,41,-41,1.02778,100,0,82,0
347,31,0,31,-31,1.02778,100,1,62,0
350,0,0,2,-2,1.02222,100,0,4,0
358,0,1.84,42,-42,1,100,0,84,0
359,39.5,0,40,-40,1.01588,100,1,79,0
359,92,0,92,-92,1.01588,100,1,184,0
366,393.5,0,394,-394,1.04666,100,1,787,0
393,0,0,2,-2,1,100,0,3,0
412,94,0,94,-94,1.02222,100,1,188,0
412,153.5,0,154,-154,1.02222,100,1,307,0
432,0,0,11,-11,1,100,0,21,0
441,0,1.33,96,-96,1,100,0,192,0
448,0,0.71,44,-44,1.01587,100,0,87,0
463,0,0,7,-7,1.00794,100,0,13,0
463,61,0,61,-61,1.00794,100,1,122,0
465,25.25,0,25,-25,0.98556,100,1,50,0.5
465,16.75,0,17,-17,0.98556,100,1,33,0.5
467,195.25,0,195,-195,1.00794,100,1,390,0.5
471,0,-2.86,70,-70,1,100,0,139,0
471,0,-5.4,18,-18,1,100,0,36,0
480,0,-2.66,28,-28,1,100,0,55,0
480,0,-2.66,17,-16,1,100,0,1,0
480,0,-2.66,74,-74,1,100,0,148,0
492,0,-0.74,50,-50,1.03333,100,0,100,0
509,0,0.34,84,-84,1,100,0,168,0
518,0,0,30,-30,1.01587,100,0,60,0
519,68,0,68,-68,1.02222,100,1,136,0
529,0,-1.62,92,-92,1,100,0,184,0
529,0,-1.62,27,-27,1,100,0,54,0
529,131,0,131,-131,1,100,1,262,0
535,175.5,0,176,-176,1.02222,100,1,351,0
535,48.5,0,49,-49,1.02222,100,1,97,0
544,22.5,0,23,-23,1,100,1,45,0
547,0,0,29,-29,1,100,0,57,0
569,15.5,0,16,-16,1.01588,100,1,31,0
569,27,0,27,-27,1.01588,100,1,54,0
569,15.5,0,16,-16,1.01588,100,1,31,0
582,187.5,0,188,-188,1,100,1,375,0
584,37.5,0,43.2,-43.2,1.01588,100,1,75,0
585,38,0,38,-38,1,100,1,76,0
588,0,0.1,35,-35,1,100,0,70,0
592,0,0.82,10,-10,1,100,0,6,0
599,0,0.03,18,-18,1.01587,100,0,36,0
609,95,0,95,-95,0.975,100,1,190,0
609,0,-1.04,45,-45,0.975,100,0,59,0
611,29.5,0,30,-30,1.02222,100,1,59,0
611,41.5,0,42,-42,1.02222,100,1,83,0
611,88,0,88,-88,1.02222,100,1,176,0
612,146,0,146,-146,1,100,1,292,0
612,0,0,26,-26,1,100,0,51,0
623,80.35,0,128.4,-128.4,1.01111,100,1,169,-8.3
