bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
35308,606,58.3,373.9,-257.3,1,100,1,772,440
35309,943.1,86.85,557.1,-383.4,1,100,1,1150.2,736
35310,150,28.5,123.3,-66.3,1,100,1,220,80
35310,353.55,42.75,274.2,-188.7,1,100,1,566.1,141
35311,356.95,42.05,269.7,-185.6,1,100,1,556.9,157
35311,355.65,42,269.4,-185.4,1,100,1,556.3,155
35311,354.6,42,269.4,-185.4,1,100,1,556.2,153
35311,353.25,42,269.5,-185.5,1,100,1,556.5,150
35316,558.15,61.65,395.4,-272.1,1,100,1,816.3,300
35322,176,38.95,168.6,-90.7,1,100,1,272,80
35323,126.6,23.35,101.1,-54.4,1,100,1,163.2,90
35323,216.05,21.3,136.6,-94,1,100,1,282.1,150
35326,59.4,7.5,47.9,-32.9,1,100,1,98.8,20
35326,68,13.75,59.5,-32,1,100,1,96,40
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35330,6.325,0.8125,5.175,-3.55,1,100,1,10.65,2
35331,56,10.75,46.5,-25,1,100,1,75,37
35331,75.3,16.25,70.4,-37.9,1,100,1,113.6,37
35332,50.625,10.25,45.5,-25,1,100,1,75,26.25
35333,65.5,5.3,33.9,-23.3,1,100,1,70,61
35335,45,3.4,21.8,-15,1,100,1,45,45
35335,45,3.4,21.8,-15,1,100,1,45,45
35335,45,3.4,21.8,-15,1,100,1,45,45
35335,45,3.4,21.8,-15,1,100,1,45,45
35335,45,3.4,21.8,-15,1,100,1,45,45
35335,45,3.4,21.8,-15,1,100,1,45,45
35336,30.65,0,18.1,-18.1,1,100,1,42.4,18.9
35336,30.65,0,18.1,-18.1,1,100,1,42.4,18.9
35336,31.75,0,19,-19,1,100,1,44.6,18.9
35336,31.75,0,19,-19,1,100,1,44.6,18.9
35336,31.75,0,19,-19,1,100,1,44.6,18.9
35337,27.8,4.65,20.2,-10.9,1,100,1,32.6,23
35337,129.5,25.5,110.3,-59.3,1,100,1,178,81
35379,1173.1,92.15,591.1,-406.8,1,100,1,1220.5,1125.7
35382,14.45,1.8,11.6,-8,1,100,1,23.9,5
35382,14.45,1.8,11.6,-8,1,100,1,23.9,5
35382,14.45,1.8,11.6,-8,1,100,1,23.9,5
35382,14.45,1.8,11.6,-8,1,100,1,23.9,5
35382,14.45,1.8,11.6,-8,1,100,1,23.9,5
35382,14.45,1.8,11.6,-8,1,100,1,23.9,5
35382,249,24.9,159.8,-110,1,100,1,330,168
35382,249,42.9,195.8,-110,1,100,1,330,168
35382,72.25,6.35,40.9,-28.2,1,100,1,84.5,60
35385,127.7,14,89.8,-61.8,1,100,1,185.4,70
35385,130.6,14.45,92.6,-63.7,1,100,1,191.2,70
35385,130.6,14.45,92.6,-63.7,1,100,1,191.2,70
35387,72.25,6.35,40.9,-28.2,1,100,1,84.5,60
35387,73.1,6.5,41.7,-28.7,1,100,1,86.2,60
35387,73.1,6.5,41.7,-28.7,1,100,1,86.2,60
35387,73.1,6.5,41.7,-28.7,1,100,1,86.2,60
35387,73.1,6.5,41.7,-28.7,1,100,1,86.2,60
35387,177.2,19.45,124.8,-85.9,1,100,1,257.6,96.8
35387,72.25,6.35,40.9,-28.2,1,100,1,84.5,60
35389,101,8.95,57.2,-39.3,1,100,1,118,84
35389,101,8.95,57.2,-39.3,1,100,1,118,84
35389,93.5,8.45,54.2,-37.3,1,100,1,112,75
35389,93.5,8.45,54.2,-37.3,1,100,1,112,75
