bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
39878,41,22.65,145.3,-100,1,100,1,82,0
39880,79.5,8.45,96.9,-80,1,100,1,159,0
39896,27.5,0,44.1,-44.1,1,100,1,55,0
39908,122.5,0,121,-121,1,100,1,242,3
39908,46,0,45,-45,1,100,1,89,3
39987,85.75,0.05,67.1,-67,1,100,1,134,37.5
40003,148.5,0,148,-148,1,100,1,296,1
40005,38.9325,5.8,44.6,-33,1,100,1,65,12.865
40005,119.52,0,110,-110,1,100,1,220,19.04
40008,47,0,42,-42,1,100,1,84,10
40015,40,0,36,-36,1,100,1,72,8
40015,45.5,0,42,-42,1,100,1,83,8
40015,29.5,2.6,31.2,-26,1,100,1,51,8
40015,21,10.25,40.5,-20,1,100,1,40,2
40015,20,10.75,40.5,-19,1,100,1,38,2
40056,41,0,45.6,-45.6,1,100,1,82,0
40059,24,13.05,59.6,-33.5,1,100,1,48,0
40070,87.125,0,84,-84,1,100,1,168,6.25
40070,74.5,0,72,-72,1,100,1,144,5
40077,77.75,0,74,-74,1,100,1,148,7.5
40081,243.25,0,243,-243,1,100,1,486,0.5
40143,73.5,13.35,92.7,-66,1,100,1,132,15
40143,45.25,4.3,50.6,-42,1,100,1,83,7.5
40143,42.75,0,40,-40,1,100,1,80,5.5
40143,52.5,0.9,51.8,-50,1,100,1,100,5
40143,64.75,2.7,56.4,-51,1,100,1,102,27.5
40145,10.5,0,98.4,-98.4,1,100,1,16,5
75435,509.75,0,441,-441,1,100,1,882,137.5
75437,301,49,337,-239,1,100,1,477,125
75439,540,0,525,-525,1,100,1,1050,30
75440,1176.25,0,1165,-1165,1,100,1,2330,22.5
75442,243.5,0,244,-244,1,100,1,487,0
75444,142,3,118,-112,1,100,1,224,60
75444,213,0,183,-183,1,100,1,366,60
75444,107.75,13.6,121.2,-94,1,100,1,188,27.5
75446,441,0,441,-441,1,100,1,882,0
75448,141.25,0,118,-118,1,100,1,235,47.5
75448,212.25,0,189,-189,1,100,1,377,47.5
75448,91.75,36.7,158.7,-85.3,1,100,1,152,31.5
75450,36.5,0,319.2,-319.2,1,100,1,73,0
75451,109.5,0,110,-110,1,100,1,219,0
75454,67,0,67,-67,1,100,1,134,0
75457,480,0,480,-480,1,100,1,960,0
75458,117,0,117,-117,1,100,1,234,0
75459,202.75,0,187,-187,1,100,1,373,32.5
75459,159,16.05,169.1,-137,1,100,1,273,45
75459,336,4.45,282.9,-274,1,100,1,547,125
