bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
1,64.11,15,40,-10,1,100,1,100,28.22
12,300,80,210,-50,1,100,1,500,100
18,62.675,10,30,-10,1,100,1,100,25.35
29,61.595,10,30,-10,1,100,1,100,23.19
33,58.45,15,40,-10,1,100,1,100,16.9
39,300,80,210,-50,1,100,1,500,100
42,55.365,0,20,-20,1,100,1,100,10.73
45,250,60,160,-40,1,100,1,400,100
51,250,0,90,-90,1,100,1,400,100
54,62.36,10,30,-10,1,100,1,100,24.72
62,850,200,520,-120,1,100,1,1300,400
63,850,200,520,-120,1,100,1,1300,400
66,250,60,160,-40,1,100,1,400,100
68,117.905,15,40,-10,1,100,1,200,35.81
69,117.905,15,40,-10,1,100,1,200,35.81
77,58.215,10,30,-10,1,100,1,100,16.43
78,118.16,10,30,-10,1,100,1,200,36.32
79,56.045,10,30,-10,1,100,1,100,12.09
86,250,30,80,-20,1,100,1,400,100
94,55.88,5,20,-10,1,100,1,100,11.76
96,66.475,15,40,-10,1,100,1,100,32.95
97,66.475,15,40,-10,1,100,1,100,32.95
98,66.475,15,40,-10,1,100,1,100,32.95
99,57.95,15,40,-10,1,100,1,100,15.9
100,57.95,15,40,-10,1,100,1,100,15.9
101,66.475,15,40,-10,1,100,1,100,32.95
102,66.475,15,40,-10,1,100,1,100,32.95
104,129.315,20,60,-20,1,100,1,200,58.63
107,122.755,20,60,-20,1,100,1,200,45.51
110,130.49,20,60,-20,1,100,1,200,60.98
114,64.115,15,40,-10,1,100,1,100,28.23
115,57.45,10,30,-10,1,100,1,100,14.9
121,62.01,10,30,-10,1,100,1,100,24.02
132,52.175,0,10,-10,1,100,1,100,4.35
133,62.255,10,30,-10,1,100,1,100,24.51
134,65.18,15,40,-10,1,100,1,100,30.36
135,64.115,15,40,-10,1,100,1,100,28.23
136,116.945,20,60,-20,1,100,1,200,33.89
144,55.935,10,30,-10,1,100,1,100,11.87
145,850,200,520,-120,1,100,1,1300,400
146,850,200,520,-120,1,100,1,1300,400
147,850,200,520,-120,1,100,1,1300,400
151,300,45,150,-60,1,100,1,500,100
153,62.045,10,30,-10,1,100,1,100,24.09
154,1050,200,520,-120,1,100,1,1600,500
156,66.445,15,40,-10,1,100,1,100,32.89
