bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,2.61,0.801,0,-10.089936602,1,1,0,138,1,1.1,0.9
2,1,0.847,0.123,0,0,1,1,0,138,1,1.1,0.9
3,1,1.994,0.631,0,0,1,1,0,138,1,1.1,0.9
4,1,1.963,0.393,0,0,1,1,0,138,1,1.1,0.9
5,1,0,0,0,0,1,1,0,138,1,1.1,0.9
6,1,3.152,0.345,0,0,1,1,0,138,1,1.1,0.9
7,1,0,0,0,0,1,1,0,138,1,1.1,0.9
8,1,0,0,0,0,1,1,0,138,1,1.1,0.9
9,1,0,0,0,0,1,1,0,138,1,1.1,0.9
10,1,3.857,1.324,0,0,1,1,0,138,1,1.1,0.9
11,1,0,0,0,0,1,1,0,138,1,1.1,0.9
12,1,3.857,1.363,0,0,1,1,0,138,1,1.1,0.9
13,1,0,0,0,0,1,1,0,138,1,1.1,0.9
14,1,0,0,0,0,1,1,0,138,1,1.1,0.9
15,1,0,0,0,0,1,1,0,138,1,1.1,0.9
16,1,3.857,1.147,0,0,1,1,0,138,1,1.1,0.9
17,1,0,0,0,0,1,1,0,138,1,1.1,0.9
18,1,0,0,0,0,1,1,0,138,1,1.1,0.9
19,1,8.93,2.175,0,0,1,1,0,138,1,1.1,0.9
20,1,0,0,0,0,1,1,0,138,1,1.1,0.9
21,1,0,0,0,0,1,1,0,138,1,1.1,0.9
22,1,3.8,1.174,0,0,1,1,0,138,1,1.1,0.9
23,1,2.745,1.136,0,0,1,1,0,138,1,1.1,0.9
24,1,4.59,0.923,0,0,1,1,0,138,1,1.1,0.9
25,1,0,0,0,0,1,1,0,138,1,1.1,0.9
26,1,0,0,0,0,1,1,0,138,1,1.1,0.9
27,1,4.306,1.025,0,0,1,1,0,138,1,1.1,0.9
28,1,0,0,0,0,1,1,0,138,1,1.1,0.9
29,1,0,0,0,-1.23865450627,1,1,0,138,1,1.1,0.9
30,1,2.642,0.481,0,0,1,1,0,138,1,1.1,0.9
31,1,0,0,0,-11.6319288661,1,1,0,138,1,1.1,0.9
32,1,2.966,0.623,0,0,1,1,0,138,1,1.1,0.9
33,1,0,0,0,0,1,1,0,138,1,1.1,0.9
34,1,0,0,0,0,1,1,0,138,1,1.1,0.9
35,1,4.346,1.191,0,0,1,1,0,138,1,1.1,0.9
36,1,4.196,0.15,0,0,1,1,0,138,1,1.1,0.9
37,1,3.865,2.342,0,0,1,1,0,138,1,1.1,0.9
38,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39,1,0,0,0,0,1,1,0,138,1,1.1,0.9
40,1,1.083,0.222,0,0,1,1,0,138,1,1.1,0.9
41,1,7.477,3.053,0,5.76185468765,1,1,0,138,1,1.1,0.9
42,1,7.477,3.833,0,0,1,1,0,138,1,1.1,0.9
43,1,0,0,0,0,1,1,0,138,1,1.1,0.9
44,1,7.806,2.356,0,0,1,1,0,138,1,1.1,0.9
45,1,0,0,0,0,1,1,0,138,1,1.1,0.9
46,1,2.453,0.205,0,0,1,1,0,138,1,1.1,0.9
47,1,8.214,2.032,0,0,1,1,0,138,1,1.1,0.9
48,1,8.214,0.847,0,5.65814673055e-05,1,1,0,138,1,1.1,0.9
49,1,0,0,0,0,1,1,0,138,1,1.1,0.9
50,1,8.214,2.51,0,0,1,1,0,138,1,1.1,0.9
51,1,0,0,0,0,1,1,0,138,1,1.1,0.9
52,1,2.887,1.081,0,0,1,1,0,138,1,1.1,0.9
53,1,12.541,4.325,0,0,1,1,0,138,1,1.1,0.9
54,1,0,0,0,0,1,1,0,138,1,1.1,0.9
55,1,11.729,5.91,0,0,1,1,0,138,1,1.1,0.9
56,1,11.729,5.425,0,0,1,1,0,138,1,1.1,0.9
57,1,11.729,1.166,0,0,1,1,0,138,1,1.1,0.9
58,1,0,0,0,0,1,1,0,138,1,1.1,0.9
59,1,1.459,0.434,0,0,1,1,0,138,1,1.1,0.9
60,1,4.99,1.926,0,0,1,1,0,138,1,1.1,0.9
61,1,0,0,0,0,1,1,0,138,1,1.1,0.9
62,1,0,0,0,0,1,1,0,138,1,1.1,0.9
63,1,5.253,1.124,0,0,1,1,0,138,1,1.1,0.9
64,1,0,0,0,0,1,1,0,138,1,1.1,0.9
65,1,5.253,1.215,0,0,1,1,0,138,1,1.1,0.9
66,1,0,0,0,0,1,1,0,345,1,1.1,0.9
67,1,0,0,0,0,1,1,0,138,1,1.1,0.9
68,1,11.996,3.691,0,0,1,1,0,345,1,1.1,0.9
69,1,0,0,0,0,1,1,0,345,1,1.1,0.9
70,1,0,0,0,0,1,1,0,345,1,1.1,0.9
71,1,1.395,0.451,0,0,1,1,0,138,1,1.1,0.9
72,1,2.799,0.722,0,0,1,1,0,138,1,1.1,0.9
73,1,1.637,0.078,0,0,1,1,0,138,1,1.1,0.9
74,1,2.737,1.193,0,0,1,1,0,138,1,1.1,0.9
75,1,0,0,0,0,1,1,0,138,1,1.1,0.9
76,1,8.47,1.051,0,0,1,1,0,138,1,1.1,0.9
77,1,0,0,0,0,1,1,0,138,1,1.1,0.9
78,1,0,0,0,0,1,1,0,138,1,1.1,0.9
79,1,0,0,0,0,1,1,0,138,1,1.1,0.9
