bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
50134,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50135,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50136,1,30,6,0,0,1,1,0,345,1,1.1,0.9
50137,1,120,30.77,0,0,1,1,0,345,1,1.1,0.9
50138,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50139,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50140,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50141,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50142,1,0,0,0,0,1,1,0,138,2138,1.1,0.9
50143,1,0,0,0,0,1,1,0,138,2138,1.1,0.9
50144,1,0,0,0,0,1,1,0,138,2138,1.1,0.9
50145,2,0,0,0,-26.9442282942,1,1,0,138,2138,1.1,0.9
50146,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50147,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50148,1,0,0,0,0,1,1,0,138,2138,1.1,0.9
50149,1,0,0,0,0,1,1,0,138,2138,1.1,0.9
50150,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50151,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50152,2,0,20.81,0,0,1,1,0,138,2138,1.1,0.9
50153,2,0,0,0,0,1,1,0,69,269,1.1,0.9
50154,1,0,0,0,0,1,1,0,138,2138,1.1,0.9
50155,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50156,2,0,0,0,100.017332721,1,1,0,345,2,1.1,0.9
50157,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50158,1,0,0,0,0,1,1,0,345,1,1.1,0.9
50159,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50160,2,0,0,0,0,1,1,0,345,2,1.1,0.9
50161,1,0,0,0,0,1,1,0,138,138,1.1,0.9
50162,1,0,0,0,0,1,1,0,69,269,1.1,0.9
50163,2,0,0,0,0,1,1,0,69,269,1.1,0.9
50164,2,0,0,0,0,1,1,0,69,269,1.1,0.9
50165,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
50166,2,0,0,0,0,1,1,0,138,2138,1.1,0.9
