bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
50140,17,0,66.1,-66.1,1,100,1,34,0
50141,89.5,21.3,92.3,-49.7,1,100,1,149,30
50145,49.5,6.8165,57.333,-43.7,1,100,1,99,0
50147,48,0,42.3,-42.3,1,100,1,96,0
50147,22,0,46.3,-46.3,1,100,1,44,0
50151,47.5,6.45,41.2,-28.3,1,100,1,85,10
50152,20.52,28.592,66.884,-9.7,1,100,1,29,12.04
50152,20.52,28.592,66.884,-9.7,1,100,1,29,12.04
50153,52.3,11.7,50.6,-27.2,1,100,1,81.6,23
50155,57.75,8.95,43.6,-25.7,1,100,1,77,38.5
50156,6.3,1.75,6.3,-2.8,1,100,1,8.4,4.2
50156,6.3,1.75,6.3,-2.8,1,100,1,8.4,4.2
50156,6.3,1.75,6.3,-2.8,1,100,1,8.4,4.2
50157,46.6,5.4,34.5,-23.7,1,100,1,71.2,22
50157,46.6,5.4,34.5,-23.7,1,100,1,71.2,22
50157,47.2,5.5,35.1,-24.1,1,100,1,72.4,22
50159,44.33,8.35,39.7,-23,1,100,1,69,19.66
50160,33.5,7.75,33.5,-18,1,100,1,54,13
50160,33.5,7.75,33.5,-18,1,100,1,54,13
50160,33.5,7.75,33.5,-18,1,100,1,54,13
50160,33.5,7.75,33.5,-18,1,100,1,54,13
50160,140.7,24.55,106.2,-57.1,1,100,1,171.4,110
50160,140.7,24.55,106.2,-57.1,1,100,1,171.4,110
50160,140.7,24.55,106.2,-57.1,1,100,1,171.4,110
50163,25,0,19.8,-19.8,1,100,1,50,0
50164,25,0,19.8,-19.8,1,100,1,50,0
50165,269,30.45,195.2,-134.3,1,100,1,403,135
50166,24,0,19,-19,1,100,1,48,0
50166,11.5,0,44.3,-44.3,1,100,1,23,0
50168,28.35,9.1,32.8,-14.6,1,100,1,43.7,13
50169,24.5,4.705,22.71,-13.3,1,100,1,40,9
50171,30.45,3.5,37,-30,1,100,1,38.9,22
50172,15.75,33.9105,76.621,-8.8,1,100,1,26.5,5
50186,90,13.6,87.2,-60,1,100,1,180,0
50187,33.5,0,70.1,-70.1,1,100,1,67,0
50189,17,292.25,650,-65.5,1,100,1,34,0
50192,16,-10.5845,37.8,-58.969,1,100,1,32,0
50192,16,-10.5845,37.8,-58.969,1,100,1,32,0
50192,16,-10.5845,42.1,-63.269,1,100,1,32,0
50192,16,-10.5845,42.1,-63.269,1,100,1,32,0
50192,16,-10.5845,42.1,-63.269,1,100,1,32,0
50193,21.5,0,45.2,-45.2,1,100,1,43,0
50194,31.2,0.927,26.554,-24.7,1,100,1,62.4,0
50197,32,10.54,40.68,-19.6,1,100,1,64,0
50200,20.25,3.432,22.864,-16,1,100,1,40.5,0
50207,507.65,51.45,330,-227.1,1,100,1,681.3,334
50207,507.65,51.45,330,-227.1,1,100,1,681.3,334
50208,529,55.7,357.4,-246,1,100,1,738,320
50209,488,71.9,311.1,-167.3,1,100,1,502,474
50212,40.5,0,32,-32,1,100,1,81,0
50213,49.45,13.45,58.2,-31.3,1,100,1,93.9,5
