bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
35250,2,0,0,0,8.18710451892,1,1,0,500,1,1.1,0.9
35251,2,0,0,0,-12.8128873383,1,1,0,500,1,1.1,0.9
35252,2,0,0,0,-29.7158228619,1,1,0,500,1,1.1,0.9
35254,2,0,0,0,-48.0822528469,1,1,0,500,1,1.1,0.9
35255,2,0,0,0,-6.34448983833,1,1,0,500,1,1.1,0.9
35256,2,0,0,0,-28.6537780928,1,1,0,500,1,1.1,0.9
35257,2,0,0,0,-15.8362617339,1,1,0,500,1,1.1,0.9
35259,1,0,0,0,2.613,1,1,0,345,1,1.1,0.9
35263,1,0,0,0,53.375,1,1,0,138,1,1.1,0.9
35264,2,0,0,0,-24.673,1,1,0,230,1,1.1,0.9
35265,2,0,0,0,-28.2673385348,1,1,0,500,1,1.1,0.9
35268,1,0,0,0,-19.9084830571,1,1,0,500,1,1.1,0.9
35272,2,0,0,0,-40.231,1,1,0,138,1,1.1,0.9
35275,2,0,0,0,-31.529,1,1,0,138,1,1.1,0.9
35276,1,0,0,0,-1.645,1,1,0,138,1,1.1,0.9
35277,2,0,0,0,-28.975,1,1,0,138,1,1.1,0.9
35279,2,0,0,0,-33.402,1,1,0,138,1,1.1,0.9
35280,2,0,0,0,-11.889,1,1,0,138,1,1.1,0.9
35281,2,0,0,0,-24.389,1,1,0,138,1,1.1,0.9
35285,2,50.98,0,0,1.592,1,1,0,69,1,1.1,0.9
35286,1,0,0,0,12.131,1,1,0,230,1,1.1,0.9
35287,2,0,0,0,-7.148,1,1,0,138,1,1.1,0.9
35288,2,0,0,0,-23.381,1,1,0,69,1,1.1,0.9
35289,1,0,0,0,4.733,1,1,0,138,1,1.1,0.9
35291,1,0,0,0,-0.508,1,1,0,69,1,1.1,0.9
35294,2,0,0,0,-17.078,1,1,0,138,1,1.1,0.9
35295,1,0,0,0,13.302,1,1,0,138,1,1.1,0.9
35297,2,0,0,0,-33.891,1,1,0,138,1,1.1,0.9
35298,2,0,0,0,-34.181,1,1,0,138,1,1.1,0.9
35300,2,0,0,0,1.968,1,1,0,138,1,1.1,0.9
35301,2,0,0,0,-4.594,1,1,0,138,1,1.1,0.9
35302,2,0,0,0,-11.207,1,1,0,138,1,1.1,0.9
35303,1,0,0,0,-11.317,1,1,0,230,1,1.1,0.9
35305,1,0,0,0,25.69,1,1,0,230,1,1.1,0.9
35306,1,0,0,0,-9.244,1,1,0,230,1,1.1,0.9
35307,1,0,0,0,20.758,1,1,0,138,1,1.1,0.9
35308,2,0,0,0,-124.269,1,1,0,345,1,1.1,0.9
35309,1,0,0,0,172.827944368,1,1,0,765,1,1.1,0.9
35311,2,0,0,0,-100,1,1,0,765,1,1.1,0.9
35314,1,0,0,0,17.0665098377,1,1,0,765,1,1.1,0.9
35323,2,0,0,0,-26.1793013927,1,1,0,500,1,1.1,0.9
35326,1,0,0,0,-11.819,1,1,0,138,1,1.1,0.9
35327,1,0,0,0,8.41,1,1,0,230,1,1.1,0.9
35328,1,0,0,0,-2.827,1,1,0,138,1,1.1,0.9
35330,2,0,0,0,-18.808,1,1,0,138,1,1.1,0.9
35331,2,0,0,0,-18.459,1,1,0,138,1,1.1,0.9
35332,1,0,0,0,-0.609,1,1,0,138,1,1.1,0.9
35334,2,0,0,0,-31.438,1,1,0,230,1,1.1,0.9
35335,2,0,0,0,-57.673,1,1,0,138,1,1.1,0.9
35336,2,0,0,0,-56.03,1,1,0,138,1,1.1,0.9
35337,2,0,0,0,-10.684,1,1,0,138,1,1.1,0.9
35338,1,0,0,0,-67.369,1,1,0,345,1,1.1,0.9
35343,2,0,0,0,-18.7987767244,1,1,0,500,1,1.1,0.9
35345,2,0,0,0,-111.531887102,1,1,0,500,1,1.1,0.9
35347,2,0,0,0,-40,1,1,0,500,1,1.1,0.9
35348,2,0,0,0,-36,1,1,0,500,1,1.1,0.9
35349,2,0,0,0,-75.951,1,1,0,138,1,1.1,0.9
35350,2,0,0,0,-55.9034435355,1,1,0,500,1,1.1,0.9
35351,2,0,0,0,-44.8104546715,1,1,0,500,1,1.1,0.9
35352,2,0,0,0,-0.073,1,1,0,230,1,1.1,0.9
35354,2,0,0,0,-43.497,1,1,0,138,1,1.1,0.9
35355,2,0,0,0,-42.754,1,1,0,345,1,1.1,0.9
35356,2,0,0,0,-15.013,1,1,0,138,1,1.1,0.9
35357,2,0,0,0,-3.021,1,1,0,230,1,1.1,0.9
35358,1,0,0,0,2.279,1,1,0,138,1,1.1,0.9
35360,2,0,0,0,-14.204,1,1,0,138,1,1.1,0.9
35362,2,0,0,0,0,1,1,0,345,1,1.1,0.9
35364,1,0,0,0,0.113,1,1,0,230,1,1.1,0.9
35365,1,0,0,0,3.397,1,1,0,138,1,1.1,0.9
35366,2,0,0,0,-37.323,1,1,0,138,1,1.1,0.9
35367,1,0,0,0,-4.062,1,1,0,138,1,1.1,0.9
35368,2,0,0,0,-2.527,1,1,0,69,1,1.1,0.9
35370,2,45.609,0,0,14.536,1,1,0,69,1,1.1,0.9
35371,1,0,0,0,-2.465,1,1,0,138,1,1.1,0.9
35372,1,79.311,0,0,33.449,1,1,0,69,1,1.1,0.9
35373,1,0,0,0,-1.131,1,1,0,138,1,1.1,0.9
35375,1,15.42,0,0,5.944,1,1,0,69,1,1.1,0.9
35376,1,0,0,0,-1.439,1,1,0,138,1,1.1,0.9
35381,1,0,0,0,-82.8829625262,1,1,0,765,1,1.1,0.9
35386,1,0,0,0,-38.5760090379,1,1,0,500,1,1.1,0.9
35387,2,0,0,0,90,1,1,0,138,1,1.1,0.9
35390,1,0,0,0,92.649,1,1,0,345,1,1.1,0.9
35391,1,0,0,0,1.514,1,1,0,138,1,1.1,0.9
35393,1,0,0,0,-8.091,1,1,0,138,1,1.1,0.9
35396,2,0,0,0,-7.105,1,1,0,138,1,1.1,0.9
35397,2,4.98,1.494,0,0,1,1,0,69,1,1.1,0.9
35398,2,0,0,0,-40.126,1,1,0,138,1,1.1,0.9
35399,2,0,0,0,-22.381,1,1,0,138,1,1.1,0.9
35401,2,0,0,0,-41.752,1,1,0,138,1,1.1,0.9
35403,2,0,0,0,-17.908,1,1,0,138,1,1.1,0.9
35404,1,0,0,0,-6.954,1,1,0,138,1,1.1,0.9
35406,2,0,0,0,-16.566,1,1,0,138,1,1.1,0.9
35408,2,0,0,0,-17.348,1,1,0,138,1,1.1,0.9
35409,2,0,0,0,-34.632,1,1,0,138,1,1.1,0.9
35410,2,0,0,0,-33.658,1,1,0,138,1,1.1,0.9
35412,2,0,0,0,-26.843,1,1,0,138,1,1.1,0.9
35413,2,9.4,2.82,0,0,1,1,0,69,1,1.1,0.9
35415,2,29.635,0,0,5.231,1,1,0,69,1,1.1,0.9
35416,2,0,0,0,-0.737,1,1,0,138,1,1.1,0.9
35417,2,0,0,0,-32.642,1,1,0,138,1,1.1,0.9
35419,2,0,0,0,-10.645,1,1,0,138,1,1.1,0.9
35420,2,36.299,0,0,5.456,1,1,0,69,1,1.1,0.9
35421,1,0,0,0,2.003,1,1,0,138,1,1.1,0.9
35422,1,6.369,0,0,2.952,1,1,0,69,1,1.1,0.9
35429,1,0,0,0,16.968,1,1,0,230,1,1.1,0.9
35430,1,36.56,0,0,7.243,1,1,0,138,1,1.1,0.9
35431,1,52.65,0,0,0.853,1,1,0,500,1,1.1,0.9
35432,1,30.67,0,0,0.717,1,1,0,500,1,1.1,0.9
35433,1,0,0,0,5.156,1,1,0,138,1,1.1,0.9
35435,1,0,0,0,-9.1,1,1,0,138,1,1.1,0.9
35436,1,4.488,0,0,12.695,1,1,0,69,1,1.1,0.9
35438,1,54.14,0,0,1.348,1,1,0,500,1,1.1,0.9
35441,1,0,0,0,-38.084,1,1,0,500,1,1.1,0.9
35442,1,19.3,0,0,5.259,1,1,0,500,1,1.1,0.9
35443,1,0,0,0,7.181,1,1,0,138,1,1.1,0.9
35445,1,0,0,0,0.717,1,1,0,138,1,1.1,0.9
35457,1,11.751,0,0,7.43066207433,1,1,0,69,1,1.1,0.9
35464,1,0,0,0,2.202,1,1,0,138,1,1.1,0.9
35468,1,4.553,0,0,1.243,1,1,0,69,1,1.1,0.9
35469,1,0,0,0,0.087,1,1,0,230,1,1.1,0.9
35470,1,2.427,0,0,0.677,1,1,0,69,1,1.1,0.9
35475,1,0,0,0,-0.012,1,1,0,230,1,1.1,0.9
35477,1,0,0,0,3.187,1,1,0,138,1,1.1,0.9
35478,1,30.41,0,0,13.282,1,1,0,138,1,1.1,0.9
35479,1,0,0,0,8.453,1,1,0,230,1,1.1,0.9
35480,1,0,0,0,-1.405,1,1,0,138,1,1.1,0.9
35481,1,0,0,0,2.281,1,1,0,138,1,1.1,0.9
35482,1,7.99,0,0,1.848,1,1,0,138,1,1.1,0.9
35483,1,0,0,0,-7.12,1,1,0,138,1,1.1,0.9
35484,1,4.17,1.64,0,0,1,1,0,69,1,1.1,0.9
35485,1,25.07,0,0,5.224,1,1,0,138,1,1.1,0.9
35486,1,0,0,0,11.812,1,1,0,138,1,1.1,0.9
35487,1,0,0,0,0.019,1,1,0,230,1,1.1,0.9
35488,1,5.331,0,0,1.671,1,1,0,69,1,1.1,0.9
35490,1,6.209,0,0,1.848,1,1,0,69,1,1.1,0.9
35492,1,0,0,0,-2.77,1,1,0,138,1,1.1,0.9
