bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
1279,0,0,26,-26,1.04445,100,0,51,3.5
1210,32.805,0,31,-31,1,100,1,62,3.61
751,38.3,0,4540.8,-4540.8,1.01588,100,1,72,4.6
2777,55.5,0,56,-56,1,100,1,111,0
2777,33.35,0,33,-33,1,100,1,66,0.7
978,48.1,0,48,-48,1,100,1,95,1.2
158,39.5,0,40,-40,1,100,1,79,0
1217,19.15,0,19,-19,1.02261,100,1,37,1.3
367,74.5,0,86.4,-86.4,1,100,1,144,5
1127,30.3,0,30,-30,1.01587,100,1,59,1.6
460,0,0,40,-40,1.04643,100,0,2,12.4
968,34.9,0,3754.8,-3754.8,1,100,1,68,1.8
1827,108.6,0,108,-108,1.03333,100,1,215,2.2
1466,100.75,0,101,-101,1,100,1,201,0.5
2863,83.75,0,84,-84,1,100,1,167,0.5
1466,90.75,0,91,-91,1,100,1,181,0.5
2863,36.75,0,37,-37,1,100,1,73,0.5
1072,0,0,32,-32,1.00445,100,0,63,1.2
1072,0,0,88,-88,1.00445,100,0,175,1.4
1072,0,0,38,-38,1.00445,100,0,75,1.2
642,36.0175,0,36,-36,1.02121,100,1,71,1.035
642,75.0175,0,75,-75,1.02121,100,1,149,1.035
542,88.25,0,87,-87,1.01587,100,1,174,2.5
773,55.6,0,55,-55,1,100,1,110,1.2
399,20.69,0,20,-20,1.01587,100,1,40,1.38
399,25.5,0,26,-26,1.01587,100,1,51,0
21,117.7,0,117,-117,0.98889,100,1,233,2.4
21,185.88,0,185,-185,0.98889,100,1,369,2.76
899,36.4,0,36,-36,1.00071,100,1,71,1.8
899,19.05,0,18,-18,1.00071,100,1,36,2.1
2618,84.3,0,84,-84,1,100,1,168,0.6
2618,44.875,0,43,-43,1,100,1,86,3.75
285,43.3,0,43,-43,1,100,1,86,0.6
285,101.375,0,100,-100,1,100,1,199,3.75
135,48.15,0,48,-48,1,100,1,95,1.3
53,33.4,0,33,-33,1.01587,100,1,65,1.8
53,24.9,0,24,-24,1.01587,100,1,48,1.8
596,562.5,0,563,-563,1.04598,100,1,1125,0
958,45.5,0,46,-46,0.975,100,1,91,0
1679,40.05,0,39,-39,1,100,1,78,2.1
1679,42.55,0,42,-42,1,100,1,83,2.1
1157,124.36,0,124,-124,1.01587,100,1,248,0.72
513,0,0,85,-85,1,100,0,170,1.1
513,0,0,58,-58,1,100,0,115,1.1
371,82.9,0,83,-83,1,100,1,165,0.8
371,24.4,0,24,-24,1,100,1,48,0.8
976,44.75,0,43,-43,1.01587,100,1,86,3.5
976,44.75,0,43,-43,1.01587,100,1,86,3.5
2754,101.575,0,101,-101,1.01948,100,1,202,1.15
749,0,0,53,-53,0.94444,100,0,105,0.85
1188,47.5,0,307.2,-307.2,1.00463,100,1,93,2
1254,15.7,0,24,-24,1.00129,100,1,29,2.4
252,16.05,0,16,-16,0.94444,100,1,31,1.1
252,34.45,0,34,-34,0.94444,100,1,68,0.9
252,18.05,0,18,-18,0.94444,100,1,35,1.1
252,16.95,0,17,-17,0.94444,100,1,33,0.9
504,38.62,0,38,-38,0.94451,100,1,76,1.24
115,186.265,0,185,-185,0.98889,100,1,370,2.53
967,41,0,3556.8,-3556.8,1,100,1,82,0
1811,61.95,0,62,-62,1.00381,100,1,123,0.9
2634,73.7,0,73,-73,1,100,1,146,1.4
326,50.2,0,73.2,-73.2,1,100,1,99,1.4
1829,143.64,0,143,-143,1,100,1,286,1.28
1314,27.45,0,26,-26,1.0057,100,1,51,3.9
71,28.5,0,320.4,-320.4,1.00442,100,1,54,3
93,0,0,55,-55,1.00453,100,0,109,0.6
129,158.05,0,158,-158,1,100,1,315,1.1
1594,53.6,0,53,-53,1.02196,100,1,106,1.2
1594,49.1,0,49,-49,1.02196,100,1,97,1.2
1354,39.5,0,40,-40,1.01587,100,1,79,0
1133,70.8625,0,70,-70,1.01587,100,1,140,1.725
1405,41.89,0,40,-40,1,100,1,80,3.78
2850,26.39,0,25,-25,1,100,1,49,3.78
2849,26.39,0,25,-25,1,100,1,49,3.78
1122,54.845,0,55,-55,1.01587,100,1,109,0.69
1708,173.5,0,163,-163,1.03778,100,1,325,22
1708,137,0,126,-126,1.03778,100,1,252,22
1658,28.495,0,142.8,-142.8,1,100,1,54,2.99
2884,34.685,0,202.8,-202.8,1,100,1,68,1.37
1154,51.54,0,51,-51,1,100,1,101,2.08
231,54.415,0,54,-54,1.01111,100,1,108,0.83
2887,111.685,0,111,-111,1,100,1,221,2.37
2888,58.185,0,57,-57,1,100,1,114,2.37
1666,82.185,0,81,-81,1,100,1,162,2.37
499,13.85,0,13,-13,1.02872,100,1,26,1.7
499,56.35,0,56,-56,1.02872,100,1,112,0.7
499,32.35,0,32,-32,1.02872,100,1,63,1.7
2709,29.7,0,29,-29,1,100,1,57,2.4
709,32.7,0,32,-32,1,100,1,63,2.4
2710,45.2,0,44,-44,1,100,1,88,2.4
