bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,-18.5,0,0,0,1,1,0,63,1,1.06349,0.93651
2,1,11.8,0.6,0,0,1,0.98889,0,225,1,1.08889,0.88889
3,1,0,0,0,0,1,1.05131,0,380,1,1.10263,1
4,1,0,0,0,0,1,1,0,63,1,1.07937,0.92063
5,1,0.2,-0.2,0,0,1,0.94444,0,45,1,1,0.88889
6,1,5.6,-19,0,0,1,0.94444,0,45,1,1,0.88889
7,1,223.6,7.6,0,0,1,1.04222,0,225,1,1.08444,1
8,1,68.6,7.6,0,0,1,1.01587,0,63,1,1.06349,0.96825
10,1,0,0,0,0,1,1.00334,0,150,1,1.10667,0.9
11,1,49.1,0.9,0,0,1,1.01111,0,225,1,1.08889,0.93333
2571,1,34,14.4,0,0,1,1.01111,0,225,1,1.08889,0.93333
12,1,0,0,0,0,1,1.05263,0,380,1,1.10526,1
2572,1,0,0,0,0,1,1.05263,0,380,1,1.10526,1
13,1,0,0,0,0,1,1.04534,0,225,1,1.09067,1
14,1,0.2,-1.1,0,0,1,1,0,63,1,1.06349,0.93651
15,1,10.3,-0.2,0,0,1,1,0,63,1,1.06349,0.93651
16,1,189.8,54.4,0,0,1,1.01111,0,225,1,1.08889,0.93333
17,1,54.5,13.1,0,0,1,1.04445,0,225,1,1.08889,1
18,1,67.6,23.2,0,0,1,1.04481,0,225,1,1.08962,1
19,2,0,0,0,0,1,1.00362,0,63,1,1.08661,0.92063
20,1,150.5,40,0,0,1,1.04445,0,225,1,1.08889,1
21,1,78.1,6.2,0,0,1,0.98889,0,225,1,1.08889,0.88889
22,1,15,-9.4,0,0,1,1.0045,0,63,1,1.07249,0.93651
23,1,50.9,6,0,0,1,1,0,63,1,1.06349,0.93651
24,1,0,0,0,0,1,1.04445,0,225,1,1.08889,1
2573,1,0,0,0,0,1,1.04445,0,225,1,1.08889,1
25,1,65.1,1.6,0,0,1,0.98889,0,225,1,1.08889,0.88889
26,1,1.6,-4.2,0,0,1,1.04158,0,225,1,1.09649,0.98667
27,1,42.8,2.3,0,0,1,1,0,63,1,1.06349,0.93651
28,1,39.4,15.5,0,0,1,1.04445,0,225,1,1.08889,1
2574,1,42.2,12.4,0,0,1,1.04445,0,225,1,1.08889,1
29,1,11.4,0.5,0,0,1,1,0,63,1,1.06349,0.93651
30,1,72.7,36.5,0,0,1,1.04445,0,225,1,1.08889,1
31,1,2.7,-1.4,0,0,1,1.00431,0,63,1,1.07211,0.93651
32,1,13.8,-0.4,0,0,1,1,0,63,1,1.06349,0.93651
33,1,2,-0.5,0,0,1,0.94444,0,45,1,1,0.88889
34,1,0.4,0,0,0,1,0.94444,0,45,1,1,0.88889
35,1,30.4,3,0,0,1,1.01587,0,63,1,1.06349,0.96825
36,1,1.9,-3.1,0,0,1,0.94444,0,45,1,1,0.88889
37,1,18.9,0.9,0,0,1,1,0,63,1,1.06349,0.93651
38,2,0,0,0,0,1,1.01588,0,63,1,1.07937,0.95238
39,1,99.3,18.8,0,0,1,1.038,0,225,1,1.08934,0.98667
40,1,38.7,0.9,0,0,1,0.98889,0,225,1,1.08889,0.88889
41,1,89.8,13,0,0,1,1.04222,0,225,1,1.08444,1
