2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0,158.61,0
2,0,0,3,0,158.61,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,107.03,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,148.16,0
2,0,0,3,0,148.16,0
2,0,0,3,0,148.16,0
2,0,0,3,0,148.16,0
2,0,0,3,0,148.16,0
2,0,0,3,0,148.16,0
2,0,0,3,0,148.16,0
2,0,0,3,0,134.04,0
2,0,0,3,0,134.04,0
2,0,0,3,0,134.04,0
2,0,0,3,0,134.04,0
2,0,0,3,0,134.04,0
2,0,0,3,0,126.62,0
2,0,0,3,0,126.62,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,130.49,0
2,0,0,3,0,130.49,0
2,0,0,3,0,132.33,0
2,0,0,3,0,132.33,0
2,0,0,3,0,136.59,0
2,0,0,3,0,136.59,0
2,0,0,3,0,139.96,0
2,0,0,3,0,128.21,0
2,0,0,3,0,128.21,0
2,0,0,3,0,128.21,0
2,0,0,3,0,128.21,0
2,0,0,3,0,128.21,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,129.99,0
2,0,0,3,0,129.99,0
2,0,0,3,0,129.99,0
2,0,0,3,0,135.6,0
2,0,0,3,0,163.16,0
2,0,0,3,0,163.16,0
2,0,0,3,0,163.16,0
2,0,0,3,0,163.16,0
2,0,0,3,0,163.16,0
2,0,0,3,0,163.16,0
2,0,0,3,0,163.16,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,139.01,0
2,0,0,3,0,125.48,0
2,0,0,3,0,125.48,0
2,0,0,3,0,125.48,0
2,0,0,3,0,125.48,0
2,0,0,3,0,125.48,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,137.4,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,107.03,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,158.61,0
2,0,0,3,0,158.61,0
2,0,0,3,0,158.61,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,143.52,0
2,0,0,3,0,143.52,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,148.16,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,157,0
2,0,0,3,0,157,0
2,0,0,3,0,157,0
2,0,0,3,0,157,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,126.62,0
2,0,0,3,0,126.62,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,130.49,0
2,0,0,3,0,130.49,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
2,0,0,3,0,0,0
