bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,2,2e-05,0.00021,0,876,1051.2,1576.8,0,0,1,-30,30
1,10,0.00593,0.04093,0.07215,341,409.2,613.8,0,0,1,-30,30
2,507,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
3,4,2e-05,0.00021,0,876,1051.2,1576.8,0,0,1,-30,30
3,8,0.00777,0.04128,0.06391,197,236.4,354.6,0,0,1,-30,30
4,1027,0.0001,0.01,0,198.78,238.54,357.81,0,0,1,-30,30
5,6,2e-05,0.00021,0,876,1051.2,1576.8,0,0,1,-30,30
5,9,0.00488,0.03362,0.05961,341,409.2,613.8,0,0,1,-30,30
6,217,0.0001,0.01,0,445.51,534.61,801.91,0,0,1,-30,30
7,8,2e-05,0.00021,0,876,1051.2,1576.8,0,0,1,-30,30
7,10,0.00455,0.03157,0.05531,231,277.2,415.8,0,0,1,-30,30
9,10,2e-05,0.00021,0,876,1051.2,1576.8,0,0,1,-30,30
9,2095,0.0001,0.01,0,140.51,168.61,252.91,0,0,1,-30,30
11,23,0.03868,0.10116,0.0108,87.61,105.13,157.7,0,0,1,-30,30
11,26,0.00719,0.02248,0.00246,50,60,90,0,0,1,-30,30
11,43,0.01636,0.04132,0.0045,50,60,90,0,0,1,-30,30
12,14,0.00752,0.02207,0.00251,80.22,96.26,144.4,0,0,1,-30,30
12,25,0.00719,0.02256,0.00247,50,60,90,0,0,1,-30,30
13,59,0.02256,0.04314,0.004,50,60,90,0,0,1,-30,30
14,245,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
15,16,0.00058,0.00157,0.00021,50,60,90,0,0,1,-30,30
16,58,0.00107,0.00298,0.0004,112.72,135.26,202.9,0,0,1,-30,30
16,64,0.00182,0.00529,0.00071,111.39,133.67,200.5,0,0,1,-30,30
17,20,0.00496,0.0162,0.00164,75,90,135,0,0,1,-30,30
18,62,0.00033,0.00099,0.00013,50,60,90,0,0,1,-30,30
19,63,0.00033,0.00091,0.00012,50,60,90,0,0,1,-30,30
20,28,0.00934,0.0257,0.00253,63,75.6,113.4,0,0,1,-30,30
20,30,0.01504,0.04033,0.00401,63,75.6,113.4,0,0,1,-30,30
21,22,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
21,44,0.00512,0.01669,0.00168,114,136.8,205.2,0,0,1,-30,30
22,46,0.02826,0.0924,0.00933,99,118.8,178.2,0,0,1,-30,30
24,46,0.01669,0.04364,0.00566,106.38,127.66,191.48,0,0,1,-30,30
24,271,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
25,26,8e-05,0.00083,0,50,60,90,0,0,1,-30,30
25,38,0.01595,0.0414,0.00404,50,60,90,0,0,1,-30,30
26,37,0.01595,0.04132,0.00403,50,60,90,0,0,1,-30,30
26,41,0.02926,0.0514,0.00489,50,60,90,0,0,1,-30,30
27,28,0.00554,0.00959,0.00095,50,60,90,0,0,1,-30,30
28,64,0.0057,0.01479,0.0015,63,75.6,113.4,0,0,1,-30,30
29,30,0.00017,0.00041,6e-05,75,90,135,0,0,1,-30,30
30,65,8e-05,0.00025,2e-05,75,90,135,0,0,1,-30,30
31,32,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
31,69,0.01298,0.04074,0.0045,75,90,135,0,0,1,-30,30
32,530,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
33,34,0.00165,0.00537,0.00054,50,60,90,0,0,1,-30,30
34,54,0.01926,0.06198,0.00647,103.29,123.95,185.92,0,0,1,-30,30
34,68,0.01041,0.03388,0.00346,114.08,136.9,205.34,0,0,1,-30,30
35,37,0.0005,0.00107,0.00014,50,60,90,0,0,1,-30,30
36,38,0.0005,0.00116,0.00014,50,60,90,0,0,1,-30,30
37,64,0.03174,0.08347,0.00816,50,60,90,0,0,1,-30,30
38,65,0.03174,0.08347,0.00816,50,60,90,0,0,1,-30,30
39,66,0.03826,0.04818,0.00455,83.83,100.59,150.89,0,0,1,-30,30
39,1234,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
40,41,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
40,59,0.04025,0.07132,0.00662,47,56.4,84.6,0,0,1,-30,30
42,43,0.00058,0.00099,0.0001,50,60,90,0,0,1,-30,30
43,2259,0.0001,0.01,0,50,60,90,0,0,1,-30,30
44,45,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
44,1951,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
45,52,0.03438,0.11107,0.01156,50,60,90,0,0,1,-30,30
45,70,0.01041,0.03405,0.00418,114,136.8,205.2,0,0,1,-30,30
46,49,0.03488,0.0881,0.01298,117.72,141.26,211.9,0,0,1,-30,30
46,53,0.00669,0.0162,0.00254,156.14,187.36,281.04,0,0,1,-30,30
46,2246,0.0001,0.01,0,83.7,100.44,150.66,0,0,1,-30,30
47,48,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
47,69,0.0038,0.01083,0.00145,75,90,135,0,0,1,-30,30
48,61,0.00711,0.02074,0.00265,75,90,135,0,0,1,-30,30
49,1344,0.0001,0.01,0,86.7,104.04,156.06,0,0,1,-30,30
50,51,0.00017,0.00041,5e-05,50,60,90,0,0,1,-30,30
51,57,0.00066,0.00107,0.00018,97.82,117.38,176.08,0,0,1,-30,30
51,59,0.02702,0.05752,0.00544,97.82,117.39,176.08,0,0,1,-30,30
52,69,0.0262,0.08496,0.00871,99,118.8,178.2,0,0,1,-30,30
53,2148,0.0001,0.01,0,128.96,154.76,232.13,0,0,1,-30,30
54,55,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
55,64,0.00231,0.00744,0.00077,75,90,135,0,0,1,-30,30
56,57,8e-05,0.00083,0,438,525.6,788.4,0,0,1,-30,30
