bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
9,0,0,93.531,-93.531,1,252.98,0,30,135
10,0,0,155.693,-155.693,1,267.71,0,163,85.758
10,0,0,162.14,-162.14,1,256.16,0,66,178.876
11,0,0,66,-66,1,55,0,131,17.9165
12,0,0,32,-32,1,55,0,63,17.9165
24,52.75,0,52,-52,1,100,1,104,1.5
26,0,0,7,-7,1,15,0,13,1.5
46,129.25,0,129,-129,1,12,1,257,1.5
68,158.25,0,125,-125,1,267.05,1,249,67.5
75,0,0,74.825,-74.825,1,253.76,0,133,67.5
76,148,0,224.4,-224.4,1,232,1,246,50
77,0,0,91.25,-91.25,1,268.92,0,100,45
77,287.63875,0,284,-284,1,100,1,568,7.2775
78,30.55675,0,63.457,-63.457,1,100,1,56,5.1135
92,0,0,198,-198,1,222,0,396,45
95,0,0,104.755,-104.755,1,2.04,0,35,8.441
98,0,0,66,-66,1,65.75,0,131,5
98,5,0,118.8,-118.8,1,6,1,9,1
99,11.25,0,95.63,-95.63,1,6.47,1,22,0.5
112,0,0,101.47,-101.47,1,0.26,0,73,8.1765
112,0,0,105.12,-105.12,1,1.36,0,4,0.5
120,38.75,0,38,-38,1,20,1,75,2.5
125,0,0,56,-56,1,65,0,111,20
127,0,0,13,-13,1,31,0,25,1.5
128,0,0,32,-32,1,31,0,63,1.5
135,41.25,0,104.39,-104.39,1,2.03,1,82,0.5
138,0,0,134,-134,1,0.24,0,268,7.647
150,61.44125,0,97.82,-97.82,1,108.13,1,115,7.8825
165,0,0,85,-85,1,216.55,0,170,5.2645
165,0,0,65.335,-65.335,1,179,0,37,5.2645
165,0,0,65.335,-65.335,1,179,0,18,5.2645
166,170.4,0,170,-170,1,179,1,339,1.8
168,84.5,0,78,-78,1,58.99,1,156,13
171,0,0,371,-371,1,0.36,0,742,8.353
177,0,0,6.57,-6.57,1,18,0,9,1.5
178,51.75,0,51,-51,1,22,1,102,1.5
183,29.24325,0,95.63,-95.63,1,0.24,1,53,5.4865
185,107.75,0,107,-107,1,100,1,214,1.5
188,74.75,0,109.135,-109.135,1,2,1,149,0.5
194,0,0,103.66,-103.66,1,1,0,170,8.353
195,87.25,0,93.44,-93.44,1,1.08,1,173,1.5
201,46.7795,0,106.215,-106.215,1,0.12,1,85,8.559
207,0,0,107.31,-107.31,1,9,0,67,8.647
209,0,0,95.265,-95.265,1,0.24,0,64,7.6765
217,349.515,0,347,-347,1,100,1,694,5.03
223,0,0,142,-142,1,282.49,0,284,60
224,118,0,98.094,-98.094,1,281.34,1,176,60
225,208.25,0,374.4,-374.4,1,252.98,1,349,67.5
246,103.5,0,98.094,-98.094,1,273.78,1,147,60
248,23.8875,0,23,-23,1,100,1,46,1.775
252,64,0,57.031,-57.031,1,160.45,1,93,35
252,0,0,68,-68,1,143.77,0,135,35
274,0,0,108.405,-108.405,1,42.43,0,13,8.7355
282,7.25,0,1389.6,-1389.6,1,100,1,13,1.5
289,0,0,65.335,-65.335,1,216.55,0,10,5.2645
289,36.63225,0,1012.8,-1012.8,1,179,1,68,5.2645
289,0,0,65.335,-65.335,1,179,0,67,5.2645
290,0,0,65.335,-65.335,1,179,0,113,5.2645
292,101,0,95,-95,1,58.99,1,189,13
295,0,0,108.04,-108.04,1,0.36,0,179,8.706
297,10.25,0,547.5,-547.5,1,100,1,19,1.5
301,0,0,6.57,-6.57,1,18,0,7,1.5
302,0,0,34,-34,1,22,0,67,1.5
307,0,0,107.31,-107.31,1,0.24,0,16,8.647
311,181.75,0,547.5,-547.5,1,100,1,362,1.5
312,0,0,94.17,-94.17,1,2,0,11,0.5
318,164.1825,0,163,-163,1,1,1,325,3.365
319,0,0,96.36,-96.36,1,1.08,0,64,7.7645
325,0,0,1373,-1373,1,0.12,0,2746,7.853
331,110.23525,0,107,-107,1,9,1,213,7.4705
333,0,0,97.455,-97.455,1,0.24,0,165,7.853
343,0,0,147.451,-147.451,1,100,0,6,23.763
344,289.44075,0,284,-284,1,100,1,567,11.8815
345,250.4415,0,245,-245,1,100,1,489,11.883
347,0,0,134.137,-134.137,1,100,0,175,10.809
349,152.4175,0,150,-150,1,100,1,299,5.835
350,0,0,98.55,-98.55,1,100,0,83,7.941
351,0,0,98.55,-98.55,1,100,0,67,7.941
352,306.9705,0,303,-303,1,100,1,606,7.941
353,191.967,0,188,-188,1,100,1,375,8.934
354,0,0,238,-238,1,100,0,476,8.934
355,0,0,98.961,-98.961,1,100,0,23,7.9745
356,166.48725,0,163,-163,1,100,1,325,7.9745
357,224.98725,0,221,-221,1,100,1,442,7.9745
358,294.1,0,289,-289,1,100,1,578,10.2
360,0,0,145.242,-145.242,1,100,0,89,11.7035
361,0,0,145.242,-145.242,1,100,0,31,11.7035
362,0,0,145.242,-145.242,1,100,0,47,11.7035
364,261.84925,0,257,-257,1,100,1,513,10.6985
365,0,0,132.769,-132.769,1,100,0,16,10.6985
366,193.226,0,190,-190,1,100,1,380,6.452
