bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,8.252,-0.234,0,0,1,0.9975,0,13,1,1.05,0.945
2,1,0,0,0,0,1,0.9975,0,13,1,1.05,0.945
3,1,0.178,0.504,0,0,1,0.9975,0,69,1,1.05,0.945
4,1,7.958,-0.347,0,0,1,0.9975,0,13,1,1.05,0.945
5,1,0,0,0,0,1,0.9975,0,13,1,1.05,0.945
6,2,2.551,3.396,0,0,1,0.9975,0,69,1,1.05,0.945
7,1,6.084,0.417,0,0,1,0.9975,0,13,1,1.05,0.945
8,1,2.739,0.495,0,0,1,0.9975,0,13,1,1.05,0.945
9,2,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
10,1,1.9,1.259,0,0,1,0.9975,0,69,1,1.05,0.945
11,1,3.667,0.729,0,0,1,0.9975,0,69,1,1.05,0.945
12,1,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
13,1,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
14,1,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
15,1,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
16,2,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
17,1,12.391,-1.433,0,0,1,0.9975,0,69,1,1.05,0.945
18,1,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
19,1,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
20,1,6.495,0.938,0,0,1,0.9975,0,13,1,1.05,0.945
21,1,9.554,0.399,0,0,1,0.9975,0,13,1,1.05,0.945
22,1,4.059,0.452,0,0,1,0.9975,0,13,1,1.05,0.945
23,1,0.731,5.284,0,6.08,1,0.9975,0,69,1,1.05,0.945
24,1,1.124,0.894,0,0,1,0.9975,0,13,1,1.05,0.945
25,1,19.216,-2.484,0,10.7994369548,1,0.9975,0,69,1,1.05,0.945
26,2,0,0,0,0,1,0.9975,0,69,1,1.05,0.945
27,1,8.894,0.156,0,0,1,0.9975,0,13,1,1.05,0.945
28,1,0,0,0,0.0115112286574,1,0.9975,0,230,2,1.05,0.945
29,1,0,0,0,0,1,0.9975,0,1,2,1.05,0.945
30,1,0,0,0,2.58856290847,1,0.9975,0,115,2,1.05,0.945
31,1,-84.536,19.644,0,0.0154304188359,1,0.9975,0,115,2,1.05,0.945
32,1,108.917,51.229,0,1.9499780274,1,0.9975,0,115,2,1.05,0.945
33,1,0,0,0,0,1,0.9975,0,230,2,1.05,0.945
34,1,-141.612,-0.712,0,-4.8161904231,1,0.9975,0,115,2,1.05,0.945
