bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,0,0,21.136,-21.136,0.9975,71.2,0,67.941,42.75
5,0,0,15.15,-9.9,0.9975,30.11,0,154.412,25.795
6,807.4385,0,550,-550,0.9975,100,1,1600,14.877
9,806.771,0,550,-550,0.9975,100,1,1600,13.542
16,801,0,550,-550,0.9975,100,1,1600,2
23,0,0,7.686,-2.025,0.9975,100,0,24.706,2
26,801.1285,0,550,-550,0.9975,100,1,1600,2.257
43,0,0,9.607,-9.607,0.9975,100,0,30.882,2
46,21,0,600,-600,0.9975,2300,1,40,2
48,21,30.2505,216.361,-155.86,0.9975,100,1,40,2
50,179.7045,0,33.333,-33.333,0.9975,100,1,357.409,2
52,0,0,139.885,-115.13,0.9975,100,0,449.647,22.482
54,829.26,0,550,-550,0.9975,100,1,1600,58.52
59,942.1765,0,500,-500,0.9975,1600,1,1882.353,2
69,43.874,0,26.676,-26.676,0.9975,100,1,85.748,2
70,21,0,36.6,-36.6,0.9975,100,1,40,2
73,108.651,0,33.333,-33.333,0.9975,100,1,215.302,2
78,76.24,0,33.333,-33.333,0.9975,100,1,150.48,2
89,376.9155,0,134.667,-134.667,0.9975,804,1,689.706,64.125
90,22.7085,0,13.507,-13.507,0.9975,100,1,43.417,2
102,0,0,61.104,-61.104,0.9975,200.54,0,196.412,85.5
122,0,0,291.77,-195.238,0.9975,1200,0,1464.327,897.75
128,0,0,31.567,-31.567,0.9975,104,0,101.471,71.25
129,16.711,0,9.775,-9.775,0.9975,100,1,31.422,2
137,0,0,22.5,-22.5,0.9975,67.5,0,327.059,16.353
137,0,0,22.194,-22.194,0.9975,67.5,0,71.341,14.25
140,0,0,286.303,-99,0.9975,848,0,920.294,9.5
145,0,0,56.492,-56.492,0.9975,234,0,181.588,138.7
146,21,0,33.333,-33.333,0.9975,100,1,40,2
163,29.479,0,15.047,-15.047,0.9975,100,1,56.54,2.418
163,0,0,33.333,-33.333,0.9975,100,0,301.177,15.059
183,840,0,550,-550,0.9975,100,1,1600,80
189,169.421,0,104.31,-104.31,0.9975,100,1,335.294,3.548
193,0,0,31.567,-31.567,0.9975,104,0,101.471,71.25
194,376.9155,0,134.667,-134.667,0.9975,704,1,689.706,64.125
218,0,0,39.583,-39.583,0.9975,160,0,127.235,96.9
218,0,0,39.583,-39.583,0.9975,160,0,127.235,96.9
218,0,0,39.583,-39.583,0.9975,160,0,127.235,96.9
219,21,0,600,-600,0.9975,2000,1,40,2
219,21,0,600,-600,0.9975,2000,1,40,2
223,0,0,197.613,-137.41,0.9975,1055,0,635.206,31.76
