2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0,0,0
2,0,0,3,0,0.000391,0
2,0,0,3,0,21.68,-14.32
2,0,0,3,0,21.68,-14.32
2,0,0,3,0,24.72,-27.31
2,0,0,3,0,32.21,-53.61
2,0,0,3,0,35.28,-116.9
2,0,0,3,0,22.07,-30.98
2,0,0,3,0,17.33,-40.96
2,0,0,3,0,17.33,-40.96
2,0,0,3,0,17.33,-40.96
2,0,0,3,0,16.71,-19.4
2,0,0,3,0,16.71,-19.4
2,0,0,3,0,0.000243,0
2,0,0,3,0,25.27,-64.55
2,0,0,3,0,24.58,-44.31
2,0,0,3,0,21.41,-12.81
2,0,0,3,0,22.72,-18.19
2,0,0,3,0.003992,24.19,-1.79
2,0,0,3,0.008982,20.78,-3.64
2,0,0,3,0.002996,3.393,0
2,0,0,3,0.01692,27.11,-1.372
2,0,0,3,0,0.000155,0
2,0,0,3,0,30.8,-365
2,0,0,3,0,30.78,-362.2
2,0,0,3,0.0179,25.68,-1.621
2,0,0,3,0,0,0
2,0,0,3,0,22.17,-509.8
2,0,0,3,0,22.17,-509.8
2,0,0,3,0.03285,15.6,-3.428
2,0,0,3,0,0.000118,0
2,0,0,3,0,0,0
2,0,0,3,0,0.01852,0
2,0,0,3,0,0.001381,0
2,0,0,3,0,0.000118,0
2,0,0,3,0,19.65,-138
2,0,0,3,0.00598,18.5,0
2,0,0,3,0,20.01,-611.7
2,0,0,3,0,26.01,-70.96
2,0,0,3,0,0.000177,0
2,0,0,3,0,0.00013,0
2,0,0,3,0,0.00015,0
2,0,0,3,0,0.000129,0
2,0,0,3,0,0.000112,0
2,0,0,3,0,33.01,-78.11
2,0,0,3,0,31.66,0
2,0,0,3,0,24.91,-20.83
2,0,0,3,0,25.19,-29.37
2,0,0,3,0,25.48,-39.35
2,0,0,3,0,20.37,-67.18
2,0,0,3,0,20.37,-67.18
2,0,0,3,0,20.32,-65.5
2,0,0,3,0,0.000423,0
2,0,0,3,0,25.6,-25.46
2,0,0,3,0,25.25,-69.14
2,0,0,3,0.002993,16.88,-1.974
2,0,0,3,0.002993,18.51,-1.943
2,0,0,3,0,19.62,-12.57
2,0,0,3,0,19.62,-12.57
2,0,0,3,0,22.79,-20.46
2,0,0,3,0,32.74,-14.5
2,0,0,3,0,28.27,-183.3
2,0,0,3,0,29.09,-11.82
2,0,0,3,0,22.54,-11.22
2,0,0,3,0,29.21,-63.39
2,0,0,3,0,26.67,-16.91
2,0,0,3,0,0.000425,0
2,0,0,3,0,0.000469,0
2,0,0,3,0.01889,24.14,-1.432
2,0,0,3,0,30.88,-53.58
2,0,0,3,0,27.16,-16.2
2,0,0,3,0,29.59,-110.7
2,0,0,3,0,29.14,-18.18
2,0,0,3,0,0.000282,0
2,0,0,3,0,4.457,-705.1
2,0,0,3,0.005989,2.727,-8.546
2,0,0,3,0.003997,3.082,-1.356
2,0,0,3,0.003997,3.082,-1.353
2,0,0,3,0.000999,2.509,0
2,0,0,3,0.000999,2.908,0
2,0,0,3,0.000999,2.908,0
2,0,0,3,0.000999,3.25,0
2,0,0,3,0.000999,3.25,0
2,0,0,3,0.004989,28.55,-2.813
2,0,0,3,0.004989,26.97,-2.813
2,0,0,3,0.00699,24.99,-1.601
2,0,0,3,0.00699,28.61,-1.581
2,0,0,3,0.001996,30.17,0
2,0,0,3,0.001996,33.07,0
2,0,0,3,0.001996,29.63,0
2,0,0,3,0,32.94,-317.2
2,0,0,3,0,29.5,-317.2
2,0,0,3,0.007978,30.42,-4.37
2,0,0,3,0.005984,20.48,0
2,0,0,3,0,29.17,-171.2
2,0,0,3,0,27.1,-140.5
2,0,0,3,0,25.82,-349.2
2,0,0,3,0,47.09,-5.802
2,0,0,3,0,47.09,-5.802
2,0,0,3,0,47.09,-5.802
2,0,0,3,0,47.08,-5.543
2,0,0,3,0,30.43,-110.1
2,0,0,3,0.005982,29.24,0
2,0,0,3,0,30.59,-253.4
2,0,0,3,0,33.27,-288.8
2,0,0,3,0,0.000118,0
2,0,0,3,0,26.27,-105.9
2,0,0,3,0,28.96,-257
2,0,0,3,0,24.95,-411.3
2,0,0,3,0,21.52,-52.91
2,0,0,3,0,22.32,-105.8
2,0,0,3,0,0,0
2,0,0,3,0,27.48,-243.3
2,0,0,3,0,27.81,-295.7
2,0,0,3,0,0.000116,0
2,0,0,3,0,65.57,-59.67
2,0,0,3,0,0.00011,0
2,0,0,3,0,0,0
2,0,0,3,0,38.81,-205.3
2,0,0,3,0,34.66,-213.4
2,0,0,3,0,32.45,-147.1
2,0,0,3,0.004991,33.34,-1.446
2,0,0,3,0.01789,26.17,-1.412
2,0,0,3,0.01789,27.34,-1.412
2,0,0,3,0.0179,27.98,-1.419
2,0,0,3,0.01789,26.19,-1.412
2,0,0,3,0.0179,26.03,-1.419
2,0,0,3,0.0179,29.52,-1.419
2,0,0,3,0,23.72,-538.4
2,0,0,3,0,23.76,-543
2,0,0,3,0,20.28,-603.6
2,0,0,3,0.0369,12.51,-3.843
2,0,0,3,0,72.19,-28.08
2,0,0,3,0,72.19,-28.08
2,0,0,3,0,66.84,-140.7
2,0,0,3,0,0.00031,0
2,0,0,3,0,28.7,-118
2,0,0,3,0,24.69,-107.1
2,0,0,3,0,24.52,-180.2
2,0,0,3,0,20.06,-139.5
2,0,0,3,0,20.06,-139.5
2,0,0,3,0,22.59,-137.8
2,0,0,3,0,22.57,-136.3
2,0,0,3,0,23.69,-144.4
