bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
39876,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39877,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39879,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39880,2,0,0,0,0,1,1,0,138,1,1.1,0.9
39881,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39882,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39883,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39884,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39885,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39886,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39887,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39888,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39889,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39890,1,0,0,0,0,1,1,0,230,1,1.1,0.9
39891,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39892,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39894,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39895,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39896,2,0,0,0,0,1,1,0,69,1,1.1,0.9
39898,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39901,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39902,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39905,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39908,2,0,0,0,0,1,1,0,69,1,1.1,0.9
39909,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39912,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39914,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39915,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39917,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39922,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39925,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39926,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39927,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39928,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39929,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39931,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39934,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39935,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39937,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39938,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39939,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39940,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39943,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39945,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39946,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39952,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39953,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39954,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39955,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39956,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39957,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39958,1,0,0,0,0,1,1,0,345,1,1.1,0.9
39959,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39960,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39961,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39962,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39963,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39964,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39965,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39966,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39967,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39968,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39969,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39970,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39971,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39972,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39973,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39974,1,0,0,0,0,1,1,0,230,1,1.1,0.9
39975,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39976,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39979,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39980,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39981,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39982,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39983,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39984,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39985,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39986,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39988,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39989,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39990,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39991,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39992,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39993,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39994,1,0,0,0,0,1,1,0,138,1,1.1,0.9
39995,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39996,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39997,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39998,1,0,0,0,0,1,1,0,69,1,1.1,0.9
39999,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40000,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40001,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40003,2,0,0,0,0,1,1,0,69,1,1.1,0.9
40004,1,0,0,0,0,1,1,0,138,1,1.1,0.9
40005,2,0,0,0,0,1,1,0,69,1,1.1,0.9
40006,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40008,2,0,0,0,0,1,1,0,69,1,1.1,0.9
40009,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40011,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40012,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40013,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40014,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40015,2,0,0,0,0,1,1,0,69,1,1.1,0.9
40017,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40018,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40019,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40021,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40022,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40023,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40024,1,-12,-8,0,0,1,1,0,69,1,1.1,0.9
40025,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40026,1,0,0,0,0,1,1,0,138,1,1.1,0.9
40027,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40028,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40029,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40030,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40034,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40036,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40037,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40040,1,0,0,0,22.2108132297,1,1,0,69,1,1.1,0.9
40041,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40042,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40043,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40044,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40045,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40046,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40047,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40048,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40049,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40050,1,0,0,0,0,1,1,0,69,1,1.1,0.9
40051,1,0,0,0,0,1,1,0,69,1,1.1,0.9
