bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,2,85.44,27,0,0,1,1,0,138,1,1.06,0.94
2,1,33.51,9,0,0,1,1,0,138,1,1.06,0.94
3,1,65.34,10,0,0,1,1,0,138,1,1.06,0.94
4,2,65.34,12,0,0,1,1,0,138,1,1.06,0.94
5,1,0,0,0,-40,1,1,0,138,1,1.06,0.94
6,2,87.12,22,0,0,1,1,0,138,1,1.06,0.94
7,1,31.83,2,0,0,1,1,0,138,1,1.06,0.94
8,2,28,0,0,0,1,1,0,345,1,1.06,0.94
9,1,0,0,0,0,1,1,0,345,1,1.06,0.94
10,2,0,0,0,0,1,1,0,345,1,1.06,0.94
11,1,117.28,23,0,0,1,1,0,138,1,1.06,0.94
12,2,78.74,10,0,0,1,1,0,138,1,1.06,0.94
13,1,56.96,16,0,0,1,1,0,138,1,1.06,0.94
14,1,23.46,1,0,0,1,1,0,138,1,1.06,0.94
15,2,150.78,30,0,0,1,1,0,138,1,1.06,0.94
16,1,41.88,10,0,0,1,1,0,138,1,1.06,0.94
17,1,18.43,3,0,0,1,1,0,138,1,1.06,0.94
18,2,100.52,34,0,0,1,1,0,138,1,1.06,0.94
19,2,75.39,25,0,0,1,1,0,138,1,1.06,0.94
20,1,30.16,3,0,0,1,1,0,138,1,1.06,0.94
21,1,23.46,8,0,0,1,1,0,138,1,1.06,0.94
22,1,16.75,5,0,0,1,1,0,138,1,1.06,0.94
23,1,11.73,3,0,0,1,1,0,138,1,1.06,0.94
24,2,13,0,0,0,1,1,0,138,1,1.06,0.94
25,2,0,0,0,0,1,1,0,138,1,1.06,0.94
26,2,0,0,0,0,1,1,0,345,1,1.06,0.94
27,2,118.95,13,0,0,1,1,0,138,1,1.06,0.94
28,1,28.48,7,0,0,1,1,0,138,1,1.06,0.94
29,1,40.21,4,0,0,1,1,0,138,1,1.06,0.94
30,1,0,0,0,0,1,1,0,345,1,1.06,0.94
31,2,72.04,27,0,0,1,1,0,138,1,1.06,0.94
32,2,98.85,23,0,0,1,1,0,138,1,1.06,0.94
33,1,38.53,9,0,0,1,1,0,138,1,1.06,0.94
34,2,98.85,26,0,14,1,1,0,138,1,1.06,0.94
35,1,55.29,9,0,0,1,1,0,138,1,1.06,0.94
36,2,51.94,17,0,0,1,1,0,138,1,1.06,0.94
37,1,0,0,0,-25,1,1,0,138,1,1.06,0.94
38,1,0,0,0,0,1,1,0,345,1,1.06,0.94
39,1,45.23,11,0,0,1,1,0,138,1,1.06,0.94
40,2,110.57,23,0,0,1,1,0,138,1,1.06,0.94
41,1,61.99,10,0,0,1,1,0,138,1,1.06,0.94
42,2,160.83,23,0,0,1,1,0,138,1,1.06,0.94
43,1,30.16,7,0,0,1,1,0,138,1,1.06,0.94
44,1,26.81,8,0,10,1,1,0,138,1,1.06,0.94
45,1,88.79,22,0,10,1,1,0,138,1,1.06,0.94
46,2,46.91,10,0,10,1,1,0,138,1,1.06,0.94
47,1,34,0,0,0,1,1,0,138,1,1.06,0.94
48,1,33.51,11,0,15,1,1,0,138,1,1.06,0.94
49,2,145.76,30,0,0,1,1,0,138,1,1.06,0.94
50,1,28.48,4,0,0,1,1,0,138,1,1.06,0.94
51,1,28.48,8,0,0,1,1,0,138,1,1.06,0.94
52,1,30.16,5,0,0,1,1,0,138,1,1.06,0.94
53,1,38.53,11,0,0,1,1,0,138,1,1.06,0.94
54,2,189.32,32,0,0,1,1,0,138,1,1.06,0.94
55,2,105.55,22,0,0,1,1,0,138,1,1.06,0.94
56,2,140.73,18,0,0,1,1,0,138,1,1.06,0.94
57,1,20.1,3,0,0,1,1,0,138,1,1.06,0.94
58,1,20.1,3,0,0,1,1,0,138,1,1.06,0.94
59,2,464.08,113,0,0,1,1,0,138,1,1.06,0.94
60,1,130.68,3,0,0,1,1,0,138,1,1.06,0.94
61,2,0,0,0,0,1,1,0,138,1,1.06,0.94
62,2,129,14,0,0,1,1,0,138,1,1.06,0.94
63,1,0,0,0,0,1,1,0,345,1,1.06,0.94
