2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0.2621,26.58,238.4
2,0,0,3,0,0.7961,9097
2,0,0,3,0,1.094,1106
2,0,0,3,0,0.623,7857
2,0,0,3,0,0.5593,2277
2,0,0,3,0,0.5531,980
2,0,0,3,0,0.5683,4178
2,0,0,3,0,0.1934,469.5
2,0,0,3,0,0.8016,362.7
2,0,0,3,0,21.27,487.6
2,0,0,3,0,25.86,285.2
2,0,0,3,0,0.6387,3261
2,0,0,3,0,0.4683,823.9
2,0,0,3,0,0.3419,790.5
2,0,0,3,0,0.8135,286.5
2,0,0,3,0,0.5381,523.8
2,0,0,3,0,23.35,96.28
2,0,0,3,0,14.21,275.5
2,0,0,3,0,0.9474,3709
2,0,0,3,0,0.7587,253.7
2,0,0,3,0.000179,0.3997,5171
2,0,0,3,0.3891,8.65,188.6
2,0,0,3,0,1.023,1395
2,0,0,3,0,0.3269,778.7
2,0,0,3,0,0.3858,287.4
2,0,0,3,0,3.847,320.4
2,0,0,3,0.07455,56.16,483.4
2,0,0,3,0,22.92,181.6
2,0,0,3,0.03311,35.74,2501
2,0,0,3,0,39.13,643
2,0,0,3,0,1.601,1521
2,0,0,3,0,23.3,196.9
2,0,0,3,0,21,512.4
2,0,0,3,0,13.87,284.6
2,0,0,3,0,33.6,153.2
2,0,0,3,0.9575,71.51,-78.54
2,0,0,3,0,0.2157,20360
2,0,0,3,0,0.8543,46140
2,0,0,3,0,36.05,647.4
2,0,0,3,0,0.6467,884.6
2,0,0,3,0.0151,25.44,862.1
2,0,0,3,0,28.97,1883
2,0,0,3,0,3.897,177.1
2,0,0,3,0,0.6258,240.1
2,0,0,3,0,0.6776,2819
2,0,0,3,0,14.95,306.6
2,0,0,3,0,0.3392,7160
2,0,0,3,0.04786,41.42,263
2,0,0,3,0,0.5238,389.3
2,0,0,3,0,2.348,1511
2,0,0,3,0,0.8698,20290
2,0,0,3,0,0.3747,1650
2,0,0,3,0.02809,24.71,375
2,0,0,3,1.34,13.21,155.1
2,0,0,3,0,1.492,5589
2,0,0,3,0,1.945,182.1
2,0,0,3,0.01915,28.05,1961
2,0,0,3,0,1.295,4512
2,0,0,3,0,2.809,2040
2,0,0,3,0,3.562,7380
2,0,0,3,0,0.976,202.2
2,0,0,3,0,0.4582,69.37
2,0,0,3,0,9.112,12490
2,0,0,3,0.05183,42.99,300.3
2,0,0,3,0,0.315,1995
2,0,0,3,0,1.424,1307
2,0,0,3,0,3.298,886
2,0,0,3,0.009644,20.31,1160
2,0,0,3,0,58.24,-138.3
2,0,0,3,0,0.1636,6638
2,0,0,3,0.01982,25.83,7007
2,0,0,3,0.000264,0.4576,1764
2,0,0,3,0,0.4861,124.4
2,0,0,3,0.000842,2.001,266.9
2,0,0,3,0,0.5198,8762
2,0,0,3,0.000272,0.2274,1857
2,0,0,3,0.000222,0.2999,1299
2,0,0,3,0.347,7.71,205.1
2,0,0,3,0,0.1738,214.4
2,0,0,3,0,0.1738,178.4
2,0,0,3,0,0.6179,774.6
2,0,0,3,0,0.7372,4505
2,0,0,3,0.06937,51.58,1435
2,0,0,3,0,0.772,1271
2,0,0,3,0,5.289,823
2,0,0,3,0,0.8262,1509
2,0,0,3,0,0.5875,240.6
2,0,0,3,0,0.6035,5997
2,0,0,3,0,1.138,6222
2,0,0,3,0,0.1436,214.2
2,0,0,3,0,0.1229,341.1
2,0,0,3,0,0.4502,736.4
2,0,0,3,0,0.2209,200.4
2,0,0,3,0,14.66,175.6
2,0,0,3,0.04742,16.14,490.8
2,0,0,3,0,0.9082,430
2,0,0,3,0.000349,0.3081,224.1
2,0,0,3,0,0.2713,3853
2,0,0,3,0,0.6767,1025
2,0,0,3,0,17.96,325.2
2,0,0,3,0,13.44,357.1
2,0,0,3,0.05122,47.3,227.3
2,0,0,3,0.03737,40.43,192
2,0,0,3,0,20.17,494.5
2,0,0,3,0,20.17,512.5
2,0,0,3,0,29.98,128.3
2,0,0,3,0,0.4163,4419
2,0,0,3,0,5.721,148.2
2,0,0,3,0,6.931,147.6
2,0,0,3,0,10.96,207.4
2,0,0,3,0,1.933,4647
2,0,0,3,0,1.08,1548
2,0,0,3,0,11.63,88.51
2,0,0,3,0,0.7274,1080
2,0,0,3,0,0.4479,229
2,0,0,3,0,31.27,209.7
2,0,0,3,0,0.6936,3045
2,0,0,3,0,0.406,689.9
2,0,0,3,0,8.206,143.4
2,0,0,3,0,0.5762,328.9
2,0,0,3,0,1.151,1465
2,0,0,3,0,11.73,278.5
2,0,0,3,0.07326,56.33,63.52
2,0,0,3,0,0.8022,1156
2,0,0,3,0,0.7872,1276
2,0,0,3,0,0.755,237.7
2,0,0,3,0,10.42,541.2
2,0,0,3,0,18.6,208.3
2,0,0,3,0.02916,35.71,238.5
2,0,0,3,0,0.1646,1296
2,0,0,3,0.04105,42.06,432.2
2,0,0,3,0,4.383,138.9
2,0,0,3,0,13.26,92.33
2,0,0,3,0,1.187,1390
2,0,0,3,0,1.754,276.5
2,0,0,3,0,0.8547,253.9
2,0,0,3,0,0.1634,139.3
2,0,0,3,0.000229,0.2528,248.3
2,0,0,3,0,0.5384,276.7
2,0,0,3,0,0.1438,2923
2,0,0,3,0.07326,56.33,258.1
2,0,0,3,0.02019,29.7,266.8
2,0,0,3,0,0.8439,4482
2,0,0,3,0,1.398,1462
2,0,0,3,0.01464,25.26,335.7
2,0,0,3,0,0.9924,1407
2,0,0,3,0.02175,20.02,320.3
2,0,0,3,0.000104,0.1398,7776
2,0,0,3,0,1.649,188.5
2,0,0,3,0,0.9916,1142
2,0,0,3,0,0.4093,200.7
2,0,0,3,0,0.7085,573.3
2,0,0,3,0,1.241,1320
2,0,0,3,0,4.78,187.6
2,0,0,3,0,4.772,205.6
2,0,0,3,0,0.9898,197.6
2,0,0,3,0.01482,25.45,255.9
2,0,0,3,0,0.7593,3547
2,0,0,3,0.07326,56.33,234.1
2,0,0,3,0,0.2852,221.7
2,0,0,3,0,4.539,139
2,0,0,3,0,4.66,156.6
2,0,0,3,0,0.7529,534.1
2,0,0,3,0,0.2116,38700
2,0,0,3,0,0.7017,238.9
2,0,0,3,0,0.4068,12390
2,0,0,3,0.000228,0.2068,5257
2,0,0,3,0,25.56,834.6
2,0,0,3,0,10.41,1198
2,0,0,3,0.3644,4.18,560.4
2,0,0,3,0.000239,0.2448,2311
2,0,0,3,0.000254,0.23,5323
2,0,0,3,0.0678,53.98,329.2
2,0,0,3,0,14.05,477.1
2,0,0,3,0,0.8032,1070
2,0,0,3,0,1.748,1504
2,0,0,3,0,1.063,159.5
2,0,0,3,0,0.4065,724.4
2,0,0,3,375.1,2996,-303.351
2,0,0,3,0,0.7217,117.8
2,0,0,3,0,2.786,4701
2,0,0,3,0,0.1116,3164
2,0,0,3,286.8,4320,-421.8
2,0,0,3,0,0.7874,874.9
2,0,0,3,124.1,3674,-316.1
2,0,0,3,0,0.6607,251.4
2,0,0,3,0.03356,35.15,3301
2,0,0,3,0,0.1115,1491
2,0,0,3,0,0.6223,883.1
2,0,0,3,0,1.586,1244
2,0,0,3,0.001663,0.3547,183.2
2,0,0,3,0,0.9649,215.7
2,0,0,3,0,0.453,222.2
2,0,0,3,0,0.06817,1559
2,0,0,3,0,9.816,232.8
2,0,0,3,0,5.583,177.6
2,0,0,3,0,4.335,296.7
2,0,0,3,0,14.77,193.8
2,0,0,3,0,12.2,123.8
2,0,0,3,0,12.55,259.5
2,0,0,3,0,23.42,356.7
2,0,0,3,1.918,0,247.3
2,0,0,3,0,1.317,1279
2,0,0,3,0.6714,0,301.9
2,0,0,3,0.000577,0.05171,6028
2,0,0,3,0.000538,0.1082,1219
2,0,0,3,422.7,4332,-413.2
2,0,0,3,0,0.4178,3397
2,0,0,3,0,0.9007,1372
2,0,0,3,0,0.1314,427.7
2,0,0,3,0,0.1098,675.4
2,0,0,3,0,0.1509,839.6
2,0,0,3,0,7.939,154.8
2,0,0,3,0,4.424,237.5
2,0,0,3,0,0.5715,4949
2,0,0,3,0,0.4124,1800
2,0,0,3,0,0.157,2572
2,0,0,3,0,3.714,379.8
2,0,0,3,0,5.093,123.3
2,0,0,3,0,21.98,197.5
2,0,0,3,0,5.829,163.7
2,0,0,3,0,23.21,3115
2,0,0,3,0.05014,31.96,976.8
2,0,0,3,0.03708,39.54,400.3
2,0,0,3,0.03708,39.54,797.8
2,0,0,3,0.03708,39.54,815.8
2,0,0,3,0.01843,28.02,978.3
2,0,0,3,0.03708,39.54,797.8
2,0,0,3,0.03708,39.54,809.8
2,0,0,3,0,0.1674,3967
2,0,0,3,0,0.4625,1773
2,0,0,3,0,0.6698,4488
2,0,0,3,0.04873,31.71,857.7
2,0,0,3,0,16.94,1274
2,0,0,3,0.02492,29.43,916.7
2,0,0,3,0,1.215,15760
2,0,0,3,0.001033,5.902,8729
2,0,0,3,0,0.3564,627.6
2,0,0,3,0,5.093,123.3
2,0,0,3,0.02613,23.04,1502
2,0,0,3,0.04867,43.53,1762
2,0,0,3,0.04867,43.53,1719
2,0,0,3,0.03794,39.88,912
2,0,0,3,0.01989,28.81,1498
2,0,0,3,0,0.5441,155.7
2,0,0,3,0,0.391,2654
2,0,0,3,0,1.163,161.8
2,0,0,3,0,0.4309,2864
2,0,0,3,0,0.4142,2045
2,0,0,3,0,40.66,1798
2,0,0,3,0.03566,35.07,887.5
2,0,0,3,0,5.536,6218
2,0,0,3,0,1.375,4460
2,0,0,3,0,0.5147,1446
2,0,0,3,0.04153,41.19,1224
2,0,0,3,0.01964,28.91,1500
2,0,0,3,0.02867,34.42,1396
2,0,0,3,0.04153,41.19,1218
2,0,0,3,0.0462,42.76,1581
2,0,0,3,0.04224,28.25,1992
2,0,0,3,0.02195,29.84,2114
2,0,0,3,0.07126,32.5,1837
2,0,0,3,0.04061,27.97,1800
2,0,0,3,0,2.133,2160
2,0,0,3,0,49.36,1549
2,0,0,3,0,1.066,1235
2,0,0,3,0,0.8392,4769
2,0,0,3,0.01795,27.75,768
2,0,0,3,0.02481,32.65,624
2,0,0,3,0.03873,40.18,1003
2,0,0,3,0,0.5783,3733
2,0,0,3,0,1.634,1501
2,0,0,3,0,6.329,172.4
2,0,0,3,0,0.453,14240
2,0,0,3,0,0.643,1399
2,0,0,3,0.05117,32.13,1060
2,0,0,3,0,1.575,6957
2,0,0,3,0,1.002,1122
2,0,0,3,0.000647,0.03919,6321
2,0,0,3,0.04261,37.29,1459
2,0,0,3,0,0.6375,216.7
2,0,0,3,0,0.5708,4085
2,0,0,3,0,0.4481,3306
2,0,0,3,0,8.659,711.4
2,0,0,3,0,0.4008,139.9
2,0,0,3,0,272.8,-731.6
2,0,0,3,0,0.9963,1411
2,0,0,3,0.04547,42.53,1521
2,0,0,3,0.001671,8.216,9400
2,0,0,3,0.001671,8.216,9412
2,0,0,3,0.06787,32.2,1651
2,0,0,3,0.001565,7.21,8587
2,0,0,3,0,9.417,9978
2,0,0,3,0,1.084,1389
2,0,0,3,0.002195,6.513,9073
2,0,0,3,0.01878,28.21,611.5
2,0,0,3,0,23.77,140.7
2,0,0,3,0,0.5824,762.8
2,0,0,3,0,0.3469,3799
2,0,0,3,0.01939,28.54,1332
2,0,0,3,0.0416,41.22,1225
2,0,0,3,0,0.2414,11640
2,0,0,3,0,0.2332,9251
2,0,0,3,0,2.174,1702
2,0,0,3,0,2.151,1739
2,0,0,3,0,26.39,1961
2,0,0,3,0,1.031,1301
2,0,0,3,0,0.5938,7095
2,0,0,3,0.03423,34.56,719.2
2,0,0,3,0.06271,33.82,1820
2,0,0,3,0.04773,43.24,1665
2,0,0,3,0.02359,22.39,790.4
2,0,0,3,0.02481,32.65,642
2,0,0,3,0.02481,32.65,612
2,0,0,3,0.04773,43.24,1677
2,0,0,3,0.04773,43.24,1689
2,0,0,3,0,1.759,1358
2,0,0,3,0.03091,35.35,1722
2,0,0,3,0.002195,6.513,9085
2,0,0,3,0.1319,0,2384
2,0,0,3,0.01721,24.6,868
2,0,0,3,0,44.44,824.3
2,0,0,3,0.03458,34.69,769.3
2,0,0,3,0.03767,27.43,1405
2,0,0,3,0.03691,39.48,374.9
2,0,0,3,0.001515,5.469,9208
2,0,0,3,0,1.952,2522
2,0,0,3,0.01795,27.75,773.9
2,0,0,3,0.04163,41.17,1254
2,0,0,3,0,0.8775,1159
2,0,0,3,0.001671,8.216,9382
2,0,0,3,0.0511,32.12,1060
2,0,0,3,0,15.51,94.06
2,0,0,3,0,15.07,159.9
2,0,0,3,0.05493,32.74,1336
2,0,0,3,0.03378,34.4,680.7
2,0,0,3,0,47.32,1267
2,0,0,3,0.06063,33.62,1694
2,0,0,3,0.04631,42.79,689.1
2,0,0,3,0,0.6786,8141
2,0,0,3,0.04547,42.53,1533
2,0,0,3,0.01824,27.91,906.8
2,0,0,3,0.03091,35.35,1752
2,0,0,3,0,0.3188,14910
2,0,0,3,0.001671,8.216,9394
2,0,0,3,0.03951,40.47,1082
2,0,0,3,0.01926,28.48,1253
2,0,0,3,0.06063,33.56,1684
2,0,0,3,0,18.1,2256
2,0,0,3,0,0.313,1329
2,0,0,3,0,30.94,809.3
2,0,0,3,0.04261,37.29,1447
2,0,0,3,0.02686,23.21,1652
2,0,0,3,0.043,41.69,1701
2,0,0,3,0.0509,32.09,1038
2,0,0,3,0.001671,8.216,9418
2,0,0,3,0.02124,29.5,1875
2,0,0,3,0,1.645,2365
2,0,0,3,0,1.715,5317
2,0,0,3,0,30.99,258.4
2,0,0,3,0.02031,29.03,1609
2,0,0,3,0.04302,41.71,1368
2,0,0,3,0.2435,0,2129
2,0,0,3,0.01903,25.49,1483
2,0,0,3,0,47.77,1356
2,0,0,3,0,47.77,1380
2,0,0,3,0.05456,32.68,1293
2,0,0,3,0.04153,41.19,555.7
2,0,0,3,0,0.2776,18490
2,0,0,3,0.0215,29.63,1943
2,0,0,3,0,35.27,59.1
2,0,0,3,0.04547,42.53,1551
2,0,0,3,0.03428,38.42,473.3
2,0,0,3,0,0.7392,1527
2,0,0,3,0.05182,32.24,1116
2,0,0,3,0.02044,29.1,1679
2,0,0,3,0.06061,33.58,1675
2,0,0,3,0.03261,26.35,647.7
2,0,0,3,0.04029,36.59,1291
2,0,0,3,0,1.776,1521
2,0,0,3,0,1.564,1702
2,0,0,3,0.000666,1.894,2421
2,0,0,3,0,0.9526,1355
2,0,0,3,0,1.895,1155
2,0,0,3,0,0.6525,9029
2,0,0,3,0.02124,29.5,1917
2,0,0,3,0,0.6302,769.6
2,0,0,3,0,0.9225,40370
2,0,0,3,0,0.8525,4792
2,0,0,3,0,0.6453,4778
2,0,0,3,0,2.028,7156
2,0,0,3,0,5.06,9598
2,0,0,3,0,0.8298,1337
2,0,0,3,0,0.6738,2943
2,0,0,3,0.01781,24.9,1106
2,0,0,3,0.05182,32.24,1086
2,0,0,3,0,0.9147,1540
2,0,0,3,0.03261,26.35,647.7
2,0,0,3,0.04547,42.53,1563
2,0,0,3,0.0462,42.76,1575
2,0,0,3,0,0.6816,1048
2,0,0,3,0.02124,29.5,1911
2,0,0,3,0,1.202,1359
2,0,0,3,0,1.295,4512
2,0,0,3,0,0.4481,1027
2,0,0,3,0.05676,31,960.4
2,0,0,3,0,0.5205,4729
2,0,0,3,0.04472,37.89,1590
2,0,0,3,0,34.23,2194
2,0,0,3,0.06269,33.82,1790
2,0,0,3,0.04773,43.24,710.2
2,0,0,3,0.04773,43.24,1701
2,0,0,3,0.03428,38.42,479.3
2,0,0,3,0.04773,43.24,1683
2,0,0,3,0,0.658,1750
2,0,0,3,0.04631,42.79,1570
2,0,0,3,0.04631,42.79,1594
2,0,0,3,0.02045,29.1,1669
2,0,0,3,0.001671,8.216,9418
2,0,0,3,0.04851,31.67,833
2,0,0,3,0,21.75,2087
2,0,0,3,0.05117,32.13,1084
2,0,0,3,0,36.4,631.2
2,0,0,3,0.03648,35.35,944.4
2,0,0,3,0.05117,32.13,1078
2,0,0,3,0.03893,40.24,1238
2,0,0,3,0.02883,23.65,2124
2,0,0,3,0.02481,32.65,642
2,0,0,3,0.02124,29.5,1917
2,0,0,3,0.04657,42.88,1605
2,0,0,3,0.04657,42.88,1617
2,0,0,3,0.04657,42.88,1635
2,0,0,3,0,0.3974,12680
2,0,0,3,0.001671,8.216,9394
2,0,0,3,0,1.161,6105
2,0,0,3,0,0.6102,5984
2,0,0,3,0.000243,0.2669,313.9
2,0,0,3,0,40.66,1798
2,0,0,3,0,0.6702,2002
2,0,0,3,0,0.4,4585
2,0,0,3,0.03881,40.21,1004
2,0,0,3,0.01795,27.75,762
2,0,0,3,0,31.68,198.4
2,0,0,3,0.02319,31.84,242.3
2,0,0,3,0.01001,20.27,2902
2,0,0,3,0.01001,20.27,2860
2,0,0,3,0.01315,16.14,2850
2,0,0,3,0,0.7795,1331
2,0,0,3,0.02194,21.91,239.3
2,0,0,3,0.0554,32.81,1363
2,0,0,3,0.03968,36.4,1237
2,0,0,3,0,12.9,75.41
2,0,0,3,0.001565,7.21,8575
2,0,0,3,0.03801,39.9,440.5
2,0,0,3,0.03801,39.9,942.4
2,0,0,3,0.04506,31.01,497
2,0,0,3,0.03801,39.9,924.4
2,0,0,3,0.02663,33.51,1031
2,0,0,3,0.03801,39.9,900.4
2,0,0,3,0.03428,38.42,497.3
2,0,0,3,0.04154,41.2,1255
2,0,0,3,0,1.718,5379
2,0,0,3,0.05973,33.44,1633
2,0,0,3,0,0.7641,545.7
2,0,0,3,0.06267,33.83,1826
2,0,0,3,0,0.7298,1248
2,0,0,3,0.04338,37.51,1499
2,0,0,3,0.002195,6.513,9097
2,0,0,3,0.03946,40.44,1314
2,0,0,3,0.04726,31.45,730.1
2,0,0,3,0.04942,43.76,1792
2,0,0,3,0.02248,30.09,2210
2,0,0,3,0.02248,30.09,2222
2,0,0,3,0.01015,20.37,3035
2,0,0,3,0.03619,39.2,700.8
2,0,0,3,0.03947,40.45,1048
2,0,0,3,0.03428,38.42,503.3
2,0,0,3,0.02669,21.82,823.6
2,0,0,3,0.06766,34.41,2031
2,0,0,3,0,32.05,1320
2,0,0,3,0,0.1717,2849
2,0,0,3,0.01334,16.2,2977
2,0,0,3,0.03947,40.45,479.8
2,0,0,3,0.03619,39.2,736.9
2,0,0,3,0,1.303,1052
2,0,0,3,0,0.1668,2526
2,0,0,3,0.02386,32.18,414.9
2,0,0,3,0.008615,19.19,1272
2,0,0,3,0.00024,0.3302,1148
2,0,0,3,0.03947,40.45,1060
2,0,0,3,0.04315,41.75,1395
2,0,0,3,0,0.9885,1062
2,0,0,3,0,24.58,1314
2,0,0,3,0.06492,34.09,1932
2,0,0,3,0,23,2920
2,0,0,3,0.04817,38.87,1769
2,0,0,3,0.05201,32.27,1137
2,0,0,3,0,0.9925,3038
2,0,0,3,0,0.4533,722.8
2,0,0,3,0,0.3927,1689
2,0,0,3,0,0.8164,1547
2,0,0,3,0,0.7757,5964
2,0,0,3,0,0.7739,15940
2,0,0,3,0.04366,41.93,1428
2,0,0,3,0,0.7739,15910
2,0,0,3,0.05823,32.95,1498
2,0,0,3,0,0.1446,613.5
2,0,0,3,0.0409,36.78,1296
2,0,0,3,0,48.36,1429
2,0,0,3,0,2.303,745
2,0,0,3,0.05757,33.06,1520
2,0,0,3,0,0.8643,7592
2,0,0,3,0.02065,29.2,1726
2,0,0,3,0,0.2693,1067
2,0,0,3,0,0.8804,1246
2,0,0,3,0.000541,0.1751,14070
2,0,0,3,0.04366,41.93,1422
2,0,0,3,0.04365,41.92,1392
2,0,0,3,0,0.6358,2657
2,0,0,3,0,0.8101,3566
2,0,0,3,0.000293,0.2592,782.2
2,0,0,3,0.05167,32.22,1087
2,0,0,3,0.01768,24.84,1055
2,0,0,3,0,0.4041,255.7
2,0,0,3,0.05167,32.22,1081
2,0,0,3,0.03752,39.72,407.9
2,0,0,3,0.04282,41.64,1364
2,0,0,3,0.02678,23.19,1638
2,0,0,3,0.04606,42.72,1572
2,0,0,3,0.03834,40.03,964.3
