bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
35250,1290,0,1103,-1103,1,100,1,2205,375
35250,1275,0,1088,-1088,1,100,1,2175,375
35250,1142.5,0,955,-955,1,100,1,1910,375
35251,774,0,712,-712,1,100,1,1423,125
35251,702,0,640,-640,1,100,1,1279,125
35252,592,0,517,-517,1,100,1,1034,150
35252,571.5,0,497,-497,1,100,1,993,150
35252,615.5,0,541,-541,1,100,1,1081,150
35252,603.5,0,529,-529,1,100,1,1057,150
35254,401,0,351,-351,1,100,1,702,100
35254,381.5,0,356,-356,1,100,1,711,52
35254,330,0,304,-304,1,100,1,608,52
35254,340.75,0,319,-319,1,100,1,638,43.5
35254,346.25,0,327,-327,1,100,1,653,39.5
35254,570.75,16.95,488.9,-455,1,100,1,909,232.5
35255,649,58,590,-474,1,100,1,948,350
35255,678.5,0,661,-661,1,100,1,1322,35
35255,193,0,360,-360,1,100,1,351,35
35255,244,0,360,-360,1,100,1,453,35
35257,381.75,0,504,-504,1,100,1,676,87.5
35257,381.75,0,504,-504,1,100,1,676,87.5
35259,520,0,513,-513,1,100,1,1025,15
35264,314.18075,0,287,-287,1,100,1,574,54.3615
35264,225.14275,0,198,-198,1,100,1,396,54.2855
35264,183.0125,0,159,-159,1,100,1,317,49.025
35264,176.5125,0,152,-152,1,100,1,304,49.025
35264,198.2,0,170,-170,1,100,1,340,56.4
35264,369.2,0,341,-341,1,100,1,682,56.4
35265,147,0,711.6,-711.6,1,100,1,249,45
35265,216,0,711.6,-711.6,1,100,1,387,45
35265,128.5,0,711.6,-711.6,1,100,1,212,45
35266,510.5,0,488,-488,1,100,1,976,45
35276,191,0,184,-184,1,100,1,368,14
35277,90.375,0,75,-75,1,100,1,150,30.75
35277,118.375,0,103,-103,1,100,1,206,30.75
35281,79,0,67,-67,1,100,1,133,25
35283,217.5,0,215,-215,1,100,1,430,5
35285,68.75,0,58,-58,1,100,1,115,22.5
35288,151.5,0,143,-143,1,100,1,286,17
35288,214,0,206,-206,1,100,1,411,17
35290,19.5375,0,18,-18,1,100,1,36,3.075
35290,44.5375,0,43,-43,1,100,1,86,3.075
35290,55.0375,0,54,-54,1,100,1,107,3.075
35290,24.5375,0,23,-23,1,100,1,46,3.075
35290,26.5375,0,25,-25,1,100,1,50,3.075
35290,29.0375,0,28,-28,1,100,1,55,3.075
35294,46.5,0,54,-54,1,100,1,81,12
35294,49,0,54,-54,1,100,1,86,12
35294,50,0,54,-54,1,100,1,88,12
35296,106.75,0,100,-100,1,100,1,199,14.5
35296,61.25,0,54,-54,1,100,1,108,14.5
35296,123.25,0,116,-116,1,100,1,232,14.5
35296,84.25,0,77,-77,1,100,1,154,14.5
35296,38.25,0,31,-31,1,100,1,62,14.5
35296,124.75,0,118,-118,1,100,1,235,14.5
35297,102.075,0,97,-97,1,100,1,193,11.15
35297,83.575,0,78,-78,1,100,1,156,11.15
35297,78.575,0,73,-73,1,100,1,146,11.15
35298,56.65,0,53,-53,1,100,1,106,7.3
35298,48.225,0,45,-45,1,100,1,90,6.45
35298,150.925,0,149,-149,1,100,1,297,4.85
35298,56.425,0,54,-54,1,100,1,108,4.85
35300,27.25,0,21,-21,1,100,1,42,12.5
35300,60.25,0,54,-54,1,100,1,108,12.5
35300,42.25,0,36,-36,1,100,1,72,12.5
35300,49.75,0,44,-44,1,100,1,87,12.5
35301,111.875,0,106,-106,1,100,1,212,11.75
35301,63.375,0,58,-58,1,100,1,115,11.75
35303,63.1,0,58,-58,1,100,1,115,11.2
35303,54.575,0,49,-49,1,100,1,98,11.15
35303,50.075,0,45,-45,1,100,1,89,11.15
35344,443.25,0,392,-392,1,100,1,784,102.5
35348,633.225,0,633,-633,1,100,1,1266,0.45
35351,198.75,0,174,-174,1,100,1,348,49.5
35351,196.25,0,172,-172,1,100,1,343,49.5
35351,454.75,0,430,-430,1,100,1,860,49.5
35351,189,0,176,-176,1,100,1,351,27
35351,119,0,106,-106,1,100,1,211,27
35351,125.5,0,112,-112,1,100,1,224,27
35353,87.5,5.25,86.5,-76,1,100,1,152,23
35353,54.5,13.5,86.5,-59.5,1,100,1,86,23
35353,104,0,93,-93,1,100,1,185,23
35353,83.25,0.8,75.6,-74,1,100,1,147,19.5
35353,42.75,11.8,75.6,-52,1,100,1,66,19.5
35353,33.25,11.8,75.6,-52,1,100,1,47,19.5
35354,146.5,0,124,-124,1,100,1,248,45
35354,246.5,0,224,-224,1,100,1,448,45
35354,432.5,0,403,-403,1,100,1,805,60
35355,220.75,0,197,-197,1,100,1,394,47.5
35355,246.25,0,223,-223,1,100,1,445,47.5
35356,196,0,179,-179,1,100,1,357,35
35366,71,0,65,-65,1,100,1,130,12
35366,81,0,75,-75,1,100,1,150,12
35366,145.5,0,140,-140,1,100,1,279,12
35368,73.75,0,69,-69,1,100,1,137,10.5
35368,60.75,0,57,-57,1,100,1,113,8.5
35368,104.25,0,100,-100,1,100,1,200,8.5
35369,319,0,312,-312,1,100,1,623,15
35369,311.75,0,307,-307,1,100,1,613,10.5
35369,651.075,0,612,-612,1,100,1,1224,78.15
