bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
46843,728.0625,0,309.8,-309.8,1,100,1,801.125,655
46843,661.0625,68.15,437.1,-300.8,1,100,1,767.125,555
46844,482.5,67.95,435.9,-300,1,100,1,765,200
46844,482.5,67.95,435.9,-300,1,100,1,765,200
46846,456,54.35,348.7,-240,1,100,1,612,300
46849,173.85,18.25,117.2,-80.7,1,100,1,205.7,142
46849,173.85,18.25,117.2,-80.7,1,100,1,205.7,142
46849,152.85,19.8,126.9,-87.3,1,100,1,222.7,83
46850,150.2125,40.15,173.8,-93.5,1,100,1,238.425,62
46850,134.7025,28.55,123.5,-66.4,1,100,1,169.405,100
46850,134.7025,28.55,123.5,-66.4,1,100,1,169.405,100
46851,152.225,23.9,153.5,-105.7,1,100,1,269.45,35
46851,124.5325,15,96.3,-66.3,1,100,1,169.065,80
46851,124.5325,15,96.3,-66.3,1,100,1,169.065,80
46852,126.5,25.8,111.6,-60,1,100,1,153,100
46852,29.8,4.2,27.1,-18.7,1,100,1,47.6,12
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,178.375,36.5,158,-85,1,100,1,216.75,140
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,119.8,25.2,109.1,-58.7,1,100,1,149.6,90
46853,178.375,36.5,158,-85,1,100,1,216.75,140
46859,13.1625,2.275,11.05,-6.5,1,100,1,16.575,9.75
46859,13.1625,2.275,11.05,-6.5,1,100,1,16.575,9.75
46859,13.1625,2.275,11.05,-6.5,1,100,1,16.575,9.75
46859,13.1625,2.275,11.05,-6.5,1,100,1,16.575,9.75
46860,85.91,18.2,88.5,-52.1,1,100,1,132.77,39.05
46862,33.8,0,18.4,-18.4,1,100,1,47.6,20
46862,33.8,0,18.4,-18.4,1,100,1,47.6,20
