bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
9,21.5,0,500,-500,1,100,1,40,3
21,0,0,532.035,-532.035,1,100,0,1764.706,88.235
23,187.6395,0,33.333,-33.333,1,100,1,357.409,17.87
25,1089.9655,0,400,-400,1,100,1,2076.125,103.806
27,764.2285,0,550,-550,1,100,1,1500,28.457
42,755.9805,0,550,-550,1,100,1,1500,11.961
46,775.9245,0,550,-550,1,100,1,1500,51.849
51,754.122,0,550,-550,1,100,1,1500,8.244
55,0,0,131.303,-131.303,1,35,0,422.059,5.7
60,22.303,0,9.352,-9.352,1,100,1,41.606,3
70,23.34,0,9.296,-9.296,1,100,1,41.36,5.32
73,770.3845,0,550,-550,1,100,1,1500,40.769
75,1005,0,425.895,-425.895,1,1020,1,2000,10
75,1005,0,426.656,-426.656,1,1020,1,2000,10
78,751.5,0,550,-550,1,100,1,1500,3
96,753.085,0,550,-550,1,100,1,1500,6.17
112,21.5,0,3.66,-3.66,1,100,1,40,3
116,115.586,0,51.286,-51.286,1,100,1,228.172,3
119,0,0,284.382,-284.382,1,686,0,914.118,45.706
129,626.6275,0,281.019,-281.019,1,686,1,1250.255,3
141,787.5,0,550,-550,1,100,1,1500,75
147,21.5,0,9.607,-9.607,1,100,1,40,3
151,0,0,120.323,-120.323,1,100,0,386.765,19.338
152,221.2325,0,135.878,-135.878,1,35,1,436.765,5.7
154,257.5555,0,135.42,-135.42,1,100,1,512.111,3
160,0,0,16.813,-16.813,1,40.6,0,54.044,3
163,0,0,32.357,-32.357,1,60.67,0,104.007,9.5
178,0,0,8.321,-8.321,1,52.5,0,26.746,3
179,0,0,56.044,-56.044,1,102,0,180.147,38
182,0,0,10.426,-10.426,1,38.65,0,33.515,7.79
192,0,0,134.962,-134.962,1,100,0,433.824,21.691
196,0,0,11.929,-11.929,1,38.65,0,38.346,3
199,0,0,14.745,-14.745,1,126.32,0,47.397,19.66
199,0,0,24.019,-24.019,1,100,0,77.206,3.86
199,0,0,9.607,-9.607,1,100,0,30.882,3
211,21.5,0,11.209,-11.209,1,100,1,40,3
217,0,0,297.832,-297.832,1,733,0,957.353,304
224,0,0,431.367,-431.367,1,650,0,1386.585,427.4
237,0,0,10.34,-10.34,1,100,0,33.235,7.6
243,754.4865,0,550,-550,1,100,1,1500,8.973
252,0,0,69.06,-69.06,1,250,0,221.985,11.099
257,0,0,24.979,-24.979,1,25.98,0,80.294,20.65
263,42.917,0,21.617,-21.617,1,43.45,1,81.747,4.087
267,751.5,0,550,-550,1,100,1,1500,3
269,769.343,0,550,-550,1,100,1,1500,38.686
274,37.799,0,18.735,-18.735,1,44,1,70.848,4.75
286,787.5,0,550,-550,1,100,1,1500,75
293,61.911,0,26.764,-26.764,1,73,1,119.072,4.75
302,0,0,120.323,-120.323,1,6.25,0,386.765,5.142
305,289.589,0,123.982,-123.982,1,100,1,551.598,27.58
314,0,0,307.92,-307.92,1,370.6,0,989.779,251.2
322,768.5275,0,550,-550,1,100,1,1500,37.055
332,93.0805,0,48.037,-48.037,1,100,1,181.661,4.5
333,0,0,7.206,-7.206,1,100,0,23.162,3
336,0,0,86.467,-86.467,1,234,0,326.99,94.05
339,262.526,0,117.578,-117.578,1,100,1,523.102,1.95
350,0,0,66.292,-66.292,1,43.45,0,213.088,25.933
351,787.5,0,550,-550,1,100,1,1500,75
352,0,0,215.089,-215.089,1,100,0,691.382,34.569
353,0,0,101.107,-101.107,1,213.4,0,325,94.05
356,207.3825,0,128.1,-128.1,1,100,1,411.765,3
358,275.3225,0,123.525,-123.525,1,100,1,549.562,1.083
359,0,0,243.07,-243.07,1,595,0,781.324,124.8
368,60.6965,0,25.986,-25.986,1,71.18,1,115.612,5.781
371,238.259,0,122.152,-122.152,1,64.7,1,461.938,14.58
371,0,0,118.95,-118.95,1,64.7,0,382.353,19.118
371,0,0,19.627,-19.627,1,49.4,0,63.088,13.46
372,145.919,0,86.467,-86.467,1,213.4,1,277.941,13.897
375,0,0,21.617,-21.617,1,43.45,0,69.485,4.75
379,626.0025,0,253.158,-253.158,1,382.6,1,1126.297,125.708
382,0,0,86.467,-86.467,1,234,0,277.941,94.05
388,764.3025,0,550,-550,1,100,1,1500,28.605
392,260.528,0,116.663,-116.663,1,100,1,519.031,2.025
398,278.3165,0,124.44,-124.44,1,19,1,553.633,3
401,0,0,312.244,-312.244,1,369,0,1003.676,127.708
412,762.9485,0,550,-550,1,100,1,1500,25.897
414,759.277,0,550,-550,1,100,1,1500,18.554
421,21.5,0,605.021,-605.021,1,100,1,40,3
431,751.5,0,550,-550,1,100,1,1500,3
433,751.5,0,550,-550,1,100,1,1500,3
442,754.6815,0,550,-550,1,100,1,1500,9.363
456,787.5,0,550,-550,1,100,1,1500,75
468,77.4955,0,28.431,-28.431,1,58.71,1,126.491,28.5
474,0,0,133.133,-133.133,1,52.94,0,427.941,21.397
474,0,0,19.215,-19.215,1,52.94,0,61.765,14.25
506,0,0,119.408,-119.408,1,250,0,383.824,19.191
510,751.5,0,550,-550,1,100,1,1500,3
543,787.5,0,550,-550,1,100,1,1500,75
563,0,0,384.3,-384.3,1.005845,100,0,1235.294,61.765
566,699.078,0,368.928,-368.928,1,841,1,1395.156,3
569,752.2955,0,550,-550,1,100,1,1500,4.591
579,271.5295,0,116.251,-116.251,1,100,1,517.199,25.86
582,714.239,0,320.404,-320.404,1,659,1,1425.478,3
584,21.5,0,24.181,-24.181,1,100,1,40,3
588,0,0,22.578,-22.578,1.007635,100,0,72.574,3.629
609,751.5,0,550,-550,1,100,1,1500,3
614,603.118,0,270.451,-270.451,1,100,1,1203.236,3
626,0,0,319.141,-319.141,1,659,0,1025.846,51.292
629,0,0,174.857,-174.857,1.00898,100,0,562.059,28.103
630,0,0,29.303,-29.303,1,55,0,94.191,4.71
630,0,0,26.421,-26.421,1,55,0,84.926,4.246
630,60.46,0,26.421,-26.421,1,55,1,117.545,3.375
630,69.89,0,30.744,-30.744,1,55,1,136.78,3
630,0,0,25.94,-25.94,1,55,0,83.382,4.169
630,0,0,25.94,-25.94,1,55,0,83.382,4.169
634,0,0,7.206,-7.206,1,19,0,23.162,3
638,686.678,0,293.99,-293.99,1,718,1,1307.958,65.398
652,0,0,22.578,-22.578,1,55.6,0,72.574,3.629
652,0,0,22.578,-22.578,1,55.6,0,72.574,3.629
652,39.331,0,23.538,-23.538,1,55.6,1,75.662,3
652,309.8925,0,132.675,-132.675,1,55.6,1,590.271,29.514
652,0,0,134.048,-134.048,1,195.6,0,430.882,21.544
652,17.3895,0,9.887,-9.887,1,195.6,1,31.779,3
664,755.802,0,550,-550,1,100,1,1500,11.604
669,462.419,0,286.784,-286.784,1,704,1,921.838,3
682,21.5,0,3.66,-3.66,1.0181,100,1,40,3
686,0,0,364.605,-364.605,1,841,0,1171.985,58.599
696,761.144,0,550,-550,1,100,1,1500,22.288
698,21.5,0,3.66,-3.66,1,100,1,40,3
