bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
1,1,378.4,98.5,0,16.61,0,1,0,220,6,1.1,0.9
2,2,0,0,0,0,0,1,0,154,1,1.1,0.9
3,1,151,48.8,0,4.69,0,1,0,220,5,1.1,0.9
4,1,171.41,23.4,0,2.1,0,1,0,220,5,1.1,0.9
5,1,45.95,14,0,13.34,0,1,0,220,6,1.1,0.9
6,2,0,0,0,0,0,1,0,380,6,1.1,0.9
7,1,31.03,10.3,0,0.65,0,1,0,110,21,1.1,0.9
8,2,0,0,0,0,0,1,0,154,1,1.1,0.9
9,1,14.3,2,0,1.91,0,1,0,154,1,1.1,0.9
10,1,134,24.7,0,12.44,0,1,0,220,5,1.1,0.9
11,1,0,0,0,0,0,1,0,150,9,1.1,0.9
12,1,-6.11,2,0,0.47,0,1,0,150,9,1.1,0.9
13,1,-22.74,-8.32,0,6.5,0,1,0,220,6,1.1,0.9
14,1,13.5,14.8,0,132.435168,0,1,0,380,9,1.3,0.7
15,1,59.67,26.7,0,12.84,0,1,0,220,4,1.1,0.9
16,1,30.6,4.3,0,5.15,0,1,0,154,1,1.1,0.9
17,1,67.68,12.1,0,2.18,0,1,0,220,3,1.1,0.9
18,2,0,0,0,0,0,1,0,380,3,1.1,0.9
19,1,25.33,7.5,0,2.39,0,1,0,110,12,1.1,0.9
20,1,1.4,0.2,0,4.93,0,1,0,154,1,1.1,0.9
21,1,161.2,39.3,0,30.71,0,1,0,220,5,1.1,0.9
22,1,0,-0,0,0.85,0,1,0,220,5,1.1,0.9
23,1,19.62,7.1,0,1.15,0,1,0,110,19,1.1,0.9
24,1,17.22,5.7,0,1.22,0,1,0,110,21,1.1,0.9
25,2,0,0,0,0,0,1,0,220,3,1.1,0.9
26,1,167.3,54.8,0,110.54,0,1,0,380,5,1.1,0.9
27,1,-0,-0,0,14.82,0,1,0,380,13,1.1,0.9
28,1,0,0,0,0,0,1,0,150,9,1.1,0.9
29,1,152.9,49.4,0,27.65,0,1,0,380,5,1.1,0.9
30,1,-0,0,0,0.56,0,1,0,150,9,1.1,0.9
31,1,69.68,43.2,0,6.3,0,1,0,150,9,1.3,0.7
32,2,0,0,0,0,0,1,0,220,4,1.1,0.9
33,2,0,0,0,0,0,1,0,220,4,1.1,0.9
34,1,13.52,4.9,0,1.8,0,1,0,110,19,1.1,0.9
35,1,10.51,3.5,0,0.31,0,1,0,110,12,1.1,0.9
36,1,-0,-0,0.12,15.34,0,1,0,220,19,1.1,0.9
37,1,9.21,2.6,0,2,0,1,0,110,18,1.1,0.9
38,1,42.75,12.8,0,13.3,0,1,0,220,8,1.1,0.9
39,2,0,0,0,0,0,1,0,150,10,1.1,0.9
40,1,16.02,4.54,0,0.1,0,1,0,110,23,1.1,0.9
41,1,27.9,4,0,4.23,0,1,0,154,1,1.1,0.9
42,1,20.82,7.9,0,26.89,0,1,0,380,4,1.1,0.9
43,1,12.6,1.8,0,2.03,0,1,0,154,1,1.1,0.9
44,1,-0,0,0,7.27,0,1,0,220,5,1.1,0.9
45,1,10.11,3.7,0,0.81,0,1,0,110,19,1.1,0.9
46,1,10.01,2.7,0,1.14,0,1,0,110,18,1.1,0.9
47,1,6.31,0,0,0.67,0,1,0,110,18,1.1,0.9
48,1,2.9,0.9,0,0.6,0,1,0,110,15,1.1,0.9
49,2,0,0,0,0,0,1,0,220,6,1.1,0.9
50,1,48.8,6.9,0,8.71,0,1,0,154,1,1.1,0.9
51,2,0,0,0,0,0,1,0,220,4,1.1,0.9
52,1,127.6,31.8,0,20.51,0,1,0,150,8,1.1,0.9
53,1,48.65,16.1,0,7.14,0,1,0,220,5,1.1,0.9
54,1,110.5,-26.8,0,16.37,0,1,0,220,6,1.1,0.9
55,1,0,-0,0,1.23,0,1,0,220,3,1.1,0.9
56,1,140,79.7,0,6.5,0,1,0,220,3,1.1,0.9
57,1,21.6,3,0,3.54,0,1,0,154,1,1.1,0.9
58,1,0,0,0,2.31,0,1,0,380,5,1.1,0.9
59,1,119.2,20.7,0,3.31,0,1,0,220,5,1.1,0.9
60,1,0.24,-1.66,0,0.65,0,1,0,110,18,1.1,0.9
61,1,-0,0,0,58.57,0,1,0,380,3,1.1,0.9
62,1,-0,0,0,1.34,0,1,0,110,18,1.1,0.9
63,1,187.9,110.2,0,21.25,0,1,0,380,3,1.1,0.9
64,1,14.92,5.5,0,1.31,0,1,0,110,15,1.1,0.9
65,1,-18.52,6.1,0,0.79,0,1,0,150,9,1.1,0.9
66,1,4.61,1.7,0,2.32,0,1,0,110,19,1.1,0.9
67,1,0,0,0.099501,82.133595,0,1,0,380,18,1.1,0.9
68,1,10.81,5.1,0,1.09,0,1,0,110,18,1.1,0.9
69,1,62.87,20.5,0,1.15,0,1,0,150,8,1.1,0.9
70,1,0,0,0,2.64,0,1,0,154,1,1.1,0.9
71,1,126.3,42.4,0,55.24,0,1,0,150,8,1.1,0.9
72,1,6.91,-4.6,0,5.75,0,1,0,220,4,1.1,0.9
73,1,15.72,5.2,0,0.11,0,1,0,110,12,1.1,0.9
74,1,0,0,0,0,0,1,0,150,9,1.1,0.9
75,1,38.74,6.1,0,1.17,0,1,0,220,4,1.1,0.9
76,1,22.13,10.7,0,14.21,0,1,0,220,8,1.1,0.9
77,1,-0,-0,0,0.73,0,1,0,220,4,1.1,0.9
78,1,0,-0,0,0.83,0,1,0,110,18,1.1,0.9
79,1,138.8,136.7,0,8.76,0,1,0,380,3,1.1,0.9
80,2,0,0,0,0,0,1,0,220,23,1.1,0.9
81,1,67.76,19.18,0,1.47,0,1,0,150,1,1.1,0.9
82,1,22.02,5.1,0,0.69,0,1,0,110,1,1.1,0.9
83,1,0,0,0,6.62,0,1,0,220,3,1.1,0.9
84,1,1,0.3,0,0.19,0,1,0,110,19,1.1,0.9
85,1,20.9,3,0,5.74,0,1,0,154,1,1.1,0.9
86,1,0,0,0,0.12,0,1,0,150,9,1.1,0.9
87,1,21.52,5.1,0,0.5,0,1,0,110,18,1.1,0.9
88,1,71.98,28.8,0,11,0,1,0,220,6,1.1,0.9
89,1,0,0,0.199111,4.530599,0,1,0,380,2,1.1,0.9
90,1,363.25,115.39,0,3.95,0,1,0,220,5,1.1,0.9
91,1,-0,0,0,0.02,0,1,0,150,8,1.1,0.9
92,1,192.9,73.3,0,20.75,0,1,0,380,3,1.1,0.9
93,1,17.52,6.3,0,0.26,0,1,0,110,19,1.1,0.9
94,1,33.14,12,0,0.65,0,1,0,110,19,1.1,0.9
95,1,40.45,25,0,9.82,0,1,0,150,9,1.1,0.9
96,1,193.17,53.37,0,4.58,0,1,0,220,5,1.1,0.9
97,1,0,0,0,9.38,0,1,0,380,1,1.1,0.9
98,1,90.7,25.5,0,3.11,0,1,0,220,3,1.1,0.9
99,1,176.3,-58.9,0,24.77,0,1,0,380,6,1.1,0.9
100,1,35.94,22.3,0,0,0,1,0,150,9,1.1,0.9
101,1,-0,0,0,0.29,0,1,0,150,9,1.1,0.9
102,1,0,-0,0,3.77,0,1,0,220,6,1.1,0.9
103,1,65.07,40.3,0,5.43,0,1,0,150,9,1.1,0.9
104,1,51.36,-8.8,0,2.15,0,1,0,220,6,1.1,0.9
105,1,-0,-0,0,82.55,0,1,0,380,6,1.1,0.9
106,1,0,-0,0,31.19,0,1,0,380,23,1.3,0.7
107,2,0,0,0,0,0,1,0,380,3,1.3,0.7
108,1,3.8,1.3,0,0.4,0,1,0,110,18,1.1,0.9
109,1,137,19.5,0,4.9,0,1,0,154,1,1.1,0.9
110,1,0,0,0,0,0,1,0,150,9,1.1,0.9
111,1,61.07,36,0,3.09,0,1,0,220,11,1.1,0.9
112,1,0,0,0,3.24,0,1,0,220,3,1.1,0.9
113,1,-0,-0,0,6.532711,0,1,0,380,5,1.1,0.9
114,1,55.7,7.9,0,4.21,0,1,0,154,1,1.1,0.9
115,1,0,-0,0,4.21,0,1,0,220,5,1.1,0.9
116,1,1.8,0.7,0,0.3,0,1,0,110,19,1.1,0.9
117,1,40.04,16,0,0.52,0,1,0,110,18,1.1,0.9
118,1,-0,0,0,36.562834,0,1,0,380,5,1.1,0.9
119,1,0,0,0,0.09,0,1,0,150,9,1.1,0.9
120,1,140.6,20.1,0,13.81,0,1,0,154,1,1.1,0.9
121,1,45.15,14.1,0,0.19,0,1,0,110,15,1.1,0.9
122,1,-0,0,0,5.75,0,1,0,220,3,1.1,0.9
123,2,0,0,0,0,0,1,0,220,11,1.1,0.9
124,2,0,0,0,0,0,1,0,220,5,1.1,0.9
125,1,3.42,2.68,0,1.46,0,1,0,110,18,1.1,0.9
126,1,0,-0,0,2.64,0,1,0,154,1,1.1,0.9
127,1,-0,-0,0,4.3,0,1,0,220,6,1.1,0.9
128,1,23.73,12.7,0,0.52,0,1,0,220,5,1.1,0.9
129,1,121.9,7.4,0,1.34,0,1,0,220,3,1.1,0.9
130,1,-0,0,0.135375,47.750675,0,1,0,380,10,1.1,0.9
131,1,47.35,16.4,0,4.08,0,1,0,110,22,1.1,0.9
132,1,0,-0,0,21.39,0,1,0,380,1,1.1,0.9
133,1,38.14,12.5,0,6.28,0,1,0,150,8,1.1,0.9
134,1,54.2,7.8,0,94.9,0,1,0,400,1,1.1,0.9
135,1,130.6,84.9,0,4.22,0,1,0,220,7,1.1,0.9
136,1,7.91,2.6,0,0.74,0,1,0,110,12,1.1,0.9
137,1,42.1,74.61,0,37.58,0,1,0,150,1,1.1,0.9
138,1,-75.38,7.8,0,29.9,0,1,0,380,10,1.1,0.9
139,1,-0,-0,0,36.92,0,1,0,380,8,1.1,0.9
140,1,0,0,0,4.14,0,1,0,220,8,1.1,0.9
141,2,0,0,0,0,0,1,0,220,13,1.1,0.9
142,2,0,0,0,0,0,1,0,220,6,1.1,0.9
143,1,0,0,0,0,0,1,0,150,8,1.1,0.9
144,1,0,0,0,98.53,0,1,0,380,14,1.1,0.9
145,1,38.34,5.6,0,7.64,0,1,0,220,5,1.1,0.9
146,1,269.6,65.7,0,0,0,1,0,120,20,1.3,0.7
147,2,0,0,0,0,0,1,0,220,7,1.1,0.9
148,1,32.34,12,0,6.1,0,1,0,220,5,1.1,0.9
149,1,100.1,45.1,0,1.11,0,1,0,380,6,1.1,0.9
150,2,0,0,0,0,0,1,0,220,5,1.1,0.9
151,2,0,0,0,0,0,1,0,154,1,1.1,0.9
152,1,7,1,0,4.69,0,1,0,154,1,1.1,0.9
153,1,-0,0,0,0.56,0,1,0,150,7,1.1,0.9
154,1,0,0,0,1.29,0,1,0,110,12,1.1,0.9
155,1,-0,-0,0,1.7,0,1,0,110,21,1.1,0.9
156,1,40.34,25,0,1.14,0,1,0,150,9,1.1,0.9
157,1,9.21,3.3,0,1.2,0,1,0,110,19,1.1,0.9
158,1,166,60.3,0,0.57,0,1,0,220,3,1.1,0.9
159,1,0,-0,0,0.1,0,1,0,150,9,1.1,0.9
160,1,79.4,11.3,0,4.92,0,1,0,154,1,1.1,0.9
161,1,-0,-0,0,0.16,0,1,0,150,9,1.1,0.9
162,1,0,0,0,66.65,0,1,0,380,6,1.1,0.9
163,1,147.76,32.73,0,8.34,0,1,0,220,5,1.1,0.9
164,1,0,-0,0,5.17,0,1,0,150,8,1.1,0.9
165,1,26.8,-3.7,0,51.261678,0,1,0,380,9,1.1,0.9
166,2,0,0,0,0,0,1,0,220,3,1.1,0.9
167,1,257.5,131.1,0,1.08,0,1,0,220,3,1.1,0.9
168,1,16.7,2.4,0,6.09,0,1,0,154,1,1.1,0.9
169,1,0,0,0,1.91,0,1,0,150,9,1.1,0.9
170,1,-0,-0,0,2.35,0,1,0,220,1,1.1,0.9
171,1,100.8,13.2,0,5.24,0,1,0,220,5,1.1,0.9
172,1,111.7,10.96,0,4.22,0,1,0,220,4,1.1,0.9
173,1,90.38,-5.05,0,8.49,0,1,0,220,13,1.1,0.9
174,1,370.5,-17,0,9.91,0,1,0,220,5,1.1,0.9
175,1,9.91,3.2,0,0.67,0,1,0,110,12,1.1,0.9
176,1,-0.69,-5.46,0,5.07,0,1,0,150,9,1.1,0.9
177,1,94.9,36.2,0,16.46,0,1,0,220,10,1.1,0.9
178,1,81.09,48,0,0.03,0,1,0,150,9,1.1,0.9
179,2,0,0,0,0,0,1,0,380,4,1.1,0.9
180,1,0,0,0,0.54,0,1,0,110,21,1.1,0.9
181,1,54.96,16.9,0,3.37,0,1,0,110,22,1.1,0.9
182,1,19.32,26,0,0.69,0,1,0,220,3,1.1,0.9
183,1,0,0,0,1.83,0,1,0,150,9,1.1,0.9
184,1,-0,-0,0,2.42,0,1,0,220,5,1.1,0.9
185,1,20.9,3,0,4.11,0,1,0,154,1,1.1,0.9
186,1,19.92,6.6,0,0.56,0,1,0,110,21,1.1,0.9
187,1,57.16,2,0,1.48,0,1,0,110,22,1.1,0.9
188,1,36.84,13.9,0,3.3,0,1,0,220,5,1.1,0.9
189,1,-15.04,-5.12,0,0.43,0,1,0,110,18,1.1,0.9
190,2,0,0,0,0,0,1,0,110,19,1.1,0.9
191,1,0,-0,0,14.19,0,1,0,220,6,1.1,0.9
192,2,0,0,0,0,0,1,0,380,3,1.1,0.9
193,1,119.9,3.7,0,3.33,0,1,0,220,3,1.1,0.9
194,2,0,0,0,0,0,1,0,150,8,1.1,0.9
195,1,73.14,21.55,0,8.52,0,1,0,220,5,1.1,0.9
196,1,0,-0,0,12.48,0,1,0,220,5,1.1,0.9
197,2,0,0,0,0,0,1,0,380,3,1.1,0.9
198,1,39.74,11.8,0,1.44,0,1,0,220,5,1.1,0.9
199,1,86.8,28.4,0,1.34,0,1,0,150,8,1.1,0.9
200,1,22.42,2.1,0,0.19,0,1,0,150,1,1.1,0.9
201,2,0,0,0,0,0,1,0,220,4,1.1,0.9
202,1,110.9,32.7,0,15.4,0,1,0,220,14,1.1,0.9
203,1,18.2,2.6,0,12.38,0,1,0,154,1,1.1,0.9
204,1,-0,-0,0.181549,14.690889,0,1,0,220,18,1.1,0.9
205,1,46.15,18.2,0,1.29,0,1,0,150,8,1.1,0.9
206,1,34.04,12.3,0,0.23,0,1,0,110,19,1.1,0.9
207,1,321.98,84.4,0,1.34,0,1,0,220,5,1.1,0.9
208,1,33.44,10,0,1.36,0,1,0,110,3,1.1,0.9
209,2,0,0,0,0,0,1,0,110,12,1.1,0.9
210,1,0,0,0,0,0,1,0,150,9,1.1,0.9
211,1,75.28,19.2,0,1.9,0,1,0,110,8,1.1,0.9
212,1,95.69,24.54,0,2.85,0,1,0,220,13,1.1,0.9
213,1,37.34,10.9,0,0.63,0,1,0,110,1,1.1,0.9
214,2,0,0,0,0,0,1,0,380,13,1.1,0.9
215,1,-0,0,0,4.93,0,1,0,110,18,1.1,0.9
216,1,155.6,54.7,0,2.21,0,1,0,220,5,1.1,0.9
217,1,105.2,0.1,0,7.36,0,1,0,220,5,1.1,0.9
218,1,69.83,15.12,0,2.23,0,1,0,220,5,1.1,0.9
219,2,0,0,0,0,0,1,0,380,7,1.1,0.9
220,2,0,0,0,0,0,1,0,380,6,1.1,0.9
221,2,0,0,0,0,0,1,0,380,5,1.1,0.9
222,2,0,0,0,0,0,1,0,150,1,1.1,0.9
223,1,27.03,8.8,0,1.84,0,1,0,110,21,1.1,0.9
224,1,2.6,0.5,0,0.14,0,1,0,110,18,1.1,0.9
225,1,0,0,0,1.15,0,1,0,220,5,1.1,0.9
226,1,14.62,4.8,0,1.02,0,1,0,110,12,1.1,0.9
227,1,-0,0,0,2.55,0,1,0,220,7,1.1,0.9
228,1,-23.43,57.4,0,0,0,1,0,150,2,1.1,0.9
229,1,426.6,93.7,0,80.94,0,1,0,380,6,1.1,0.9
230,1,152.07,22.52,0,7.87,0,1,0,220,4,1.1,0.9
231,1,-0.13,-1,0,0,0,1,0,110,8,1.1,0.9
232,1,0,0,0,0.7,0,1,0,150,9,1.1,0.9
233,1,2.5,3.8,0,0.15,0,1,0,110,18,1.1,0.9
234,1,16.7,2.4,0,0.87,0,1,0,154,1,1.1,0.9
235,1,34.04,4.4,0,1.25,0,1,0,110,22,1.1,0.9
236,1,45.85,7,0,1.05,0,1,0,220,4,1.1,0.9
237,1,0,-0,0,30.97,0,1,0,380,3,1.1,0.9
238,1,0,-0,0,19.36,0,1,0,220,6,1.1,0.9
239,2,0,0,0,0,0,1,0,110,19,1.1,0.9
240,1,0,0,0,0,0,1,0,150,9,1.1,0.9
241,1,-0,0,0,3.95,0,1,0,220,3,1.1,0.9
242,1,167.9,18.2,0,5.97,0,1,0,220,3,1.1,0.9
243,1,0,-0.01,0,13.49,0,1,0,150,8,1.1,0.9
244,1,-0,-0,0,0.68,0,1,0,150,8,1.1,0.9
245,1,16.62,5.5,0,1.34,0,1,0,110,21,1.1,0.9
246,2,0,0,0,0,0,1,0,220,1,1.1,0.9
247,1,0,0,0,0.72,0,1,0,110,18,1.1,0.9
248,2,0,0,0,0,0,1,0,380,13,1.1,0.9
249,1,-0,-0,0,26.3,0,1,0,220,4,1.1,0.9
250,1,0,0,0,13.85,0,1,0,380,3,1.1,0.9
251,1,118.4,16.9,0,8.02,0,1,0,154,1,1.1,0.9
252,1,-0,0,0,2.66,0,1,0,220,3,1.1,0.9
253,1,0,-0,0,4.06,0,1,0,220,1,1.1,0.9
254,1,-0,-0,0.135493,12.74062,0,1,0,380,21,1.1,0.9
255,2,0,0,0,0,0,1,0,380,16,1.1,0.9
256,1,0,-0,0,7.09,0,1,0,220,6,1.1,0.9
257,1,113.9,24.5,0,6.72,0,1,0,220,4,1.1,0.9
258,1,88,12.6,0,22.25,0,1,0,154,1,1.1,0.9
259,1,42.67,12.11,0,14.84,0,1,0,150,9,1.1,0.9
260,1,216.8,40.5,0,5.91,0,1,0,220,3,1.1,0.9
261,1,-0,0,0,1.29,0,1,0,380,10,1.1,0.9
262,2,0,0,0,0,0,1,0,220,13,1.1,0.9
263,2,0,0,0,0,0,1,0,154,1,1.1,0.9
264,1,38.74,9,0,0.57,0,1,0,220,4,1.1,0.9
265,1,350.4,29.3,0,19.31,0,1,0,220,11,1.1,0.9
266,1,0,-0,0,140.96,0,1,0,380,4,1.1,0.9
267,1,103.8,2.7,0,3.33,0,1,0,220,4,1.1,0.9
268,1,-0.13,-1,0,0,0,1,0,220,8,1.1,0.9
269,1,0,-0,0,0.66,0,1,0,110,22,1.1,0.9
270,1,-0,0,0,6.34,0,1,0,380,1,1.1,0.9
271,1,96.7,26.8,0,0,0,1,0,150,2,1.1,0.9
272,1,0,0,0,19.54,0,1,0,150,9,1.1,0.9
273,1,-0,-0,0,14.87,0,1,0,220,23,1.1,0.9
274,1,19.02,6,0,0.25,0,1,0,110,21,1.1,0.9
275,1,102.1,25.3,0,1.11,0,1,0,150,8,1.1,0.9
276,1,-0,0,0,2.44,0,1,0,220,3,1.1,0.9
277,1,0,0,0,0,0,1,0,150,9,1.1,0.9
278,2,0,0,0,0,0,1,0,110,18,1.1,0.9
279,1,8.31,3,0,0.99,0,1,0,110,19,1.1,0.9
280,1,119.6,29.6,0,5.34,0,1,0,220,5,1.1,0.9
281,1,-0,-0,0,18.07,0,1,0,380,8,1.1,0.9
282,2,0,0,0,0,0,1,0,380,18,1.1,0.9
283,1,27.33,11.9,0,1.17,0,1,0,220,5,1.1,0.9
284,1,191.2,-3.4,0,19.21,0,1,0,220,4,1.1,0.9
285,1,0,0,0.029916,18.291787,0,1,0,380,1,1.1,0.9
286,1,101.6,14.5,0,1.94,0,1,0,154,1,1.1,0.9
287,1,177.1,66.9,0,71.03,0,1,0,380,16,1.1,0.9
288,1,0,0,0,0.3,0,1,0,150,9,1.1,0.9
289,2,0,0,0,0,0,1,0,220,6,1.1,0.9
290,1,53.46,18.7,0,1.64,0,1,0,220,20,1.1,0.9
291,1,0,-0,0,12.73,0,1,0,220,14,1.1,0.9
292,1,13.82,1.4,0,0.7,0,1,0,220,5,1.1,0.9
293,1,85.1,67,0,0.18,0,1,0,150,9,1.1,0.9
