bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
1279,0,0,15,-15,1.044445,100,0,35,7
1210,21.66,2.5,20,-15,1,100,1,36.1,7.22
751,27.6,6,21,-9,1.0158755,100,1,46,9.2
2777,2,0,0.1,-0.1,1,100,1,4,0
2777,4.2,0.95,1,0.9,1,100,1,7,1.4
978,7.2,-1.5,4,-7,1,100,1,12,2.4
158,1.35,0,0,0,1.0000025,100,1,2.7,0
1217,7.8,0,5,-5,1.022612,100,1,13,2.6
367,30,9,27,-9,1,100,1,50,10
1127,9.6,0,0,0,1.015872,100,1,16,3.2
460,0,0,40,-40,1.04643,100,0,62,12.4
968,10.8,0,10,-10,1.0000025,100,1,18,3.6
1827,13.2,-2.5,7,-12,1.033334,100,1,22,4.4
1466,20.5,-5,5,-15,1,100,1,40,1
2863,20.5,0,6,-6,1,100,1,40,1
1466,20.5,-5,5,-15,1,100,1,40,1
2863,20.5,0,6,-6,1,100,1,40,1
1072,0,0,1,0.9,1.00445,100,0,12,2.4
1072,0,0,1,0.9,1.00445,100,0,14,2.8
1072,0,0,1,0.9,1.00445,100,0,12,2.4
642,6.2,0,3,-3,1.021212,100,1,10.33,2.07
642,6.2,0,3,-3,1.021212,100,1,10.33,2.07
542,27.5,6,22,-10,1.015872,100,1,50,5
773,7.2,0,0,0,1.0000025,100,1,12,2.4
399,8.28,0,0,0,1.015872,100,1,13.8,2.76
399,0.6,0,0,0,1.015872,100,1,1.2,0
21,14.4,0,0,0,0.9888895,100,1,24,4.8
21,16.56,0,0,0,0.9888895,100,1,27.6,5.52
899,10.8,0,0,0,1.000709,100,1,18,3.6
899,12.6,0,0,0,1.000709,100,1,21,4.2
2618,3.6,0,0,0,0.999999,100,1,6,1.2
2618,22.5,2,10,-6,0.999999,100,1,37.5,7.5
285,3.6,0,0,0,0.999999,100,1,6,1.2
285,22.5,2,10,-6,0.999999,100,1,37.5,7.5
135,7.8,-0.5,5,-6,1.0000025,100,1,13,2.6
53,10.8,0,0.8,-0.8,1.015872,100,1,18,3.6
53,10.8,0,0.8,-0.8,1.015872,100,1,18,3.6
596,2,0,0,0,1.04598,100,1,4,0
958,2.3,0,0,0,0.975,100,1,4.6,0
1679,12.6,1,6,-4,1,100,1,21,4.2
1679,12.6,1.1,6.7,-4.5,1,100,1,21,4.2
1157,4.32,0,0,0,1.015872,100,1,7.2,1.44
513,0,0,5,1,1,100,0,11,2.2
513,0,0,5,1,1,100,0,11,2.2
371,4.8,0,5,-5,0.999999,100,1,8,1.6
