bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2,0,0,21.136,-21.136,0.9975,71.2,0,17,42.75
5,0,0,15.15,-9.9,0.9975,30.11,0,16,12.8975
6,34.21925,0,550,-550,0.9975,100,1,61,7.4385
9,36.3855,0,550,-550,0.9975,100,1,66,6.771
16,50.5,0,550,-550,0.9975,100,1,100,1
23,0,0,40,-40,0.9975,100,0,79,1
26,16.06425,0,550,-550,0.9975,100,1,31,1.1285
43,0,0,9.607,-9.607,0.9975,100,0,5,1
46,172,0,600,-600,0.9975,2300,1,343,1
48,39,30.2505,216.361,-155.86,0.9975,100,1,77,1
50,177.5,0,177,-177,0.9975,100,1,354,1
52,0,0,139.885,-115.13,0.9975,100,0,41,11.241
54,210.63,0,550,-550,0.9975,100,1,392,29.26
59,102,0,500,-500,0.9975,1600,1,203,1
69,210.5,0,210,-210,0.9975,100,1,420,1
70,51,0,51,-51,0.9975,100,1,101,1
73,139.5,0,139,-139,0.9975,100,1,278,1
78,80.5,0,80,-80,0.9975,100,1,160,1
89,222.03125,0,206,-206,0.9975,804,1,412,32.0625
90,148,0,148,-148,0.9975,100,1,295,1
102,0,0,61.104,-61.104,0.9975,200.54,0,13,85.5
122,0,0,291.77,-195.238,0.9975,1200,0,340,897.75
128,0,0,31.567,-31.567,0.9975,104,0,14,71.25
129,35,0,35,-35,0.9975,100,1,69,1
137,0,0,297,-297,0.9975,67.5,0,594,8.1765
137,0,0,66,-66,0.9975,67.5,0,132,7.125
140,0,0,286.303,-155,0.9975,848,0,309,4.75
145,0,0,114,-114,0.9975,234,0,228,69.35
146,74,0,74,-74,0.9975,100,1,147,1
163,42.1045,0,63.6,-63.6,0.9975,100,1,83,1.209
163,0,0,101,-101,0.9975,100,0,202,7.5295
183,128,0,550,-550,0.9975,100,1,216,40
189,94.387,0,104.31,-104.31,0.9975,100,1,187,1.774
193,0,0,124,-124,0.9975,104,0,247,35.625
194,161.53125,0,146,-146,0.9975,704,1,291,32.0625
218,0,0,39.583,-39.583,0.9975,160,0,51,48.45
218,0,0,39.583,-39.583,0.9975,160,0,0,96.9
218,0,0,197,-197,0.9975,160,0,394,48.45
219,378,0,600,-600,0.9975,2000,1,755,1
219,378,0,600,-600,0.9975,2000,1,755,1
223,0,0,197.613,-191,0.9975,1055,0,381,15.88
227,164.53125,0,149,-149,0.9975,704,1,297,32.0625
238,768.175,0,544,-544,0.9975,1200,1,1087,449.35
247,0,0,17.31,-10.61,0.9975,25,0,14,7.559
247,0,0,226,-226,0.9975,25,0,451,7.8825
247,0,0,18,-18,0.9975,25,0,36,4.12
263,0,0,62.97,-67.458,0.9975,198.9,0,20,4.75
267,0,0,33.333,-33.333,0.9975,100,0,45,8.4705
282,14.5,0,166.4,-166.4,0.9975,800,1,28,1
282,25.7305,0,200.59,-200.59,0.9975,800,1,44,7.461
289,0,0,85,-85,0.9975,100,0,169,1
298,0,0,153,-153,0.9975,226,0,305,73.625
328,87.5,0,87,-87,0.9975,100,1,174,1
336,87.875,0,86,-86,0.9975,198.9,1,171,4.75
337,0,0,201,-201,0.9975,57.87,0,401,5.7
339,141.206,0,137,-137,0.9975,88.24,1,274,8.412
339,0,0,126,-126,0.9975,131.6,0,251,8.1765
339,0,0,109,-109,0.9975,131.6,0,218,30.24
340,0,0,90,-90,0.9975,100,0,179,8.5
340,0,0,33.333,-33.333,0.9975,100,0,4,17.412
340,0,0,41,-41,0.9975,100,0,81,7.559
346,177.5,0,177,-177,0.9975,100,1,354,1
351,0,0,92.232,-92.232,0.9975,100,0,102,7.412
370,0,0,66.059,-44.625,0.9975,181.5,0,0,10
371,0,0,319,-319,0.9975,384,0,638,142.5
387,0,0,43,-43,0.9975,100,0,85,2.375
388,174.08325,0,162,-162,0.9975,82.78,1,323,25.1665
416,0,0,19,-19,0.9975,54.4,0,38,1.1735
419,504,0,550,-550,0.9975,100,1,968,40
424,0,0,78.397,-64,0.9975,82.78,0,127,25.054
426,0,0,43,-43,0.9975,100,0,85,7.6175
432,0,0,157,-157,0.9975,203.25,0,313,25.27
444,319.2,0,317,-317,0.9975,100,1,633,5.4
447,170.5,0,170,-170,0.9975,100,1,340,1
466,180.89425,0,550,-550,0.9975,100,1,358,3.7885
483,0,0,63.025,-63.025,0.9975,218,0,98,42.75
487,0,0,37.471,-37.471,0.9975,132.35,0,51,16.625
488,0,0,33.333,-33.333,0.9975,100,0,18,8.2355
489,172.5,0,172,-172,0.9975,100,1,344,1
491,0,0,45,-45,0.9975,100,0,89,7.588
491,0,0,36,-36,0.9975,100,0,72,7.941
499,0,0,105.513,-105.513,0.9975,515,0,147,90.25
512,691,0,671,-671,0.9975,100,1,1342,40
514,67.5,0,67,-67,0.9975,100,1,134,1
515,220.53125,0,205,-205,0.9975,804,1,409,32.0625
521,0,0,120,-120,0.9975,100,0,240,2.075
524,0,0,67.22,-44.587,0.9975,181.5,0,33,96.9
529,0,0,62.641,-62.641,0.9975,200.54,0,91,42.75
546,0,0,270,-270,0.9975,104,0,540,35.625
558,105.5,0,105,-105,0.9975,100,1,210,1
559,377.5,0,377,-377,0.9975,1055,1,754,1
562,0,0,74,-74,0.9975,67.5,0,147,8.8235
562,0,0,17.103,-17.103,0.9975,67.5,0,7,26.13
570,44,0,67.2,-67.2,0.9975,100,1,87,1
571,0,0,98.454,-98.454,0.9975,100,0,100,2.4585
575,149.33825,0,146,-146,0.9975,100,1,291,7.6765
588,0,0,56.492,-56.492,0.9975,234,0,48,138.7
610,0,0,18.007,-18.007,0.9975,100,0,14,34.2
617,0,0,59.951,-59.951,0.9975,226,0,80,73.625
622,0,0,58.1,-98.088,0.9975,120,0,0,15.765
622,126.294,0,122,-122,0.9975,120,1,244,8.588
622,126.85,0,126,-126,0.9975,147,1,251,2.7
622,0,0,123,-123,0.9975,120,0,246,7.8825
622,124.63,0,122,-122,0.9975,120,1,244,5.26
622,0,0,54.232,-54.232,0.9975,147,0,8,79.2
635,250.838,0,250,-250,0.9975,119.2,1,500,1.676
635,0,0,112,-112,0.9975,119.2,0,224,4.57
635,0,0,100.284,-49.11,0.9975,119.2,0,22,8.059
635,0,0,32.263,-32.263,0.9975,115,0,63,27.9335
639,52.35525,0,550,-550,0.9975,100,1,98,6.7105
651,99.5,0,99,-99,0.9975,100,1,198,1
659,0,0,22.5,-22.5,0.9975,67.5,0,33,8.706
659,0,0,22.099,-22.099,0.9975,67.5,0,36,11.875
665,0,0,81,-81,0.9975,100,0,162,8.412
665,0,0,186,-186,0.9975,100,0,371,7.853
666,0,0,127,-127,0.9975,104,0,254,35.625
674,0,0,90,-90,0.9975,100,0,179,8.5
684,0,0,98.088,-11,0.9975,100,0,22,1.8335
685,92.862,0,550,-550,0.9975,100,1,157,28.724
688,0,0,162,-162,0.9975,67.5,0,324,7.4705
688,0,0,16.335,-16.335,0.9975,67.5,0,18,7.6
698,237.88225,0,234,-234,0.9975,100,1,467,8.7645
712,249.125,0,204,-204,0.9975,515,1,408,90.25
716,126.375,0,124,-124,0.9975,198.9,1,248,4.75
734,92.75,0,88,-88,0.9975,83.65,1,176,9.5
735,158.5,0,550,-550,0.9975,100,1,277,40
736,299.04975,0,550,-550,0.9975,100,1,574,24.0995
742,0,0,59.567,-59.567,0.9975,226,0,17,146.3
750,0,0,183,-183,0.9975,444.44,0,365,145.8
762,0,0,148,-148,0.9975,980,0,295,7.7645
764,0,0,94.428,-94.428,0.9975,100,0,186,7.588
764,61,0,61,-61,0.9975,100,1,121,1
767,0,0,216.58,-140.8,0.9975,771,0,33,342
810,0,0,32.281,-32.281,0.9975,108,0,6,42.75
814,734.5,0,715,-715,0.9975,100,1,1429,40
816,0,0,33.05,-33.05,0.9975,108,0,47,21.375
818,0,0,42.273,-42.273,0.9975,235.83,0,25,99.75
818,0,0,194,-194,0.9975,265.3,0,387,8.4705
818,0,0,126,-126,0.9975,176.87,0,251,8.6765
820,0,0,32.281,-32.281,0.9975,108,0,13,42.75
823,196.01675,0,185,-185,0.9975,235.83,1,369,23.0335
823,0,0,26,-26,0.9975,265.3,0,51,6.9485
823,0,0,37,-37,0.9975,176.87,0,73,17.179
824,304.8835,0,550,-550,0.9975,100,1,605,4.767
826,0,0,48,-48,0.9975,4.33,0,96,8.706
826,0,0,3,-3,0.9975,4.33,0,6,1.71
826,0,0,34,-34,0.9975,4.33,0,67,7.7355
827,0,0,33.05,-33.05,0.9975,108,0,32,21.375
829,0,0,220,-220,0.9975,491.41,0,440,101.65
829,0,0,11,-11,0.9975,33.7,0,21,5.7
829,0,0,204,-204,0.9975,242.59,0,408,36.1
829,0,0,223,-223,0.9975,300,0,445,2.85
837,384.5,0,384,-384,0.9975,100,1,768,1
838,173.25,0,131,-131,0.9975,387.5,1,261,85.5
839,0,0,47,-47,0.9975,108,0,93,21.375
840,0,0,100,-100,0.9975,108,0,200,21.375
841,0,0,102.992,-102.992,0.9975,387.5,0,3,171
842,0,0,56,-56,0.9975,235.83,0,112,38.125
842,0,0,46.619,-46.619,0.9975,265.3,0,37,84.917
842,0,0,574,-574,0.9975,176.87,0,1148,28.321
850,0,0,251.33,-212.5,0.9975,636.62,0,235,484.5
853,0,0,190,-190,0.9975,235.83,0,380,49.875
853,0,0,88.433,-88.433,0.9975,265.3,0,143,7.559
853,0,0,58.957,-58.957,0.9975,176.87,0,30,7.6765
858,407,0,407,-407,0.9975,100,1,813,1
859,0,0,36,-36,0.9975,100,0,72,7.6
862,129,0,129,-129,0.9975,100,1,257,1
868,391.5,0,550,-550,0.9975,100,1,743,40
869,194.5485,0,550,-550,0.9975,100,1,376,13.097
871,857.69525,0,696,-696,0.9975,1020,1,1392,323.3905
873,0,0,112,-112,0.9975,100,0,224,15.675
879,0,0,33.333,-33.333,0.9975,100,0,15,74.1
880,132.5,0,153.6,-153.6,0.9975,100,1,264,1
882,0,0,201.758,-201.758,0.9975,732,0,38,498.75
883,418.821,0,550,-550,0.9975,100,1,822,15.642
884,0,0,30,-30,0.9975,100,0,60,15.675
886,131.5,0,131,-131,0.9975,100,1,262,1
888,138,0,138,-138,0.9975,100,1,275,1
890,0,0,110,-110,0.9975,100,0,220,14.725
892,0,0,398,-398,0.9975,214,0,796,8.2355
892,0,0,65,-65,0.9975,214,0,130,40.375
893,0,0,71.333,-71.333,0.9975,214,0,85,8.206
893,0,0,64.562,-64.562,0.9975,214,0,45,44.65
896,474.78325,0,357,-357,0.9975,732,1,713,236.5665
901,0,0,33.333,-33.333,0.9975,100,0,12,57
902,0,0,220.937,-49.5,0.9975,1012,0,41,736.692
905,0,0,128,-128,0.9975,100,0,255,8.55
908,0,0,55.248,-55.248,0.9975,250,0,64,4.4395
910,0,0,26,-26,0.9975,1.25,0,52,8.294
910,128,0,128,-128,0.9975,100,1,255,1
913,0,0,14,-14,0.9975,25.98,0,28,10.325
914,0,0,40.352,-40.352,0.9975,128,0,79,49.875
917,0,0,31,-31,0.9975,100,0,61,21.375
918,0,0,31.183,-31.183,0.9975,113,0,36,35.1
918,0,0,29.968,-29.968,0.9975,113,0,54,33.44
919,51.1875,0,50,-50,0.9975,43.45,1,100,2.375
924,393.0635,0,391,-391,0.9975,100,1,782,4.127
929,0,0,72,-72,0.9975,44,0,143,2.375
931,0,0,21.136,-21.136,0.9975,100,0,10,42.75
931,0,0,34,-34,0.9975,100,0,67,21.375
934,0,0,651,-651,0.9975,100,0,1301,3.088
938,0,0,33.333,-33.333,0.9975,100,0,6,15.647
938,0,0,182,-182,0.9975,100,0,363,8.294
939,0,0,11.61,-11.61,0.9975,100,0,2,16.72
940,207.5,0,550,-550,0.9975,100,1,375,40
941,0,0,33.333,-33.333,0.9975,100,0,24,7.794
942,0,0,51,-51,0.9975,100,0,102,17.1
943,0,0,31,-31,0.9975,100,0,61,1
945,51.6875,0,51,-51,0.9975,73,1,101,2.375
947,0,0,110,-110,0.9975,100,0,220,7.7355
947,245.5,0,245,-245,0.9975,100,1,490,1
948,0,0,48,-48,0.9975,100,0,96,9.2645
951,329,0,329,-329,0.9975,100,1,657,1
953,0,0,37,-100.284,0.9975,6.25,0,73,2.571
955,0,0,105.774,-4.71,0.9975,100,0,1,17
955,0,0,33.333,-33.333,0.9975,100,0,51,8.3235
955,183.5,0,183,-183,0.9975,100,1,366,1
957,0,0,87,-87,0.9975,100,0,173,21.375
959,0,0,16,-16,0.9975,100,0,31,1
964,0,0,132.31,-88.11,0.9975,370.6,0,36,251.2
968,50.5,0,54,-54,0.9975,100,1,100,1
969,314,0,550,-550,0.9975,100,1,588,40
970,0,0,31.67,-31.67,0.9975,113,0,7,71.53
971,158,0,158,-158,0.9975,100,1,315,1
973,170.5,0,170,-170,0.9975,100,1,340,1
978,0,0,211.365,-211.365,0.9975,733,0,84,209
980,64.544,0,63,-63,0.9975,100,1,126,3.088
981,0,0,28,-28,0.9975,100,0,55,1
982,0,0,61,-61,0.9975,100,0,122,7.912
982,296,0,296,-296,0.9975,100,1,591,1
984,0,0,69.174,-36.99,0.9975,234,0,21,94.05
986,0,0,110,-110,0.9975,113,0,220,35.765
987,230.6765,0,227,-227,0.9975,100,1,453,8.353
988,0,0,42,-42,0.9975,46.5,0,83,21.85
988,0,0,164,-164,0.9975,46.5,0,328,21.85
988,0,0,15.5,-15.5,0.9975,46.5,0,20,43.7
988,0,0,21.484,-21.484,0.9975,146.5,0,2,43.7
989,0,0,105,-105,0.9975,100,0,210,21.375
989,0,0,21.136,-21.136,0.9975,100,0,24,21.375
992,0,0,33.333,-33.333,0.9975,100,0,2,16.941
995,0,0,82,-82,0.9975,104,0,163,35.1
998,0,0,60,-60,0.9975,43.45,0,119,12.9665
999,198.548,0,192,-192,0.9975,100,1,383,14.096
1000,0,0,164,-164,0.9975,213.4,0,328,47.025
1001,0,0,137,-137,0.9975,100,0,273,7.647
1001,0,0,59,-59,0.9975,100,0,117,8.088
1002,0,0,121,-121,0.9975,100,0,242,3.088
1003,0,0,93.33,-93.33,0.9975,100,0,44,7.5
1004,0,0,33.333,-33.333,0.9975,100,0,65,7.6765
1005,0,0,181,-181,0.9975,100,0,362,7.941
1005,0,0,92.232,-92.232,0.9975,100,0,27,7.412
1006,378.7,0,348,-348,0.9975,595,1,695,62.4
