2,startup,shutdown,n,c2,c1,c0
2,0,0,3,0.5038,0,2943
2,0,0,3,0.04041,40.2,1587
2,0,0,3,0,0.7579,1399
2,0,0,3,0,0.7742,1065
2,0,0,3,0,0.515,167.8
2,0,0,3,0,36.25,114.4
2,0,0,3,0,0.5151,224.3
2,0,0,3,0,9.992,101.6
2,0,0,3,0,30.35,158.3
2,0,0,3,0,21.6,339.7
2,0,0,3,0,0.884,100.7
2,0,0,3,0,1.458,1821
2,0,0,3,0,0.6046,4689
2,0,0,3,0,0.3618,204.2
2,0,0,3,0,14.51,168.7
2,0,0,3,0,21.15,150
2,0,0,3,0.0194,20.65,202.8
2,0,0,3,0,21.55,174.7
2,0,0,3,0.002088,0,6741
2,0,0,3,0,22.85,139.3
2,0,0,3,0.05041,34.58,4631
2,0,0,3,0,0.4691,58420
2,0,0,3,0.7052,80.32,-886.8
2,0,0,3,0,6.494,111.8
2,0,0,3,0,1.665,1096
2,0,0,3,0,3.44,1379
2,0,0,3,0,0.3695,657
2,0,0,3,0.3535,29.23,3302
2,0,0,3,0,27.58,119.1
2,0,0,3,0,18.6,281.4
2,0,0,3,0,2.305,1047
2,0,0,3,0,0.5418,6406
2,0,0,3,0,1.239,267.2
2,0,0,3,0,198,-6350
2,0,0,3,0,1.497,5066
2,0,0,3,0.7653,3.521,1929
2,0,0,3,0.7036,43.73,-4206
2,0,0,3,0.6989,44.79,-1012
2,0,0,3,0,24.44,219.1
2,0,0,3,0,25.37,187.9
2,0,0,3,0.002184,0,2607
2,0,0,3,0,2.775,7474
2,0,0,3,0,0.6822,59720
2,0,0,3,0,1.293,908.9
2,0,0,3,0,1.007,1216
2,0,0,3,0,0.6173,626.9
2,0,0,3,0.02053,20.93,778.3
2,0,0,3,0,0.1906,1127
2,0,0,3,0,7.399,231.2
2,0,0,3,0.001192,6.528,1340
2,0,0,3,0,87.38,-18.29
2,0,0,3,0.3205,25.42,4352
2,0,0,3,0,7.598,185.1
2,0,0,3,0.0217,30.51,685.2
2,0,0,3,0,24,783.8
2,0,0,3,0,0.1782,1166
2,0,0,3,0,0.851,1263
2,0,0,3,0.1165,58.08,2254
2,0,0,3,0,2.335,1261
2,0,0,3,0,2.487,1418
2,0,0,3,0,1.384,941.5
2,0,0,3,0,6.613,87.34
