bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
4,0,0,0,0,1.0111115,100,0,12,0
4,0,0,0,0,1.0111115,100,0,10,0
5,0,0,0,0,1.0079355,100,0,9.1,0
11,0,0,0,0,1.000001,100,0,28,0
11,0,0,0,0,1.000001,100,0,18,0
17,0,0,0,0,1.022224,100,0,8.2,0
19,0,0,0,0,0.999999,100,0,1.2,0
22,0,0,0,0,1.0158755,100,0,10,0
24,0,0,0,0,1.033333,100,0,16.1,0
24,0,0,0,0,1.033333,100,0,35.5,0
25,0,0,0,0,1.022222,100,0,36,0
25,0,0,0,0,1.022222,100,0,27.2,0
40,0,0,0,0,1.027779,100,0,8,0
47,0,-3.11,9.5,-9.5,0.999999,100,0,16,0
47,0,-3.11,9.5,-9.5,0.999999,100,0,16,0
48,0,0,0,0,1.000001,100,0,23,0
48,0,0,0,0,1.000001,100,0,24,0
57,6.5,0.95,1,0.9,1.0000025,100,1,13,0
64,0,0,0,0,0.9888895,100,0,24,0
64,0,0,0,0,0.9888895,100,0,27.6,0
69,15.02,0,0,0,1.0079355,100,1,30.04,0
70,0,0,0,0,1.0158755,100,0,23,0
85,0,0,0,0,0.999999,100,0,6.68,0
86,0,0,0,0,1.022224,100,0,9.2,0
102,23,6,21,-9,1.0158755,100,1,46,0
122,0,-0.8,5,-2,1.0158755,100,0,12,0
124,0,0,0,0,1.022224,100,0,9,0
125,13,0,0,0,1.0158755,100,1,26,0
125,0,0,0,0,1.0158755,100,0,12,0
132,0,0.75,3,-3,1.000001,100,0,17,0
132,0,0.75,1,-1,1.000001,100,0,4,0
132,0,0.75,3,-3,1.000001,100,0,14,0
132,0,0.75,3,-3,1.000001,100,0,14,0
137,0,-0.8,0.8,-0.8,1.015872,100,0,18,0
137,0,-0.8,0.8,-0.8,1.015872,100,0,18,0
156,0,1.5,1.76,-1.76,1.0000025,100,0,5.3,0
159,0,1.1,10,-13,0.9444445,100,0,17.9,0
159,0,-1.9,10,-13,0.9444445,100,0,17.9,0
178,0,-1.31,10,-4,1,100,0,30,0
191,0,-0.09,8,-8,1.0000025,100,0,11,0
191,0,-0.09,2,-2,1.0000025,100,0,11,0
193,0,-2.64,14,-14,0.9444445,100,0,30,0
195,0,0,0,0,1.0000025,100,0,23.5,0
197,7.5,0.95,1,0.9,1.0000025,100,1,15,0
197,7.5,0.95,1,0.9,1.0000025,100,1,15,0
220,0,0,0,0,1.022224,100,0,11.94,0
227,0,0,2,0,1,100,0,6,0
230,0,0,0,0,1.0079355,100,0,7.5,0
239,0,0,0,0,1.000001,100,0,33.5,0
239,0,0,0,0,1.000001,100,0,24.3,0
241,0,0,0,0,1.022224,100,0,8,0
241,0,0,0,0,1.022224,100,0,36,0
249,0,0,2,0,0.999999,100,0,1,0
249,0,-2.59,10,-10,0.999999,100,0,31,0
249,0,-2.59,10,-10,0.999999,100,0,31,0
249,0,-2.59,10,-10,0.999999,100,0,31,0
259,0,3.48,10,-10,1.0000025,100,0,26,0
259,0,2.51,10,-10,1.0000025,100,0,26,0
261,0,0,1,0.9,1.000001,100,0,30,0
264,0,4,4,-4,1.0000025,100,0,8,0
272,0,0,0,0,1.0000025,100,0,12.6,0
285,0,-2.62,6.1,-6.2,0.999999,100,0,11.6,0
298,0,0,0,0,0.9888895,100,0,25.3,0
299,0,0,0,0,1.0158755,100,0,12,0
308,0,-6.7,9,-9,0.999999,100,0,15,0
315,12.9,0,0,0,1.000001,100,1,25.8,0
315,24.8,0,0,0,1.000001,100,1,49.6,0
320,0,0,0,0,1.0000025,100,0,0,-7
320,0,0,0,0,1.0000025,100,0,0,-7
322,0,0.1,0.1,-0.1,1.0000025,100,0,10.8,0
328,0,-0.23,4,-4,0.999999,100,0,11,0
335,0,2.42,13,-9,1.015872,100,0,25,0
336,0,4.48,13,-9,1.0233335,100,0,25,0
339,0,2.68,5,-6,1.0000025,100,0,13,0
341,0,1.05,10,-10,1.0000025,100,0,21,0
341,0,0.1,0.1,-0.1,1.0000025,100,0,2,0
348,0,0,0,0,1.027779,100,0,2.3,0
348,9.75,0,0,0,1.027779,100,1,19.5,0
351,0,0,0,0,1.022222,100,0,22,0
359,0,9.21,30,-30,1.0000025,100,0,30,0
360,0,0,0,0,1.0158755,100,0,12,0
360,0,0,0,0,1.0158755,100,0,12,0
367,65,16.5,59,-26,1.046665,100,1,130,0
394,0,0,0,0,1.0000025,100,0,2.7,0
413,0,0,0,0,1.022224,100,0,10,0
413,0,0,0,0,1.022224,100,0,11.5,0
433,0,0,0,0,1.0000025,100,0,12,0
442,0,5.39,10.96,-11.99,1.0000025,100,0,34.25,0
449,0,-0.57,8,-9,1.015872,100,0,25,0
465,0,0,0,0,1.0079355,100,0,2.4,0
465,0,0,0,0,1.0079355,100,0,16,0
467,14,1.5,6,-3,0.984995,100,1,27,1
467,14,1.5,6,-3,0.984995,100,1,27,1
469,24.5,4.5,19,-10,1.0079355,100,1,48,1
473,0,-3.72,6,-6,0.999999,100,0,10,0
473,0,-5.4,5.4,-5.4,0.999999,100,0,9,0
482,0,-2.21,17,-16,0.999999,100,0,27,0
482,0,-2.21,17,-16,0.999999,100,0,27,0
482,0,-2.21,17,-16,0.999999,100,0,27,0
494,0,0.09,8,-17,1.033334,100,0,23.4,0
511,0,1.56,2,-2,0.999999,100,0,4,0
520,0,0,0,0,1.015874,100,0,10,0
521,0,0,0,0,1.022224,100,0,12,0
531,0,-1.49,4.8,-4.8,0.999999,100,0,8,0
531,0,-1.49,4.8,-4.8,0.999999,100,0,8,0
531,0,-1.49,4.8,-4.8,0.999999,100,0,8,0
537,0,0,0,0,1.022224,100,0,12,0
537,12,0,0,0,1.022224,100,1,24,0
546,4.5,1.95,2,1.9,1.0000025,100,1,9,0
549,0,2,2,0,1.0000025,100,0,12,0
571,0,0,0,0,1.0158755,100,0,12,0
571,15,0,0,0,1.0158755,100,1,30,0
571,0,0,0,0,1.0158755,100,0,11.5,0
584,8,1.5,7,-4,1.0000005,100,1,16,0
586,0,0,0,0,1.0158755,100,0,9,0
587,0,-4.04,5.7,-5.7,0.999999,100,0,9.5,0
590,0,0.1,0.1,-0.1,1.000001,100,0,1,0
594,0,2.85,10,-10,1.0000025,100,0,21,0
601,0,1,1,-1,1.015872,100,0,6.1,0
611,22.5,0,45,-45,0.975,100,1,45,0
611,0,-1.37,45,-45,0.975,100,0,45,0
613,0,0,0,0,1.022224,100,0,12,0
