bus,Pg,Qg,Qmax,Qmin,Vg,mBase,status,Pmax,Pmin
2357,619.881,-18.6815,415.68,-453.043,1,1082.5,1,1082.5,157.262
2358,603.6565,-18.6815,415.68,-453.043,1,1082.5,1,1082.5,124.813
2359,767.9365,-18.6815,415.68,-453.043,1,1082.5,1,1082.5,453.373
2360,598.53,-18.6815,415.68,-453.043,1,1082.5,1,1082.5,114.56
2361,797.945,-18.6815,415.68,-453.043,1,1082.5,1,1082.5,513.39
2362,760.35,-18.6815,415.68,-453.043,1,1082.5,1,1082.5,438.2
2367,3.761,0.955,2.189,-0.279,1,5.7,1,5.7,1.822
2367,4.1785,0.955,2.189,-0.279,1,5.7,1,5.7,2.657
2368,3.59,0.955,2.189,-0.279,1,5.7,1,5.7,1.48
2368,3.321,0.955,2.189,-0.279,1,5.7,1,5.7,0.942
2376,481.417,125.5425,340.133,-89.048,1,729.9,1,729.9,232.934
2377,403.014,125.5425,340.133,-89.048,1,729.9,1,729.9,76.128
2383,10.76,2.479,5.683,-0.725,1,14.8,1,14.8,6.72
2391,167.2445,46.3005,118.427,-25.826,1,232.67,1,232.667,101.822
2392,154.0525,46.3005,118.427,-25.826,1,232.67,1,232.667,75.438
2393,149.3295,46.3005,118.427,-25.826,1,232.67,1,232.667,65.992
2400,194.439,9.046,55.849,-37.757,1,262.2,1,262.2,126.678
2405,12.262,2.814,6.451,-0.823,1,16.8,1,16.8,7.724
2411,115.199,7.038,43.452,-29.376,1,204,1,204,26.398
2419,88.971,22.6125,51.84,-6.615,1,135,1,135,42.942
2420,92.7095,22.6125,51.84,-6.615,1,135,1,135,50.419
2421,93.5325,22.6125,51.84,-6.615,1,135,1,135,52.065
2422,78.5195,22.6125,51.84,-6.615,1,135,1,135,22.039
2423,93.864,22.6125,51.84,-6.615,1,135,1,135,52.728
2424,82.7855,22.6125,51.84,-6.615,1,135,1,135,30.571
2432,78.578,4.7025,29.032,-19.627,1,136.3,1,136.3,20.856
2433,77.657,4.7025,29.032,-19.627,1,136.3,1,136.3,19.014
2441,121.258,36.2805,83.174,-10.613,1,216.6,1,216.6,25.916
2442,139.6425,36.2805,83.174,-10.613,1,216.6,1,216.6,62.685
2443,162.261,36.2805,83.174,-10.613,1,216.6,1,216.6,107.922
2444,132.4445,36.2805,83.174,-10.613,1,216.6,1,216.6,48.289
2445,161.757,36.2805,83.174,-10.613,1,216.6,1,216.6,106.914
2446,157.4335,36.2805,83.174,-10.613,1,216.6,1,216.6,98.267
2454,60.4325,16.834,38.592,-4.924,1,100.5,1,100.5,20.365
2455,58.559,16.834,38.592,-4.924,1,100.5,1,100.5,16.618
2456,58.851,16.834,38.592,-4.924,1,100.5,1,100.5,17.202
2457,72.1925,16.834,38.592,-4.924,1,100.5,1,100.5,43.885
2458,56.48,16.834,38.592,-4.924,1,100.5,1,100.5,12.46
2459,64.247,16.834,38.592,-4.924,1,100.5,1,100.5,27.994
2464,3.877,0.207,1.278,-0.864,1,6,1,6,1.754
2471,89.3065,21.6075,49.536,-6.321,1,129,1,129,49.613
2472,86.8505,21.6075,49.536,-6.321,1,129,1,129,44.701
2473,93.291,21.6075,49.536,-6.321,1,129,1,129,57.582
2474,75.709,21.6075,49.536,-6.321,1,129,1,129,22.418
2475,83.199,21.6075,49.536,-6.321,1,129,1,129,37.398
2476,82.1025,21.6075,49.536,-6.321,1,129,1,129,35.205
2483,35.0225,8.777,20.122,-2.568,1,52.4,1,52.4,17.645
2484,30.343,8.777,20.122,-2.568,1,52.4,1,52.4,8.286
2490,19.851,4.6065,10.56,-1.347,1,27.5,1,27.5,12.202
2497,56.0175,2.7015,16.678,-11.275,1,78.3,1,78.3,33.735
2498,49.2605,2.7015,16.678,-11.275,1,78.3,1,78.3,20.221
2504,8.2825,2.01,4.608,-0.588,1,12,1,12,4.565
2504,1.095,0.251,0.576,-0.074,1,1.5,1,1.5,0.69
2511,21.317,5.8625,13.44,-1.715,1,35,1,35,7.634
2511,22.8805,5.8625,13.44,-1.715,1,35,1,35,10.761
2517,22.797,6.03,13.824,-1.764,1,36,1,36,9.594
2517,26.3525,6.03,13.824,-1.764,1,36,1,36,16.705
2523,76.058,3.633,22.429,-15.163,1,105.3,1,105.3,46.816
2531,112.3445,25.125,57.6,-7.35,1,150,1,150,74.689
2532,102.7225,25.125,57.6,-7.35,1,150,1,150,55.445
2540,73.5435,17.571,40.282,-5.14,1,104.9,1,104.9,42.187
2541,67.2935,17.571,40.282,-5.14,1,104.9,1,104.9,29.687
2542,65.0375,17.571,40.282,-5.14,1,104.9,1,104.9,25.175
2543,67.4055,17.571,40.282,-5.14,1,104.9,1,104.9,29.911
2544,60.699,17.571,40.282,-5.14,1,104.9,1,104.9,16.498
2545,76.9755,17.571,40.282,-5.14,1,104.9,1,104.9,49.051
2550,29.2745,8.298,21.225,-4.629,1,41.7,1,41.7,16.849
2551,28.963,8.298,21.225,-4.629,1,41.7,1,41.7,16.226
2551,24.2415,8.298,21.225,-4.629,1,41.7,1,41.7,6.783
2551,27.4265,8.298,21.225,-4.629,1,41.7,1,41.7,13.153
2558,4.4055,1.34,3.072,-0.392,1,8,1,8,0.811
2558,5.899,1.34,3.072,-0.392,1,8,1,8,3.798
2559,4.574,1.34,3.072,-0.392,1,8,1,8,1.148
2559,5.345,1.34,3.072,-0.392,1,8,1,8,2.69
2565,19.29,4.489,10.291,-1.313,1,26.8,1,26.8,11.78
2572,32.2925,7.638,17.51,-2.234,1,45.6,1,45.6,18.985
2572,29.912,7.638,17.51,-2.234,1,45.6,1,45.6,14.224
2573,32.8665,7.638,17.51,-2.234,1,45.6,1,45.6,20.133
2573,32.307,7.638,17.51,-2.234,1,45.6,1,45.6,19.014
2578,0.1365,0.0395,0.09,-0.011,1,0.23,1,0.233,0.04
2578,12.9565,3.618,8.294,-1.058,1,21.6,1,21.6,4.313
2578,0.1405,0.0395,0.09,-0.011,1,0.23,1,0.233,0.048
2578,0.1725,0.0395,0.09,-0.011,1,0.23,1,0.233,0.112
2578,0.155,0.0395,0.09,-0.011,1,0.23,1,0.233,0.077
2578,0.158,0.0395,0.09,-0.011,1,0.23,1,0.233,0.083
2578,0.1695,0.0395,0.09,-0.011,1,0.23,1,0.233,0.106
2578,0.2965,0.067,0.154,-0.02,1,0.4,1,0.4,0.193
2578,0.9405,0.268,0.614,-0.078,1,1.6,1,1.6,0.281
2578,14.7515,3.618,8.294,-1.058,1,21.6,1,21.6,7.903
2584,11.0025,2.5125,5.76,-0.735,1,15,1,15,7.005
2584,9.896,2.5125,5.76,-0.735,1,15,1,15,4.792
2591,8.272,2.144,4.915,-0.627,1,12.8,1,12.8,3.744
2592,7.0745,2.144,4.915,-0.627,1,12.8,1,12.8,1.349
2592,9.343,2.144,4.915,-0.627,1,12.8,1,12.8,5.886
2593,8.591,2.144,4.915,-0.627,1,12.8,1,12.8,4.382
2593,9.4095,2.144,4.915,-0.627,1,12.8,1,12.8,6.019
2598,1.5,0.439,1.006,-0.128,1,2.62,1,2.62,0.38
2598,1.5395,0.439,1.006,-0.128,1,2.62,1,2.62,0.459
2598,1.534,0.439,1.006,-0.128,1,2.62,1,2.62,0.448
2598,1.6915,0.439,1.006,-0.128,1,2.62,1,2.62,0.763
2598,1.552,0.439,1.006,-0.128,1,2.62,1,2.62,0.484
2602,35.5275,1.725,10.65,-7.2,1,50,1,50,21.055
2608,3.025,0.816,2.087,-0.455,1,4.1,1,4.1,1.95
2608,2.498,0.816,2.087,-0.455,1,4.1,1,4.1,0.896
2609,2.2935,0.816,2.087,-0.455,1,4.1,1,4.1,0.487
2609,2.621,0.816,2.087,-0.455,1,4.1,1,4.1,1.142
2610,2.8085,0.816,2.087,-0.455,1,4.1,1,4.1,1.517
2611,2.84,0.816,2.087,-0.455,1,4.1,1,4.1,1.58
2616,0.525,0.134,0.307,-0.039,1,0.8,1,0.8,0.25
2616,0.5945,0.134,0.307,-0.039,1,0.8,1,0.8,0.389
2616,0.5375,0.134,0.307,-0.039,1,0.8,1,0.8,0.275
