bus_i,type,Pd,Qd,Gs,Bs,area,Vm,Va,baseKV,zone,Vmax,Vmin
10330,10331,1e-05,8e-05,0,183,183,183,0,0,1,-14.7110487938,14.7110487938
10300,10355,0.05932,0.20245,0,122,122,122,0,0,1,-14.7110487938,14.7110487938
10300,10360,0.02058,0.05185,0,106,106,106,0,0,1,-14.7110487938,14.7110487938
10367,10201,2e-05,-0.04958,0,659,659,659,0.999,0,1,-14.7110487938,14.7110487938
10367,10202,6e-05,0.08346,0,391,391,391,0.99999,0,1,-14.7110487938,14.7110487938
10366,10367,0.0026,0.25917,0,127,127,127,0.99999,0,1,-14.7110487938,14.7110487938
10368,10215,2e-05,-0.04961,0,659,659,659,0.999,0,1,-14.7110487938,14.7110487938
10368,10216,6e-05,0.08373,0,390,390,390,0.99999,0,1,-14.7110487938,14.7110487938
10369,10368,0.0026,0.26125,0,126,126,126,0.99999,0,1,-14.7110487938,14.7110487938
10090,10083,8e-05,0.00079,0.41456,736,736,736,0,0,1,-14.7110487938,14.7110487938
10138,10164,0.00168,0.01733,0.75504,752,752,752,0,0,1,-14.7110487938,14.7110487938
10139,10109,0.00071,0.00594,0.27872,680,680,680,0,0,1,-14.7110487938,14.7110487938
10139,10144,0.00075,0.00681,0.312,707,707,707,0,0,1,-14.7110487938,14.7110487938
10139,10153,0.00194,0.02,0.8336,751,751,751,0,0,1,-14.7110487938,14.7110487938
10140,10110,0.00071,0.00594,0.27872,680,680,680,0,0,1,-14.7110487938,14.7110487938
10140,10143,0.00075,0.00681,0.312,707,707,707,0,0,1,-14.7110487938,14.7110487938
10140,10153,0.00194,0.02,0.8336,751,751,751,0,0,1,-14.7110487938,14.7110487938
10141,10153,0.00233,0.01696,0.70784,637,637,637,0,0,1,-14.7110487938,14.7110487938
10090,10085,0.00017,0.00148,1.23008,693,693,693,0,0,1,-14.7110487938,14.7110487938
10141,10158,0.00204,0.01707,0.71344,680,680,680,0,0,1,-14.7110487938,14.7110487938
10141,10158,0.00204,0.01707,0.71344,680,680,680,0,0,1,-14.7110487938,14.7110487938
10143,10144,1e-05,6e-05,0,581,581,581,0,0,1,-14.7110487938,14.7110487938
10143,10153,0.00169,0.01381,0.6496,673,673,673,0,0,1,-14.7110487938,14.7110487938
10143,10156,0.00119,0.00969,0.4544,672,672,672,0,0,1,-14.7110487938,14.7110487938
10144,10126,0.00306,0.02537,1.19168,677,677,677,0,0,1,-14.7110487938,14.7110487938
10144,10153,0.00169,0.01381,0.6496,673,673,673,0,0,1,-14.7110487938,14.7110487938
10144,10165,0.00244,0.02044,0.9584,681,681,681,0,0,1,-14.7110487938,14.7110487938
10091,10090,9e-05,0.00106,1.10432,801,801,801,0,0,1,-14.7110487938,14.7110487938
10145,10147,0.00194,0.01606,0.75456,677,677,677,0,0,1,-14.7110487938,14.7110487938
10145,10158,0.00189,0.01232,0.61088,604,604,604,0,0,1,-14.7110487938,14.7110487938
10171,10094,0,6e-05,0,479684,479684,479684,0,0,1,-14.7110487938,14.7110487938
10145,10082,0.00091,0.00923,0.39197,746,746,746,0,0,1,-14.7110487938,14.7110487938
10145,10082,0.00091,0.00923,0.39197,746,746,746,0,0,1,-14.7110487938,14.7110487938
10146,10154,0.00503,0.01845,0.05812,253,253,253,0,0,1,-14.7110487938,14.7110487938
10172,10095,0,6e-05,0,479684,479684,479684,0,0,1,-14.7110487938,14.7110487938
10147,10153,0.00156,0.01288,0.6032,676,676,676,0,0,1,-14.7110487938,14.7110487938
10173,10095,0,6e-05,0,479684,479684,479684,0,0,1,-14.7110487938,14.7110487938
10147,10153,0.00156,0.01288,0.6032,676,676,676,0,0,1,-14.7110487938,14.7110487938
10174,10096,2e-05,0.00016,0.0008,666,666,666,0,0,1,-14.7110487938,14.7110487938
10147,10161,0.00113,0.00962,0.4528,686,686,686,0,0,1,-14.7110487938,14.7110487938
